Clause,mainVerb,mainReferent,Gold
"Among Latin American countries, there is a high degree of variability in publication rate as well as in financial investment in science and technology.",,,STATIVE
Some countries have performed particularly well.,,,DYNAMIC
"For example, Uruguay, Chile, Panama, and Cuba averaged, respectively, 6.8, 5.3, 5.2, and 3.4 publications per million dollars of research and development investment in the 10 years",,,STATIVE
"studied,",,,DYNAMIC
which is notoriously high,,,STATIVE
compared with United States,,,STATIVE
(1.5) and even Canada (3.3) (RICYT 2002).,,,CANNOT_DECIDE
"Other countries, such as Costa Rica, Cuba, Brazil, and Chile, have invested a much greater",,,DYNAMIC
proportion of their GDP in research and development than the other countries of this region (Albornoz 2001).,,,CANNOT_DECIDE
Why has the number of publications per dollar,,,CANNOT_DECIDE
invested in research and development been increasing in Latin America,,,CANNOT_DECIDE
while decreasing in United States and Canada?,,,CANNOT_DECIDE
Explaining the Increase in Publishing Productivity in Latin America One potential explanation for the increase in scientific productivity in Latin America is that scientific development during the 1990s was particularly strong for many countries of this region.,,,STATIVE
"Indeed, this would explain the rapid rise in the number of publications in Latin America compared with the relatively flat increases in the United States and Canada,",,,DYNAMIC
which were publishing just as well at the beginning of the decade.,,,DYNAMIC
"A potentially more important question, however, is why the number of publications per dollar",,,STATIVE
invested in research and development has been increasing in Latin America,,,DYNAMIC
while decreasing in the United States and Canada.,,,DYNAMIC
"This pattern could be the result of a variety of factors, none of which are mutually exclusive.",,,STATIVE
It is possible,,,STATIVE
that publishing in international journals as a measure of scientific productivity is becoming more important in Latin America.,,,DYNAMIC
Increased funding to the most productive scientists from the national science development programs might have been an important stimulus.,,,STATIVE
"International cooperation resulting in more scientific collaborations among scientists in Latin America, Europe, and the United States may also have increased the relative number of publications in Latin America.",,,DYNAMIC
"In contrast, the decreasing trends in the number of publications per investment dollar in Canada and United States could reflect a trend towards more costly research in larger scientific programs.",,,STATIVE
"Scientific Impact from Latin America What, exactly, is the relative impact of such developing regions as Latin America on the scientific community?",,,CANNOT_DECIDE
We used SCI 2001 data to examine the proportion of publications in the area of ecology,,,DYNAMIC
"(including the fields of evolutionary biology, conservation biology, and global change biology) between 1990 and 2002 in both the two top general science journals",,,STATIVE
"( Nature and Science ; with impact factors of 27.96 and 23.33, respectively) and in the 20 top ecological journals (with impact factors of 10.512.47) (ISI 2001a).",,,CANNOT_DECIDE
We credited a region with a publication,,,DYNAMIC
if any of the authors were affiliated with institutions from that region.,,,STATIVE
"Thus, more than one region would receive credit for a single publication",,,DYNAMIC
if that publication had been written by multiple authors from institutions of different regions.,,,DYNAMIC
"For the top 20 ecological journals, the American subcontinents of South, Central, and North America accounted for 62% of the publications worldwide.",,,STATIVE
"Within the Americas, however, Latin America represented only 6%,",,,STATIVE
"while Canada and United States accounted, respectively, for 13% and 82% of the top 20 ecological publications.",,,STATIVE
When we examined the data as contributions to the top 10 ecological journals,,,DYNAMIC
(impact factors 10.513.31) versus the top 1120,,,CANNOT_DECIDE
"(impact factors 3.282.47), the Latin American countries contributed nearly twice as many publications to journals in the second category",,,DYNAMIC
(8% in the top 1120 compared with 4% in the top 10).,,,STATIVE
These findings suggest,,,STATIVE
that publications from such developing regions as Latin America are falling short of reaching the top journals.,,,DYNAMIC
"In contrast, the United States contributed somewhat more publications to the top 10 journals",,,DYNAMIC
(84%) than the top 1120 journals (79%).,,,CANNOT_DECIDE
The difference in the proportion of publications contributed by the United States to the top 10 and top 20 journals was even more pronounced,,,STATIVE
when we examined it in respect to worldwide publications.,,,DYNAMIC
"In this case, the United States contributed 60% of the publications to the top 10 journals and only 40% of the publications to the top 1120 journals.",,,DYNAMIC
"Interestingly, the proportion of publications from Latin America, the United States, and Canada across all subject areas in Science and Nature were nearly identical to those of the top 20 ecological journals.",,,STATIVE
"In Science and Nature , Latin America had 7% of the publications within the Americas versus 6% in the top 20 ecological journals,",,,STATIVE
"whereas the United States and Canada had 81% versus 82% and 12% versus 13%, respectively.",,,STATIVE
These similarities suggest,,,STATIVE
that the Latin American researchers are not shying away from the two top-ranked general science journals.,,,DYNAMIC
"However, publishing in Science and Nature was not enough to gain prominence,",,,STATIVE
as evidenced by the number of citations of these researchers.,,,STATIVE
The latest list of the 247 most-cited researchers in ecology and environmental sciences emphasizes the overwhelming contributions of authors from North America,,,STATIVE
(73%) and Europe (21%) (ISI 2001b).,,,CANNOT_DECIDE
No researcher working in a Latin American institution was included in the remaining 6%.,,,STATIVE
"Overall, these data indicate",,,STATIVE
that the scientific output in the field of ecology in Latin America is having a relatively low impact in the international scientific community,,,DYNAMIC
"and is underrepresented in the top international journals, despite its robust productivity",,,STATIVE
as measured by the number of publications per researcher funding amount.,,,STATIVE
Similar findings were also reported for Asia,,,DYNAMIC
(Swinbanks et al. 1997) and thus could be a general phenomenon in the developing world.,,,STATIVE
Although there are outstanding scientific researchers in the developing world,,,STATIVE
"who independently are making important contributions to the international scientific community,",,,DYNAMIC
they are the exception.,,,STATIVE
"Why, in general, do Latin American scientists often fail to reach the top journals",,,CANNOT_DECIDE
or become amongst the most cited researchers in their fields?,,,CANNOT_DECIDE
One possibility is that the main research agendas between both regions are somewhat different,,,STATIVE
"and that the top journals, which are published in the developed world,",,,DYNAMIC
respond more to the scientific mainstream of the developed regions.,,,DYNAMIC
"This is not to suggest any sort of conspiracy,",,,STATIVE
but rather it implies,,,STATIVE
"that the perception of the most important science is linked to the region and that because the major funding agencies as well as most prominent journals share a similar economic region,",,,STATIVE
they also share the same perception of what science is most interesting to them.,,,STATIVE
Another consideration is that more local journals from developed regions are listed by the SCI than similar journals from developing regions (Gibbs 1995).,,,STATIVE
"Consequently, there are more high-profile regional publication opportunities available to scientists from the developed region,",,,STATIVE
whereas much of the research published locally in the developing world is overlooked.,,,DYNAMIC
But it takes more than publishing good papers to become a highly cited scientist.,,,STATIVE
It requires attending international meetings,,,STATIVE
and introducing novel research findings in multiple scientific forums.,,,CANNOT_DECIDE
"Funding these activities, however, requires a greater proportion of research money",,,STATIVE
being spent on meetings for researchers in the developing compared with the developed world.,,,DYNAMIC
A Long Road Yet to Travel The positive trends in scientific productivity in Latin America should not be misinterpreted as a reason to be unconcerned about the existing gap,,,DYNAMIC
highlighted by Mr. Annan.,,,DYNAMIC
There are many compelling reasons for the push to increase scientific input from the developing world (Goldemberg 1998; Annan 2003).,,,STATIVE
"One is that science, as a discipline, would benefit from the contributions of many disparate groups around the world,",,,DYNAMIC
rather than being dominated by two geographic regions.,,,STATIVE
Many scientific problems could be solved much more readily with the cooperation and scientific insight of scientists from developing regions.,,,DYNAMIC
"Climate change and biodiversity research, for example, urgently need the scientific input from those developing regions",,,STATIVE
that are so important for these global processes.,,,STATIVE
"It is also critical for the developing world to promote, through research and publications, those areas of concern",,,STATIVE
that are having a proportionally greater scientific and social impact upon them.,,,STATIVE
There are now examples,,,STATIVE
in which research on priority areas for the developing nations can actually become pioneering work in areas,,,DYNAMIC
neglected by the research agenda of the industrialized world.,,,STATIVE
This has been the case for research on renewable energy sources in Brazil,,,STATIVE
(Goldemberg 1998) and biomedical sciences in Cuba (Castro Daz-Balart 2002).,,,CANNOT_DECIDE
"These examples are important not only for those regions of the developing world,",,,STATIVE
but are also in themselves scientific innovations,,,STATIVE
that can greatly advance the knowledge of the rest of the world.,,,DYNAMIC
Climate change and biodiversity research urgently need the scientific input from those developing regions,,,STATIVE
that are so important for global processes.,,,STATIVE
Although the evidence presented here demonstrates,,,STATIVE
that there is a long way to go,,,STATIVE
"before developing countries contribute a more equitable share to the international scientific community, there are also reasons to be optimistic.",,,STATIVE
"The relative increase in the number of publications, especially when corrected for the amount of money available in research and development,",,,STATIVE
demonstrates,,,STATIVE
that many developing countries are heading in the right direction.,,,DYNAMIC
"The extremely high scientific productivity of many developing nations,",,,CANNOT_DECIDE
"corrected for and despite the rather limited availability of funds, suggests",,,STATIVE
"that increased funding to the sciences will be an excellent investment by developing nations in terms of publications as a measure of scientific output,",,,STATIVE
particularly if these publications can target the journals,,,DYNAMIC
that have the greatest impact.,,,STATIVE
"Although there may still be a long road to travel,",,,STATIVE
we feel optimistic,,,STATIVE
that the bridges mentioned by Mr. Annan are slowly being built.,,,DYNAMIC
