Clause,mainVerb,mainReferent,Gold
The deal then proceeds clockwise.,proceeds,deal,DYNAMIC
The player on the dealer's right cuts (this is optional).,is,this,DYNAMIC
The number of cards dealt,dealt,cards,DYNAMIC
depends on the number of players.,depends,number,STATIVE
"If there are two players, each player gets ten cards.",gets,player,DYNAMIC
"In three or four player games, seven cards are dealt to each player.",dealt,cards,DYNAMIC
"Five or six players may also play,",play,players,DYNAMIC
in which case each player receives six cards,receives,player,DYNAMIC
"Starting with the player to the dealer's left, cards are dealt clockwise, face down, one at a time.",Starting,cards,DYNAMIC
"The dealer then puts the rest of the deck, face down, between the players.",puts,dealer,DYNAMIC
This forms the stock pile.,forms,This,DYNAMIC
A single card is then drawn and placed face up next to the stack.,drawn,card,DYNAMIC
This is called the discard pile.,called,This,STATIVE
===Playing Rummy===,Playing,=,CANNOT_DECIDE
Play begins with the player on the dealer's left and proceeds clockwise.,begins,=,DYNAMIC
Each player draws a card from the stock or the discard pile.,draws,player,DYNAMIC
The player may then meld,meld,player,DYNAMIC
"or lay off,",lay,player,DYNAMIC
"which are both optional, before discarding.",are,which,STATIVE
====Melding====,,,CANNOT_DECIDE
If a player has three cards of the same suit in a sequence,has,player,STATIVE
"(called a sequence or a run),",called,sequence,STATIVE
"they may meld by laying these cards, face up, in front of them.",meld,they,DYNAMIC
"If they have at least three cards of the same value,",have,they,STATIVE
they may meld a group,meld,they,DYNAMIC
(also called a set or a book).,called,meld,STATIVE
"Aces can be played as high or low but not both,",played,Aces,DYNAMIC
"for example and are legal, but not",are,allow,STATIVE
(some variations allow this type of run).,allow,legal,STATIVE
Melding is optional.,is,Melding,STATIVE
"A player may choose, for reasons of strategy,",choose,player,DYNAMIC
not to meld on a particular turn.,meld,player,CANNOT_DECIDE
"The most important reason is to be able to declare ""Rummy"" later in the game.",is,reason,STATIVE
====Laying off====,,,CANNOT_DECIDE
"A player may also choose to ""lay off"" some cards on an existing meld.",choose,=,DYNAMIC
This means,means,This,STATIVE
that if a player can add to a sequence or a group,add,player,DYNAMIC
"that is in front of them or any of the other players,",is,group,STATIVE
they may do so.,do,they,DYNAMIC
For example: if another player had a sequence,had,player,STATIVE
"consisting of in front of them, the player would be able to add the , or , and so on,",be,on,STATIVE
thereby continuing the sequence.,continuing,,DYNAMIC
Some variations allow players to play the and wrap around.,allow,variations,STATIVE
"Also if a player has 3 of a kind,",has,player,STATIVE
one of which continues another sequence on the field,continues,one,DYNAMIC
then another player may also continue off that card.,continue,player,DYNAMIC
====Discarding====,=,=,CANNOT_DECIDE
"Finally, after any melds or lay offs,",melds,any,CANNOT_DECIDE
"the player must discard a single card to the discard pile, face up.",discard,player,DYNAMIC
The only condition is that it not be the card,is,condition,STATIVE
that they drew from the discard pile on the same turn.,drew,they,DYNAMIC
"They may, however, return it on the next turn.",return,They,DYNAMIC
"In addition, if they drew from the stock instead of the discard pile,",drew,they,DYNAMIC
they are allowed to return that card in the same turn.,allowed,they,STATIVE
"In this way, the discard pile changes every turn.",changes,pile,DYNAMIC
====Exhausting the stock====,,,CANNOT_DECIDE
"If, while playing, the stock runs out, the next player may choose to draw from the discard pile",choose,player,DYNAMIC
or to turn the discard pile over to form a new stock.,turn,,CANNOT_DECIDE
The discard pile is not shuffled in the process.,shuffled,pile,DYNAMIC
"After forming the new stock, the top card is drawn to form the new discard pile, just like after the deal.",drawn,card,DYNAMIC
You can call rummy,call,You,DYNAMIC
if a point is discarded into the discard pile.,discarded,point,DYNAMIC
You cannot however call rummy,call,You,DYNAMIC
if the card becomes a point while in the discard pile.,becomes,card,DYNAMIC
====Going Out====,,,CANNOT_DECIDE
"When a player has gotten rid of all of their cards,",gotten,player,DYNAMIC
they win the hand.,win,they,DYNAMIC
There are two variations.,are,variations,STATIVE
"Either the player must discard the last remaining card in their hand on the last turn,",discard,player,DYNAMIC
or they need not.,need,player,STATIVE
Playing with this rule makes ending a hand slightly more difficult.,makes,Playing,STATIVE
"For example, if a player has only the 7 of diamonds and 8 of diamonds",has,player,STATIVE
"left in their hand,",left,diamonds,STATIVE
and they draw the 9 of diamonds,draw,player,DYNAMIC
"(forming a sequence), then",forming,,DYNAMIC
whether they win the hand,win,then,DYNAMIC
or not depends on if they are playing the discard rule variation.,depends,,STATIVE
"If they are playing this variation,",playing,they,DYNAMIC
"they can not win the hand at this point,",win,they,DYNAMIC
"because they have to finish the turn by discarding one of the three cards in their hand,",have,they,DYNAMIC
causing them to no longer have a sequence.,causing,,DYNAMIC
"However, if the player is allowed to lay off this sequence",allowed,player,STATIVE
"without a final discard,",,,CANNOT_DECIDE
then the game ends,ends,game,DYNAMIC
when the player lays down the sequence.,lays,player,DYNAMIC
And a player can lay down cards afterwards.,lay,player,DYNAMIC
A player may not win or go out,win,player,DYNAMIC
if rummy is declared on the board.,declared,rummy,DYNAMIC
===Declaring Rummy===,Declaring,=,CANNOT_DECIDE
"If a player is able to meld all of their cards at once,",is,=,STATIVE
"they may say ""Rummy"" on their turn",say,they,DYNAMIC
and go out.,go,they,DYNAMIC
"To declare Rummy,",declare,,CANNOT_DECIDE
a player must not have melded or laid off any cards prior during the hand.,melded,player,DYNAMIC
"If playing with the discard rule,",playing,they,DYNAMIC
they must also discard after melding.,discard,they,DYNAMIC
If a player goes rummy,goes,player,DYNAMIC
"when a card can be played, that player is out for that turn.",is,player,STATIVE
Game players are still in game but hand goes dead.,are,players,STATIVE
"Playing for Rummy is more risky,",is,Playing,STATIVE
but it carries the reward of double the score.,carries,Playing,STATIVE
Each player must wait until their second turn to go out.,wait,player,DYNAMIC
If there is a rummy,is,rummy,STATIVE
"lying in the pile, the player",lying,rummy,STATIVE
"who called ""rummy"" can play that card",play,player,DYNAMIC
while the player who laid the rummy must,laid,player,DYNAMIC
then draw 2 cards from the stock pile,draw,player,DYNAMIC
or pick up the entire discarded pile.,pick,player,DYNAMIC
===Scoring===,,,CANNOT_DECIDE
"After a player goes out,",goes,player,DYNAMIC
"the hand ends,",ends,hand,DYNAMIC
and the players count up their cards.,count,hand,DYNAMIC
Any cards left in each player's hand are counted up,counted,cards,DYNAMIC
and added to the winner's score.,added,cards,DYNAMIC
"The Queen of Spades count as 40,",count,Queen,STATIVE
"Aces count as 15, face cards (Except the queen of spades)",count,Queen,STATIVE
"and 10s count as 10, and the rest are worth 5.",are,rest,STATIVE
"If a player has declared Rummy,",declared,player,DYNAMIC
then this score is doubled.,doubled,score,DYNAMIC
The player that goes out first receives a 25 point bonus.,receives,player,DYNAMIC
The other players must deduct the points in their hand from the points,deduct,players,DYNAMIC
they have accumulated throughout the game.,accumulated,they,DYNAMIC
