Clause,mainVerb,mainReferent,Gold
"coordinating,",coordinating,supervising,DYNAMIC
reporting any unsafe products/services,reporting,supervising,DYNAMIC
and periodically reviewing the legislation.,reviewing,ombudsman,DYNAMIC
"According to the Pacific Rim Law & Policy Association and the American Chamber of Commerce, in a 1997 critical study, the law has been criticized by stating",According,,DYNAMIC
"that ""although many agree",agree,many,STATIVE
"that the intent of the CPL is fair,",is,intent,STATIVE
"the CPL's various problems, such as ambiguous terminology, favoritism towards consumer protection groups, and the compensation liability defense, must be addressed",addressed,problems,DYNAMIC
before the CPL becomes a truly effective piece of legislation,becomes,CPL,DYNAMIC
"that will protect consumers""",protect,piece,STATIVE
===United Kingdom===,,,CANNOT_DECIDE
"The United Kingdom, as member state of the European Union, is bound by the consumer protection directives of the European Union.",bound,directives,STATIVE
Domestic (UK),,,CANNOT_DECIDE
laws originated,originated,laws,DYNAMIC
"within the ambit of contract and tort but, with the influence of EU law, it is emerging as an independent area of law.",emerging,laws,DYNAMIC
"In many circumstances, where domestic law is in question,",is,law,STATIVE
"the matter judicially treated as tort, contract, restitution or even criminal law.",treated,matter,DYNAMIC
Consumer Protection issues are dealt with when complaints are made to the Director-General of Fair Trade.,dealt,issues,DYNAMIC
"The Office of Fair Trading will then investigate, impose an injunction",investigate,Office,DYNAMIC
or take the matter to litigation.,take,,DYNAMIC
"However, consumers cannot directly complain to the OFT.",complain,consumers,STATIVE
Complaints need to be made to the Citizens Advice Consumer Service,need,Complaints,STATIVE
(which has taken over from Consumer Direct),taken,Service,DYNAMIC
"who will provide legal advice to complainants,",provide,Service,DYNAMIC
or re-direct the individual complaint to Trading Standards for investigation.,re-direct,Service,DYNAMIC
"Due to restrictions within the Enterprise Act 2002, individual complainants are unable to be told",are,complainants,STATIVE
whether their case is being investigated or not.,investigated,case,DYNAMIC
"In very rare cases, Consumer Direct may direct a very large number of complaints to the OFT to be considered as a systemic complaint.",direct,Direct,DYNAMIC
The OFT can also be engaged by consumer groups e.g.,engaged,OFT,DYNAMIC
The Consumers Association or the statutory consumer protection body ,–,Association,CANNOT_DECIDE
Consumer Focus  via a super complaint.,,,CANNOT_DECIDE
"The OFT rarely prosecute companies, however, preferring a light touch regulation approach.",preferring,companies,DYNAMIC
"Consumer complaints against companies are not published,",published,complaints,DYNAMIC
"but investigation work, undertakings and enforcements are located at.",located,complaints,STATIVE
Many of the consumer protection laws e.g. Distance Selling Regulations 2000 or Unfair Terms in Consumer Contracts,e.g.,Many,CANNOT_DECIDE
Regulations 1999 (15 years ago),,,CANNOT_DECIDE
are actually UK implementations of EU directives.,UK,1999,STATIVE
The OFT is one of the bodies responsible for enforcing these rules.,is,OFT,STATIVE
This leads to a problem,leads,This,STATIVE
in that these examples of legislation are clearly designed to deal with individual complaints,designed,examples,STATIVE
but the OFT will only deal with systemic complaints,deal,examples,DYNAMIC
and will ignore individual complainants,ignore,OFT,DYNAMIC
redirecting them back to Consumer Direct.,redirecting,,DYNAMIC
"The Office of Fair Trading also acts as the UK's official consumer and competition watchdog, with a remit to make markets work well for consumers, and at a local, municipal level by Trading Standards departments.",acts,Office,STATIVE
General consumer advice can be obtained from the Citizens Advice Consumer Service or via a local branch of the Citizen's Advice Bureau.,obtained,advice,DYNAMIC
===United States===,,,CANNOT_DECIDE
CDCA auto repair notice.,,,CANNOT_DECIDE
"jpg|thumb|Consumer protection laws often mandate the posting of notices, such as this one",mandate,laws,DYNAMIC
which appears in all automotive repair shops in California,appears,one,DYNAMIC
In the United States a variety of laws at both the federal and state levels regulate consumer affairs.,regulate,mandate,DYNAMIC
"Among them are the federal Fair Debt Collection Practices Act, the Fair Credit Reporting Act, Truth in Lending Act, Fair Credit Billing Act, and the Gramm-Leach-Bliley Act.",are,Act,STATIVE
"Federal consumer protection laws are mainly enforced by the Federal Trade Commission, the Consumer Financial Protection Bureau, and the U.S. Department of Justice.",enforced,laws,DYNAMIC
"At the state level, many states have adopted the Uniform Deceptive Trade Practices Act",adopted,states,DYNAMIC
"including, but not limited to, Delaware, Illinois, Maine, and Nebraska.",including,,STATIVE
The deceptive trade practices prohibited by the Uniform Act can be roughly subdivided into conduct,be,practices,DYNAMIC
involving either a) unfair or fraudulent business practice and b) untrue or misleading advertising.,involving,conduct,STATIVE
The Uniform Act contains a private remedy with attorneys fees for prevailing parties,contains,Act,STATIVE
"where the losing party ""willfully engaged in the trade practice",engaged,party,DYNAMIC
"knowing it to be deceptive"".",knowing,,STATIVE
Uniform Act 3(b).,,,CANNOT_DECIDE
"Also, the majority of states have a Department of Consumer Affairs",have,majority,STATIVE
devoted to regulating certain industries and protecting consumers,devoted,Department,STATIVE
who use goods and services from those industries.,use,consumers,DYNAMIC
"For example, in California, the California Department of Consumer Affairs regulates about 2.3 million professionals in over 230 different professions, through its forty regulatory entities.",regulates,Department,DYNAMIC
"In addition, California encourages its consumers to act as private attorneys general through the liberal provisions of its Consumers Legal Remedies Act,",encourages,California,DYNAMIC
"California has the strongest consumer protection laws of any US state, partly because of rigorous advocacy and lobbying by groups such as Utility Consumers' Action Network, Consumer Federation of California and Privacy Rights Clearinghouse.",has,California,STATIVE
Other states have been the leaders in specific aspects of consumer protection.,been,states,STATIVE
"For example Florida, Delaware and Minnesota have legislated requirements",legislated,Delaware,DYNAMIC
that contracts be written at reasonable readability levels,written,contracts,STATIVE
as a large proportion of contracts cannot be understood by most consumers,understood,proportion,STATIVE
who sign them.,sign,consumers,DYNAMIC
