Clause,mainVerb,mainReferent,Gold
"The Hells Angels are often depicted in a similarly mythical fashion as other modern-day legends like the James-Younger Gang; free-spirited, iconic,",depicted,Angels,DYNAMIC
bound by brotherhood and loyalty.,bound,fashion,STATIVE
"At other times, such as in the 1966 Roger Corman film The Wild Angels where they are depicted as violent and nihilistic,",depicted,they,DYNAMIC
they are portrayed as a violent criminal gang and a scourge on society.,portrayed,they,DYNAMIC
"The club became prominent within,",became,club,DYNAMIC
"and established its initial notoriety as part of, the 1960s counterculture movement in San Francisco's Haight-Ashbury scene, London, in England,",established,club,DYNAMIC
and elsewhere where it played a part at many of the movement's seminal events.,played,club,DYNAMIC
"Original members were directly connected to many of the counterculture's primary leaders, such as Ken Kesey and the Merry Pranksters, Allen Ginsberg, Jerry Garcia and The Grateful Dead, Timothy Leary, The Beatles, The Rolling Stones, Mick Farren and Tom Wolfe.",connected,members,STATIVE
"The club launched the career of ""Gonzo"" journalist Hunter S. Thompson.",launched,club,DYNAMIC
Criminologist Karen Katz said in 2011,said,Katz,DYNAMIC
that the Hells Angels were the center of a moral panic in Canada,were,Angels,STATIVE
"involving the media, politicians, law enforcement and the public",involving,center,STATIVE
that sensationalized the importance of isolated criminal acts.,sensationalized,public,DYNAMIC
==Criminal activities and incidents==,,,CANNOT_DECIDE
"Numerous police and intelligence agencies internationally classify the Hells Angels as one of the ""big four"" motorcycle gangs, along with the Pagans, Outlaws, and Bandidos,",Outlaws,,STATIVE
and contend,contend,,STATIVE
"that members carry out widespread violent crimes, drug dealing, trafficking in stolen goods and extortion",carry,members,DYNAMIC
and are involved in the prostitution industry.,involved,members,STATIVE
Members of the organization have continuously asserted,asserted,Members,DYNAMIC
that they are only a group of motorcycle enthusiasts,are,they,STATIVE
"who have joined to ride motorcycles together, to organize social events such as group road trips, fundraisers, parties, and motorcycle rallies",joined,enthusiasts,DYNAMIC
and that those crimes are the responsibility of the individuals,are,crimes,STATIVE
who carried them out and not the club as a whole.,carried,individuals,DYNAMIC
Members of the club have been accused of crimes,accused,Members,DYNAMIC
and convicted in many host nations.,convicted,Members,DYNAMIC
==Insignia==,,,CANNOT_DECIDE
"The Hells Angels' official website attributes the official ""death's head"" insignia design to Frank Sadilek, past president of the San Francisco Chapter.",attributes,=,STATIVE
The colors and shape of the early-style jacket emblem (prior to 1953) were copied from the insignias of the 85th Fighter Squadron and the 552nd Medium Bomber Squadron.,copied,shape,DYNAMIC
"The Hells Angels utilize a system of patches, similar to military medals.",utilize,Angels,DYNAMIC
"Although the specific meaning of each patch is not publicly known, the patches identify specific or significant actions or beliefs of each biker.",identify,patches,STATIVE
"The official colors of the Hells Angels are red lettering displayed on a white backgroundhence the club's nickname ""The Red and White"".",are,colors,STATIVE
These patches are worn on leather or denim jackets and vests.,worn,patches,STATIVE
"Red and white are also used to display the number 81 on many patches, as in ""Support 81, Route 81"".",used,Red,DYNAMIC
The 8 and 1 stand for the respective positions in the alphabet of H and A.,stand,1,STATIVE
"These are used by friends and supporters of the club, in deference to club rules",used,These,DYNAMIC
which purport to restrict the wearing of Hells Angels imagery to club members.,purport,rules,STATIVE
"The diamond-shaped one-percenter patch is also used,",used,patch,DYNAMIC
"displaying '1%', in red on a white background with a red merrowed border.",displaying,,STATIVE
The term one-percenter is said to be a response to the American Motorcyclist Association,said,one-percenter,STATIVE
"(AMA) comment on the Hollister incident, to the effect that 99% of motorcyclists were law-abiding citizens",were,%,STATIVE
and the last 1% were outlaws.,were,%,STATIVE
"The AMA has no record of such a statement to the press,",has,AMA,STATIVE
and calls this story apocryphal.,calls,AMA,STATIVE
Most members wear a rectangular patch,wear,members,DYNAMIC
"(again, white background with red letters and a red merrowed border) identifying their respective chapter locations.",identifying,,STATIVE
"Another similarly designed patch reads ""Hells Angels"".",reads,patch,STATIVE
"When applicable, members of the club wear a patch",wear,members,DYNAMIC
denoting their position,denoting,patch,STATIVE
or rank within the organization.,,,CANNOT_DECIDE
"The patch is rectangular,",is,patch,STATIVE
"and, similarly to the patches described above,",described,patches,STATIVE
displays a white background with red letters and a red merrowed border.,displays,rectangular,STATIVE
"Some examples of the titles used are President, Vice President, Secretary, Treasurer, and Sergeant at Arms.",are,examples,STATIVE
This patch is usually worn above the 'club location' patch.,worn,patch,DYNAMIC
"Some members also wear a patch with the initials ""AFFA"",",wear,members,DYNAMIC
"which stands for ""Angels Forever; Forever Angels"",",stands,AFFA,STATIVE
"referring to their lifelong membership in the biker club (i.e., ""once a member, always a member"").",referring,members,STATIVE
"The book Gangs, written by Tony Thompson (a crime correspondent for The Observer),",written,Gangs,DYNAMIC
states,states,Gangs,STATIVE
"that Stephen Cunningham, a member of the Angels, sported a new patch",sported,Cunningham,DYNAMIC
after he recovered from attempting to set a bomb: two Nazi-style SS lightning bolts below the words 'Filthy Few'.,recovered,he,DYNAMIC
Some law enforcement officials claim,claim,officials,STATIVE
that the patch is only awarded to those,awarded,patch,DYNAMIC
"who have committed,",committed,those,DYNAMIC
"or are prepared to commit, murder on behalf of the club.",are,those,STATIVE
"According to a report from the R. v. Bonner and Lindsay case in 2005 (see related section below), another patch, similar to the 'Filthy Few' patch, is the 'Dequiallo' patch.",is,patch,STATIVE
"This patch ""signifies",signifies,patch,STATIVE
"that the wearer has fought law enforcement on arrest.""",fought,wearer,DYNAMIC
There is no common convention as to where the patches are located on the members' jacket/vest.,is,convention,STATIVE
===Intellectual property rights===,,,CANNOT_DECIDE
"In March 2007, the Hells Angels filed suit against the Walt Disney Motion Pictures Group",filed,Angels,DYNAMIC
alleging,alleging,,STATIVE
that the film entitled Wild Hogs used both the name and distinctive logo of the Hells Angels Motorcycle Corporation without permission.,used,film,DYNAMIC
"The suit was eventually voluntarily dismissed,",dismissed,suit,DYNAMIC
after it received assurances from Disney,received,it,DYNAMIC
that its references would not appear in the film.,appear,references,DYNAMIC
"In October 2010, the Hells Angels filed a lawsuit",filed,Angels,DYNAMIC
"against Alexander McQueen for ""misusing its trademark winged death heads symbol"" in several items from its Autumn/Winter 2010 collection.",misusing,for,DYNAMIC
"The lawsuit is also aimed at Saks Fifth Avenue and Zappos.com,",aimed,lawsuit,STATIVE
which stock the jacquard box dress and knuckle duster ring which bear the symbol,stock,Zappos.com,STATIVE
which has been used since at least 1948,used,symbol,DYNAMIC
and is protected by the U.S. Patent and Trademark Office.,protected,ring,STATIVE
A handbag and scarf was also named in lawsuit.,named,scarf,DYNAMIC
The lawyer representing Hells Angels claimed,claimed,lawyer,DYNAMIC
"""This isn't just about money,",is,This,STATIVE
it's about membership.,'s,it,STATIVE
"If you've got one of these rings on,",got,you,STATIVE
a member might get really upset,get,upset,DYNAMIC
"that you're an impostor.""",'re,you,STATIVE
"Saks refused to comment,",refused,Saks,DYNAMIC
Zappos had no immediate comment,had,Saks,STATIVE
"and the company's parent company, PPR, could not be reached for comment.",reached,Saks,DYNAMIC
The company settled the case with the Hells Angels after agreeing to remove all of the merchandise,settled,company,DYNAMIC
"featuring the logo from sale on their website, stores and concessions",featuring,merchandise,STATIVE
and recalling any of the goods,recalling,company,DYNAMIC
which have already been sold and destroying them.,sold,goods,DYNAMIC
"In Fall 2012, in the United States District Court for the Eastern District of California, Hells Angels sued Toys ""R"" Us for trademark infringement, unfair competition, and dilution in relation to the sale of yo-yos",sued,Angels,DYNAMIC
"manufactured by Yomega Corporation, a co-defendant,",manufactured,yo-yos,DYNAMIC
which allegedly bear the Death Head logo.,bear,Corporation,STATIVE
"In its complaint, Hells Angels asserted",asserted,Angels,DYNAMIC
that the mark used on the yo-yos is likely to confuse the public into mistakenly believing,is,mark,STATIVE
that the toys originate,originate,toys,STATIVE
with Hells Angels and Yomega filed counterclaims against Hells Angels for cancellation of the Death Head registrations on grounds of alleged fraud in the procurement of the registrations.,filed,mark,DYNAMIC
The case settled,settled,case,DYNAMIC
and the lawsuit was dismissed with prejudice.,dismissed,case,DYNAMIC
"As of December 2013, the Hell's Angels sells its branded merchandise at a retail store in Toronto, Canada.",sells,Angels,DYNAMIC
"Over seven years, it has defended its brand and label against use in clothes, jewelry, posters, and yo-yos.",defended,it,DYNAMIC
==Membership==,,,CANNOT_DECIDE
"In order to become a Hells Angels prospect, candidates must have a valid driver's license, a motorcycle over 750cc",have,candidates,STATIVE
and have the right combination of personal qualities.,have,candidates,STATIVE
It is said,said,It,STATIVE
the club excludes child molesters and individuals,excludes,club,DYNAMIC
who have applied to become police or prison officers.,applied,individuals,DYNAMIC
"After a lengthy, phased process,",,,CANNOT_DECIDE
"a prospective member is first deemed to be a ""hang-around"",",deemed,member,DYNAMIC
indicating,indicating,,STATIVE
that the individual is invited to some club events,invited,individual,DYNAMIC
or to meet club members at known gathering places.,meet,,CANNOT_DECIDE
"If the hang-around is interested,",is,hang-around,STATIVE
"he may be asked to become an ""associate"", a status",asked,he,DYNAMIC
that usually lasts a year or two.,lasts,status,STATIVE
"At the end of that stage, he is reclassified as ""prospect"",",reclassified,he,DYNAMIC
"participating in some club activities,",participating,,DYNAMIC
but not having voting privileges,having,,STATIVE
while he is evaluated for suitability as a full member.,evaluated,he,DYNAMIC
"The last phase, and highest membership status, is ""Full Membership"" or ""Full-Patch"".",is,phase,STATIVE
"The term ""Full-Patch"" refers to the complete four-piece crest,",refers,Full-Patch,STATIVE
"including the ""Death Head"" logo, two rockers",including,,STATIVE
"(top rocker: ""Hells Angels""; bottom rocker: state or territory claimed) and the rectangular ""MC"" patch below the wing of the Death's Head.",claimed,rocker,CANNOT_DECIDE
"Prospects are allowed to wear only a bottom rocker with the state or territory name along with the rectangular ""MC"" patch.",allowed,Prospects,STATIVE
"To become a full member,",become,,CANNOT_DECIDE
the prospect must be voted on unanimously by the rest of the full club members.,voted,prospect,DYNAMIC
"Prior to votes being cast, a prospect usually travels to every chapter in the sponsoring chapter's geographic jurisdiction",travels,prospect,DYNAMIC
(state/province/territory) and introduces himself to every Full-Patch member.,introduces,prospect,DYNAMIC
This process allows each voting member to become familiar with the subject,allows,process,DYNAMIC
and to ask any questions of concern prior to the vote.,ask,member,CANNOT_DECIDE
"Some form of formal induction follows, wherein the prospect affirms his loyalty to the club and its members.",follows,form,DYNAMIC
"The final logo patch (top ""Hells Angels"" rocker)",top,awarded,CANNOT_DECIDE
is then awarded at this initiation ceremony.,awarded,patch,DYNAMIC
"The step of attaining full membership can be referred to as ""being patched"".",referred,step,DYNAMIC
"Even after a member is patched-in,",is,member,DYNAMIC
the patches themselves remain the property of HAMC rather than the member.,remain,patches,STATIVE
"On leaving the Hells Angels,",leaving,they,DYNAMIC
"or being ejected,",ejected,they,DYNAMIC
they must be returned to the club.,returned,they,DYNAMIC
==Worldwide chapters==,,,CANNOT_DECIDE
The HAMC acknowledges more than one hundred chapters,acknowledges,HAMC,STATIVE
spread over 29 countries.,spread,chapters,STATIVE
Europe did not become widely home to the Hells Angels until 1969,become,Europe,DYNAMIC
when two London chapters were formed.,formed,chapters,DYNAMIC
The Beatles' George Harrison invited some members of the HAMC San Francisco to stay at Apple Records in London in 1968.,invited,Harrison,DYNAMIC
"According to Chris O'Dell, only two members showed up at Apple Records, Frisco Pete and Bill ""Sweet William"" Fritsch.",According,,DYNAMIC
"Two people from London visited California,",visited,people,DYNAMIC
"""prospected"",",,,DYNAMIC
and ultimately joined.,joined,people,DYNAMIC
"Two charters were issued on July 30, 1969; one for ""South London"" - the re-imagined chapter",issued,charters,DYNAMIC
"renewing the already existing 1950 South London chapter - and the other for ""East London"", but by 1973",renewing,one,DYNAMIC
"the two charters came together as one,",came,one,DYNAMIC
"simply called ""London"".",called,came,STATIVE
The London Angels provided security at a number of UK Underground festivals including Phun City in 1970,provided,Angels,DYNAMIC
"organized by anarchist, International Times writer and lead singer with The Deviants, Mick Farren.",organized,,DYNAMIC
"They even awarded Farren an ""approval patch"" in 1970 for use on his first solo album Mona,",awarded,They,DYNAMIC
which also featured,featured,Mona,STATIVE
"Steve Peregrin Took (who was credited as ""Shagrat the Vagrant"").",credited,Took,DYNAMIC
The 1980s and 1990s saw a major expansion of the club into Canada.,saw,1980s,DYNAMIC
A list of acknowledged chapters can be found on the HAMC's official website.,found,list,DYNAMIC
==Racial policies==,=,policies,CANNOT_DECIDE
"The club claims not to be a racially segregated organization,",be,,STATIVE
although at least one chapter allegedly requires,requires,chapter,STATIVE
"that a candidate be a white male,",be,candidate,STATIVE
"and Sonny Barger stated in a BBC interview in 2000 that ""The club, as a whole, is not racist",stated,policies,DYNAMIC
but we probably have enough racist members,have,we,STATIVE
"that no black guy is going to get in it"".",going,guy,DYNAMIC
At that time the club had no black members.,had,club,STATIVE
"However there have been black members of puppet clubs, notably Gregory Wooley, a high-ranking member of the Rockers MC in Montreal",been,,STATIVE
who was the protg and bodyguard of Hells Angel boss Maurice Boucher,was,member,STATIVE
(who had been labeled a white supremacist by the media).,labeled,Wooley,DYNAMIC
Wooley became an associate of the Hells Angels Montreal chapter in the 1990s,became,Wooley,DYNAMIC
and later tried uniting street gangs in Quebec,tried,Wooley,DYNAMIC
after Boucher was imprisoned.,imprisoned,Boucher,DYNAMIC
In another interview with leader Sonny Barger in 2000 he remarked,remarked,he,DYNAMIC
"""if you're a motorcycle rider",'re,you,STATIVE
"and you're white,",'re,you,STATIVE
you want to join the Hell's Angels.,want,you,STATIVE
"If you black, you want to join the Dragons.",want,you,STATIVE
That's how it is whether anyone likes it or not.,'s,That,STATIVE
We don't have no blacks,have,We,STATIVE
"and they don't have no whites.""",have,We,STATIVE
When asked,asked,,DYNAMIC
if that could change,change,that,DYNAMIC
Sonny replied,replied,Sonny,DYNAMIC
"""Anything can change,",change,Anything,DYNAMIC
"I can't predict the future"".",predict,I,STATIVE
Tobie Levingston who formed the black motorcycle club East Bay Dragons MC wrote in his book,wrote,Levingston,DYNAMIC
that he and Sonny Barger have a long-lasting friendship,have,he,STATIVE
and that the Hells Angels and Dragons have a mutual friendship,have,he,STATIVE
and hang out,hang,Angels,DYNAMIC
and ride together.,ride,Angels,DYNAMIC
