Clause,mainVerb,mainReferent,Gold
that push for mandatory internalizing of externalities,push,candidates,DYNAMIC
(changing the laws),changing,internalizing,CANNOT_DECIDE
instead of on carbon offsets (changing the lightbulbs)?,changing,,CANNOT_DECIDE
"My problem with carbon offsets and other voluntary measures is that given the finite amount of money, energy and attention we have to push for the environment,",is,problem,STATIVE
I feel,feel,I,STATIVE
like the opportunity cost of these measures is too high,is,cost,STATIVE
"compared to policy-oriented actions, the citizen role",compared,,STATIVE
that Gore referred.,referred,role,DYNAMIC
"For example, Earth Hour would be much more productive",be,Hour,STATIVE
if it were a global rally for carbon taxes;,were,it,STATIVE
instead we de-politicize it,de-politicize,we,DYNAMIC
and entertain the idea,entertain,we,DYNAMIC
that voluntarily turning off,turning,,DYNAMIC
lights will stop climate change.,stop,turning,DYNAMIC
"I'm a big fan of your work on IP and corruption,",'m,I,STATIVE
but I'm skeptical of these initial ventures into the environmental arena...,'m,I,STATIVE
"April 27, 2009 12:17 PM mark:",,,CANNOT_DECIDE
"""I am suspicious of cap & trade.",am,I,STATIVE
"It seems like a complicated partial version of that,",seems,It,STATIVE
created by the same genius quants,created,version,DYNAMIC
"who gave us the mess on wall street,",gave,quants,DYNAMIC
that is designed to generate large fees finance types.,designed,street,STATIVE
"My sense is for a simpler system.""",is,sense,STATIVE
That just shows,shows,That,STATIVE
you do not fully understand the cap and trade model....or the global financial crisis.,understand,you,STATIVE
"April 27, 2009 2:51 PMCathy: When you book a route on United it tells you",book,pre-bonus,DYNAMIC
"how many miles it will accrue, pre-bonus, for each leg.",accrue,tells,DYNAMIC
(I use it to calculate,use,I,DYNAMIC
how many I'll get towards my premier status.),get,I,DYNAMIC
It's a tiny link,'s,It,STATIVE
"they move around from time to time,",move,they,DYNAMIC
but look for it near where the seat selection option is.,look,they,CANNOT_DECIDE
You should see this on a screen,see,You,DYNAMIC
"before you purchase the ticket, and possibly also after.",purchase,screen,DYNAMIC
"April 27, 2009 4:45 PM Brad Templeton:",,,CANNOT_DECIDE
When I got to United's site,got,I,DYNAMIC
"it has two columns, one for true miles",has,it,STATIVE
flown (sort of) and one for elite bonus.,flown,miles,STATIVE
So cut and paste into your spreadsheet,cut,,CANNOT_DECIDE
and it should be fine.,be,it,STATIVE
"However, it does show 500 for the short haul flights,",show,it,DYNAMIC
but I bet,bet,it,STATIVE
those are mostly L.A.,are,those,STATIVE
"so you can fill in the real mileage to L.A. on those,",fill,you,DYNAMIC
it should not take long.,take,it,STATIVE
"April 27, 2009 6:03 PMYaacov Iland: I'd check into the effectiveness of carbon offsets, particularly tree plantations, before spending money on them:",check,Iland,DYNAMIC
<link removed>,,,CANNOT_DECIDE
/,,,CANNOT_DECIDE
"April 28, 2009 9:03 AM Jardinero1: The only way to reduce your carbon footprint, is to reduce your carbon footprint, period.",is,,STATIVE
Paying someone else to do something,Paying,reduce,CANNOT_DECIDE
"they are doing, already, does not reduce your carbon footprint one bit.",reduce,,DYNAMIC
If you don't believe,believe,you,STATIVE
"that and still insist on paying someone else to consume less,",insist,you,STATIVE
then please consider paying me.,please,,CANNOT_DECIDE
My wife and I telecommute.,and,wife,DYNAMIC
We rarely travel.,rarely,We,DYNAMIC
I ride my bike to the grocery store.,ride,I,DYNAMIC
We cook from whole ingredients,cook,We,DYNAMIC
and never eat processed or prepared foods.,eat,We,DYNAMIC
Both of our cars are high mpg and rarely used.,are,Both,STATIVE
They are both ten years old,are,They,STATIVE
and we probably won't replace them for another ten years.,replace,They,DYNAMIC
I just finished insulating my house,finished,I,DYNAMIC
and installed high efficiency windows and HVAC.,installed,,DYNAMIC
I keep the thermostat high in the summer and low in the winter.,keep,I,DYNAMIC
"All the light bulbs are fluorescent, except for the dimmer above the dining room table.",are,bulbs,STATIVE
I removed all the turf from my property,removed,I,DYNAMIC
and replaced it with vines and perennials.,replaced,I,DYNAMIC
There are twenty three trees on the property sequestering CO2 on a continuous basis.,twenty,trees,STATIVE
No motorized equipment is required to maintain my garden,required,equipment,STATIVE
which is now over ten thousand square feet of CO2 consuming plants.,is,maintain,STATIVE
I would gladly accept the sum of fifteen thousand dollars from Prof Lessig or anyone else to offset his carbon heavy lifestyle.,accept,I,DYNAMIC
"In return, I would submit to an audit of my lifestyle",submit,I,DYNAMIC
and I would issue him a certificate,issue,I,DYNAMIC
stating the amount of his carbon offset.,stating,certificate,STATIVE
"April 29, 2009 4:00 AM Eric the Red:",,,CANNOT_DECIDE
Carbon credits: indulgences for the non-Catholic crowd.,,,CANNOT_DECIDE
"More modern, but just as dumb.",,,CANNOT_DECIDE
"April 29, 2009 7:18 AM pb:",,,CANNOT_DECIDE
"""we all have an ethical obligation to offset our carbon footprint -- now""",have,April,STATIVE
There is nothing so dangerous as someone with an abundance of self-righteousness but very little knowledge.,is,April,STATIVE
Carbon offsets 'harm environment',,,DYNAMIC
<link removed>,,,CANNOT_DECIDE
"Tuesday, 20 February",,,CANNOT_DECIDE
"2007, 17:31 GMT",,,CANNOT_DECIDE
"Jutta Kill, of the Forests and the European Union Resource Network (FERN), was the most vehement opponent of the practice,",was,Tuesday,STATIVE
arguing,arguing,opponent,DYNAMIC
it probably did more harm than good.,did,it,DYNAMIC
"Carbon offsetting was ""an unbelievably inefficient way",was,argued,STATIVE
"of reducing emissions,""",reducing,way,CANNOT_DECIDE
"she argued,",argued,way,DYNAMIC
and its effects were impossible to verify.,were,effects,STATIVE
"In addition, ""More than half"" of the money given to companies",given,money,STATIVE
selling carbon offsets,selling,companies,DYNAMIC
"went on research and administration costs,",went,More,DYNAMIC
"""benefiting not the climate but the burgeoning consultancy industry"".",benefiting,,DYNAMIC
"""We believe",believe,We,STATIVE
it is worse than nothing,is,it,STATIVE
"because it creates the illusion, or the impression, in the public",creates,it,DYNAMIC
"that action is being taken,",taken,action,DYNAMIC
"while we are not really addressing the task at hand,",addressing,we,DYNAMIC
"significantly reducing greenhouse gas emissions,""",reducing,addressing,CANNOT_DECIDE
Ms Kill told MPs.,told,Kill,DYNAMIC
"Illusions are powerful around here,",are,Illusions,STATIVE
it seems.,seems,it,STATIVE
"Professor - stop listening to your ""intuitions""",stop,Professor,CANNOT_DECIDE
and do some basic research!,do,Professor,CANNOT_DECIDE
"May 14, 2009 2:45 PM Jason Sperling:",,,CANNOT_DECIDE
It's nice to see feedback on the United program.,'s,It,STATIVE
I've posted your feedback on my carbon offsets news blog.,posted,I,DYNAMIC
"Currently many companies are reticent to putting something in their purchase path as an upsell,",are,companies,STATIVE
just as they are reticent to putting anything in their purchase path.,are,they,STATIVE
"The cost for large companies to make any updates to their e-commerce sites is significant, another factor in keeping the type of program",is,factor,STATIVE
you'd like from being available.,being,,STATIVE
"Additionally, there is a reluctance to share the data",is,reluctance,STATIVE
"required for accurate emissions measurement due to perceived potential risks,",required,data,STATIVE
possibly related to future regulatory concerns.,related,emissions,STATIVE
The technology is certainly available.,is,technology,STATIVE
"When the type of program you imagine IS put in place, the results have been very good.",been,results,DYNAMIC
For example ShopGreen Merchant Reports 90% of customers 'go green',,,DYNAMIC
"June 10, 2009 12:18 PM jason:",,,CANNOT_DECIDE
check out this great new idea to offset,check,jason,CANNOT_DECIDE
<link removed>,,,CANNOT_DECIDE
Here's the link to the auction,'s,%,STATIVE
<link removed>,,,CANNOT_DECIDE
%3AMESELX%3AIT,,,CANNOT_DECIDE
