Clause,mainVerb,mainReferent,Gold
"(""Young Pichenot""), and was probably one of the first accordions capable of playing a melody.",was,It,STATIVE
The first recorded factory was that of Napoleon Fourneux in Paris.,was,factory,STATIVE
The Accordion of Cyril Demian (1829) described in his Austrian (at Vienna),described,Demian,DYNAMIC
"patent application, had 5 pallets with 10 chords (musical triads) available.",had,Accordion,STATIVE
It all depended on which direction,depended,It,STATIVE
the player moved the bellows.,moved,It,DYNAMIC
One key pressed down,pressed,key,STATIVE
had 2 chords:,had,key,STATIVE
"one chord on the ""press"" (in) and the other chord, on the ""draw"" (out).",,,CANNOT_DECIDE
"Demian also produced some Accordions with a single note per button ""on the draw""",produced,Demian,DYNAMIC
"or, ""on the press"".",,,CANNOT_DECIDE
"One of his models, had single notes and two rows of keys:",had,,STATIVE
"first row the diatonic scale, the second row played the accidentals.",played,row,STATIVE
The accordion tutor published in the Year of 1833 by Adolph Mller (Austrian National Bibliotheca),published,tutor,DYNAMIC
has an example,has,tutor,STATIVE
which includes pictures and descriptions of many different models.,includes,example,STATIVE
"A music journal of Paris, printed in the year of 1831, has many details about the beginning of accordion production in Paris.",has,journal,STATIVE
The article starts out with the statement,starts,article,DYNAMIC
"that the first accordion was copied from a Demian instrument,",copied,accordion,DYNAMIC
"and later, Demian invented many different scale systems,",invented,article,DYNAMIC
but only later French models had some buttons in the second row,had,article,STATIVE
being divided in the middle.,divided,row,STATIVE
"More information about it, is in the German Wikipedia. """,is,information,STATIVE
":de:Franzsisches Akkordeon"" text.",text,,CANNOT_DECIDE
"Note: After Demian's 1829 patent, there is some controversy about the exact dates of further inventions, and the times of applied manufacture, of accordions.",Note,,STATIVE
"Thus, opinions differ, somewhat, among musical instrument historians.",differ,opinions,STATIVE
== Accordion notices ==,,,CANNOT_DECIDE
"1837, an advertisement in the musical news paper LE MENESTREL of M. Reisner, selling accordions.",„,advertisement,DYNAMIC
"By 1845, There were many makers of accordions,",were,makers,STATIVE
"listed in various journals: Alexandre, Fourneaux, Jaulin, Lebroux, Neveux, Kasriel, Leterme, Reisner, Busson, M. Klaneguisert.",listed,accordions,STATIVE
All of these makers sold two different models at that time:,sold,All,DYNAMIC
"one without any chromatic accidentals (a diatonic one row or two row system), and one two rows of buttons with accidentals (diatonic outside row/chromatic inside row.)",,,CANNOT_DECIDE
