Clause,mainVerb,mainReferent,Gold
") ""FACT: This bill does not address direct shipping or any specific state alcohol law.",address,bill,STATIVE
It does not preempt a state law,preempt,It,STATIVE
that allows direct shipping.,allows,law,STATIVE
It does not mandate a direct shipping law,mandate,It,STATIVE
where there currently is not one.,is,one,STATIVE
The bill does PROTECT a states wine shipping law,PROTECT,bill,STATIVE
if someone were to challenge it in court by providing the shipping law with the same presumption of validity granted other state alcohol laws.,were,someone,DYNAMIC
"""Disingenuous in the extreme.",Disingenuous,,CANNOT_DECIDE
"And what's worse,",'s,what,STATIVE
the wholesalers knew this,knew,wholesalers,STATIVE
when they wrote this.,wrote,they,DYNAMIC
H.R. 5034 gives states the ability to pass laws unchallengeable in court that would discriminate against out-of-state wine shippers.,gives,5034,DYNAMIC
And we know,know,we,STATIVE
such laws would be introduced into various states,introduced,laws,DYNAMIC
since wholesalers have seen to it,seen,wholesalers,DYNAMIC
that such laws have been introduced into state legislatures for the past 20 years.,introduced,laws,DYNAMIC
"In fact, H.R. 5034 would allow states to pass laws",allow,5034,STATIVE
"that make consumers receipt of a wine by in-state shippers legal while making receipt of a wine by out-of-state shippers punishable to a greater degree than rape, home invasion or selling cocaine to children.",make,laws,CANNOT_DECIDE
"""Fact: Protection of a states power to regulate alcohol is not an industry food fight.",is,Protection,STATIVE
"""food fight"" may be the wrong word.",be,fight,STATIVE
Better to call the introduction of H.R. 5034,call,attack,CANNOT_DECIDE
what it is:,is,call,STATIVE
an attack on the entire alcohol industry and consumers for the sake of protecting wholesaler profits.,protecting,sake,CANNOT_DECIDE
It's no coincidence,'s,It,STATIVE
"that brewers large and small, wineries, spirit producers and importers, retailers, wine education organizations, wine consumers and free trade organizations all oppose",oppose,retailers,STATIVE
H.R. 5034.,,,CANNOT_DECIDE
"""This bill does not amend or alter the Federal Alcohol Administration Act",amend,bill,DYNAMIC
"(FAA Act) which provides federal guidelines in many of these areas""",provides,Act,STATIVE
"No it doesn't ""amend"" the faa act.",amend,it,DYNAMIC
It overrides it entirely.,overrides,It,DYNAMIC
To quote from H.R. 5034:,quote,,CANNOT_DECIDE
"""not withstanding",withstanding,upheld,CANNOT_DECIDE
"that the state or territorial law may burden interstate commerce or an act of congress, the state law shall be upheld...""",upheld,H.R.,DYNAMIC
"This claim by the wholesalers that H.R. 5034 ""does not amend"" federal regulations on alcohol is a straight up misrepresentation.",is,quote,STATIVE
It's like saying,'s,It,STATIVE
"""i didn't kick the dog, but rather his ribs",kick,i,DYNAMIC
"fell on to my boot"".",fell,i,DYNAMIC
"""It is the intent of this language to make clear the congressional support for the holding in Granholm-prohibiting state laws",is,It,STATIVE
that allow an in-state winery to do something,allow,intent,STATIVE
a similarly situated out-of-state winery cannot do.,do,winery,DYNAMIC
"Language that bars facial discrimination is included in the bill to codify this prohibition""",included,Language,STATIVE
I have great faith in the wholesalers' ability to mislead.,have,codify,STATIVE
But this goes beyond even my expectation.,goes,this,STATIVE
The intent of H.R. 5034 is precisely to overturn the granholm v. Heald supreme court decision,is,intent,STATIVE
that did away with protectionist state alcohol laws.,did,decision,DYNAMIC
"More importantly, the very language of H.R. 5034 gives states the explicit right to discriminate against out-of-state wine shippers.",gives,language,STATIVE
All the state needs to do is offer the feeblest of justifications.,offer,All,STATIVE
Read for yourself:,,,CANNOT_DECIDE
"""state or territorial regulations may not facially discriminate, without justification, against out-of-state producers of alcoholic beverages in favor of in-state producers.""",facially,Read,STATIVE
"one of those ""justifications"", the bill states,",states,bill,STATIVE
"is maintenance of the ""structure of the state alcoholic beverage distribution system.""",is,one,STATIVE
"in other words, discrimination is ok as long as the discrimination",ok,discrimination,STATIVE
is written into the state's alcohol beverage distribution laws.,written,discrimination,STATIVE
"Furthermore, note",note,,CANNOT_DECIDE
"that wine retailers are not even covered by this duplicitous language on ""justification"".",covered,retailers,STATIVE
The state needs no justification to discriminate against out-of-state retailers.,needs,state,STATIVE
"""Over half the states have been sued challenging their alcohol laws.",sued,states,DYNAMIC
The lawsuits have attacked items such as commonsense safeguards,attacked,lawsuits,DYNAMIC
that require a face-to-face transaction,require,safeguards,STATIVE
"(needed for I.D. checks) to buy alcohol""",buy,transaction,STATIVE
"In fact, face-to-face transactions are not needed for I.D checks.",needed,buy,STATIVE
We know this,know,We,STATIVE
because states have written laws,written,states,STATIVE
that have gone unchallenged,gone,laws,DYNAMIC
that require I.D. Checks to be made at the point of delivery of the wine.,require,unchallenged,STATIVE
"""Unelected judges should not set alcohol policy;",set,judges,DYNAMIC
"this responsibility rightly rests with individual state legislatures,",rests,responsibility,STATIVE
"as guaranteed under the 21st Amendment to the U.S. Constitution.""",guaranteed,,STATIVE
Judges never have set policy.,set,Judges,DYNAMIC
State legislatures always have.,have,legislatures,DYNAMIC
This is the big lie,is,This,STATIVE
the wholesalers tell.,tell,wholesalers,DYNAMIC
Judges merely tell the state,tell,Judges,DYNAMIC
when they have reached beyond what the 21st Amendment allows.,reached,they,DYNAMIC
"After that, the state legislatures, in every state where litigation has affected badly crafted laws,",affected,litigation,DYNAMIC
went about legislating a fix.,went,legislatures,DYNAMIC
Surely the wholesalers don't mean to say,mean,wholesalers,STATIVE
that state alcohol laws should in no way be required to abide by the principles in the u.S. Constitution.,required,laws,STATIVE
"What next, will the wholesalers argue the 21st amendment give the states the right to prohibit women from buying alcohol?",argue,wholesalers,CANNOT_DECIDE
Will they argue,argue,they,CANNOT_DECIDE
that state laws banning African-Americans from being distributors is legal under the 21st Amendment?,is,laws,STATIVE
"""State laws that raise concerns can and should be addressed in the state legislature.""",addressed,laws,DYNAMIC
Lucky for Americans it wasn't this attitude,was,Lucky,STATIVE
that ruled the day,ruled,that,CANNOT_DECIDE
when jim crow laws were in place.,were,laws,STATIVE
The wholesalers would have argued,argued,wholesalers,DYNAMIC
"that the racist ""separate but equal"" philosophy had no business",had,philosophy,STATIVE
being litigated,litigated,business,CANNOT_DECIDE
and that we should wait for the legislatures,wait,philosophy,STATIVE
that enacted the racist laws to overturn them with new laws.,enacted,legislatures,DYNAMIC
We have courts precisely to adjudicate concerns with the fairness and constitutionality of state laws.,have,We,STATIVE
"But of course, wholesalers know this.",know,wholesalers,STATIVE
They to have brought states to court over alcohol distribution laws,brought,They,DYNAMIC
they didn't think,think,they,STATIVE
were fair or constitutional.,were,,STATIVE
It appears,appears,It,STATIVE
that wholesalers don't like the courts involved,like,wholesalers,STATIVE
when the decision don't go their way.,go,decision,DYNAMIC
"The hypocrisy, misleading notions and disinformation being featured at the wholesalers website",featured,notions,STATIVE
supporting H.R. 5034 is staggering.,is,notions,STATIVE
"However, they do the right thing",do,they,DYNAMIC
when they invite readers to sign up for emails,invite,they,DYNAMIC
"that will deliver ""the latest developments"".",deliver,emails,DYNAMIC
I urge all readers to sign up for those emails .,urge,I,DYNAMIC
"In the mean time, please checkout the website",checkout,,CANNOT_DECIDE
that spurred the wholesalers to launch their own:,spurred,website,DYNAMIC
<link removed>,<link removed>,you,CANNOT_DECIDE
It is published by the Specialty Wine Retailers Association,published,It,DYNAMIC
"and upon reading through it,",reading,It,DYNAMIC
you should find yourself,find,website,DYNAMIC
feeling much cleaner and less soiled than after wading through the misrepresentations of the new wholesaler-sponsored website on H.R.,feeling,find,STATIVE
5034.,,,CANNOT_DECIDE
> Comments,,,CANNOT_DECIDE
Scott said...,said,Scott,DYNAMIC
Too bad there's not a way to shout louder than all caps.,'s,way,STATIVE
Maybe try more exclamation points....,try,said,CANNOT_DECIDE
"July 16, 2010 at 06:13 AM",,,CANNOT_DECIDE
Judd,,,CANNOT_DECIDE
Wallenbrock said...,said,Wallenbrock,DYNAMIC
Tom -- thanks so much for keeping us all up to date,keeping,,STATIVE
and informed regarding this silly...but very real threat...not only to our industry but to our basic rights as consumers.,informed,Tom,STATIVE
"July 16, 2010 at 08:14 AM",,,CANNOT_DECIDE
Tom,,,CANNOT_DECIDE
Wark said...,said,July,DYNAMIC
Scott: Thanks for the tips.,Thanks,Scott,CANNOT_DECIDE
Judd: my pleasure!,Judd,,CANNOT_DECIDE
"July 16, 2010 at 09:42 AM",,,CANNOT_DECIDE
Bill,,,CANNOT_DECIDE
Sprow said...,said,July,DYNAMIC
"Get rid of thewe beer and wine distributor associations,",rid,,CANNOT_DECIDE
"ie make them illegal,",make,ie,CANNOT_DECIDE
and you would really be showing a free market work in progress.,showing,ie,DYNAMIC
If I as a resident of Ohio want to purchase a bottle of Californis wine on line,want,I,STATIVE
and have it shipped to me in Ohio without interference from anyone else.,have,,DYNAMIC
"July 16, 2010 at 10:41 AM",,,CANNOT_DECIDE
Austin,,,CANNOT_DECIDE
SEO said...,said,July,DYNAMIC
Interesting!,,,CANNOT_DECIDE
", Wholesalers issue.",,,CANNOT_DECIDE
Thanks for sharing your link.,sharing,issue.Thanks,CANNOT_DECIDE
I enjoyed reading your post.,enjoyed,I,DYNAMIC
"July 17, 2010 at 12:35 PM",,,CANNOT_DECIDE
JohnLopresti said...,said,JohnLopresti,DYNAMIC
Thought,,,STATIVE
I would post a link with a cute title,post,July,DYNAMIC
related to the post.,related,title,STATIVE
NB: the article is in a trade journal available by online subscription $ only.,is,NB,STATIVE
<link removed>,,,CANNOT_DECIDE
"July 19, 2010 at 08:53 AM",,,CANNOT_DECIDE
Steve said...,said,Steve,DYNAMIC
"Tom: Thanks for this passionate polemic, a foreceful and sorely needed rebuttal to a bogus bill.",needed,,STATIVE
"July 19, 2010 at 09:10 AM",,,CANNOT_DECIDE
Tom said...,said,July,DYNAMIC
Seems,,,STATIVE
like some old geezers are filling their pockets with some major greenbacks getting this bill,filling,Seems,DYNAMIC
passed through.,passed,bill,DYNAMIC
"Its a blatant anti-competition bill that will crush the uniqness of the alchohol/wine industry,",crush,bill,STATIVE
kinda like Wal Mart moving into a town,like,kinda,DYNAMIC
and crushing the boutique shops.,crushing,Mart,DYNAMIC
Since I live in Texas Ill,live,I,STATIVE
have to resort to buying O'Douls and Welchs grape juice,have,live,STATIVE
after the Baptists take control of the law in the State legislature.,take,Baptists,DYNAMIC
Dont even get me started on the still enacted Blue Laws of this state,get,Dont,CANNOT_DECIDE
(cant buy liqour on Sundays)...,,,DYNAMIC
"July 19, 2010 at 09:12 AM",,,CANNOT_DECIDE
r said...,said,July,DYNAMIC
Wow!,,,CANNOT_DECIDE
I am speechless.,speechless,I,STATIVE
I will not even waste my time,waste,I,DYNAMIC
rebutting you point by point,rebutting,,DYNAMIC
because you do not have a clue in many instances,have,you,STATIVE
what you are talking about.,talking,you,DYNAMIC
You do have a few valid points,have,You,STATIVE
"but they too may be predicated on false premise,",predicated,they,STATIVE
I do not claim to be the all knowing expert.,claim,You,STATIVE
By using the same sensational BS Tactics,using,you,DYNAMIC
"you rail against, instead of a balanced and fair assessment you render the entirety of your rant incredible.",render,you,DYNAMIC
In short the wine has to go from point A to B in some way.,has,wine,DYNAMIC
Do you work for FedEx?,work,you,CANNOT_DECIDE
It sounds,sounds,It,STATIVE
like you would prefer you government welfare to go there instead?,prefer,you,STATIVE
Wholesalers compete against each other... perhaps,compete,Wholesalers,DYNAMIC
you forgot.,forgot,you,DYNAMIC
They do not operate monopolies.,operate,They,DYNAMIC
In Oregon for instance there are about 60 wholesalers,are,wholesalers,STATIVE
"competing for partnerships on both the supply and the demand side, hardly the ideal monopoly situation.",competing,wholesalers,DYNAMIC
In most cases where state laws allow shipping,allow,laws,STATIVE
you can get a bottle of wine,get,you,DYNAMIC
shipped from the winery of your choice.,shipped,bottle,CANNOT_DECIDE
"A very important point to remember: While large ""commercial wineries""",remember,point,CANNOT_DECIDE
"(Factory wine producers) may have the ability to market their own wine, smaller growers",have,wineries,STATIVE
"whom you seem to be so concerned about do not have the proper infrastructure to allow wine sales on line in many cases,",have,point,STATIVE
let alone having their own transportation infrastructure.,let,alone,CANNOT_DECIDE
"They are experts at farming and producing wine,",are,They,STATIVE
which is what they likely prefer to do in most cases.,is,experts,STATIVE
"July 27, 2010 at 09:08 PM",,,CANNOT_DECIDE
alean said...,said,July,DYNAMIC
wine facts are really good,are,arunrob@gmail.com,STATIVE
<link removed>,,,CANNOT_DECIDE
/ arunrob@gmail.com,,,CANNOT_DECIDE
"October 13, 2010 at 12:39 PM",,,CANNOT_DECIDE
crystal,,,CANNOT_DECIDE
ortizz said...,said,ortizz,DYNAMIC
Quite informative blog.,,,CANNOT_DECIDE
My friends would definitely appreciate knowing these facts.,appreciate,friends,STATIVE
As being a student such blogs help me a lot.,help,blogs,DYNAMIC
It is rather interesting,is,lot.It,STATIVE
for me to read this blog.,read,me,CANNOT_DECIDE
Thanks for it.,Thanks,,CANNOT_DECIDE
I like such topics and anything,like,I,STATIVE
that is connected to this matter.,is,anything,STATIVE
I definitely want to read more on that blog soon.,want,I,STATIVE
"December 06, 2010 at 05:11 AM",,,CANNOT_DECIDE
dissertation writing,,,CANNOT_DECIDE
service said...,said,December,DYNAMIC
This is my Good luck,is,This,STATIVE
that I found your post,found,I,DYNAMIC
"which is according to my search and topic,",is,post,STATIVE
I think,think,I,STATIVE
"you are a great blogger, thanks for helping me outta my problem..",are,you,STATIVE
"December 07, 2010 at 12:22 AM",,,CANNOT_DECIDE
