Clause,mainVerb,mainReferent,Gold
"and tend to be used by their male counterparts to carry weapons, hold drugs, or prostitute",tend,members,STATIVE
themselves to make money for their set.,make,,CANNOT_DECIDE
Recruitment is often influenced by a recruitee's environment.,influenced,Recruitment,DYNAMIC
Bloods recruit heavily among school-age youth in predominantly poor African American communities.,recruit,Bloods,DYNAMIC
Gang membership offers youth a sense of belonging and protection.,offers,membership,STATIVE
It also offers immediate gratification to economically disadvantaged youth,offers,It,STATIVE
"who desire the trappings of gang life: gold jewelry, cash, expensive sports clothing.",desire,youth,STATIVE
Blood sets have a loose structure of ranks based on how long a person has been involved with a particular set.,have,sets,STATIVE
"The ranks do not signify leadership or dominance over the set,",signify,ranks,STATIVE
they merely signify respect for those,signify,they,STATIVE
who have been in the set longer,been,those,STATIVE
and have survived the longest.,survived,they,STATIVE
Those with a higher rank do not have a position of authority over Bloods of a lower rank.,have,Those,STATIVE
"Bloods with higher rank are often referred to as ""Big Homies"" by Bloods with lower rank.",referred,Bloods,DYNAMIC
"They also refer to each other as ""relatives"".",refer,They,DYNAMIC
"Once a person has joined a Blood set,",joined,person,DYNAMIC
"it is for life,",is,it,STATIVE
one can not leave the set,leave,one,DYNAMIC
or flip (switch) to another set.,flip,one,DYNAMIC
Bloods members commonly refer to themselves as CKs,refer,members,DYNAMIC
"(an initialism of Crip-Killer), MOBs (an initialism of Member of Bloods), dawgs, or ballers",,,CANNOT_DECIDE
(meaning drug dealers).,meaning,ballers,STATIVE
==Identification==,,,CANNOT_DECIDE
"Bloods members identify themselves through various gang indicators such as colors, clothing, symbols, tattoos, jewelry, graffiti, language, and hand signs.",identify,members,STATIVE
The Bloods gang color is red.,is,color,STATIVE
"They like to wear sports clothing,",like,They,STATIVE
including team jackets,including,,STATIVE
that show their gang color.,show,jackets,STATIVE
"Some of their favorite teams include the San Francisco 49ers, the Philadelphia Phillies, and the Chicago Bulls.",include,Some,STATIVE
"They are also known to wear Dallas Cowboys clothing,",known,They,STATIVE
whose logo contains a five-pointed star.,contains,logo,STATIVE
"The most commonly used Bloods symbols include the number 5, the five pointed star, and the five pointed crown.",include,symbols,STATIVE
"These symbols are meant to show the Bloods affiliation with the People Nation, a large coalition of affiliates",meant,symbols,STATIVE
created to protect alliance members within the federal and state prison systems.,created,affiliates,STATIVE
"These symbols may be seen in the tattoos, jewelry, and clothing",seen,symbols,STATIVE
"that gang members wear as well as in gang graffiti,",wear,members,STATIVE
which is used by the Bloods to mark their territory.,used,graffiti,DYNAMIC
"Such graffiti can include gang names, nicknames, declaration of loyalty, threats against rival gangs, or a description of criminal acts",include,graffiti,STATIVE
in which the gang has been involved.,involved,gang,DYNAMIC
Bloods graffiti might also include the word Piru,include,graffiti,STATIVE
which refers to the fact,refers,word,STATIVE
"that the first known Bloods gang was formed by individuals from Piru Street in Compton, California.",formed,gang,DYNAMIC
"Finally, Bloods graffiti might include rival gang symbols",include,graffiti,STATIVE
(particularly those of the Crips) that are drawn upside down.,drawn,symbols,DYNAMIC
This is meant as an insult to the rival group and its symbols.,meant,This,STATIVE
Bloods members also have a unique slang.,have,members,STATIVE
Bloods greet each other,greet,Bloods,DYNAMIC
using the word Blood,using,,CANNOT_DECIDE
and often avoid using words with the letter,avoid,Bloods,DYNAMIC
"C. Finally, Bloods use hand signs to communicate with one another.",use,Bloods,DYNAMIC
"Hand signs may be a singular movement, like the American Sign Language letter B, or a series of movements",be,signs,STATIVE
using one or both hands for more complex phrases.,using,movements,DYNAMIC
"United Blood Nation (UBN) or East Coast Bloods initiates often receive a dog-paw mark,",initiates,East,DYNAMIC
represented by three dots,represented,mark,STATIVE
"often burned with a cigarette, on their right shoulder.",burned,dots,DYNAMIC
Other UBN symbols include a bulldog and a bull.,include,symbols,STATIVE
