Clause,mainVerb,mainReferent,Gold
The second Expedition to discover the source of the White Nile entered the Bari lands on 24 January 1841.,entered,Bari,DYNAMIC
"Unfortunately with this progress in the quest for knowledge, came undesirable invaders in the form of European and Turkish traders looking for slaves and ivory.",came,invaders,DYNAMIC
This was the first time,was,This,STATIVE
Bari encountered Europeans travellers.,encountered,Bari,DYNAMIC
"The Bari were lucky in this encounter,",were,Bari,STATIVE
as the Turkish army assigned to protect,assigned,army,DYNAMIC
"the Nile explorers behaved,",behaved,army,DYNAMIC
"unlike the brutality they unleashed on the ethnic groups (Mondari, Dinka, Shilluk) to the north of the Bari, Pojulu, Kakwa to the South and Kuku to the South-East.",unleashed,they,DYNAMIC
"However, subsequent expeditions were different.",were,expeditions,STATIVE
The third expedition (184142) to discover the source of the White Nile also discovered,discovered,expedition,DYNAMIC
that Ivory was abundant in the Bari area.,was,Ivory,STATIVE
"From thence onwards, the rush for ivory tusks in the White Nile valley escalated.",escalated,rush,DYNAMIC
"Initially, both European and Arab traders began sponsoring trips to Gondokoro for ivory.",began,traders,DYNAMIC
And for a decade the Bari freely sold ivory tusks and other artefacts to the traders,sold,Bari,DYNAMIC
"without intimidation, and no incidents of slavery was reported by that point in time.",reported,Bari,DYNAMIC
"On April 1854, the peaceful relationship between the traders/explorers and the Bari came to an end",came,relationship,DYNAMIC
"when a Turkish trader, without provocation, fired his guns into a crowd of Bari at Gondokoro.",fired,trader,DYNAMIC
"Accordingly, the Bari mounted a counterattack",mounted,Bari,DYNAMIC
that was devastating to both sides.,was,counterattack,STATIVE
"Subsequent to this the Bari became defensive and less friendly,",became,Bari,DYNAMIC
"and the traders (mostly Arabs, and Turks) resorted to violent means to procure ivory tusks,",resorted,Bari,DYNAMIC
but also started taking people (young men and women) as slaves.,started,traders,DYNAMIC
"Girls were raped,",were,Girls,DYNAMIC
or taken as wives by force.,taken,Girls,DYNAMIC
Some of the merchants even built fortified depots near Gondokoro,built,Some,DYNAMIC
where people were kept awaiting shipment down the White Nile.,kept,people,DYNAMIC
"Diaries of European missionaries in the region, indicate",indicate,Diaries,STATIVE
"that in the market of Cairo (Egypt), the number of slaves to be sold to Europe from the White Nile area increased from 6,000 between 1858 and 1862, to approximately 12,000-15,000 per annum.",increased,number,DYNAMIC
"These numbers reflected mostly,",reflected,numbers,STATIVE
"Bari, Dinka, and Mundari; but also included people of other ethnic groups",included,Dinka,STATIVE
"neighboring the Bari,",neighboring,groups,STATIVE
and beyond were hunting,hunting,Bari,CANNOT_DECIDE
for elephant tusks was intense during that time.,was,numbers,STATIVE
"By 1863 when Samuel Baker arrived Gondokoro, boats of buccaneers",arrived,Baker,DYNAMIC
(even one flying an American flag),,,STATIVE
"were anchoring at Gondokoro, with the sole purpose of picking up slaves to the new world.",anchoring,boats,DYNAMIC
By 1865 about 3000 slaves at any one time could be found waiting at Gondokoro to be carried down the Nile.,found,slaves,DYNAMIC
When authorities finally turned around,turned,authorities,DYNAMIC
and put pressure on the slave,put,authorities,DYNAMIC
"traders, the Bari people and land were already devastated.",devastated,land,STATIVE
Bari Folklore tells us of how long ago the land flanking the Nile was full of strings of villages,tells,Folklore,DYNAMIC
"spread out to the horizon, as far as the eye could see.",spread,Folklore,STATIVE
The slave traders reduced the Bari villages to a miserable few.,reduced,traders,DYNAMIC
"Ever since then, recovery has been difficult,",been,recovery,STATIVE
considering also the fact,considering,,STATIVE
that the civil wars in 1955-1973; and 1983-2005 have further taken their toll on the Bari.,taken,wars,DYNAMIC
==Courtship and marriage==,,,CANNOT_DECIDE
Marriage among the Bari is by consent following an era of courtship.,is,Courtship,STATIVE
"Long time ago, it was not uncommon",was,it,STATIVE
for two Bari families to fortify the bonds of friendship by arranging marriage between their children.,fortify,families,DYNAMIC
Such arrangements were sometimes made,made,arrangements,DYNAMIC
when the children were even under 10 years or younger;,were,children,STATIVE
"and amazingly, such marriages did work",did,arrangements,DYNAMIC
and love was evident in the family.,was,love,STATIVE
"Where pure friendship underlined the bondage, dowry was not sometimes involved",involved,dowry,STATIVE
until the two betrotheds reach marrying ages.,reach,betrotheds,DYNAMIC
"In the event where dowry was handed over, the motivation for arranging such a marriage was often driven by the need",driven,motivation,DYNAMIC
for unwealthy parents to procure dowry for a son,procure,need,CANNOT_DECIDE
who is ready to marry.,is,son,STATIVE
===Bari wedding===,,,CANNOT_DECIDE
"After a suitable era of courtship, the suitor usually presents himself at the house of the girl's parents to declare engagement (Nyera in Bari).",presents,suitor,DYNAMIC
He is usually accompanied by a few close relatives and friends.,accompanied,He,DYNAMIC
Following,Following,obligated,CANNOT_DECIDE
that (months later) comes the wedding day,comes,months,DYNAMIC
(Budu in Bari) preceded by two to three days of negotiation for the amount of dowry,preceded,day,STATIVE
the bridegroom is obligated to offer.,obligated,bridegroom,STATIVE
"This occasion takes place in the house of the bride's parents,",takes,occasion,DYNAMIC
and involves relatives or friends,involves,occasion,STATIVE
representing parents of the bride and bridegroom.,representing,relatives,DYNAMIC
"The biological parents are never directly involved,",involved,parents,STATIVE
although they usually monitor and direct matters behind the scenes.,monitor,they,DYNAMIC
"Once the dowry negotiation is successful,",is,negotiation,STATIVE
the marriage is blessed by both families;,blessed,marriage,DYNAMIC
"and a feast is mountedeating, drinking and dancing.",mounted,marriage,DYNAMIC
"The bridegroom then returns home alone, but not long after that (two weeks or so)",returns,bridegroom,DYNAMIC
the bride arrives to take charge of her house.,arrives,bride,DYNAMIC
"The conversion of Bari into Christianity, and the religious obligation for Church matrimony complicated this last step for Bari couples or any bridegroom",complicated,conversion,DYNAMIC
marrying a Bari bride.,marrying,,DYNAMIC
"After the Bari wedding, Bari Christian parents demand blessing of the marriage in church before allowing their daughters to join the Christian bridegroom.",demand,parents,DYNAMIC
===Two weddings in one Bari marriage===,,,CANNOT_DECIDE
"Hence, after the coming of Christianity into Bari land, the trend became one of first performing the Bari traditional wedding, to be followed in a few months by a Christian matrimony/wedding in the European style.",became,trend,DYNAMIC
It is obvious,is,It,STATIVE
"that this tradition of ""two weddings in one Bari marriage"" is a burden in many aspects, especially financially.",is,burden,STATIVE
"The fact is that by the end of the Bari traditional wedding, the couple and their respective families would have been financially exhausted.",is,fact,STATIVE
"Therefore, most couples, put off holding the Christian matrimony/wedding for a year or sometimes years",put,couples,DYNAMIC
while saving money for the occasion.,saving,,DYNAMIC
In the meantime a child or two may even be born during this waiting period.,born,child,DYNAMIC
"Hence, the young couple in trying to honor a religious commandment ends up violating another.",ends,couple,DYNAMIC
===The concept of merging the Bari and Christian weddings===,merging,concept,CANNOT_DECIDE
"A conceivable reconciliation between the Bari wedding and Christian wedding is possible,",is,”,STATIVE
and would benefit both cultures.,benefit,concept,DYNAMIC
The Vatican Council II (196265),,,CANNOT_DECIDE
declaration opened the door for adaptation of some African cultures and tradition into the church.,opened,declaration,DYNAMIC
Four decades later the Bari are still trapped in the dogma of two separate weddings.,trapped,Bari,STATIVE
"Hence the dogma of adaptation of Bari wedding into the Christian church should take care of this bondage,",take,dogma,DYNAMIC
"and with that would come the benefit of alleviating the financial, and socioeconomic pressures",come,that,DYNAMIC
associated with the current trend.,associated,pressures,STATIVE
It should practically be possible,be,It,STATIVE
for a Bari couple to prepare simultaneously for a Bari wedding and a Christian matrimony.,prepare,couple,CANNOT_DECIDE
The church matrimony can be performed the day,performed,matrimony,DYNAMIC
"after an agreement for exchange of Bari dowry is reached; therefore, in essence coinciding with the Bari wedding.",reached,agreement,DYNAMIC
The couple could then immediately start their family without fear of unacceptable sanctity.,start,couple,DYNAMIC
"Such an arrangement would be financially, economically and socially beneficial to all families, and friends.",be,arrangement,STATIVE
===The dowry in Bari marriage===,,,CANNOT_DECIDE
The Merriam-Webster dictionary defines dowry,defines,=,DYNAMIC
(based on European cultures),based,,STATIVE
"as: 1) the money, goods, or estate",,,CANNOT_DECIDE
that a woman brings to her husband in marriage; 2) a gift of money or property by a man to or for his bride.,brings,estate,DYNAMIC
"The Bari dowry falls into the second definition by Merriam-Webster,",falls,dowry,STATIVE
since it is traditionally the family of the Bari bride,is,it,STATIVE
that demands for this token of friendship.,demands,bride,DYNAMIC
The giving of dowry among many African ethnic groups holds a similar status to that of the Bari.,holds,giving,STATIVE
"Therefore, it would be illogical to misconstrue the dowry as being a price for ""buying a woman""!",be,it,STATIVE
It should be pointed out,pointed,It,DYNAMIC
"that, despite the involvement of dowry in the marriage of a Bari girl, there is courtship and love involved.",is,courtship,STATIVE
There is no doubt,is,,STATIVE
"though that, given the huge amount of dowry",given,,CANNOT_DECIDE
"involved in Bari marriage, this tradition needs to be kept in check to hinder unnecessary surcharges.",needs,tradition,STATIVE
"Currently, the net dowry in a Bari marriage is not reached arbitrarily,",reached,dowry,DYNAMIC
but rather each component in the composite dowry is accounted for as a form of honorarium.,accounted,dowry,DYNAMIC
"However, it is not uncommon",is,it,STATIVE
for some bride families to request unprecedented tokens.,,,CANNOT_DECIDE
Some Bari community organizations are currently mounting campaigns to discourage any extra exuberant dowry demands from becoming adopted into Bari culture,mounting,organizations,DYNAMIC
; otherwise as some Bari wise men put it:,put,men,DYNAMIC
young men will shy away from courting Bari girls.,shy,men,DYNAMIC
"The components of a typical traditional Bari dowry are made up of live animals, averaging 23 heads of cattle",made,components,STATIVE
"(cows, calves and bulls), 40 goats and sheep.",,,CANNOT_DECIDE
This animal based dowry structure probably originated from the fact,originated,animal,DYNAMIC
that the Bari are primarily agro-pastorolists.,are,Bari,STATIVE
"In the event of drought or other natural disasters, the Bari accept money in-lieu of animals.",accept,Bari,DYNAMIC
"In 2006, a heifer costs approximately the equivalent of US$300",costs,heifer,STATIVE
(three hundred); and hence the bride's parents usually expect that amount in-lieu.,expect,heifer,STATIVE
"Fines (animals or liquid cash) due to disrespectful behavior such as premarital sex, eloping, and aggression towards in-laws may be imposed on the bridegroom.",imposed,Fines,DYNAMIC
The case may be settled during the traditional dowry negotiation or in a modern government civil court.,settled,case,DYNAMIC
==Bari language==,,,CANNOT_DECIDE
Bari is an Eastern Nilotic language.,is,Bari,STATIVE
Bari is a tone language.,is,Bari,STATIVE
"It has vowel harmony, subject-verb-object word order, and agglutinative verbal morphology with some suppletion.",has,It,STATIVE
