Clause,mainVerb,mainReferent,Gold
The piano was founded on earlier technological innovations.,founded,piano,DYNAMIC
The first string instruments with struck strings were the hammered dulcimers.,were,instruments,STATIVE
"During the Middle Ages, there were several attempts at creating stringed keyboard instruments with struck strings.",were,attempts,STATIVE
"By the 17th century, the mechanisms of keyboard instruments such as the clavichord and the harpsichord were well known.",known,mechanisms,STATIVE
"In a clavichord, the strings are struck by tangents,",struck,strings,DYNAMIC
while in a harpsichord they are plucked by quills.,plucked,they,DYNAMIC
"Centuries of work on the mechanism of the harpsichord in particular had shown the most effective ways to construct the case, soundboard, bridge, and keyboard for a mechanism",shown,Centuries,DYNAMIC
intended to hammer strings.,intended,mechanism,STATIVE
===17th/18th century===,,,CANNOT_DECIDE
The invention of the modern piano is credited to Bartolomeo Cristofori,credited,=,STATIVE
"(16551731) of Padua, Italy,",,,CANNOT_DECIDE
"who was employed by Ferdinando de' Medici, Grand Prince of Tuscany, as the Keeper of the Instruments;",employed,Italy,DYNAMIC
"he was an expert harpsichord maker,",was,he,STATIVE
and was well acquainted with the body of knowledge on stringed keyboard instruments.,acquainted,maker,STATIVE
It is not known,known,It,STATIVE
exactly when Cristofori first built a piano.,built,Cristofori,DYNAMIC
"An inventory made by his employers, the Medici family, indicates the existence of a piano by the year 1700;",indicates,inventory,STATIVE
another document of doubtful authenticity indicates a date of 1698.,indicates,document,STATIVE
The three Cristofori pianos that survive today date from the 1720s.,date,pianos,STATIVE
"While the clavichord allowed expressive control of the sound volume and sustain,",allowed,clavichord,STATIVE
it was too quiet for large performances.,was,it,STATIVE
"The harpsichord produced a sufficiently loud sound,",produced,harpsichord,DYNAMIC
but had little expressive control over each note.,had,harpsichord,STATIVE
"The piano was probably formed as an attempt to combine loudness with control,",formed,piano,DYNAMIC
avoiding the trade-offs of available instruments.,avoiding,,CANNOT_DECIDE
"Cristofori's great success was solving, with no prior example, the fundamental mechanical problem of piano design:",solving,success,STATIVE
"the hammer must strike the string,",strike,hammer,DYNAMIC
but not remain in contact with it,remain,hammer,STATIVE
(as a tangent remains in contact with a clavichord string) because this would damp the sound.,remains,tangent,DYNAMIC
"Moreover, the hammer must return to its rest position",return,hammer,DYNAMIC
"without bouncing violently,",bouncing,hammer,DYNAMIC
and it must be possible to repeat a note rapidly.,be,it,STATIVE
Cristofori's piano action was a model for the many approaches to piano actions,was,action,STATIVE
that followed.,followed,approaches,DYNAMIC
"Cristofori's early instruments were made with thin strings,",made,instruments,DYNAMIC
"and were much quieter than the modern piano, but much louder and with more",were,instruments,STATIVE
sustain in comparison to the clavichordthe only previous keyboard instrument capable of dynamic nuance via the keyboard.,,,CANNOT_DECIDE
Cristofori's new instrument remained relatively unknown,remained,instrument,STATIVE
"until an Italian writer, Scipione Maffei, wrote an enthusiastic article about it in 1711,",wrote,writer,DYNAMIC
including a diagram of the mechanism.,including,,STATIVE
"This article was widely distributed,",distributed,article,DYNAMIC
and most of the next generation of piano builders started their work due to reading it.,started,article,DYNAMIC
"One of these builders was Gottfried Silbermann,",was,One,STATIVE
better known as an organ builder.,known,,STATIVE
"Silbermann's pianos were virtually direct copies of Cristofori's, with one important addition:",were,pianos,STATIVE
Silbermann invented the forerunner of the modern,invented,Silbermann,DYNAMIC
"sustain pedal,",,,CANNOT_DECIDE
which lifts all the dampers from the strings simultaneously.,lifts,pedal,DYNAMIC
"Silbermann showed Johann Sebastian Bach one of his early instruments in the 1730s,",showed,Silbermann,DYNAMIC
"but Bach did not like it at that time,",like,Silbermann,STATIVE
claiming,claiming,Bach,DYNAMIC
that the higher notes were too soft to allow a full dynamic range.,were,notes,STATIVE
"Although this earned him some animosity from Silbermann, the criticism was apparently heeded.",heeded,criticism,DYNAMIC
Bach did approve of a later instrument,approve,Bach,DYNAMIC
"he saw in 1747,",saw,he,DYNAMIC
and even served as an agent in selling Silbermann's pianos.,served,Bach,DYNAMIC
"Piano-making flourished during the late 18th century in the Viennese school,",flourished,Piano-making,DYNAMIC
which included Johann Andreas Stein,included,century,STATIVE
"(who worked in Augsburg, Germany) and the Viennese makers Nannette Streicher (daughter of Stein) and Anton Walter.",worked,Stein,DYNAMIC
"Viennese-style pianos were built with wood frames, two strings per note,",built,pianos,DYNAMIC
and had leather-covered hammers.,had,pianos,STATIVE
Some of these Viennese pianos had the opposite coloring of modern-day pianos;,had,Some,STATIVE
the natural keys were black and the accidental keys white.,were,keys,STATIVE
It was for such instruments,was,It,STATIVE
"that Wolfgang Amadeus Mozart composed his concertos and sonatas,",composed,instruments,DYNAMIC
and replicas of them are built today for use in authentic-instrument performance of his music.,built,It,DYNAMIC
"The pianos of Mozart's day had a softer, more ethereal tone than today's pianos or English pianos, with less sustaining power.",had,pianos,STATIVE
The term fortepiano is now used to distinguish these early instruments from later pianos.,used,fortepiano,DYNAMIC
"In the period lasting from about 1790 to 1860, the Mozart-era piano underwent tremendous changes",underwent,piano,DYNAMIC
that led to the modern form of the instrument.,led,changes,DYNAMIC
"This revolution was in response to a preference by composers and pianists for a more powerful, sustained piano sound,",was,revolution,STATIVE
"and made possible by the ongoing Industrial Revolution with resources such as high-quality piano wire for strings, and precision casting for the production of iron frames.",made,revolution,DYNAMIC
"Over time, the tonal range of the piano was also increased from the five octaves of Mozart's day to the 7?",increased,range,DYNAMIC
or more octaves found on modern pianos.,found,octaves,STATIVE
