Clause,mainVerb,mainReferent,Gold
"said Jennifer Dianto, Seafood Watch program manager at the aquarium.",said,Dianto,DYNAMIC
Chefs and retailers around the country know,know,Chefs,STATIVE
they must be prepared to deal with customers,prepared,they,STATIVE
who arrive with the aquarium's seafood card in hand.,arrive,customers,DYNAMIC
"But in a business in which 12-hour shifts are the norm, some chefs worry about their lack of time to stay informed about complicated, rapidly changing fisheries management issues.",worry,chefs,STATIVE
Some working chefs say,say,chefs,DYNAMIC
"they routinely review conservation group Web sites, government reports and industry sources.",review,they,DYNAMIC
"""For me, it's very difficult to be certain that the information",'s,it,STATIVE
"which is given to me is real,""",is,information,DYNAMIC
"said Eric Ripert, chef at Le Bernardin, a four-star seafood restaurant in Manhattan.",said,me,DYNAMIC
"""I don't know.",know,I,STATIVE
"I don't have enough information to know, for example,",have,I,STATIVE
if Chilean seabass is really disappearing,disappearing,seabass,DYNAMIC
"or if it's political pressure.""",'s,it,STATIVE
"Despite being uncertain of its status, Ripert pulled Chilean seabass.",pulled,Ripert,DYNAMIC
Le Bernardin's menu also informs diners,informs,menu,DYNAMIC
that the restaurant will not serve swordfish to support efforts,serve,restaurant,DYNAMIC
"""to recover the species.""",recover,efforts,CANNOT_DECIDE
"""I don't wish to be a spokesman for any campaign,""",wish,I,STATIVE
Ripert said.,said,Ripert,DYNAMIC
"""I do it as somebody",do,I,DYNAMIC
who has a conscience,has,somebody,STATIVE
"and is caring.""",is,somebody,STATIVE
JL END COLE,COLE,END,CANNOT_DECIDE
"(Michelle Cole is a staff writer for The Oregonian of Portland, Ore.",is,Cole,STATIVE
She can be contacted at michellecole,contacted,She,DYNAMIC
(at)news.oregonian.com.),,,CANNOT_DECIDE
NYT-07-31-02 1111EDT,,,CANNOT_DECIDE
