Clause,mainVerb,mainReferent,Gold
"while the Chinese, Japanese and Nepalese monarchs continued to be considered living Gods into the modern period.",continued,monarchs,STATIVE
"Since antiquity, monarchy has contrasted with forms of democracy,",contrasted,monarchy,DYNAMIC
where executive power is wielded by assemblies of free citizens.,wielded,power,DYNAMIC
"In antiquity, monarchies were abolished in favour of such assemblies in Rome",abolished,monarchies,DYNAMIC
"(Roman Republic, 509 BC), and Athens (Athenian democracy, 500 BC).",,,CANNOT_DECIDE
"In Germanic antiquity, kingship was primarily a sacral function,",was,kingship,STATIVE
and the king was elected from among eligible members of royal families by the thing.,elected,function,DYNAMIC
"Such ancient ""parliamentarism"" declined during the European Middle Ages,",declined,parliamentarism,DYNAMIC
"but it survived in forms of regional assemblies, such as the Icelandic Commonwealth, the Swiss Landsgemeinde and later Tagsatzung,",survived,parliamentarism,DYNAMIC
and the High Medieval communal movement linked to the rise of medieval town privileges.,linked,movement,STATIVE
The modern resurgence of parliamentarism and anti-monarchism began,began,resurgence,DYNAMIC
"with the temporary overthrow of the English monarchy by the Parliament of England in 1649,",,,CANNOT_DECIDE
followed by the American Revolution of 1776 and the French Revolution of 1792.,followed,,DYNAMIC
Much of 19th century politics was characterized by the division between anti-monarchist Radicalism and monarchist Conservativism.,characterized,Much,STATIVE
Many countries abolished the monarchy in the 20th century,abolished,countries,DYNAMIC
"and became republics, especially in the wake of either World War I or World War II.",became,countries,DYNAMIC
Advocacy of republics is called,called,Advocacy,STATIVE
"republicanism, while advocacy of monarchies is called monarchism.",called,advocacy,STATIVE
== Characteristics and role ==,,,CANNOT_DECIDE
Allan Ramsay - King George III in coronation robes - Google Art Project.,,,CANNOT_DECIDE
"jpg|thumb|upright|King George III of the United Kingdom, Portrait by Allan Ramsay, 1762",,,CANNOT_DECIDE
"Monarchies are associated with political or sociocultural hereditary rule,",associated,Portrait,STATIVE
in which monarchs rule for life,rule,rule,DYNAMIC
(although some monarchs do not hold lifetime positions,hold,life,STATIVE
": for example, the Yang di-Pertuan Agong of Malaysia serves a five-year term)",serves,Agong,DYNAMIC
and pass the responsibilities and power of the position to their child or another member of their family,pass,monarchs,DYNAMIC
when they die.,die,member,DYNAMIC
"Most monarchs, both historically and in the modern day, have been born and brought up within a royal family, the center of the royal household and court.",born,monarchs,DYNAMIC
Growing up in a royal family,Growing,up,DYNAMIC
(called a dynasty,called,family,STATIVE
"when it continues for several generations),",continues,it,STATIVE
future monarchs are often trained for the responsibilities of expected future rule.,trained,monarchs,DYNAMIC
"Different systems of succession have been used,",used,systems,DYNAMIC
"such as proximity of blood, primogeniture, and agnatic seniority (Salic law).",,,CANNOT_DECIDE
"While most monarchs have been male,",been,monarchs,STATIVE
many female monarchs also have reigned,reigned,monarchs,DYNAMIC
"in history; the term queen regnant refers to a ruling monarch,",refers,regnant,STATIVE
while a queen consort refers to the wife of a reigning king.,refers,consort,STATIVE
Rule may be hereditary in practice,hereditary,Rule,STATIVE
"without being considered a monarchy, such as that of family dictatorships or political families in many democracies.",considered,Rule,STATIVE
"The principal advantage of hereditary monarchy is the immediate continuity of leadership (as seen in the classic phrase ""The King is dead.",is,advantage,STATIVE
"Long live the King!"").",,,CANNOT_DECIDE
Some monarchies are non-hereditary.,are,monarchies,STATIVE
"In an elective monarchy, monarchs are elected,",elected,monarchs,DYNAMIC
or appointed by some body,appointed,monarchs,DYNAMIC
"(an electoral college) for life or a defined period,",,,CANNOT_DECIDE
but otherwise serve as any other monarch.,serve,monarchs,DYNAMIC
Three elective monarchies exist today:,exist,monarchies,STATIVE
"Malaysia and the United Arab Emirates are 20th-century creations,",are,Emirates,STATIVE
while one (the papacy),,,CANNOT_DECIDE
is ancient.,is,one,STATIVE
A self-proclaimed monarchy is established,established,monarchy,DYNAMIC
when a person claims the monarchy without any historical ties to a previous dynasty.,claims,person,DYNAMIC
Napoleon I of France declared himself Emperor of the French,declared,I,DYNAMIC
and ruled the First French Empire after previously calling himself First Consul following his seizure of power in the coup of 18 Brumaire.,ruled,I,DYNAMIC
"Jean-Bdel Bokassa of the Central African Republic declared himself ""Emperor"" of the Central African Empire.",declared,Bokassa,DYNAMIC
Yuan Shikai crowned himself,crowned,Shikai,DYNAMIC
"Emperor of the short-lived ""Empire of China"" a few years after the Republic of China was founded.",founded,Republic,DYNAMIC
=== Powers of a monarch ===,,,CANNOT_DECIDE
"Today, the extent of a monarch's powers varies:",varies,extent,STATIVE
"* In an absolute monarchy, the monarch rules as an autocrat, with absolute power over the state and government  for example, the right to rule by decree,",rule,*,DYNAMIC
"promulgate laws,",promulgate,*,CANNOT_DECIDE
and impose punishments.,impose,*,CANNOT_DECIDE
Absolute monarchies are not necessarily authoritarian;,are,monarchies,STATIVE
the enlightened absolutists of the Age of Enlightenment were monarchs,were,absolutists,STATIVE
who allowed various freedoms.,allowed,monarchs,STATIVE
