Clause,mainVerb,mainReferent,Gold
"""a small group exercises power within formally ill-defined limits but actually quite predictable ones"".",exercises,mobilization,STATIVE
"Totalitarian dictatorships involve a ""single party",involve,dictatorships,STATIVE
"led by a single powerful individual with a powerful secret police and a highly developed ideology.""",led,party,STATIVE
"Here, the government has ""total control of mass communications and social and economic organizations"".",has,government,STATIVE
"Hannah Arendt labelled totalitarianism a new and extreme form of dictatorship involving ""atomized, isolated individuals""",labelled,Arendt,DYNAMIC
in which ideology plays a leading role in defining,plays,ideology,DYNAMIC
how the entire society should be organised.,organised,society,STATIVE
Juan Linz argues,argues,Linz,DYNAMIC
"that the distinction between an authoritarian regime and a totalitarian one is that while an authoritarian one seeks to suffocate politics and political mobilization (depoliticization),",is,distinction,STATIVE
a totalitarian one seeks to control politics and political mobilization.,seeks,one,DYNAMIC
