Clause,mainVerb,mainReferent,Gold
"For example, in the famous ""Yodel - Ay - EEE - Oooo"", the ""EEE"" is sung in the head voice",sung,EEE,DYNAMIC
while all other syllables are in the chest voice.,are,syllables,STATIVE
"Bart Plantenga, author of Yodel-Ay-Ee-Oooo: The Secret History of Yodeling Around the World, explains the technique:",explains,Plantenga,DYNAMIC
"""The basic yodel requires sudden alterations of vocal register from a low-pitched chest voice to high falsetto tones",requires,yodel,STATIVE
"sung on vowel sounds: AH, OH,",sung,tones,DYNAMIC
OO for chest notes and AY,OO,AH,CANNOT_DECIDE
or EE for the falsetto.,,,CANNOT_DECIDE
"Consonants are used as levers to launch the dramatic leap from low to high,",used,Consonants,DYNAMIC
"giving it its unique ear-penetrating and distance-spanning power.""",giving,launch,DYNAMIC
The best places for Alpine-style yodelling are those with an echo.,are,places,STATIVE
"Ideal natural locations include not only mountain ranges but lakes, rocky gorges or shorelines, and high or open areas with one or more distant rock faces.",include,locations,STATIVE
== Yodeling in the United States ==,,,CANNOT_DECIDE
It is thought,thought,Yodeling,STATIVE
that yodeling was first introduced to the United States by German immigrants in Pennsylvania in the early 1800s.,introduced,yodeling,DYNAMIC
As the new settlers traveled south through the Appalachian Mountains and beyond into the Deep South,traveled,settlers,DYNAMIC
"they came into contact with Scots-Irish immigrants, Scandinavians",came,settlers,DYNAMIC
"(practitioners of a unique yodeling called klning),",called,practitioners,STATIVE
and other nationalities including African slaves,including,,STATIVE
"who communicated with ""field hollers"", described by Frederick Law Olmsted in 1853 as a ""long, loud, musical shout,",described,nationalities,DYNAMIC
"rising and falling and breaking into falsetto"".",rising,shout,DYNAMIC
"In 1839, the Tyrolese Minstrels toured the United States",toured,Minstrels,DYNAMIC
and started an American craze for Alpine music.,started,Minstrels,DYNAMIC
"During the 1840s, dozens of German, Swiss, and Austrian singing groups crisscrossed the country entertaining audiences with a combination of singing, yodeling, and Alpine harmony.",crisscrossed,dozens,DYNAMIC
The success of the European groups led to the formation of many American family singing groups as well.,led,success,DYNAMIC
The most popular was the Hutchison Family Singers,was,popular,STATIVE
"who toured,",toured,Singers,DYNAMIC
singing harmony and yodeling.,singing,,DYNAMIC
"Minstrel shows parodied the Hutchison's yodeling with their own,",parodied,shows,DYNAMIC
"calling it ""Tyrolesian business"".",calling,shows,DYNAMIC
"In 1853, Christy's Minstrels burlesqued (mocked) the Hutchinson Family singing '",burlesqued,Minstrels,DYNAMIC
We Come from the Hills with Tyrolean Echo'.,Come,We,STATIVE
Other traveling American minstrels were yodeling in the United States as well.,yodeling,minstrels,DYNAMIC
"Tom Christian was the first American yodeling minstrel,",was,Christian,STATIVE
appearing in 1847 in Chicago.,appearing,minstrel,DYNAMIC
Recordings of yodelers were made in 1892 and in 1920,made,Recordings,DYNAMIC
"the Victor recording company listed 17 yodels in their catalogue, many of them by George Watson, the most successful yodeler of the time.",listed,Recordings,DYNAMIC
In 1897 Watson recorded,recorded,Watson,DYNAMIC
"the song, ""Sleep, Baby, Sleep"" which was later recorded in 1927 by Riley Puckett as the second yodeling record ever made (the first was ""Rock All Our Babies to Sleep"").",Sleep,,DYNAMIC
"""Sleep Baby Sleep"" was also the first song",was,Sleep,STATIVE
ever recorded by Jimmie Rodgers (at the Bristol sessions);,recorded,song,DYNAMIC
Rodgers would eventually come to be known as the father of both country music and American yodeling,come,Rodgers,DYNAMIC
when he combined the yodel with southern African-American blues.,combined,he,DYNAMIC
