Clause,mainVerb,mainReferent,Gold
which is achieving significant environmental and public health benefits at a fraction of the initial cost estimates and with relatively little government bureaucracy.,achieving,cap,DYNAMIC
It is time to revisit and update the Clean Air Act once again,is,It,STATIVE
in order to achieve the additional reductions,achieve,again,CANNOT_DECIDE
needed to address public health and environmental problems in the most cost effective manner.,needed,reductions,STATIVE
The Acid Rain Program is achieving its emission reduction goal at a fraction of the estimated costs,achieving,Program,DYNAMIC
because it allows and encourages innovative thinking and long range planning.1,allows,it,STATIVE
The existing program establishes a cap on SO2 emissions to ensure,establishes,program,STATIVE
"that the environmental goal is met,",met,goal,DYNAMIC
and employs an innovative market-based allowance trading program to achieve the goal at lowest cost.,employs,it,STATIVE
Allowances are the currency,are,Allowances,STATIVE
with which compliance with the SO2 emissions requirements is achieved.,achieved,compliance,DYNAMIC
"Sources, rather than government, decide the most cost-effective way to use available resources to comply.",decide,government,DYNAMIC
Units that reduce their emissions below the number of allowances,reduce,Units,DYNAMIC
they hold,hold,they,STATIVE
"may trade allowances with other units in the system,",trade,Units,DYNAMIC
sell them to other sources,sell,Units,DYNAMIC
or save them for future use.,save,Units,STATIVE
There are neither restrictions on trading nor government second-guessing.,are,restrictions,STATIVE
Allowance trading provides incentives for energy conservation and technology innovation,provides,trading,STATIVE
that can both lower the cost of compliance and yield pollution prevention benefits.,lower,innovation,DYNAMIC
"Simply, the allowance market puts a price or value on each ton of SO2",puts,market,DYNAMIC
not emitted.,emitted,ton,DYNAMIC
The association of a monetary value with reduced emissions encourages innovation:,encourages,association,STATIVE
"in the 1990's, scrubber costs decreased by approximately 40% and scrubber sulfur removal efficiencies improved from 90% to 95%, and experimentation",improved,costs,DYNAMIC
led to the blending of fuels to lower emissions.,led,experimentation,DYNAMIC
To ensure,ensure,,CANNOT_DECIDE
that the cap is met,met,cap,DYNAMIC
"and to provide credibility,",provide,,CANNOT_DECIDE
sources also are required to install systems,required,sources,STATIVE
that continuously monitor and report emissions.,monitor,systems,DYNAMIC
The Acid Rain Program has proven to be an excellent model for cap and trade programs.,proven,Program,DYNAMIC
Compliance with the program has been nearly 100 percent,been,Compliance,STATIVE
and annual emissions of SO2 from power plants have already been reduced over 6 million tons,reduced,percent,DYNAMIC
(about 35 percent) from 1980 levels.,,,CANNOT_DECIDE
Greater reductions earlier than expected have lowered risks to human health and provided benefits to the environment sooner.,lowered,reductions,DYNAMIC
Acid rain levels were dramatically reduced over large areas of the U.S.,reduced,levels,DYNAMIC
"and trading did not result in geographic shifting of emissions, or ""hot spots"",",result,levels,DYNAMIC
as some feared.,feared,reduced,STATIVE
"Despite the significant progress we have made under the Clean Air Act,",made,we,DYNAMIC
air emissions from power generators are still contributing to serious public health and environmental problems.,contributing,emissions,DYNAMIC
"Administrator Whitman addressed these concerns extensively in her testimony before you on July 26, 2001.",addressed,Whitman,DYNAMIC
"Rather than reiterate her testimony,",reiterate,,DYNAMIC
I will emphasize just a few of her key points.,emphasize,I,DYNAMIC
"Problems associated with sulfur dioxide (SO2), nitrogen oxides",associated,Problems,STATIVE
"(NOx), and mercury emissions are of national and international significance,",are,Problems,STATIVE
and the interstate and long range transport of emissions continue to play significant roles in the nature and magnitude of the problems.,continue,Problems,STATIVE
"Emission and deposition of SO2, NOx, and mercury and their transformation byproducts are known to have a wide range of adverse effects on human health and the environment,",known,Emission,STATIVE
including: ,including,,STATIVE
"SO2 and NOx emissions contribute to fine particles,",contribute,Emission,DYNAMIC
"which are associated with premature mortality, aggravated chronic bronchitis, hospitalizations due to cardio-respiratory symptoms, emergency room visits due to aggravated asthma symptoms, and acute respiratory symptoms.",associated,particles,STATIVE
"1 Governor Whitman's July 26, 2001, testimony before this Committee contains a detailed discussion of the success of the Acid Rain cap and trade program.",contains,Whitman,STATIVE
Fine particles formed from power plant emissions as well as mobile source emissions are of concern.,are,particles,STATIVE
" NOx emissions contribute to ground-level ozone,",contribute,emissions,DYNAMIC
which aggravates respiratory illnesses,aggravates,ozone,DYNAMIC
"and causes lung inflammation, particularly for at-risk populations such as children, the elderly and those",causes,ozone,DYNAMIC
"afflicted with asthma, emphysema, and other respiratory ailments.",afflicted,those,STATIVE
 Mercury emissions contribute to mercury deposition in water.,contribute,emissions,DYNAMIC
Children born to women,born,Children,STATIVE
who consume large amounts of mercury-contaminated fish,consume,women,DYNAMIC
while pregnant may be at risk for neurodevelopmental defects.,be,pregnant,STATIVE
 SO2 and NOx emissions contribute to atmospheric sulfate and nitrate concentrations,contribute,SO2,DYNAMIC
"that cause visibility impairment,",cause,concentrations,DYNAMIC
including impairment in many national parks and wilderness areas.,including,,STATIVE
" SO2 and NOx contribute to acid deposition,",contribute,NOx,DYNAMIC
"which damages lakes and streams,",lakes,damages,DYNAMIC
adversely affecting the fish and other species,affecting,,DYNAMIC
"that live in them,",live,species,STATIVE
and leaches nutrients from the soil.,leaches,fish,DYNAMIC
 NOx emissions contribute to nitrogen deposition,contribute,emissions,DYNAMIC
that may lead to eutrophication of estuaries and near-coastal waters,lead,deposition,DYNAMIC
and can damage forested watersheds.,damage,deposition,DYNAMIC
"EPA, states, and industry, working together, have made important strides in addressing the adverse impacts of fossil fuel combustion by the electric power industry since the passage of the Clean Air Act in 1970.",made,industry,DYNAMIC
"Despite significant improvements in air quality throughout the country however, emissions from power generation continue to result in serious health, environmental and economic impacts.",continue,emissions,STATIVE
"In 1999, the electric power industry was responsible for 67% of sulfur dioxide emissions, 25% of nitrogen oxide emissions, and 37% of mercury emissions in the United States.",was,industry,STATIVE
Business as Usual,,,CANNOT_DECIDE
"The President's flexible, market-based approach to reducing emissions from power generators stands in sharp contrast to the complex web of existing regulations",stands,Business,STATIVE
which currently confront the industry.,confront,regulations,STATIVE
"Over the years, Congress, EPA and the States have responded to specific environmental and public health problems by developing separate regulatory programs to address the specific problems.",responded,EPA,DYNAMIC
Each individual program uses its own approach on its own timeline to serve its own purpose.,uses,program,DYNAMIC
"Absent changes to the Act, EPA and states will be forced to follow the same approach in future regulations.",forced,states,DYNAMIC
It is time to consolidate and simplify to achieve our clean air goals.,is,It,STATIVE
A comprehensive legislative approach with mandatory caps could replace a good portion of the current regulatory requirements with a system,replace,approach,DYNAMIC
"that will reduce the administrative burden on industry and governments,",reduce,system,DYNAMIC
"use market-based approaches to lower compliance costs,",use,system,DYNAMIC
"reduce consumers' costs,",reduce,system,DYNAMIC
and increase national energy security by providing the industry with more certainty about its future regulatory obligations.,increase,system,DYNAMIC
"By enacting such an approach,",enacting,we,DYNAMIC
we can achieve environmental and public health protection more effectively and at less cost.,achieve,we,DYNAMIC
"If we do it the President's way,",do,we,DYNAMIC
it will be a win-win.,be,it,STATIVE
There are many regulations in place,are,regulations,STATIVE
that will reduce air emissions from electric power generation.,reduce,regulations,DYNAMIC
These regulations include both federal and State requirements,include,regulations,STATIVE
that address a variety of emissions,address,requirements,STATIVE
"including SO2, NOx, CO, PM10, and a number of hazardous air pollutants.",including,,STATIVE
"These programs include the National Ambient Air Quality Standards for SO2, particulate matter and ozone, the section 126 and the NOx SIP Call rules, the Acid Rain Program, new source review, new source performance standards, and the regional haze rule.",include,programs,STATIVE
But the regulation of power generators does not end with existing regulations.,end,regulation,STATIVE
EPA is obligated by a settlement agreement to issue by the end of 2004 a Maximum Achievable Control Technology,obligated,EPA,STATIVE
(MACT) standard to require source-specific controls of mercury and other hazardous air pollutants from electric utilities.,require,standard,CANNOT_DECIDE
Emissions reductions are required by the end of 2007.,required,reductions,STATIVE
States will also be requiring utilities to comply with Best Available Retrofit Technology,requiring,States,STATIVE
(BART) programs,,,CANNOT_DECIDE
(either source-specific standards or a trading program) to meet requirements to reduce regional haze.,meet,utilities,CANNOT_DECIDE
It is expected,expected,It,STATIVE
that the existing fine particle and ozone standards now in place will also result in further regulation of power generators.,result,particle,DYNAMIC
Modeling shows,shows,Modeling,DYNAMIC
"that when full implementation of existing regulations such as the acid rain program, the NOx SIP Call, the Tier II standards for cars and trucks, the heavy duty diesel engine standards, and the low sulfur gasoline and diesel fuel rules are taken into account,",taken,implementation,DYNAMIC
additional reductions will be needed to bring areas into attainment.,needed,reductions,STATIVE
States will be required to develop plans for these areas.,required,States,STATIVE
"In addition, NOx and SO2 reductions are also needed to reduce continuing damage from acid rain and nitrogen deposition.",needed,reductions,STATIVE
"Because states and EPA will have to find some way to significantly reduce NOx and SO2 emissions,",have,EPA,DYNAMIC
it is probable,is,it,STATIVE
that power generators will be required to reduce their emissions significantly.,required,generators,STATIVE
"Power generation accounts for a significant percentage of these emissions,",accounts,generation,STATIVE
and our analysis shows,shows,generation,STATIVE
that there are significant reductions available at lower cost than from other sources.,are,reductions,STATIVE
"Additionally, states know",know,states,STATIVE
"that if they do not get the reductions from power generators,",get,they,DYNAMIC
they will have to impose significant reduction requirements on other local industrial and commercial sources,have,they,STATIVE
or impose local transportation control measures.,impose,they,CANNOT_DECIDE
"Under current law, the necessary reductions would be achieved through the development of individual state plans.",achieved,reductions,DYNAMIC
"States will not just control their own sources, however.",control,States,DYNAMIC
They will be reaching out to control power generators and large industrial facilities in other states,reaching,They,DYNAMIC
because transport from other states contributes to both ozone and fine particle pollution in many areas.,contributes,transport,DYNAMIC
This is what has happened in the eastern part of the country,is,This,STATIVE
when states realized,realized,states,DYNAMIC
that emissions from sources in other states were significantly contributing to their 1-hour ozone non-attainment problems.,contributing,emissions,DYNAMIC
"Under section 126 of the Clean Air Act, a state can petition EPA",petition,state,DYNAMIC
and request,request,state,DYNAMIC
that EPA require reductions from sources outside the petitioning state's borders.,require,EPA,STATIVE
The petitioning state is entitled to relief,entitled,state,STATIVE
if EPA finds,finds,EPA,DYNAMIC
that the sources are significantly contributing to the petitioning state's nonattainment problem.,contributing,sources,DYNAMIC
"EPA's requirement, adopted in response to section 126 petitions,",adopted,requirement,STATIVE
that sources in a number of eastern states reduce NOx emissions was recently upheld by the Court of Appeals for the District of Columbia Circuit.,reduce,sources,DYNAMIC
Since states now know,know,states,STATIVE
"that EPA has authority to address transport pollution through responses to 126 petitions or by issuing a rule like the NOx SIP Call,",has,EPA,STATIVE
we anticipate,anticipate,we,STATIVE
that states will be turning to these types of control approaches early in the SIP process.,turning,states,DYNAMIC
Although those of us who are traveling that path with the current 126 petitions and NOx SIP Call believe,believe,those,STATIVE
"it will eventually take us to our environmental goal,",take,it,DYNAMIC
"it has been -- and still is -- a very rocky road for industry, environmentalists, the states, EPA and other stakeholders.",been,it,STATIVE
"This one-at-a-time, uncoordinated series of regulatory requirements for the power industry is not the optimal approach for the environment, the power generation sector, or American consumers.",is,series,STATIVE
"With most plants needing to install control equipment to meet these requirements,",needing,it,STATIVE
it is likely,is,it,STATIVE
that this approach would lead to installation of controls,lead,approach,DYNAMIC
that become obsolete and stranded capital investments,become,controls,DYNAMIC
as additional requirements are promulgated.,are,requirements,DYNAMIC
"Further, the attainment efforts of individual States and localities not only impose costs on these entities,",impose,efforts,DYNAMIC
but also can increase complexity for companies,increase,efforts,DYNAMIC
which face differing requirements,face,companies,STATIVE
when operations cross state lines.,cross,operations,DYNAMIC
These factors are exacerbated by limited timeframes,exacerbated,factors,STATIVE
that may constrain available compliance options,constrain,timeframes,DYNAMIC
and thwart long range planning.,thwart,timeframes,DYNAMIC
These and other inefficiencies point to the need for a nationally coordinated approach,point,inefficiencies,STATIVE
that could reduce cost,reduce,approach,DYNAMIC
while improving environmental progress and accountability.,improving,,DYNAMIC
Changing the Way,Changing,believe,CANNOT_DECIDE
"We Do Business: Certainty, Flexibility, Accountability and Innovation",Do,We,CANNOT_DECIDE
We believe,believe,We,STATIVE
"there is a better way,",is,way,STATIVE
one that could cost American consumers and industry far less than under current law,cost,one,DYNAMIC
and ensure protection of the air,ensure,one,STATIVE
"we breathe in a far more certain, straightforward manner.",breathe,we,DYNAMIC
I know,know,I,STATIVE
that many members of this Committee share that belief,share,members,STATIVE
and are also working to develop such an approach.,working,members,DYNAMIC
It would provide power generators with more certainty about their regulatory future,provide,It,DYNAMIC
"and thus allow them to make wiser decisions about investments in new technology,",allow,It,STATIVE
which would improve energy security.,improve,decisions,DYNAMIC
This Administration is developing such a proposal.,developing,Administration,DYNAMIC
It will build on the successes of the Acid Rain cap and trade program.,build,It,STATIVE
"It would establish national cap-and-trade programs for NOx, SO2 and mercury emissions from power generators",establish,It,DYNAMIC
(with appropriate measures to address local concerns).,address,measures,CANNOT_DECIDE
"Such an approach will benefit the power generation industry, the economy, and the states,",benefit,approach,DYNAMIC
while improving public health and the environment.,improving,,DYNAMIC
"Up-front knowledge of future requirements for multiple pollutants would lead firms to follow significantly different and less expensive compliance strategies at individual plants,",lead,knowledge,DYNAMIC
compared with compliance choices,compared,,STATIVE
which must be made,made,choices,DYNAMIC
as requirements are addressed in a sequential manner under the current law.,addressed,requirements,DYNAMIC
"The savings come from the opportunity to make cost-effective plant investment and retirement decisions with full knowledge of upcoming SO2, NOx and mercury requirements,",come,savings,STATIVE
"rather than investing in ""add-on"" control equipment to meet the requirements of each regulation.",investing,knowledge,DYNAMIC
"Integration, advance knowledge, and certainty regarding environmental requirements will have even greater value over the coming decade",have,knowledge,STATIVE
as the electric power industry undergoes further structural changes.,undergoes,industry,DYNAMIC
"An integrated package of measures that addresses both the existing regulatory requirements as well as many future environmental needs would provide the greatest degree of certainty and flexibility for the industry,",provide,package,DYNAMIC
while achieving the necessary emission reductions at lower cost than under current law.,achieving,,DYNAMIC
"In exchange for flexibility in methods to control emissions, a full accounting of emissions through continuous monitoring and reporting is essential, as well as significant consequences for failing to comply.",is,accounting,STATIVE
"Such provisions have been critical to the success of the Acid Rain Program,",been,provisions,STATIVE
encouraging individual sources to find the most cost-effective means of compliance with the collective emission reduction goal.,encouraging,,DYNAMIC
"Flexibility stimulates technological innovation,",stimulates,Flexibility,DYNAMIC
fuels economic activity and reduces cost to industry and consumers.,fuels,Flexibility,DYNAMIC
"Strategies and technologies for the control of SO2, NOx and mercury emissions exist now,",exist,Strategies,STATIVE
and improved methods are expected to become available over the next several years.,expected,Strategies,STATIVE
The air pollution control and monitoring technology industry is expected to continue to respond with cost-effective compliance solutions,expected,control,STATIVE
just as they have done for the past 30 years.,done,they,DYNAMIC
A predictable demand for such jobs over the next 15 years is preferable to the boom and bust cycle,preferable,demand,STATIVE
created by the current regulatory approach.,created,cycle,DYNAMIC
This approach also would reduce states' administrative burdens and obligations.,reduce,approach,DYNAMIC
A national cap and trade program with appropriate caps for NOx and SO2 could provide the emission reductions necessary to bring a significant number of areas into attainment with the ozone and fine particle standards.,provide,program,STATIVE
Even those areas that would not be brought into attainment by these caps would need significantly fewer emission reductions to come into attainment.,need,areas,STATIVE
Our approach would significantly reduce the state resources,reduce,approach,DYNAMIC
"needed to conduct modeling, planning and regulatory activities to attain the standards.",needed,resources,STATIVE
"Additionally, the Acid Rain cap and trade program is administered with a relatively small staff",administered,program,STATIVE
"relying on strong, state-of-the-art data tracking and reporting capabilities.",relying,staff,STATIVE
"Thus, well-designed national cap and trade programs can help use government resources and taxpayer dollars more efficiently at both the state and federal level.",help,programs,DYNAMIC
Caps ensure,ensure,Caps,STATIVE
that environmental goals are met.,met,goals,DYNAMIC
A cap that represents significant reductions of emissions protects the environment by reducing overall loadings.,protects,cap,STATIVE
Consideration of local concerns is important in conjunction with trading provisions.,is,Consideration,STATIVE
"Therefore, the National Energy Plan recommended",recommended,Plan,DYNAMIC
"that the Administration's approach include appropriate measures to address local concerns, such as the unlikely occurrence of an SO2 ""hot spot"" or area of concentrated emissions.",include,approach,STATIVE
Significant reductions will go a long way towards addressing local concerns.,go,reductions,STATIVE
"In addition, EPA will be conducting modeling",conducting,EPA,DYNAMIC
that will predict,predict,modeling,DYNAMIC
where emissions reductions will occur.,occur,reductions,DYNAMIC
"Under the Acid Rain cap and trade program, we have not seen local hot spots",seen,we,DYNAMIC
"because the highest emitters are often the most cost-effective to control and therefore, the most likely to control.",are,emitters,STATIVE
"As I mentioned, EPA and the Administration are still in the process of developing our proposal.",are,EPA,STATIVE
Several guidelines are shaping our efforts.,shaping,guidelines,STATIVE
These guidelines may provide a valuable basis,provide,guidelines,STATIVE
as you weigh the proposals before you.,weigh,you,DYNAMIC
"They will also guide our assessment of other proposals,",guide,They,DYNAMIC
including S. 556.,including,,STATIVE
These principles are structured to ensure consistency with the NEP objectives.,structured,principles,STATIVE
"The NEP goals of increasing energy supplies,",increasing,,CANNOT_DECIDE
"accelerating the protection and improvement of the environment,",accelerating,goals,CANNOT_DECIDE
and increasing our nation's energy supply must be advanced.,advanced,goals,DYNAMIC
"Towards that end, energy diversity, the preservation of electricity generation and transmission reliability, and improvement of energy 9 efficiency/energy intensity of the electric power industry should be a key consideration.",be,improvement,STATIVE
"In particular, to prevent the reoccurrence of energy shortages and price volatility, a diverse mix of fuel sources should be maintained.",maintained,mix,DYNAMIC
Specific Comments on S. 556,,,CANNOT_DECIDE
We share the desire,share,We,STATIVE
"expressed in S. 556 to significantly reduce and cap emissions of SO2, NOx and mercury from power generation.",expressed,desire,STATIVE
"We applaud your acknowledgment of market-based incentives, particularly cap and trade systems, as a powerful tool in environmental protection.",applaud,We,STATIVE
"In this way, S. 556 builds on successful elements of the Clean Air Act.",builds,556,STATIVE
"We do, however, oppose S. 556 because of concerns with the bill",do,We,STATIVE
-- both with some provisions that are in the bill and with some,are,provisions,STATIVE
that are missing.,missing,some,STATIVE
We believe,believe,We,STATIVE
the emission reductions and timing in the bill will be too costly for consumers,be,timing,STATIVE
and will endanger national energy security.,endanger,reductions,STATIVE
We believe,believe,We,STATIVE
the bill is missing some provisions --,missing,believe,STATIVE
it should address the allocation scheme and integration with existing programs.,address,it,STATIVE
"Finally, we oppose inclusion of CO2 in this bill.",oppose,we,STATIVE
"First, let me explain some of our specific concerns about the SO2, NOx, and mercury provisions in the bill.",let,,CANNOT_DECIDE
We are concerned,are,We,STATIVE
that the significant emissions reductions are required too quickly.,required,reductions,STATIVE
We do not believe,believe,We,STATIVE
it is reasonable to expect all the control technology installations to be completed in that time frame without very high costs and electricity reliability problems.,is,it,STATIVE
"To meet these deadlines,",meet,,CANNOT_DECIDE
facilities may need to be taken off-line during critical periods.,need,facilities,STATIVE
Reliability problems could arise,arise,problems,DYNAMIC
as large amounts of capacity are taken out of service for extended periods of time to install the control equipment necessary to meet the emissions reduction requirements.,taken,amounts,DYNAMIC
The abbreviated time frame would force many generators to make these retrofits simultaneously.,force,frame,DYNAMIC
This would significantly reduce the amount of generating capacity available to meet consumer' electrical needs.,reduce,This,DYNAMIC
"We have not modeled the specific provisions in S. 556,",modeled,We,DYNAMIC
but useful information is provided,provided,We,STATIVE
by comparing the analyses,comparing,,DYNAMIC
"EPA and EIA conducted to respond to a request from Senators Smith, Voinovich and Brownback with the analyses",conducted,EIA,DYNAMIC
responding to a request from Senators Jeffords and Lieberman.,responding,analyses,STATIVE
"In the Smith/Voinovich/Brownback analysis, when we analyzed SO2 and NOx reduction levels similar to S. 556, mercury reduction levels more modest than S. 556 and no CO2 reductions,",analyzed,we,DYNAMIC
we did not find significant impacts on coal production or electricity prices.,find,we,DYNAMIC
"However, in the analysis responding to the Jeffords/Lieberman request",responding,analysis,STATIVE
"that had NOx, SO2, mercury and CO2 reduction levels similar to S. 556,",had,request,STATIVE
we found significant ramifications: approximately a 20-30% decline of coal generation and a 30-50% increase in electricity prices compared to the reference case,found,we,DYNAMIC
(depending on assumptions of energy technology penetration).,depending,,STATIVE
The 90% source-specific control for mercury is also problematic.,is,control,STATIVE
We have not seen anything,seen,We,DYNAMIC
that demonstrates,demonstrates,anything,STATIVE
"that every coal-fired power plant would be able to achieve 90% source-specific controls for mercury by 2007,",be,plant,STATIVE
"without considerable fuel switching, which would be very disruptive to our economy",be,switching,STATIVE
and undermine energy security.,undermine,switching,DYNAMIC
"In addition, requiring the same level of reduction at a plant",requiring,,CANNOT_DECIDE
that emits 0.1 pounds of mercury and a plant,emits,plant,DYNAMIC
that emits 2000 pounds of mercury - regardless of cost,emits,plant,DYNAMIC
- is neither efficient nor necessary.,is,requiring,STATIVE
"We are also very concerned about the ""outdated power plant"" provision.",are,We,STATIVE
Requiring every plant over 30 years old to meet New Source Performance Standards and New Source Review modification requirements seems unnecessary,seems,Requiring,STATIVE
and could undermine the benefits of the cap and trade approach.,undermine,Requiring,DYNAMIC
Allowing sources to make reductions,Allowing,,CANNOT_DECIDE
where it is most economical to do so,is,it,STATIVE
is one of the reasons,is,Allowing,STATIVE
cap and trade programs should be less costly than command-and-control programs,be,programs,STATIVE
that achieve the same or even fewer reductions.,achieve,programs,DYNAMIC
"When you have a hard cap, as you would under S. 556,",have,you,STATIVE
"requiring emission reductions at a specific source does not reduce the overall level of pollution,",reduce,requiring,DYNAMIC
it just limits industry's flexibility about where to make the reductions.,limits,reduce,STATIVE
"Layering additional requirements, such as the ""outdated power plants"" provision, on top of a cap and trade program is very likely to increase costs",is,Layering,STATIVE
without providing significant environmental benefits.,providing,,CANNOT_DECIDE
"Second, we have concerns about what is not in S. 556.",have,we,STATIVE
Comparing our experience on the Acid Rain Program with the NOx SIP Call and the Section 126 petitions demonstrates the benefit of having certain key issues decided by Congress,demonstrates,Comparing,STATIVE
rather than left to Agency rulemakings.,left,issues,STATIVE
Congressional resolution of key issues simplifies,simplifies,resolution,STATIVE
whatever Agency rulemaking is needed,needed,rulemaking,STATIVE
and decreases the opportunities for the program to get tied up in protracted litigation.,decreases,resolution,DYNAMIC
Perhaps the most important program element not addressed in the bill is integration of this new program with the existing Clean Air Act provisions.,is,element,STATIVE
An effective market-based approach would make some existing provisions of the Clean Air Act unnecessary.,make,approach,DYNAMIC
"For example, depending on the ultimate cap levels",depending,,STATIVE
"chosen by Congress, this type of legislation would obviate the need for Best Available",obviate,type,STATIVE
"Retrofit Technology requirements, mercury MACT, and new source review case-by-case technology requirements for power generators.",,,CANNOT_DECIDE
Also missing from S. 556 is the scheme for allocating allowances.,is,missing,STATIVE
Developing an allocation scheme requires answering numerous questions.,requires,Developing,STATIVE
Should the allowances be auctioned off,auctioned,allowances,CANNOT_DECIDE
or be handed out for free?,handed,allowances,CANNOT_DECIDE
"If they are not auctioned, should they be allocated based on heat input or electrical and steam output?",allocated,they,CANNOT_DECIDE
"Should power generators that do not emit air pollutants (e.g., hydropower facilities) be given allowances?",given,generators,CANNOT_DECIDE
"Should allowance allocations be updated, and if so, how frequently?",be,allocations,CANNOT_DECIDE
Should allocations be fuel neutral?,be,allocations,CANNOT_DECIDE
Imbedded,Imbedded,choices,CANNOT_DECIDE
in these and other questions are important environmental and energy policy choices with significant equity consequences.,are,,STATIVE
It may not be efficient,be,It,STATIVE
for EPA to make these choices in rulemaking.,make,EPA,CANNOT_DECIDE
"There are other issues as well that this Committee should consider, such as coordination with existing state and regional programs like the Western Regional Air Partnership and the NOx reduction programs in the east.",are,programs,STATIVE
The Committee may also wish to consider provisions to track environmental progress to evaluate the efficacy of the program,wish,Committee,STATIVE
this bill would establish.,establish,bill,DYNAMIC
"Finally, the Administration strongly opposes including reductions for CO2 in S. 556 or any multi-pollutant bill.",opposes,Administration,STATIVE
Pursuing sharp reductions in CO2 from the electricity generating sector alone would cause a dramatic shift from coal to natural gas,cause,Pursuing,DYNAMIC
"and thus would run the risk of endangering national energy security,",run,Pursuing,DYNAMIC
substantially increasing energy prices,increasing,risk,DYNAMIC
and harming consumers.,harming,risk,DYNAMIC
The Administration will not support any legislation,support,Administration,STATIVE
that would cause a significant decline in our nation's ability to use coal as a major source of current and future electricity.,cause,legislation,DYNAMIC
"At the same time, the Administration will not support any legislation",support,Administration,STATIVE
