Clause,mainVerb,mainReferent,Gold
She will have reunions of sorts with her famous kitchen in the next few weeks.,have,She,DYNAMIC
One of its Peg-Board walls was dismantled and reinstalled at COPIA;,dismantled,One,DYNAMIC
"the rest went to Washington, D.C., and the Behring Center of the Smithsonian Institution's National Museum of American History.",went,rest,DYNAMIC
(all CQ) Hersh recalls the museum staff's approach to preserving the famous kitchen as awesome:,recalls,Hersh,DYNAMIC
They cataloged and photographed,cataloged,They,DYNAMIC
"everything, from stove to windows, blinds to drawer contents.",,,CANNOT_DECIDE
"As reinstalled in Washington,",reinstalled,,DYNAMIC
"the kitchen should be as we all remember it from countless TV shows, ""right down to the toothpicks.""",be,kitchen,STATIVE
Child will go to the capital for the debut of the exhibit right after the Maine birthday bash.,go,Child,DYNAMIC
"To see her kitchen -- and by extension, herself --",see,,CANNOT_DECIDE
"enshrined in the Smithsonian,",enshrined,,STATIVE
"she said,",said,she,DYNAMIC
"""will be an odd feeling""",be,herself,STATIVE
and no doubt bring back memories.,bring,feeling,DYNAMIC
"But Child is not one to get maudlin about the past,",is,Child,STATIVE
though she does want to keep it alive.,want,she,STATIVE
She's already got her next project,got,She,STATIVE
picked out:,picked,project,CANNOT_DECIDE
A memoir of her and Paul's life in the diplomatic service with his professional photographs and some of her collected recipes.,,,CANNOT_DECIDE
It will undoubtedly retell,retell,It,DYNAMIC
how the seeds of her culinary career were sown: Fresh off the boat on their way to Paris and Paul Child's new posting,sown,seeds,DYNAMIC
"(they had met in Sri Lanka during World War II),",met,they,DYNAMIC
they stopped for lunch in Rouen.,stopped,they,DYNAMIC
That lunch lit a spark,lit,lunch,DYNAMIC
"that made Julia decide to take classes at the Cordon Bleu,",made,spark,DYNAMIC
"which in turn led to her friendship and collaboration with Simone Beck and Louisette Bertholle, co-authors of ""Mastering the Art of French Cooking,"" and, ultimately, to America's culinary revolution.",led,Bleu,DYNAMIC
"For information on COPIA events open to the public, sign on to www.copia.org or call",sign,events,CANNOT_DECIDE
(707) 259-1600.,,,CANNOT_DECIDE
How to feed a legend,feed,,CANNOT_DECIDE
So what do you prepare,prepare,feed,CANNOT_DECIDE
when asked to cook a birthday dinner for America's most famous culinary personality?,asked,,CANNOT_DECIDE
Some of the country's top chefs will answer that question Thursday at the 20 dinners nationwide,answer,Some,DYNAMIC
that will celebrate Julia Child's approaching 90th birthday.,celebrate,dinners,DYNAMIC
The question may be most acute for three San Francisco chefs,be,question,STATIVE
"preparing the long sold-out dinner at Fifth Floor restaurant,",preparing,chefs,DYNAMIC
because the honoree herself plans to be there.,plans,herself,DYNAMIC
"They are the host restaurant's executive chef, Laurent Gras; his counterpart at Masa's, Ron Siegel, and Masa pastry chef Keith Jeanminette.",are,They,STATIVE
"The three put their heads together, thumbed through ""Mastering the Art of French Cooking"" and ""In Julia's Kitchen,""",put,three,DYNAMIC
and selected,selected,three,DYNAMIC
"what seemed like the honoree's favorites, though with a few twists of their own.",seemed,what,STATIVE
"""It seems",seems,It,STATIVE
"she loves soups,""",loves,she,STATIVE
"said Siegel,",said,seems,DYNAMIC
"""so I am picking up on her vichyssoise.",picking,I,DYNAMIC
"But since it's the middle of summer, I am adding fresh corn to it"" -- plus a dollop of caviar for good measure.",adding,I,DYNAMIC
"In the same vein, Gras is tweaking her salade nicoise,",tweaking,Gras,DYNAMIC
and Jeanminette is adapting,adapting,Gras,DYNAMIC
her mousse au chocolat to become a spectacular six-layer pecan marjolaine.,become,Jeanminette,CANNOT_DECIDE
He could hardly go wrong.,go,He,DYNAMIC
When Child was asked some years back,asked,Child,DYNAMIC
"what she would order for her last meal,",order,asked,DYNAMIC
"she ended the list with ""something chocolate for dessert.""",ended,she,DYNAMIC
Here is the San Francisco chefs' menu:,is,la,STATIVE
Corn vichyssoise with caviar,,,CANNOT_DECIDE
Julia's composed near-nicoise salad,,,CANNOT_DECIDE
Atlantic halibut with flavored butters,,,CANNOT_DECIDE
Sonoma duck breast a la Julia Child with crispy pancetta and sweet summer onions and naturally enriched duck sauce,,,CANNOT_DECIDE
"Six-layer pecan marjolaine with Julia's coffee chocolate mousse, cocoa meringue, pecan crust and citrus sorbet",,,CANNOT_DECIDE
list>,,,CANNOT_DECIDE
Words of wisdom,,,CANNOT_DECIDE
Julia Child doesn't have much use for fads and trends,have,Words,STATIVE
-- never has.,has,list,STATIVE
"She never subscribed to cuisine minceur, cholesterol-free cooking, meat-free meal plans, organic food or any of the other politically correct trends of different times",subscribed,She,DYNAMIC
"-- and that includes restricted diets, in spades.",includes,She,STATIVE
"However, an active woman all her life, she is aware of the need to keep ones weight and fitness in mind.",is,she,STATIVE
Here are her personal rules for achieving these goals:,are,rules,STATIVE
Take small helpings,Take,,CANNOT_DECIDE
No seconds,,,CANNOT_DECIDE
No snacking,,,CANNOT_DECIDE
Eat a little bit of everything,Eat,snacking,CANNOT_DECIDE
Drink modest amounts of good wine.,Drink,bit,CANNOT_DECIDE
Why we love Julia,love,we,STATIVE
BY KIM SEVERSON c. 2002 The San Francisco Chronicle,,,CANNOT_DECIDE
It's easy to imagine,'s,It,STATIVE
what Bay Area chefs like Alice Waters or Michael Mina might have to say about Julia Child on her 90th birthday.,have,chefs,STATIVE
But what about Bay Area notables who like to cook,,,CANNOT_DECIDE
but are not connected to a professional kitchen?,connected,notables,STATIVE
"Susie Tompkins Buell, socialite and political activist who co-founded the Esprit de Corps fashion company:",co-founded,activist,DYNAMIC
"""When I think of Julia Child",think,I,DYNAMIC
I think of the television episode,think,co-founded,DYNAMIC
where she's showing you,showing,she,DYNAMIC
how to make a turkey dinner and the turkey fell on the floor.,fell,Buell,DYNAMIC
It's live,'s,It,STATIVE
and she leans over,leans,It,DYNAMIC
and picks it up,picks,she,DYNAMIC
"and says,",says,she,DYNAMIC
`What the guests don't see,see,guests,DYNAMIC
won't hurt them.',hurt,see,STATIVE
You have to be playful and confident about cooking.,have,You,STATIVE
"She cooks that way, and I cook that way.""",cook,She,DYNAMIC
"Denise Hale, social icon and Liza Minnelli's stepmother:",,,CANNOT_DECIDE
"""Julia Child gave to all women one beautiful present:",gave,Hale,DYNAMIC
Watching her series,Watching,present,DYNAMIC
you found out,found,Watching,DYNAMIC
"you don't have to be perfect.""",have,you,STATIVE
"Francis Ford Coppola, film director: ""I think",think,Coppola,STATIVE
"she's a fascinating woman,",'s,she,STATIVE
and I enjoy very much,enjoy,I,STATIVE
"watching her shows with Jacques Pepin.""",watching,,DYNAMIC
"Harry Denton, San Francisco nightclub owner: ""My favorite thing about her is her straightforward honesty",is,thing,STATIVE
and that her favorite food is butter.,is,food,STATIVE
"I love butter, too.""",love,I,STATIVE
"Michael Chabon, author of Pulitzer Prize winner ""The Amazing Adventures of Kavalier & Clay"": ""All I think of when I think of her",think,I,STATIVE
now is Dan Akroyd pretending to be her,is,All,STATIVE
(on Saturday Night Live) and chopping his fingers off,chopping,Akroyd,DYNAMIC
"and bleeding all over.""",bleeding,,DYNAMIC
NYT-07-31-02 1347EDT,,,CANNOT_DECIDE
