Clause,mainVerb,mainReferent,Gold
"Although the laws of Vatican City come from the secular laws of Italy, under article 3 of the Law of the Sources of the Law, provision is made for the supplementary application of the laws",made,provision,STATIVE
promulgated by the Kingdom of Italy.,promulgated,laws,DYNAMIC
The government of the Vatican can also be considered an ecclesiocracy,considered,government,STATIVE
(ruled by the Church).,ruled,ecclesiocracy,STATIVE
===Islamic states or Islamic theocracies===,,,CANNOT_DECIDE
An Islamic state is a state,is,=,STATIVE
"that has adopted Islam, specifically Sharia, as its foundations for political institutions, or laws, exclusively,",adopted,state,DYNAMIC
"and has implemented the Islamic ruling system khilafah (Arabic: ),",implemented,state,DYNAMIC
and is therefore a theocracy.,is,,STATIVE
"Although there is much debate as to which states or groups operate strictly according to Islamic Law, Sharia is the official basis for state laws in the following countries: Afghanistan, Iran, Mauritania, Saudi Arabia, Somalia, Sudan, and Yemen.",according,,STATIVE
"In Nigeria, the constitution provides",provides,constitution,STATIVE
"that states may elect to use Shari'a laws and courts,",elect,states,DYNAMIC
though non-Muslims are not required in any state to submit to Shari'a jurisdiction,required,non-Muslims,STATIVE
and adherence varies by state.,varies,non-Muslims,STATIVE
Saudi Arabia maintains religious courts for all aspects of law,maintains,Arabia,STATIVE
and has religious police to maintain social compliance.,has,Arabia,STATIVE
Pakistan has Islam as its only official religion,Islam,Pakistan,STATIVE
and its Federal Shariat Court has the duty of striking down any law,has,Pakistan,STATIVE
not complying with the Sharia code of Islamic law;,complying,law,STATIVE
"however, ruling falls upon legal scholars who,",falls,ruling,STATIVE
"while required to be Muslim, are not religious clerics.",are,scholars,STATIVE
====Iran====,,,CANNOT_DECIDE
"The Islamic Republic of Iran has been described as a ""theocratic republic""",described,=,DYNAMIC
"(by the US Central Intelligence Agency), and its constitution a ""hybrid"" of ""theocratic and democratic elements"" (by Francis Fukuyama).",,,CANNOT_DECIDE
Like other Islamic states it maintains religious laws,maintains,it,STATIVE
and has religious courts to interpret all aspects of law.,has,it,STATIVE
"According to Iran's constitution,",According,,STATIVE
"""all civil, penal financial, economic, administrative, cultural, military, political, and other laws and regulations must be based on Islamic criteria.""",based,laws,STATIVE
