Clause,mainVerb,mainReferent,Gold
The history of color is about the ways,is,history,STATIVE
in which man has tried to find the ideal state of being throughout the ages.,tried,man,DYNAMIC
"In the Far East, reaching a state of colorless-ness is associated with the highest state of spiritual being, the state of Zen.",associated,reaching,STATIVE
What is typical of this sort of ascetism is the art of expressing as much as possible,is,typical,STATIVE
using the minimum as an ideal.,using,,DYNAMIC
This is apparent through Japanese haiku as well as the art of ink,is,This,STATIVE
painting in both China and Japan.,painting,art,CANNOT_DECIDE
"For them, reaching the greatest depths of spirituality demanded expression in its most minimal form.",demanded,reaching,STATIVE
This reduction of color and expression proved the purity,proved,reduction,DYNAMIC
"the artist had reached within himself,",reached,artist,DYNAMIC
it was a means of reducing down to the essence of a thing.,was,it,STATIVE
"In the Elimination of color in the Far East, Izutsu explains though",explains,Izutsu,DYNAMIC
how this ultimate state of minimalism can only be reached through an appreciation and fine knowledge of color.,reached,state,DYNAMIC
"This artistic acestism, i.e., the suppression of externals and the reduction of all colors to black and white, manifests its real aesthetic function only against the background of a highly refined sensibility for colors and their subtle hues.",manifests,i.e.,DYNAMIC
"In other words, the true profundity of the beauty of black and white is disclosed only to those eyes",disclosed,profundity,DYNAMIC
"that are able to appreciate the splendors of sumptuous and glowing colors with all their delicate shades and tints(Izutsu, p. 169).",are,eyes,STATIVE
For black and white can only be seen as distinguishing against a background of color,seen,black,STATIVE
and for this very reason one can assert,assert,black,DYNAMIC
that both black and white are colors in themselves as non-colors.,are,black,STATIVE
It is through the absence of color,is,It,STATIVE
that one brings to mind the colors,brings,absence,DYNAMIC
that are no longer present.,are,colors,STATIVE
It is up to the mind to fill in the blank space.,is,It,STATIVE
Without color one could not appreciate the purity of the black and white space.,appreciate,color,STATIVE
colorlessness needs color in order to for the full aesthetic experience to take place.,needs,colorlessness,STATIVE
"That is to say,",is,That,STATIVE
"under the total absence of color, there is a vague reminiscence of all colors",is,reminiscence,STATIVE
"that have been killed(Izutsu, p. 177).",killed,colors,DYNAMIC
Black and white are the consummation of all colors into one.,are,white,STATIVE
Black is life;,is,Black,STATIVE
it is the infinite possibility of expression and development.,is,it,STATIVE
Black here is not sheer black.,is,Black,STATIVE
"For in its negation of all colors, all colors are positively affirmed(Izutsu, p. 193).",affirmed,colors,STATIVE
It is through these means,is,It,STATIVE
that one finds the essence in a thing.,finds,one,DYNAMIC
"In Western society, this purging of color began with the rejection of ideals of generations past.",began,purging,DYNAMIC
Eliminating color was a way,was,Eliminating,STATIVE
of eliminating the decadence of the 18th century.,eliminating,way,CANNOT_DECIDE
Society turned to minimalism as a way,turned,Society,DYNAMIC
"of cleansing life, representing modernity.",representing,way,CANNOT_DECIDE
"color became a moral issue,",became,color,DYNAMIC
seen as something sensuous and dangerous in its secondary nature to the essence of life and form.,seen,issue,STATIVE
"The predominance of color at the expense of drawing is a usurpation of the relative over the absolute, of fleeting appearance over permanent form, of physical impression over the empire of the soul(Chromophobia, p. 28).",is,“,STATIVE
"color rests on the surface of an object,",rests,color,STATIVE
"it is superficial, cosmetic and therefore deceptive since it hides the true nature of that thing.",is,it,STATIVE
color is associated with the Fall from Grace.,associated,color,STATIVE
It is something,is,mind,STATIVE
"which speaks to the senses, not the mind,",speaks,something,DYNAMIC
it is external and therefore secondary to life.,is,it,STATIVE
"It deals with the body, emotions, not the intellect.",deals,It,DYNAMIC
It strays from reason in the way,strays,It,DYNAMIC
which it consumes and manipulates life.,consumes,it,DYNAMIC
"color was a permanent internal threat, an ever-present inner other",was,color,STATIVE
"which, if unleashed, would be the ruin of everything, the fall of culture.",be,inner,STATIVE
For [Charles Blanc] color also represents a kind of ruination.,represents,color,STATIVE
"color for him signifies the mythical savage state out of which civilization, the nobility of the human spirit, slowly, heroically, has lifted itself  but back into which it could always slide(Chromophobia, p. 23).",signifies,color,STATIVE
It is a descent,is,It,STATIVE
in the way it makes one lose consciousness,makes,it,DYNAMIC
"and enter into the physical world of desire, and to desire is to lose control over oneself.",enter,one,DYNAMIC
"Thus, began the cult of the black and white.",began,Thus,DYNAMIC
"White is seen as representing spirituality, the heavens, and light,",seen,White,STATIVE
"it is all which is modern,",,,STATIVE
it signifies the opposite of the carnal nature of color.,signifies,it,STATIVE
"It is the control of nature,",is,It,STATIVE
and the body and represents the modern man.,represents,control,STATIVE
"WHITE is the spiritual color of our times, the clearness",is,WHITE,STATIVE
which directs all out actions.,directs,clearness,DYNAMIC
"It is neither grey white, nor vory white, but pure white.",is,It,STATIVE
"WHITE is the color of modern times, the color",is,WHITE,STATIVE
"which dissipates a whole era; our era is perfection, purity, certitude.",is,era,STATIVE
WHITE It includes everything.,includes,WHITE,STATIVE
"We have superceded both the brown of decadence and classiscm and the blue of divisionism, the cult of the blue ky, the gods with green beards and the spectrum.",superceded,We,DYNAMIC
WHITE pure white.,,,CANNOT_DECIDE
"(Chromophobia, p. 47).",p.,Chromophobia,CANNOT_DECIDE
For these reasons black and white have been placed at the top of the hierarchy of colors.,placed,reasons,DYNAMIC
Abolishing color means controlling color.,means,color,STATIVE
"The white surface exposes color, presents it for disciplining.",exposes,surface,STATIVE
It keeps an eye on all the objects it frames.,keeps,It,DYNAMIC
"But before that, it keeps an eye on itself,",keeps,it,DYNAMIC
"watching its freshly laundered and neatly folded fabric for the stain of color(Wigly, p. 151).",watching,it,DYNAMIC
"colorlessness is not natural,",is,colorlessness,STATIVE
and thus proves mans superiority over this world.,proves,colorlessness,STATIVE
"On the other hand, we need color",need,we,STATIVE
in order to distinguish black and white.,distinguish,,CANNOT_DECIDE
"Just as those from the Far East,",,,CANNOT_DECIDE
the purity of white implies,,,STATIVE
what has been washed away,washed,implies,DYNAMIC
and thus makes the white glitter even more.,makes,purity,DYNAMIC
"White and black stand out because of color, and color stand out because of white and black.",stand,black,STATIVE
"They are linked intrinsically together,",linked,They,STATIVE
one cannot go without the other.,go,one,STATIVE
White is the setting for color..,is,White,STATIVE
"In a mosque for example, the architectonic effect of its white garment is assisted by a strategic use of color:",assisted,effect,STATIVE
All these things are clothed in a majestic coat of whitewash.,clothed,things,STATIVE
The forms stand out clearly;,stand,forms,STATIVE
the impeccable construction displays all its boldness.,displays,construction,STATIVE
At times a high stylobate of delightful ceramic produces a blue vibration.,produces,stylobate,DYNAMIC
The sensuous vibration of the color clarifies the white surface,clarifies,vibration,STATIVE
"whose limit it marks(Wigley, p. 209).",marks,it,DYNAMIC
"We need this opposition between color and non-color to make distinction between the two, otherwise neither would hold such significance.",need,We,STATIVE
White helps to harmonize colors,helps,White,DYNAMIC
"that would otherwise clash,",clash,colors,DYNAMIC
it brings together,brings,harmonize,DYNAMIC
and unites.,unites,it,DYNAMIC
White expresses a certain incorporeality.,expresses,White,DYNAMIC
The use of white is therefore decisive for the bodily appearance of a space.,is,use,STATIVE
Concrete bodies decrease the space more or less depending on their color value.,decrease,bodies,DYNAMIC
"Against white, one can actually establish the intensity of clashing colors;",establish,one,DYNAMIC
white determines the tone in the first place.,determines,white,DYNAMIC
Because of this it is possible to take up any given colors,is,it,STATIVE
"and make them harmonize(Wigley, p. 311).",make,it,DYNAMIC
For this reason white walls are favored over colored ones for both galleries and architectural spaces.,favored,walls,STATIVE
The white of the walls intensifies the color of what is set before them.,intensifies,white,DYNAMIC
It stabilizes and controls forms,stabilizes,It,DYNAMIC
because it brings to light the contours of the space.,brings,it,DYNAMIC
"In the white painted room the clarity of spatial sensation and disposition was surest and most convincing,",was,clarity,STATIVE
all the details of the form and color of the furnishings could be developed undisturbed in front of this backgroundIn,developed,details,DYNAMIC
this a form was discovered,discovered,form,DYNAMIC
which was completely convincing in its simplicity,was,which,STATIVE
"and which could be seen as one of the essential formulas for wall treatment in closed spaces(Wigley, p. 313).",seen,which,STATIVE
There is another important aspect,is,aspect,STATIVE
"which white is representative of,",is,white,STATIVE
and that is the well educated and socially elite.,educated,aspect,STATIVE
In the 19th century it became fashionable,became,it,DYNAMIC
"for bourgeois women to dress in white,",dress,,DYNAMIC
while men dressed in black (Wigley).,dressed,men,DYNAMIC
"These distinctions proved a certain rational order,",proved,distinctions,DYNAMIC
only attained by those able to afford of it.,attained,order,DYNAMIC
"White walls, white clothing, they both require much more maintenance",require,they,STATIVE
than something colored,colored,something,CANNOT_DECIDE
where a stain can merely hide away among the other colors.,hide,stain,DYNAMIC
"Crisp whiteness on the other hand expresses a sort of luxury, and leisure.",expresses,sort,DYNAMIC
White clothing proved,proved,clothing,DYNAMIC
that someone was of a level of society,was,someone,STATIVE
"in which they were not forced to work,",forced,they,STATIVE
for the clothing would immediately become soiled,become,clothing,DYNAMIC
if not and thus the reason why women who were the ones to stay at home,were,women,STATIVE
"dressed in all white,",dressed,home,STATIVE
while men who were the ones to go out,were,men,STATIVE
"and work wore black, for black did in fact hide stains.",hide,of,DYNAMIC
"The same goes with white walls, in their impeccability",,,STATIVE
"it proved to whoever, that the owner could afford to not live actually live in this space,",live,goes,DYNAMIC
or could afford more simply for the upkeep and constant fresh coats of paint.,afford,goes,STATIVE
Both as well were signs,were,Both,STATIVE
of the modern age man had reached.,reached,man,DYNAMIC
"Pure white was de rigueur,",was,Pure,STATIVE
"partly because of its exciting novelty, partly because it emphasized the smoothly mechanical texture,",emphasized,it,STATIVE
"and pointed the contrast between it and surrounding nature(Wigley, p. xvii).",pointed,it,DYNAMIC
The use of white was proof,was,use,STATIVE
that man had conquered nature.,conquered,man,DYNAMIC
The use of white and black in dress and architecture also became a way,became,use,DYNAMIC
"of distinguishing oneself from the vulgar, normal, lower classes.",distinguishing,way,DYNAMIC
..,,,CANNOT_DECIDE
"it is also worthy of remark,",is,it,STATIVE
"that savage nations, uneducated people, and children have a great predilection for vivid colors;",have,it,STATIVE
that animals are excited to rage by certain colors;,are,animals,DYNAMIC
that people of refinement avoid vivid colors in their dress and the objects,avoid,have,DYNAMIC
"that are about them,",are,objects,STATIVE
"and seem inclined to banish them altogether from their presence(Chromophobia, p. 112).",seem,it,STATIVE
"Furthermore, with the advent of industrialization the invention of new synthetic dyes meant that color in dress became democratized for all classes.",meant,invention,STATIVE
"Now, anyone could afford to wear colorful clothing and the masses",afford,anyone,STATIVE
began to dress themselves in what once would have been inconceivable to them.,began,anyone,DYNAMIC
"Thus said,",said,,DYNAMIC
the use of black in white in wardrobe perhaps was a way,was,use,STATIVE
for the new bourgeoisie to distinguish themselves from the decadence of the upper class and the vulgarity from the low.,distinguish,way,CANNOT_DECIDE
"In the prevailing styles of the European bourgeoisie, there long survived a tendency to limit the use of color, with strong emphasis on what are generally thought of as non colors, such as white, black and gray(The Style Engine, p. 40).",survived,tendency,STATIVE
Another reason why it is believed,believed,it,STATIVE
that the bourgeoisie took preference in black and white is because of the Victorian sobriety of the age and their obsession with purity and cleanliness.,is,reason,STATIVE
Wearing black and white also marked the distinction of labor between men and women,marked,Wearing,DYNAMIC
"and in a highly rigid and segmented society, the wearing of different colors seemed the most obvious way to do so.",seemed,Wearing,STATIVE
This simplicity of dress was seen as a mark of the modern man.,seen,simplicity,STATIVE
Other major technologies during the age of industrialization also had an effect on this preference for black and white.,had,technologies,STATIVE
Photography took over as a means of portraiture for the bourgeois and the upper class,took,Photography,DYNAMIC
"and despite the fact that it was possible to color the photographs, for the most part",was,it,STATIVE
they were left in black and white,left,Photography,STATIVE
because it was seen as more natural.,seen,it,STATIVE
"Above all, it is believed",believed,it,STATIVE
"that the expanse of literacy and the printed word, mainly the newspaper, had a profound effect in influencing the choice of black and white.",had,expanse,STATIVE
"This world was viewed as orderly and relatively uniform, a world in black and white.",viewed,world,STATIVE
This led to the idea of writing,led,This,DYNAMIC
= rationality =,,,CANNOT_DECIDE
"production that confined images, especially images in color, to the emerging field of art,",confined,production,DYNAMIC
which was understood as an essential activity but one,understood,field,STATIVE
"that was essentially unproductive,",was,activity,STATIVE
while it assigned to the two-toned and orderly world of printed paper,assigned,it,DYNAMIC
"the role of a daily guide to existence(The Style Engine, p. 42).",,,CANNOT_DECIDE
The world of print was therefore seen as something serious for the modern man.,seen,world,STATIVE
Black and white became a symbol for the superiority of mans intellect and technology.,became,white,DYNAMIC
"This then translated down into the world of fashion,",translated,This,DYNAMIC
"as seen with the distinction between black and white clothing, as well as art, namely photography but also film",seen,,DYNAMIC
and as discussed before architecture and gallery space.,discussed,,DYNAMIC
Seeing,Seeing,arts,CANNOT_DECIDE
"as since the time of Aristotle, form was valued over that of color,",valued,form,STATIVE
the arts which did not require color to be enjoyed,require,arts,STATIVE
were perceived to be that of a higher form.,perceived,arts,STATIVE
The explosion of mass production and printing allowed for a plethora of colorful advertising and consumer goods,allowed,explosion,STATIVE
which came to be known as kitsch.,came,plethora,DYNAMIC
Kitsch is a product of the industrial revolution,is,Kitsch,STATIVE
which urbanized the masses of Western Europe and America,urbanized,revolution,DYNAMIC
and established,established,revolution,DYNAMIC
what is called universal literacy(Greenberg).,called,what,STATIVE
In order to meet the demand of mass markets,meet,,CANNOT_DECIDE
cheap and bright things of little use were made to attract the attention of consumers.,made,things,DYNAMIC
Kitsch made cheap,made,Kitsch,DYNAMIC
what once was truly cultural by the way,was,what,STATIVE
it reproduced it d infinitum.,reproduced,it,DYNAMIC
"Greenberg continues by saying, Kitsch,",continues,Greenberg,DYNAMIC
"using for raw material the debased and academicized simulacra of genuine culture,",using,saying,DYNAMIC
welcomes and cultivates this insensibility.,welcomes,simulacra,DYNAMIC
It is the source of its profits.,is,It,STATIVE
Kitsch is mechanical,mechanical,Kitsch,STATIVE
and operates by formulas.,operates,Kitsch,DYNAMIC
Kitsch is vicarious experience and faked sensations.,is,Kitsch,STATIVE
"Kitsch changes according to style,",according,,DYNAMIC
but remains always the same.,remains,changes,STATIVE
Kitsch is the epitome of all,is,Kitsch,STATIVE
that is spurious in the life of our times.,is,all,STATIVE
Kitsch pretends to demand nothing of its customers except their money -- not even their time.,pretends,Kitsch,DYNAMIC
With the advent of kitsch came a great need for the distinction between higher and lower artforms.,came,need,DYNAMIC
"Avant guard at the time was considered to be true art,",considered,guard,STATIVE
while this kitsch was simply pure imitation.,was,kitsch,STATIVE
"Thus said,",said,,DYNAMIC
this along with the influence of black and white print perhaps was the cause for the belief,was,this,STATIVE
"that which was black and white was deemed a serious, high art, while that",deemed,white,STATIVE
which was colorful was mere rubbish and imitation for the lower classes.,was,that,STATIVE
"Of course during the early stages of color film and photography, the quality was so poor",was,quality,STATIVE
"that it gave a cheap look,",gave,it,DYNAMIC
whereas black and white film really allowed one to see the light and the shadows in the images.,allowed,film,DYNAMIC
For the play of light and form was key in demonstrating the true art form.,was,For,STATIVE
"That was what made up the essence of an image, not the artificial, or superficial filling in of form with color.",was,That,DYNAMIC
Color was thought to distract the viewer from the soul of the image.,thought,Color,STATIVE
These beliefs have changed since color technology,changed,beliefs,DYNAMIC
as tweeked to the point of being almost better than reality.,being,,DYNAMIC
Still though black and white is seen as something of a more sober tradition.,seen,black,STATIVE
Photographers still use black and white and white is still the most widely used color for walls within gallery spaces.,use,Photographers,DYNAMIC
These non colors allow for the appreciation of color.,allow,colors,STATIVE
"When something is black and white,",is,something,STATIVE
it allows the mind to fill in,allows,it,STATIVE
and imagine for itself the amazing colors,imagine,mind,DYNAMIC
that must exist beyond the screen.,exist,colors,STATIVE
Many actually complained with the invention of color in movies,complained,Many,DYNAMIC
that this stunted the mind,stunted,this,DYNAMIC
since one was forced to look at the garish colors,forced,one,DYNAMIC
placed before them.,placed,colors,DYNAMIC
It is for this reason,is,It,STATIVE
that ultimately the use of black and white is seen as more of an intellectual process.,seen,use,STATIVE
"It forces one to imagine,",forces,It,DYNAMIC
it forces one to delve into the core of the object.,forces,it,DYNAMIC
"Whether it mean going beyond the mind or simply the purity of non color, the use of black and white has been debated over for the last hundred years.",debated,use,DYNAMIC
Now we have entered an era,entered,we,DYNAMIC
"where we are seeing once again more color,",seeing,we,DYNAMIC
"but perhaps it is human instinct, to want to surpass and rebel against generations",is,it,STATIVE
"before, so possibly we shall return to a state of non color veneration.",return,we,DYNAMIC
Thus is the ebb and flow of life.,is,Thus,STATIVE
