Clause,mainVerb,mainReferent,Gold
Both groups were required to give four reasons for their recommendation.,required,groups,STATIVE
The boy's group decided,decided,group,DYNAMIC
"that computers should definitely be of the feminine gender (""la computer""), because:",be,computers,STATIVE
1. No one but their creator understands their internal logic;,understands,one,STATIVE
2. The native language they use to communicate with other computers is incomprehensible to everyone else;,is,language,STATIVE
3. Even the smallest mistakes are stored in long-term memory for possible later retrieval; and,stored,mistakes,STATIVE
"4. As soon as you make a commitment to one,",make,you,DYNAMIC
you find yourself spending half your salary on accessories for it.,find,you,DYNAMIC
"The women's group, however, concluded",concluded,group,DYNAMIC
"that computers should be masculine(""le computer""), because:",be,computers,STATIVE
"1. In order to get their attention,",get,,CANNOT_DECIDE
you have to turn them on;,have,you,DYNAMIC
2. They have a lot of data,have,They,STATIVE
but they are still clueless;,clueless,They,STATIVE
"3. They are supposed to help you solve problems, but half the time",supposed,They,STATIVE
they ARE the problem; and,ARE,they,STATIVE
"4. As soon as you commit to one,",commit,you,DYNAMIC
you realize,realize,you,DYNAMIC
"that if you'd waited a little longer,",waited,you,DYNAMIC
you could have gotten a better model.,gotten,you,DYNAMIC
WHY WE LOVE CHILDREN:,,,STATIVE
A small boy is sent to bed by his father.,sent,CHILDREN,DYNAMIC
Five minutes later:,Five,,CANNOT_DECIDE
"""Da-ad...""",,,CANNOT_DECIDE
"""What?""",,,CANNOT_DECIDE
"""I'm thirsty.","""",,STATIVE
"Can you bring me a drink of water?""",bring,you,CANNOT_DECIDE
"""No.",,,CANNOT_DECIDE
You had your chance.,had,You,STATIVE
"Lights out.""",Lights,,CANNOT_DECIDE
"Five minutes later: ""Da-aaaad...""",Da-aaaad,,CANNOT_DECIDE
"""I'm THIRSTY.",'m,I,STATIVE
"Can I have a drink of water??""",Can,,CANNOT_DECIDE
"""I told you NO!",told,I,DYNAMIC
"If you ask again,",ask,you,DYNAMIC
"I'll have to spank you!!""",have,I,DYNAMIC
"Five minutes later... ""Daaaa-aaaad...""",,,CANNOT_DECIDE
"""WHAT??!!""",,,CANNOT_DECIDE
"""When you come in to spank me, can you bring me a drink of water?""",come,drink,CANNOT_DECIDE
"An exasperated mother, whose son was always getting into mischief,",getting,son,DYNAMIC
"finally asked him,",asked,expect,DYNAMIC
"""How do you expect to get into Heaven?""",expect,you,CANNOT_DECIDE
The boy thought it over,thought,boy,DYNAMIC
"and said,",said,boy,DYNAMIC
"""Well, I'll just run in and out and in",run,I,DYNAMIC
and out and keep slamming the door,keep,I,DYNAMIC
"until St. Peter says 'For Heaven's sake, Jimmy,",says,Peter,DYNAMIC
come in,come,I,CANNOT_DECIDE
"or stay out!'""",stay,I,CANNOT_DECIDE
One summer evening during a violent thunderstorm a mother was tucking her small boy into bed.,tucking,mother,DYNAMIC
She was about to turn off the light,was,,STATIVE
"when he asked with a tremor in his voice,",asked,he,DYNAMIC
"""Mommy, will you sleep with me tonight?""",sleep,you,CANNOT_DECIDE
The mother smiled,smiled,mother,DYNAMIC
and gave him a reassuring hug.,gave,mother,DYNAMIC
"I can't, dear,"" she said.",said,she,DYNAMIC
"""I have to sleep in Daddy's room.""",have,I,STATIVE
"Little voice: ""The big sissy.""",,,CANNOT_DECIDE
A mother took her three-year-old daughter to church for the first time.,took,mother,DYNAMIC
"The church lights were lowered,",lowered,lights,DYNAMIC
"and then the choir came down the aisle,",came,lights,DYNAMIC
carrying lighted candles.,carrying,choir,STATIVE
All was quiet,was,All,STATIVE
"until the little one started to sing in a loud voice, ""Happy birthday to you.",started,one,DYNAMIC
Happy,,,CANNOT_DECIDE
"birthday to you...""",,,CANNOT_DECIDE
"It was that time during the Sunday morning service for ""the children's sermon,""",was,It,STATIVE
and all the children were invited to come forward.,invited,birthday,DYNAMIC
One little girl was wearing a particularly pretty dress,wearing,girl,STATIVE
"and, as she sat down,",sat,she,DYNAMIC
the pastor leaned over,leaned,pastor,DYNAMIC
"and said to her,",said,pastor,DYNAMIC
"""That is a very pretty dress.",is,That,STATIVE
"Is it your Easter dress?""",Is,dress,CANNOT_DECIDE
"The little girl replied, directly into the pastor's clip-on microphone,",replied,girl,DYNAMIC
"""Yes, and my Mom says",says,girl,DYNAMIC
"it's a bitch to iron.""",'s,it,STATIVE
Finding one of her students,Finding,Smith,DYNAMIC
"making faces at others on the playground,",making,,DYNAMIC
Ms. Smith stopped to gently reprove the child.,stopped,Smith,DYNAMIC
"Smiling sweetly,",Smiling,told,STATIVE
"the Sunday School teacher said,",said,teacher,DYNAMIC
"""Bobby, when I as a child I was told",told,Bobby,DYNAMIC
"that if I made ugly faces,",made,I,DYNAMIC
it would freeze,freeze,it,DYNAMIC
"and I would stay like that.""",stay,it,STATIVE
Bobby looked up,looked,Bobby,DYNAMIC
"and replied,",replied,Bobby,DYNAMIC
"""Well, Ms. Smith, you can't say",say,you,DYNAMIC
"you weren't warned.""",warned,you,STATIVE
