Clause,mainVerb,mainReferent,Gold
"Greek has a second word for it, ",has,Greek,STATIVE
"(bublos, said to derive from the name of the Phoenician city of Byblos).",bublos,,STATIVE
"The Greek writer Theophrastus, who flourished during the 4th century BC,",flourished,Theophrastus,DYNAMIC
uses papuros,uses,Theophrastus,DYNAMIC
when referring to the plant,referring,,DYNAMIC
used as a foodstuff and bublos for the same plant,used,plant,DYNAMIC
"when used for nonfood products, such as cordage, basketry, or writing surfaces.",used,,DYNAMIC
"The more specific term  biblos, which finds its way into English in such words as 'bibliography', 'bibliophile',",finds,biblos,STATIVE
"and 'bible', refers to the inner bark of the papyrus plant.",refers,biblos,STATIVE
"Papyrus is also the etymon of 'paper', a similar substance.",is,Papyrus,STATIVE
"In the Egyptian language, papyrus was known by the terms wadj",known,papyrus,STATIVE
"(w3), tjufy (wfy),",,,CANNOT_DECIDE
and djet (t).,,,CANNOT_DECIDE
== Documents written on papyrus ==,written,Documents,CANNOT_DECIDE
The word for the material papyrus is also used to designate documents,used,Documents,DYNAMIC
"written on sheets of it,",written,documents,STATIVE
often rolled up into scrolls.,rolled,used,STATIVE
The plural for such documents is papyri.,is,plural,STATIVE
"Historical papyri are given identifying namesgenerally the name of the discoverer, first owner or institution",given,papyri,DYNAMIC
"where they are keptand numbered, such as ""Papyrus Harris I"".",kept,they,DYNAMIC
"Often an abbreviated form is used, such as ""pHarris I"".",used,form,DYNAMIC
These documents provide important information on ancient writings;,provide,documents,DYNAMIC
"they give us the only extant copy of Menander, the Egyptian Book of the Dead, Egyptian treatises on medicine",give,they,DYNAMIC
"(the Ebers Papyrus) and on surgery (the Edwin Smith papyrus), Egyptian mathematical treatises (the Rhind papyrus), and Egyptian folk tales (the Westcar papyrus).",,,CANNOT_DECIDE
"When, in the 18th century, a library of ancient papyri was found in Herculaneum, ripples of expectation spread among the learned men of the time.",spread,ripples,DYNAMIC
"However, since these papyri were badly charred,",were,papyri,STATIVE
their unscrolling and deciphering is still going on today.,going,deciphering,DYNAMIC
== Manufacture and use ==,,,CANNOT_DECIDE
"Papyrus is made from the stem of the papyrus plant, Cyperus papyrus.",made,use,DYNAMIC
"The outer rind is first removed,",removed,rind,DYNAMIC
and the sticky fibrous inner pith is cut lengthwise into thin strips of about long.,cut,rind,DYNAMIC
"The strips are then placed side by side on a hard surface with their edges slightly overlapping,",placed,strips,DYNAMIC
and then another layer of strips is laid on top at a right angle.,laid,strips,DYNAMIC
"The strips may have been soaked in water long enough for decomposition to begin,",soaked,strips,DYNAMIC
"perhaps increasing adhesion,",increasing,,DYNAMIC
but this is not certain.,is,this,STATIVE
The two layers possibly were glued together.,glued,layers,DYNAMIC
"While still moist, the two layers are hammered together,",hammered,layers,DYNAMIC
mashing the layers into a single sheet.,mashing,,DYNAMIC
The sheet is then dried under pressure.,dried,sheet,DYNAMIC
"After drying, the sheet is polished with some rounded object, possibly a stone or seashell or round hardwood.",is,sheet,DYNAMIC
Sheets could be cut to fit the obligatory size,cut,Sheets,DYNAMIC
or glued together to create a longer roll.,glued,Sheets,DYNAMIC
"A wooden stick would be attached to the last sheet in a roll,",attached,stick,DYNAMIC
making it easier to handle.,making,,DYNAMIC
To form the long strip scrolls,form,,CANNOT_DECIDE
"required,",required,scrolls,STATIVE
"a number of such sheets were united, placed",united,number,DYNAMIC
so all the horizontal fibres parallel with the roll's length were on one side and all the vertical fibres on the other.,were,parallel,STATIVE
"Normally, texts were first written on the recto, the lines",written,texts,DYNAMIC
"following the fibres, parallel to the long edges of the scroll.",following,lines,STATIVE
"Secondarily, papyrus was often reused,",reused,papyrus,DYNAMIC
writing across the fibres on the verso.,writing,,DYNAMIC
Pliny the Elder describes the methods of preparing papyrus in his Naturalis Historia.,describes,Elder,DYNAMIC
