Clause,mainVerb,mainReferent,Gold
"Age-Sets are an important political feature,",are,Age-Sets,STATIVE
"where men are formed into named age sets,",formed,men,DYNAMIC
 and pass through a number of age grades during the course of their lives;,’,men,DYNAMIC
married women have the same age grade status as their husbands.,have,women,STATIVE
==Omo National Park==,,,CANNOT_DECIDE
The African Parks Foundation and government park officials are accused of coercing Mursi into giving up their land within the boundaries of the Omo National Park without compensation.,accused,Foundation,STATIVE
"The documents are being used to legalize the boundaries of the park,",used,documents,DYNAMIC
which African Parks has taken over.,taken,Parks,DYNAMIC
"A group called ""Native Solutions to Conservation Refugees"" says",says,group,DYNAMIC
that the documents will make the Mursi 'illegal squatters' on their own land,make,documents,DYNAMIC
"and that a similar fate is befalling the Suri Cruz, Dizi, Me'en, and Nyangatom,",befalling,documents,DYNAMIC
who also live within the park.,live,Nyangatom,STATIVE
"After the African Parks Foundation took over Nechisar National Park,",took,Foundation,DYNAMIC
the Mursi were evicted,evicted,Mursi,DYNAMIC
"and 463 houses were burned down on November 25, 2005.",burned,Mursi,DYNAMIC
"The Mursi have declared their territory a community conservation area as of July, 2008",declared,Mursi,DYNAMIC
and have begun a community tourism project.,begun,Mursi,DYNAMIC
==The Gibe III Dam and the Large-Scale Commercial Irrigation Scheme==,,,CANNOT_DECIDE
"The Gibe III hydroelectric dam, now under construction in the middle Basin of the Omo and due to be completed in 2014,",completed,,STATIVE
will greatly modify the flood regime upon,modify,=,DYNAMIC
which thousands of people in the lower basin depend for their livelihoods.,depend,=,STATIVE
"By regulating the river flows,",regulating,it,DYNAMIC
"and uplifting the low flows during the dry season,",uplifting,it,DYNAMIC
"it will also make possible the development of large-scale commercial irrigation schemes,",make,it,DYNAMIC
although the latest report commissioned,commissioned,report,DYNAMIC
suggests,suggests,report,STATIVE
that there is not enough water in the Omo River to irrigate the proposed area of plantations.,is,water,STATIVE
The most ambitious of these is already being implemented by the state-run Ethiopian Sugar Corporation on land,implemented,ambitious,DYNAMIC
either taken from the Omo National Park,taken,,DYNAMIC
"or currently occupied by the Bodi, Mursi, Nyangatom and Kara.",occupied,,STATIVE
"If current plans are realised the lower Omo will become by far the largest irrigation complex in Ethiopia,",become,realised,DYNAMIC
at least doubling the total irrigated area in the country.,doubling,,DYNAMIC
