Clause,mainVerb,mainReferent,Gold
and so it was difficult to convince anyone from out of the county to contribute funds.,was,it,STATIVE
"The lack of money proved to be crippling,",proved,lack,STATIVE
because it prevented the organizations involved from purchasing the mills to run collectively.,prevented,it,DYNAMIC
"Without funds, the Save Our Valley Campaign could do nothing major to help salvage the citys dying economy.",do,Campaign,DYNAMIC
The Save Our Valley Campaign also lacked one essential component: an actual concrete plan.,lacked,Campaign,STATIVE
No one seemed to know,seemed,one,STATIVE
just how to go about fixing the problems.,go,one,CANNOT_DECIDE
"Letters and petitions were all very well,",were,petitions,STATIVE
but they did little to improve the situation.,did,all,DYNAMIC
"People clung to vague ideas of worker collectivization,",clung,People,STATIVE
but no one could really fathom,fathom,People,DYNAMIC
exactly how that would work;,work,that,DYNAMIC
"the people of Youngstown were, after all, not particularly familiar with socialism or collectivization in general.",were,people,STATIVE
"Beyond that, no one knew",knew,one,STATIVE
how they should proceed:,proceed,they,DYNAMIC
everyone knew that saving,knew,everyone,STATIVE
"the mills was important,",was,saving,STATIVE
but nobody stepped forward with a full-fledged plan to do it,stepped,saving,DYNAMIC
without losing huge amounts of money,losing,,DYNAMIC
and dragging even more people down.,dragging,,DYNAMIC
"Without a real plan, nothing could truly be achieved.",achieved,nothing,DYNAMIC
"Without funds to drive the efforts, or even a real plan of action, the Save Our Valley Campaign did more harm than good.",did,Campaign,DYNAMIC
"In effect, it raised the hopes of workers",raised,it,DYNAMIC
without having any real chance at saving anything.,having,hopes,STATIVE
"People became excited and waited for the mills to reappear,",became,People,DYNAMIC
but they never did.,did,People,DYNAMIC
The Campaign failed to save any jobs,failed,Campaign,DYNAMIC
and Youngstown was plunged into economic chaos.,plunged,Campaign,DYNAMIC
The Apathy of USWA,,,CANNOT_DECIDE
United Steel Workers of America was the union,was,Apathy,STATIVE
representing the Youngstown steel workers,representing,union,STATIVE
when the closings hit.,hit,closings,DYNAMIC
Initially many assumed,assumed,many,STATIVE
that their union would take a lead role in fighting for the recovery of their jobs.,take,union,DYNAMIC
"However, it soon became clear",became,it,DYNAMIC
"that although the local union leaders were prepared to fight,",were,leaders,STATIVE
the international branch was not.,was,branch,STATIVE
"The higher levels of the union became increasingly disassociated with Youngstown and its plight,",became,levels,DYNAMIC
attempting to shut out the appeals from workers and local union representatives,attempting,,DYNAMIC
and to ignore,ignore,,CANNOT_DECIDE
what was really happening.,happening,what,DYNAMIC
"Actually, one main reason for the behavior of the USWA was that union leaders really had no idea",was,reason,STATIVE
what to do.,do,what,CANNOT_DECIDE
"No one had ever seen a shutdown of this magnitude and rapidity before,",seen,one,DYNAMIC
"and none of the leaders of USWA, not even president Lynn Williams, knew",knew,one,STATIVE
what could be done.,done,what,DYNAMIC
It was clear to everyone,was,It,STATIVE
"that the economic fallout from this series of closings would be one of the worst in US history,",be,fallout,STATIVE
and so without any real precedents the union leaders were flustered.,were,leaders,STATIVE
"Rather than try and come up with some sort of scenario, the USWA simply ignored",ignored,USWA,DYNAMIC
"what was going on in Youngstown,",going,what,DYNAMIC
hoping,hoping,what,STATIVE
"that perhaps the problem would resolve itself,",resolve,problem,DYNAMIC
or at least not spread any further,,,DYNAMIC
than it already had.,had,problem,DYNAMIC
"Besides incompetence, the USWA had one other major reason for rejecting their local counterpart: fear of socialism.",had,USWA,STATIVE
"Obviously the union itself was not afraid of socialist action,",was,union,STATIVE
but they worried,worried,union,STATIVE
that the federal government might see the efforts of Youngstown workers to collectivize as a movement towards socialism and perhaps even communism.,see,government,DYNAMIC
"If the USWA supported the efforts to revive the mills and encouraged worker control and ownership of the factories,",supported,USWA,DYNAMIC
then the government (and potentially other important people and institutions as well),,,CANNOT_DECIDE
might begin to think,begin,government,DYNAMIC
that the UWSA leaders were encouraging socialism.,encouraging,leaders,DYNAMIC
This would mean,mean,This,STATIVE
"that UWSA would lose credibility with the American government and its people, something",lose,UWSA,DYNAMIC
they could not afford to do.,afford,they,STATIVE
"Therefore, they decided to withdraw support",decided,they,DYNAMIC
and let the local branch fight it out alone.,let,they,DYNAMIC
Regionalism,,,CANNOT_DECIDE
From its very first days the Mahoning Valley has been an area packed with small villages and hamlets.,been,Valley,STATIVE
"Youngstown is the name of the major city area,",is,Youngstown,STATIVE
but surrounding it on all sides are small communities,are,surrounding,STATIVE
which to the casual viewer are indistinguishable from the main city itself.,are,communities,STATIVE
"Boardman, Poland Township, Struthers, Lowellville, Warren, Lordstown, Canfield, Niles, and many other towns and districts are crowded around Youngstown",crowded,Township,STATIVE
(see Figure 3).,see,,CANNOT_DECIDE
"People from each town work, shop, eat,",shop,People,DYNAMIC
"and socialize in towns separate from their own,",socialize,People,DYNAMIC
making each town strongly dependent on every other town.,making,,STATIVE
"However, although traffic is heavy between each separate district,",is,traffic,STATIVE
"each area has its own distinct cultural ethnicity, educational system, heritage, history, and even food.",has,area,STATIVE
"For example, Struthers is a poor town with a large Slovak population,",is,Struthers,STATIVE
"where education is generally better than in surrounding towns,",is,education,STATIVE
but unemployment is much higher,is,unemployment,STATIVE
and pollution is widespread.,is,pollution,STATIVE
Most people in Struthers are either Orthodox or Baptist.,are,people,STATIVE
"Two blocks over one finds Boardman, a well-off township with a reputation for rich but unsuccessful schools.",finds,blocks,STATIVE
"Its residents are mainly Italian and Roman Catholic, with a small concentration of Methodists on the east side.",are,residents,STATIVE
"Unemployment is low in comparison with surrounding towns,",is,Unemployment,STATIVE
and the streets are clean and well kept.,are,streets,STATIVE
"With many more cultures, religions, and economic levels living in close proximity to one another, a curious phenomenon has overtaken the area: regionalism.",overtaken,phenomenon,DYNAMIC
"Each town, with their own identity, instills a strong regionalistic feeling within their respective populations,",instills,town,DYNAMIC
"which dictates many habits, exchanges, and interactions between populations.",dictates,populations,DYNAMIC
"Oftentimes this regionalism takes the form of bizarre forms of hatred, with certain towns",takes,regionalism,DYNAMIC
becoming sworn enemies of others.,becoming,regionalism,DYNAMIC
"With so much regional tension, it became very hard",became,it,DYNAMIC
"for workers to unite under a common cause, even one",unite,workers,CANNOT_DECIDE
that would save their jobs and their futures.,save,one,DYNAMIC
"Workers from Poland Township would refuse to attend rallies with workers from Campbell,",refuse,Workers,DYNAMIC
and citizens of Struthers would become suspicious,become,Workers,DYNAMIC
"of people from Boardman, even if they were supposed to be working towards the same thing.",supposed,they,STATIVE
"A lack of cooperation became a crippling problem for the movement,",became,lack,DYNAMIC
because no one was willing to put aside regional differences to work together.,was,one,STATIVE
"In some instances, small companies would express interest in helping the movement",express,companies,DYNAMIC
"or in relocating their business in the area,",relocating,interest,DYNAMIC
but because of regional pride no one could ever agree,agree,companies,DYNAMIC
where the new businesses should relocate.,relocate,businesses,DYNAMIC
In this way the people of the Mahoning Valley missed many opportunities for new industrial or commercial lifeblood because of arbitrary arguments,missed,people,DYNAMIC
where the goal was simply to protect regional pride.,was,goal,STATIVE
Conclusion: The Aftershock and the Significance of Black Monday,,,CANNOT_DECIDE
Black Monday was a devastating blow to an entire generation of people.,was,Aftershock,STATIVE
The efforts to avoid catastrophe,avoid,efforts,CANNOT_DECIDE
after the fact were unsuccessful for four main reasons:,were,fact,STATIVE
"the failure of the international steel market, the lack of funds and plans in initiatives such as the Save Our Valley Campaign, the refusal of the USWA to support their local chapter out of ineptitude and fear, and the absurd but very real regionalism",support,USWA,CANNOT_DECIDE
which corrupted solidarity efforts,corrupted,regionalism,DYNAMIC
and drove away any hope for brining in new companies.,drove,regionalism,DYNAMIC
What happened,happened,What,DYNAMIC
"in Youngstown may not seem significant on an international or even on a national level, and perhaps",seem,happened,STATIVE
it is not.,is,happened,STATIVE
"But to the thousands of people living there,",living,people,CANNOT_DECIDE
the loss of the mills was a devastating event,was,loss,STATIVE
"that sent shock waves through their economic, political, and social futures.",sent,event,DYNAMIC
"Because of the mills and their conspicuous absence, hundreds of people were uprooted, forced to leave their homes and tightly knit communities.",uprooted,hundreds,DYNAMIC
"Hundreds more joined the unemployment lines,",joined,Hundreds,DYNAMIC
or even began living on the streets.,began,joined,DYNAMIC
"For the people of Youngstown, Black Monday was not just a historical event-",was,Monday,STATIVE
it was the most important event in their lives.,was,it,STATIVE
"The steel workers who tried to save their jobs and their lives were part of something greater than themselves, something",were,workers,STATIVE
which would endure,endure,something,STATIVE
long after they had moved away,moved,they,DYNAMIC
and moved on.,moved,they,DYNAMIC
"Even though they eventually failed, the fact",failed,they,DYNAMIC
that they tried to preserve,tried,they,DYNAMIC
what they felt belonged to them is an amazing example of how far people will go to save their lives and the futures of their children.,is,fact,STATIVE
