Clause,mainVerb,mainReferent,Gold
"However, the lack of a good vacuum and an adequate electric source resulted in an inefficient bulb with a short lifetime.",resulted,source,DYNAMIC
In 1875 Swan returned to consider the problem of the light bulb with the aid of a better vacuum and a carbonised thread as a filament.,returned,Swan,DYNAMIC
"The most significant feature of Swan's improved lamp was that there was little residual oxygen in the vacuum tube to ignite the filament,",was,feature,STATIVE
thus allowing the filament to glow almost white-hot,allowing,,STATIVE
without catching fire.,catching,filament,DYNAMIC
"However, his filament had low resistance,",had,filament,STATIVE
thus needing heavy copper wires to supply it.,needing,filament,STATIVE
Swan first publicly demonstrated his incandescent carbon lamp at a lecture for the Newcastle upon Tyne Chemical Society on 18 December 1878.,demonstrated,Swan,DYNAMIC
"However after burning with a bright light for some minutes in his laboratory, the lamp broke down due to excessive current.",broke,lamp,DYNAMIC
On 17 January 1879 this lecture was successfully repeated with the lamp,repeated,lecture,DYNAMIC
shown in actual operation;,shown,lamp,DYNAMIC
Swan had solved the problem of incandescent electric lighting by means of a vacuum lamp.,solved,Swan,DYNAMIC
"On 3 February 1879 he publicly demonstrated a working lamp to an audience of over seven hundred people in the lecture theatre of the Literary and Philosophical Society of Newcastle upon Tyne, Sir William Armstrong presiding.",demonstrated,he,DYNAMIC
Swan turned his attention to producing a better carbon filament and the means of attaching its ends.,turned,Swan,DYNAMIC
"He devised a method of treating cotton to produce ""parchmentised thread""",devised,He,DYNAMIC
and obtained British Patent 4933 on 27 November 1880.,obtained,He,DYNAMIC
From that time he began installing light bulbs in homes and landmarks in England.,began,he,DYNAMIC
"His house, Underhill on Kells Lane in Low Fell, Gateshead, was the world's first to have working light bulbs installed.",was,house,STATIVE
"The Lit & Phil Library in Westgate Road, Newcastle, was the first public room",was,Library,STATIVE
lit by electric light during a lecture by Swan on 20 October 1880.,lit,,DYNAMIC
"In 1881 he founded his own company, The Swan Electric Light Company,",founded,he,DYNAMIC
and started commercial production.,started,he,DYNAMIC
"The Savoy, a state-of-the-art theatre in the City of Westminster, London, was the first public building in the world",was,Savoy,STATIVE
lit entirely by electricity.,lit,world,STATIVE
"Swan supplied about 1,200 incandescent lamps,",supplied,Swan,DYNAMIC
powered by an generator on open land near the theatre.,powered,lamps,STATIVE
"The builder of the Savoy, Richard D'Oyly Carte, explained",explained,builder,DYNAMIC
"why he had introduced Swan's electric light: ""The greatest drawbacks to the enjoyment of the theatrical performances are, undoubtedly, the foul air and heat",introduced,he,STATIVE
which pervade all theatres.,pervade,heat,STATIVE
"As everyone knows, each gas-burner consumes as much oxygen as many people,",consumes,gas-burner,DYNAMIC
and causes great heat beside.,causes,gas-burner,DYNAMIC
"The incandescent lamps consume no oxygen,",consume,lamps,DYNAMIC
"and cause no perceptible heat.""",cause,lamps,DYNAMIC
"The first generator proved too small to power the whole building,",proved,generator,DYNAMIC
"and though the entire front-of-house was electrically lit,",lit,front-of-house,STATIVE
the stage was lit by gas until 28 December 1881.,lit,generator,STATIVE
"At that performance, Carte stepped onstage",stepped,Carte,DYNAMIC
and broke a glowing lightbulb before the audience to demonstrate the safety of Swan's new technology.,broke,Carte,DYNAMIC
"On 29 December 1881, The Times described the electric lighting as superior, visually, to gaslight.",described,Times,DYNAMIC
