Clause,mainVerb,mainReferent,Gold
"In Britain in 1689, the English Bill of Rights and the Scottish Claim of Right each made illegal a range of oppressive governmental actions.",made,Bill,DYNAMIC
"Two major revolutions occurred during the 18th century, in the United States",occurred,revolutions,DYNAMIC
"(1776) and in France (1789), leading to the adoption of the United States Declaration of Independence and the French Declaration of the Rights of Man and of the Citizen respectively,",leading,century,DYNAMIC
both of which established certain legal rights.,established,of,DYNAMIC
"Additionally, the Virginia Declaration of Rights of 1776 encoded into law a number of fundamental civil rights and civil freedoms.",encoded,Declaration,DYNAMIC
"These were followed by developments in philosophy of human rights by philosophers such as Thomas Paine, John Stuart Mill and G.W.F. Hegel during the 18th and 19th centuries.",followed,These,DYNAMIC
The term human rights probably came into use some time,came,rights,DYNAMIC
"between Paine's The Rights of Man and William Lloyd Garrison's 1831 writings in The Liberator, in which he stated",stated,he,DYNAMIC
"that he was trying to enlist his readers in ""the great cause of human rights"".",trying,he,DYNAMIC
Although the term had been used by at least one author as early as 1742.,used,term,DYNAMIC
=== 19th century ===,,,CANNOT_DECIDE
"In the 19th century, human rights became a central concern over the issue of slavery.",became,rights,DYNAMIC
"A number of reformers, notably William Wilberforce in Britain, worked towards the abolition of slavery.",worked,number,DYNAMIC
This was achieved in the British Empire by the Slave Trade Act 1807 and the Slavery Abolition Act 1833.,achieved,This,DYNAMIC
"In the United States, all the northern states had abolished the institution of slavery between 1777 and 1804,",abolished,states,DYNAMIC
"although southern states clung tightly to the ""peculiar institution"".",clung,states,STATIVE
Conflict and debates over the expansion of slavery to new territories constituted one of the reasons for the southern states' secession and the American Civil War.,constituted,Conflict,STATIVE
"During the reconstruction period immediately following the war, several amendments to the United States Constitution were made.",made,amendments,DYNAMIC
"These included the 13th amendment,",included,These,STATIVE
"banning slavery, the 14th amendment,",banning,included,DYNAMIC
assuring full citizenship and civil rights to all people,assuring,banning,STATIVE
"born in the United States,",born,people,DYNAMIC
"and the 15th amendment, guaranteeing African Americans the right to vote.",guaranteeing,banning,DYNAMIC
Many groups and movements have achieved profound social changes over the course of the 20th century in the name of human rights.,achieved,groups,DYNAMIC
"In Europe and North America, labour unions brought about laws",brought,unions,DYNAMIC
"granting workers the right to strike,",granting,laws,DYNAMIC
establishing minimum work conditions,establishing,laws,DYNAMIC
and forbidding or regulating child labor.,forbidding,laws,DYNAMIC
The women's rights movement succeeded in gaining for many women the right to vote.,succeeded,movement,DYNAMIC
National liberation movements in many countries succeeded in driving out colonial powers.,succeeded,movements,DYNAMIC
One of the most influential was Mahatma Gandhi's movement to free his native India from British rule.,Mahatma,One,STATIVE
"Movements by long-oppressed racial and religious minorities succeeded in many parts of the world, among them the African American Civil Rights Movement, and more recent diverse identity politics movements, on behalf of women and minorities in the United States.",succeeded,Movements,DYNAMIC
"The establishment of the International Committee of the Red Cross, the 1864 Lieber Code and the first of the Geneva Conventions in 1864 laid the foundations of International humanitarian law, to be further developed following the two World Wars.",laid,establishment,DYNAMIC
=== 20th century ===,,,CANNOT_DECIDE
"The World Wars, and the huge losses of life and gross abuses of human rights that took place during them, were a driving force behind the development of modern human rights instruments.",were,losses,STATIVE
The League of Nations was established in 1919,established,League,DYNAMIC
"at the negotiations over the Treaty of Versailles following the end of World War I. The League's goals included disarmament,",following,,STATIVE
"preventing war through collective security,",preventing,included,CANNOT_DECIDE
"settling disputes between countries through negotiation and diplomacy,",settling,included,CANNOT_DECIDE
and improving global welfare.,improving,included,CANNOT_DECIDE
Enshrined in its charter was a mandate to promote many of the rights,was,Enshrined,STATIVE
later included in the Universal Declaration of Human Rights.,included,rights,STATIVE
"At the 1945 Yalta Conference, the Allied Powers agreed to create a new body to supplant the League's role;",agreed,Powers,DYNAMIC
this was to be the United Nations.,was,this,STATIVE
The United Nations has played an important role in international human-rights law since its creation.,played,Nations,DYNAMIC
"Following the World Wars, the United Nations and its members developed much of the discourse and the bodies of law",Following,,DYNAMIC
that now make up international humanitarian law and international human rights law.,make,bodies,STATIVE
==Philosophy==,,,CANNOT_DECIDE
The philosophy of human rights attempts to examine the underlying basis of the concept of human rights and critically looks at its content and justification.,attempts,=,DYNAMIC
Several theoretical approaches have been advanced to explain,advanced,approaches,DYNAMIC
how and why human rights have become a part of social expectations.,become,rights,DYNAMIC
"One of the oldest Western philosophies of human rights is that they are a product of a natural law,",is,One,STATIVE
stemming from different philosophical or religious grounds.,stemming,law,STATIVE
Other theories hold,hold,theories,STATIVE
that human rights codify moral behavior,codify,rights,STATIVE
which is a human social product,is,associated,STATIVE
developed by a process of biological and social evolution,developed,product,DYNAMIC
(associated with Hume).,associated,product,STATIVE
Human rights are also described as a sociological pattern of rule setting (as in the sociological theory of law and the work of Weber).,described,rights,DYNAMIC
These approaches include the notion,include,approaches,STATIVE
that individuals in a society accept rules from legitimate authority in exchange for security and economic advantage (as in Rawls),accept,notion,DYNAMIC
 a social contract.,–,,CANNOT_DECIDE
The two theories that dominate contemporary human rights discussion are the interest theory and the will theory.,are,theories,STATIVE
Interest theory argues,argues,theory,STATIVE
"that the principal function of human rights is to protect and promote certain essential human interests,",is,function,STATIVE
while will theory attempts to establish the validity of human rights based on the unique human capacity for freedom.,attempts,theory,DYNAMIC
=== Criticism ===,,,CANNOT_DECIDE
The claims made by human rights to universality have led to criticism.,led,Criticism,DYNAMIC
"Philosophers who have criticized the concept of human rights include Jeremy Bentham, Edmund Burke, Friedrich Nietzsche and Karl Marx.",include,Philosophers,STATIVE
Political philosophy professor Charles Blattberg argues,argues,Blattberg,DYNAMIC
"that discussion of human rights, being abstract, demotivates people from upholding the values",demotivates,discussion,DYNAMIC
that rights are meant to affirm.,meant,values,STATIVE
The Internet Encyclopedia of Philosophy gives particular attention to two types of criticisms:,gives,Encyclopedia,DYNAMIC
the one questioning universality of human rights and the one,questioning,one,DYNAMIC
denying them objective ground.,denying,one,DYNAMIC
"Alain Pellet, an international law scholar, criticizes ""human rightism"" approach as denying the principle of sovereignty",criticizes,Pellet,DYNAMIC
and claiming a special place for human rights among the branches of international law;,claiming,rightism,DYNAMIC
Alain de Benoist questions human rights premises of human equality.,questions,Benoist,DYNAMIC
David Kennedy had listed pragmatic worries and polemical charges,listed,Kennedy,DYNAMIC
concerning human rights in 2002 in Harvard Human Rights Journal.,concerning,charges,STATIVE
==Classification==,,,CANNOT_DECIDE
Human rights can be classified and organized in a number of different ways.,classified,Classification,DYNAMIC
"At an international level the most common categorisation of human rights has been to split them into civil and political rights, and economic, social and cultural rights.",been,categorisation,STATIVE
Civil and political rights are enshrined in articles 3 to 21 of the Universal Declaration of Human Rights,enshrined,rights,STATIVE
(UDHR) and in the International Covenant on Civil and Political Rights (ICCPR).,,,CANNOT_DECIDE
"Economic, social and cultural rights are enshrined in articles 22 to 28 of the Universal Declaration of Human Rights",enshrined,rights,STATIVE
"(UDHR) and in the International Covenant on Economic, Social and Cultural Rights (ICESCR).",,,CANNOT_DECIDE
===Indivisibility===,,,CANNOT_DECIDE
"The UDHR included both economic, social and cultural rights and civil and political rights",included,Indivisibility,STATIVE
because it was based on the principle,based,it,STATIVE
that the different rights could only successfully exist in combination:,exist,rights,STATIVE
This is held to be true,held,This,STATIVE
"because without civil and political rights the public cannot assert their economic, social and cultural rights.",assert,public,DYNAMIC
"Similarly, without livelihoods and a working society, the public cannot assert or make use of civil or political rights",assert,public,DYNAMIC
(known as the full belly thesis).,known,assert,STATIVE
The indivisibility and interdependence of all human rights has been confirmed by the 1993 Vienna Declaration and Programme of Action:,confirmed,interdependence,DYNAMIC
This statement was again endorsed at the 2005 World Summit in New York (paragraph 121).,endorsed,statement,DYNAMIC
"Although accepted by the signatories to the UDHR, most do not in practice give equal weight to the different types of rights.",give,most,DYNAMIC
"Some Western cultures have often given priority to civil and political rights, sometimes at the expense of economic and social rights such as the right to work, to education, health and housing.",given,cultures,DYNAMIC
"Similarly the ex Soviet bloc countries and Asian countries have tended to give priority to economic, social and cultural rights,",tended,countries,STATIVE
but have often failed to provide civil and political rights.,failed,countries,DYNAMIC
===Categorization===,,,CANNOT_DECIDE
Opponents of the indivisibility of human rights argue,argue,=,DYNAMIC
"that economic, social and cultural rights are fundamentally different from civil and political rights",are,rights,STATIVE
and require completely different approaches.,require,rights,STATIVE
"Economic, social and cultural rights are argued to be:",,,STATIVE
"* aspirations or goals, as opposed to real 'legal' rights",,,CANNOT_DECIDE
"* ideologically divisive/political,",,,CANNOT_DECIDE
meaning,,,STATIVE
that there is no consensus on what should and shouldn't be provided as a right,,,STATIVE
"* non-justiciable, meaning",,,STATIVE
"that their provision, or the breach of them, cannot be judged in a court of law",,,DYNAMIC
"* positive,",,,CANNOT_DECIDE
meaning,,,STATIVE
that they require active provision of entitlements by the state,,,STATIVE
(as opposed to the state,,,STATIVE
being required only to prevent the breach of rights),,,STATIVE
"* progressive, meaning",,,STATIVE
that they will take significant time to implement,,,DYNAMIC
"* resource-intensive, meaning",,,STATIVE
that they are expensive and difficult to provide,,,STATIVE
"* socialist, as opposed to capitalist",,,STATIVE
"* vague,",,,CANNOT_DECIDE
meaning,,,STATIVE
"they cannot be quantitatively measured,",,,DYNAMIC
and whether they are adequately provided or not is difficult to judge,,,STATIVE
Similarly civil and political rights are categorized as:,,,STATIVE
* capitalist,,,CANNOT_DECIDE
* cost-free,,,CANNOT_DECIDE
"* immediate, meaning",,,STATIVE
they can be immediately provided,,,DYNAMIC
if the state decides to,,,DYNAMIC
* justiciable,,,CANNOT_DECIDE
"* negative, meaning",,,STATIVE
the state can protect them simply by taking no action,,,DYNAMIC
* non-ideological/non-political,,,CANNOT_DECIDE
"* precise, meaning",,,STATIVE
their provision is easy to judge and measure,,,STATIVE
* real 'legal' rights,,,CANNOT_DECIDE
Olivia Ball and Paul Gready argue,,,DYNAMIC
"that for both civil and political rights and economic, social and cultural rights, it is easy to find examples",,,STATIVE
which do not fit into the above categorisation.,,,STATIVE
"Among several others, they highlight the fact that maintaining a judicial system, a fundamental requirement of the civil right to due process before the law and other rights",highlight,they,DYNAMIC
"relating to judicial process,",relating,process,STATIVE
"is positive, resource-intensive, progressive and vague,",is,system,STATIVE
"while the social right to housing is precise, justiciable",is,right,STATIVE
and can be a real 'legal' right.,be,,STATIVE
===Three generations===,,,CANNOT_DECIDE
"Another categorization, offered by Karel Vasak,",offered,categorization,DYNAMIC
is that there are three generations of human rights:,is,categorization,STATIVE
"first-generation civil and political rights (right to life and political participation), second-generation economic, social and cultural rights (right to subsistence) and third-generation solidarity rights (right to peace, right to clean environment).",,,CANNOT_DECIDE
"Out of these generations, the third generation is the most debated",is,generation,STATIVE
and lacks both legal and political recognition.,lacks,generation,STATIVE
"This categorisation is at odds with the indivisibility of rights,",is,categorisation,STATIVE
as it implicitly states,states,it,STATIVE
that some rights can exist without others.,exist,rights,STATIVE
Prioritisation of rights for pragmatic reasons is however a widely accepted necessity.,is,Prioritisation,STATIVE
Human rights expert Philip Alston argues:,argues,,DYNAMIC
"He, and others, urge caution with prioritisation of rights:",urge,He,DYNAMIC
"Some human rights are said to be ""inalienable rights"".",said,Alston,STATIVE
"The term inalienable rights (or unalienable rights) refers to ""a set of human rights",refers,rights,STATIVE
"that are fundamental,",are,set,STATIVE
"are not awarded by human power,",awarded,set,DYNAMIC
"and cannot be surrendered.""",surrendered,set,DYNAMIC
==International protection==,,,CANNOT_DECIDE
"In the aftermath of the atrocities of World War II, there was increased concern for the social and legal protection of human rights as fundamental freedoms.",increased,concern,STATIVE
The foundation of the United Nations and the provisions of the United Nations Charter provided a basis for a comprehensive system of international law and practise for the protection of human rights.,provided,foundation,DYNAMIC
"Since then, international human rights law has been characterized by a linked system of conventions, treaties, organisations, and political bodies, rather than any single entity or set of laws.",characterized,rights,DYNAMIC
===United Nations Charter===,,,CANNOT_DECIDE
