Clause,mainVerb,mainReferent,Gold
"and as such, the hormone can be thought of as a ""darkness signal.""",thought,secretion,STATIVE
"If doses of melatonin are administered in the morning, circadian rhythms will be shifted later; evening doses shift rhythms earlier.",shifted,rhythms,DYNAMIC
"Timing of the doses is more important than amount per dose,",is,Timing,STATIVE
though it remains to be seen,remains,it,STATIVE
what the optimal dose and optimal time of administration is,is,time,STATIVE
"-- trials have been done with doses from 0.5 to 10mg, at times",done,trials,DYNAMIC
ranging from three days before departure to five days after arrival in the new time zone.,ranging,times,STATIVE
"If doses of melatonin are combined with light exposure, the results are what you might expect: synergistic",expect,you,STATIVE
if both are administered to produce a time shift in the same direction (both earlier or both later); antagonistic otherwise.,administered,both,DYNAMIC
"Sleep, wake, sleep, wake",sleep,Sleep,CANNOT_DECIDE
The second way to beat jet lag: Sleep at weird times.,beat,Sleep,CANNOT_DECIDE
"Slowly adjust your sleep schedule to match that of your destination,",adjust,Slowly,CANNOT_DECIDE
or keep your home sleep schedule for a while,keep,Slowly,CANNOT_DECIDE
after you arrive.,arrive,you,DYNAMIC
"The problem with this is that your sleep-wake schedule won't match up with that of the people around you,",is,problem,STATIVE
"and if you need to be awake for breakfast at 7am or for a meeting in the afternoon, your sleep schedule may interfere.",interfere,problem,DYNAMIC
Use this method at your own risk.,Use,,CANNOT_DECIDE
Drugs for everything,,,CANNOT_DECIDE
"Lastly, we have sleep medicines.",have,Drugs,STATIVE
"As you might guess, hypnotic medications combat insomnia and stimulants fight off daytime sleepiness pretty well,",medications,hypnotic,DYNAMIC
"because by definition, that's what they do.",'s,that,DYNAMIC
Both benzodiazepine and non-benzodiazepine drugs have been shown to be effective in the first case;,shown,drugs,DYNAMIC
"for the latter, the most common solution is to consume more coffee [PDF].",is,solution,STATIVE
This works!,,,DYNAMIC
"In the study linked, subjects were treated with slow-release caffeine or with melatonin prior to a long eastward flight;",treated,subjects,DYNAMIC
the caffeine subjects were less sleepy than either melatonin or placebo.,were,subjects,STATIVE
"Granted, caffeine subjects also took longer to fall asleep later",took,subjects,STATIVE
"and awoke more frequently,",awoke,subjects,DYNAMIC
but that may be a risk,be,that,STATIVE
you have to take.,have,you,STATIVE
Lagging behind,,,CANNOT_DECIDE
"Light, melatonin, drugs, strange sleep schedules.",,,CANNOT_DECIDE
"Of course, the only solution that will always work is time.",is,solution,STATIVE
"The homeostatic and circadian processes need to realign,",need,processes,STATIVE
"and while the aforementioned ways of beating jet lag can fast track the process,",track,ways,DYNAMIC
it still takes time.,takes,processes,STATIVE
UPDATE: ; I was alerted by a friend of the existence further research,alerted,I,DYNAMIC
of which I was unaware:,was,I,STATIVE
Another way to reset,reset,way,CANNOT_DECIDE
your sleep-wake cycle is to stop eating .,is,way,STATIVE
"If you fast for about 12 to 16 hours, your body clock will reset, with whatever time you break your fast as morning.",reset,clock,DYNAMIC
"The Fuller, Lu, & Saper paper [PDF], published in Science ,",published,],DYNAMIC
"discusses the mechanism,",discusses,Lu,STATIVE
though a more recent paper argues,argues,paper,STATIVE
that the Fuller et al. results are inconclusive .,are,results,STATIVE
