Clause,mainVerb,mainReferent,Gold
It makes your boss look like an incompetent slacker.,makes,It,DYNAMIC
A snooze button is a poor substitute for no alarm clock at all.,is,button,STATIVE
"When the going gets tough, the tough take a coffee break.",take,tough,DYNAMIC
INDECISION is the key to FLEXIBILITY.,is,INDECISION,STATIVE
Succeed in spite of management.,Succeed,,CANNOT_DECIDE
"Aim Low,",,,CANNOT_DECIDE
"Reach Your Goals,",,,CANNOT_DECIDE
Avoid Disappointment,Avoid,Low,CANNOT_DECIDE
Things To Ponder,,,CANNOT_DECIDE
"1. Why do they call it a TV set,",call,they,CANNOT_DECIDE
when you only get one?,get,you,DYNAMIC
2. Why is the third hand on the watch,is,hand,CANNOT_DECIDE
called the second hand?,called,watch,STATIVE
"3. If a word is misspelled in the dictionary, would we ever know?",know,we,CANNOT_DECIDE
"4. If Webster wrote the first dictionary, where did he find the words?",find,he,CANNOT_DECIDE
5. Why do we say,say,we,CANNOT_DECIDE
something is out of whack?,is,say,STATIVE
What is a whack?,is,whack,CANNOT_DECIDE
"6. How can ""slow down""",slow,,CANNOT_DECIDE
"and ""slow up"" mean the same thing?",slow,,CANNOT_DECIDE
"7. Why do ""fat chance"" and ""slim chance"" mean the same thing?",mean,chance,CANNOT_DECIDE
8. Why do 'tug' boats push barges?,do,boats,CANNOT_DECIDE
"9. Why do we sing ""Take me out to the ball game""",sing,we,CANNOT_DECIDE
when we are already there?,are,we,STATIVE
"10. Why are they called ""stands""",called,they,CANNOT_DECIDE
when they are made for sitting?,made,they,STATIVE
"11. Why is it called ""after dark"" when it really is ""after light""?",called,it,CANNOT_DECIDE
"12. If one ""expected the unexpected""",expected,,STATIVE
"then the unexpected couldn't exist, Right?",exist,Right,CANNOT_DECIDE
13. Why are a 'wise man' and a 'wise guy' opposites?,are,a,CANNOT_DECIDE
14. Why do 'overlook and 'oversee' mean opposite things?,do,,CANNOT_DECIDE
15. Why is phonics not spelled the way,spelled,phonics,CANNOT_DECIDE
it sounds?,sounds,it,STATIVE
"16. If work is so terrific, why do they have to pay you to do it?",have,they,CANNOT_DECIDE
"17. If all the world is a stage, where is the audience sitting?",sitting,audience,CANNOT_DECIDE
"18. If love is blind, why is fancy lingerie so popular?",is,lingerie,CANNOT_DECIDE
19. If you are cross-eyed,cross-eyed,you,STATIVE
"and have dyslexia, can you then read all right?",read,you,CANNOT_DECIDE
20. Why is bra singular and panties plural?,is,plural,CANNOT_DECIDE
21. Why do you press harder on the buttons of a remote control,press,you,CANNOT_DECIDE
when you know,know,you,STATIVE
the batteries are dead?,are,batteries,STATIVE
22. How come,come,,CANNOT_DECIDE
abbreviated is such a long word?,is,abbreviated,CANNOT_DECIDE
What's The Difference??,'s,??,CANNOT_DECIDE
A young girl who was writing a paper for school came to her father,came,girl,DYNAMIC
"and asked, ""Dad,",asked,girl,DYNAMIC
"what is the difference between anger and exasperation?""",is,difference,CANNOT_DECIDE
"The father replied,",replied,father,DYNAMIC
"""It is mostly a matter of degree.",is,It,STATIVE
Let me show you,Let,,CANNOT_DECIDE
"what I mean.""",mean,show,STATIVE
With that the father went to the telephone,went,father,DYNAMIC
and dialed a number at random.,dialed,father,DYNAMIC
"To the man who answered the phone,",answered,man,DYNAMIC
"he said, ""Hello,",said,he,DYNAMIC
"is Melvin there?""",is,Melvin,CANNOT_DECIDE
"The man answered,",answered,man,DYNAMIC
"""There is no one",is,living,STATIVE
living here,,,STATIVE
named Melvin.,named,living,STATIVE
Why don't you learn to look up numbers,learn,you,CANNOT_DECIDE
"before you dial them?""",dial,you,DYNAMIC
"""See,""",,,CANNOT_DECIDE
said the father to his daughter.,said,father,DYNAMIC
"""That man was not a bit happy with our call.",was,man,STATIVE
He was probably very busy with some-thing,was,He,STATIVE
and we annoyed him.,annoyed,He,DYNAMIC
"Now watch....""",watch,,CANNOT_DECIDE
The father dialed the number again.,dialed,father,DYNAMIC
"""Hello, is Melvin there?""",is,Hello,CANNOT_DECIDE
", asked the father.",asked,,DYNAMIC
"""Now look here!""",look,Now,CANNOT_DECIDE
came the heated reply.,came,,DYNAMIC
"""You just called this number",called,You,DYNAMIC
and I told you,told,You,DYNAMIC
that there is no Melvin here!,is,Melvin,STATIVE
You've got a lot of nerve,got,You,STATIVE
"calling again!""",calling,,DYNAMIC
The receiver slammed down hard.,slammed,receiver,DYNAMIC
The father turned to his daughter,turned,father,DYNAMIC
"and said,",said,father,DYNAMIC
"""You see,",see,said,STATIVE
that was anger.,was,that,STATIVE
Now I'll show you,show,I,DYNAMIC
what exasperation means.,means,show,STATIVE
"""He dialed the same number,",dialed,He,DYNAMIC
"and when a violent voice roared, ""Hello!""",and,dialed,DYNAMIC
"The father calmly said,",said,father,DYNAMIC
"""Hello, this is Melvin.",is,this,STATIVE
"Have there been any calls for me?""",been,,CANNOT_DECIDE
