Clause,mainVerb,mainReferent,Gold
"and brought the most talented artisans, dedicated priests, magical poets and musicians, and the most formidable soldiers from each of the tribes to live in his city.",brought,David,DYNAMIC
"He also brought the Ark of the Covenant, the portable tabernacle",brought,He,DYNAMIC
containing the Tablets of the Law,containing,tabernacle,STATIVE
"received on Mount Sinai, to the Spring of Gihon, just outside the walls of Jerusalem.",received,Law,DYNAMIC
There the Ark rested,rested,Ark,STATIVE
"until it was placed in the Temple,",placed,it,DYNAMIC
"built in approximately 960 b.c. on Mt. Moriah, the high point at the northern end of the city.",built,placed,DYNAMIC
The Temple (today known as the First Temple),known,today,STATIVE
"was completed by Davids son and successor, King Solomon.",completed,Temple,DYNAMIC
"According to biblical tradition,",According,,STATIVE
although David bought the land for the Temple,bought,David,DYNAMIC
"and carefully assembled its building materials,",assembled,David,DYNAMIC
he was deemed unworthy of constructing the Temple,deemed,he,DYNAMIC
because he was a man of war with blood on his hands.,was,he,STATIVE
"At the Temples dedication, Solomon addressed his God:",addressed,Solomon,DYNAMIC
"... the Heavens, even the Heaven of the Heavens, cannot contain Thee; how much less this House",“,addressed,STATIVE
that I have built? ,built,“,DYNAMIC
"The site of the Temple eventually became identified as Mt. Moriah,",became,site,DYNAMIC
"on which it stood,",stood,it,STATIVE
where Abraham was called to sacrifice his son Isaac.,called,Abraham,DYNAMIC
"Along with this splendid house of worship, Solomon built a royal palace, mansions for his wives, temples for the foreign gods",built,Solomon,DYNAMIC
worshipped by the princesses,worshipped,gods,DYNAMIC
"he had married, and towers for the defense of the capital.",married,he,DYNAMIC
"Under the wise reign of Solomon, the city flourished as the capital of an empire",flourished,city,DYNAMIC
that stretched from Damascus to the Red Sea,stretched,empire,STATIVE
and controlled the trade routes from Egypt to Phoenicia.,controlled,empire,STATIVE
The Temple and royal palace were adorned with gold and ivory from Africa and with cedar from Lebanon;,adorned,palace,STATIVE
"the beauties and glories of Jerusalem under Solomon have captivated readers of the Bible for almost 3,000 years.",captivated,beauties,DYNAMIC
"But with his death the empire collapsed,",collapsed,empire,DYNAMIC
"and the Israelite kingdom was divided into two separate, impoverished, often warring nations:",divided,empire,DYNAMIC
"Israel, with its capital at Shechem in the north, ruled by a series of northern dynasties; and the smaller kingdom of Judah, with its capital at Jerusalem,",ruled,Israel,STATIVE
from which the Davidic dynasty continued to rule.,continued,dynasty,STATIVE
The Bible tells us,tells,Bible,DYNAMIC
that the cruelty and impiety of the rulers of both kingdoms aroused the fury of the great Prophets.,aroused,cruelty,DYNAMIC
In 701 b.c. the Assyrian armies of Sennacherib destroyed Israel,destroyed,armies,DYNAMIC
and moved southward to besiege Jerusalem.,moved,armies,DYNAMIC
"Thanks to King Hezekiahs hidden water tunnel, the city narrowly escaped destruction.",escaped,city,DYNAMIC
"The end of Davids dynasty came in 587 b.c. ,",came,end,DYNAMIC
"when Nebuchadnezzar, King of Babylon, invaded Judah to lay siege to Jerusalem.",invaded,Nebuchadnezzar,DYNAMIC
"When it fell, the Temple and all the buildings were burned.",burned,buildings,DYNAMIC
The people of the once-glorious city were forced into an exile,forced,people,DYNAMIC
known as the Babylonian Captivity. ,known,exile,STATIVE
"In time, the kingdom of Babylon was overthrown",overthrown,kingdom,DYNAMIC
and the Israelites were permitted to return to Jerusalem in 539 b.c.,permitted,kingdom,DYNAMIC
"The city was now under the more tolerant rule of the Persians,",was,city,STATIVE
but rebuilding was slow work.,was,rebuilding,STATIVE
"The Second Temple was finished in 515 b.c. ,",finished,Temple,DYNAMIC
but much of the city still lay in ruins.,lay,Temple,STATIVE
"Jerusalem submitted peaceably to the rule of the Greeks in 332 b.c. under Alexander the Great and, subsequently, to his Hellenistic successors as well as the Egyptian Ptolomeys and the Syrian Seleucids.",submitted,Jerusalem,DYNAMIC
"When Seleucid rulers outlawed Judaism,",outlawed,rulers,DYNAMIC
Jews led by Judah Maccabee,led,Jews,STATIVE
and his brothers staged a revolution in 167 b.c.,staged,Jews,DYNAMIC
"and, against all odds, restored the primacy of Jewish religious life in Jerusalem.",restored,Jews,DYNAMIC
The Macabbees cleansed the Temple of Hellenistic idols and the blood of pagan sacrifices;,cleansed,Macabbees,DYNAMIC
the eight-day celebration of Hanukkah (Feast of Dedication) commemorates their victory.,commemorates,celebration,DYNAMIC
"The Hasmonean dynasty, descendants of the Maccabee family, ruled an independent Jewish Commonwealth",ruled,dynasty,DYNAMIC
that stretched from the Negev to the Galilee.,stretched,Commonwealth,STATIVE
"Jerusalem grew,",grew,Jerusalem,DYNAMIC
surrounded with a formidable wall,surrounded,,STATIVE
and defended by towers beside the Jaffa Gate.,defended,,STATIVE
The Hasmoneans ruled,ruled,Hasmoneans,DYNAMIC
until Pompeys Roman legions arrived in 63 b.c.,arrived,legions,DYNAMIC
Roman Jerusalem,,,CANNOT_DECIDE
"After the initial years of Roman administration and political infighting, Rome installed Herod (scion of a family from Idumea, a Jewish kingdom in the desert) as King of Judea.",installed,Rome,DYNAMIC
"He reigned from 37 to 4 b.c. ,",reigned,He,DYNAMIC
during which time he fortified the Hasmonean wall,fortified,he,DYNAMIC
"and rebuilt the defense towers beside Jaffa Gate, the foundation of which still stand.",rebuilt,he,DYNAMIC
Several palaces were built and a water system installed.,built,palaces,DYNAMIC
"Herod also completely rebuilt the Temple,",rebuilt,Herod,DYNAMIC
making it one of the most important religious centers in the Roman Empire.,making,Herod,DYNAMIC
"The courtyard around the Temple was expanded to accommodate hundreds of thousands of pilgrims,",expanded,courtyard,DYNAMIC
and the Temple Mount was shored up by retaining walls,shored,courtyard,DYNAMIC
made with great stone blocks.,made,walls,STATIVE
"One of these walls, the Western Wall, is today a major reminder of Jerusalems greatness under Herod.",is,reminder,STATIVE
"A massive fortress was built overlooking the Temple Mount,",built,fortress,DYNAMIC
"which Herod named Antonia in honor of his Roman friend and benefactor, Mark Antony.",named,Herod,DYNAMIC
"For all his accomplishments, Herod was nevertheless hated by his subjects;",hated,Herod,STATIVE
"he taxed,",taxed,Herod,DYNAMIC
"he tortured, and he ordered the massacre of male Jewish infants in an attempt to do away with the heralded Messiah.",ordered,Herod,DYNAMIC
"When Jesus was born in about 4 b.c. , Joseph and Mary escaped Herods paranoia by fleeing into Egypt with the new-born infant.",escaped,Mary,DYNAMIC
"They returned to live in the Galilee village of Nazareth,",returned,They,DYNAMIC
making pilgrimages to Jerusalem.,making,village,DYNAMIC
"According to biblical accounts, Jesus spent his life ministering in the Galilee Valley.",According,,DYNAMIC
"In about a.d. 30 he and his followers went for Passover to Jerusalem,",went,he,DYNAMIC
"which was in unrest at this time, dissatisfied with Roman domination.",dissatisfied,Jerusalem,STATIVE
Jesuss entry into the Temple caused a commotion;,caused,entry,DYNAMIC
"after the Passover dinner he was arrested by the temple priests,",arrested,he,DYNAMIC
who were under direct Roman rule.,were,priests,STATIVE
Jesus was put on trial quickly,put,Jesus,DYNAMIC
"and condemned to crucifixion, a Roman form of execution for political and religious dissidents as well as for common criminals.",condemned,Jesus,DYNAMIC
"In a province rife with rebellion and retaliation, the execution in Jerusalem of yet another religious leader from the Galilee did not by itself have an immediate effect on history.",have,execution,STATIVE
"After Jesuss crucifixion, harsh Roman rule continued until a.d. 66,",continued,rule,DYNAMIC
when the Jews rebelled.,rebelled,Jews,DYNAMIC
For four years Jewish zealots fought against the might of Rome.,fought,zealots,DYNAMIC
"At the end, the Roman general Titus laid siege to Jerusalem in a.d. 70,",laid,Titus,DYNAMIC
finally attacking its starved and weakened defenders.,attacking,Titus,DYNAMIC
Those who didnt escape were executed or sold into slavery.,executed,Those,DYNAMIC
The Holy City and the Temple were destroyed.,destroyed,City,DYNAMIC
The last of the zealots held out for another three years at Masada,held,last,DYNAMIC
(see page 76).,see,held,CANNOT_DECIDE
"Half a million civilians died in the Galilee and Judea as a result of this first revolt against Rome, a number",died,civilians,DYNAMIC
unequaled in ancient warfare.,unequaled,number,STATIVE
"Christian and Islamic Jerusalem For 60 years Jerusalem lay in ruins,",lay,Jerusalem,STATIVE
until the Roman Emperor Hadrian ordered the city rebuilt,ordered,Hadrian,DYNAMIC
as a Roman town dedicated to Jupiter.,dedicated,town,STATIVE
"In outrage, the Jews began a second revolt against Rome,",began,Jews,DYNAMIC
led by Simon bar Kochba.,led,Jews,STATIVE
"The ruins of Jerusalem were briefly liberated,",were,ruins,DYNAMIC
"but, in the end, Jewish resistance to Rome was defeated with great loss of life.",defeated,ruins,DYNAMIC
"The planned new Roman city, Aelia Capitolina, was built over the ruins of Herodian Jerusalem,",built,city,DYNAMIC
and Jews were barred from residing there for all time.,barred,city,DYNAMIC
"Jerusalems physical existence as a spiritual city seemed finished,",seemed,existence,STATIVE
"but its spiritual power for Jews, and for the struggling new Christian religion, remained.",remained,existence,STATIVE
For the next two centuries Aelia Capitolina enjoyed an innocuous history.,enjoyed,Capitolina,STATIVE
"But the Roman Empire became Christian in the fourth century,",became,Empire,DYNAMIC
and Jerusalem became a center of religion once again.,became,Empire,DYNAMIC
"Queen Helena, a devout Christian and the mother of Emperor Constantine the Great, made a pilgrimage to the Holy Land in 326 to identify the sites",made,Helena,DYNAMIC
associated with Jesuss life.,associated,sites,STATIVE
She found,found,She,DYNAMIC
"that the citys most beautiful Roman temple, dedicated to the goddess Aphrodite,",dedicated,temple,STATIVE
stood on the site of the crucifixion.,stood,temple,STATIVE
The temple was demolished,demolished,temple,DYNAMIC
"and a vast, Classical-style church was built around Golgotha",built,temple,DYNAMIC
(the hill where Jesuss crucifixion was believed to have taken place).,believed,crucifixion,STATIVE
"Throughout Jerusalem, other spots important to Jesuss life were commemorated with religious structures.",commemorated,spots,DYNAMIC
"Pilgrims came from all over the Roman (and, later, Byzantine)",came,Pilgrims,DYNAMIC
"Empire during the following centuries, but the prosperity they brought lasted only until 614,",following,,STATIVE
when Persian armies overtook Judea,overtook,armies,DYNAMIC
and reduced Jerusalem to rubble again.,reduced,armies,DYNAMIC
"In 629, Jerusalem was recaptured by the Byzantines.",recaptured,Jerusalem,DYNAMIC
"Still reeling from the effects of the Persian devastation,",reeling,Jerusalem,STATIVE
Jerusalem was conquered in 638 by the forces of Islam.,conquered,Jerusalem,DYNAMIC
The Temple Mount was identified in Islamic tradition as the farthest spot,identified,Mount,DYNAMIC
"(in Arabic, el-aksa), the site to which the Prophet Muhammad was transported in one night from Mecca on a winged horse,",transported,Muhammad,DYNAMIC
as described in the 17th chapter of the Koran.,described,”,STATIVE
From here the Prophet ascended to the heavens,ascended,Prophet,DYNAMIC
and was permitted to glimpse paradise.,permitted,Prophet,DYNAMIC
"The rock on the Temple Mount from which he ascended, at or close to the site of the ruined Temple, was commemorated by the construction of the Dome of the Rock in 691.",commemorated,rock,DYNAMIC
The Dome of the Rock remains Jerusalems most striking monument;,remains,Dome,STATIVE
it is counted among the most beautiful buildings ever created.,counted,it,STATIVE
"By about 715, the El-Aksa Mosque, third holiest place of prayer in Islam (after Mecca and Medina), had been built on the southern side of the Temple Mount.",built,Mosque,DYNAMIC
Jerusalem continued under Islamic rule for the next four and a half centuries.,continued,Jerusalem,STATIVE
"In 1099, under their leaders Godfrey de Bouillon and Tancred, the Crusaders captured the Holy City for Christendom by slaughtering both Muslims and Jews.",captured,Crusaders,DYNAMIC
"Crusaders, Mamelukes, and Turks The Crusaders established a feudal Christian state with Godfrey at its head.",established,Mamelukes,DYNAMIC
"They built many impressive churches during the term of the first Latin Kingdom of Jerusalem,",built,They,DYNAMIC
but in 1187 they were driven out by Muslim forces under the great warrior Saladin.,driven,They,DYNAMIC
"During the Sixth Crusade (1228 1229), the Holy Roman Emperor Frederick II managed to secure Jerusalem for the Christians by negotiation.",managed,II,DYNAMIC
"The Christians, however, could not hold the city.",hold,Christians,DYNAMIC
"After they lost Jerusalem, a Mongol invasion swept through,",swept,invasion,DYNAMIC
"and in 1244 the Mameluke dynasty of Egypt took control,",took,invasion,DYNAMIC
ruling Jerusalem for the next 250 years.,ruling,dynasty,DYNAMIC
The city struggled to rebuild from Crusader wars and invasions.,struggled,city,DYNAMIC
"Much of the best Islamic architecture in the city was constructed in the Mameluke era,",constructed,Much,DYNAMIC
but the past thousand years had taken their toll:,taken,Much,DYNAMIC
Jerusalem was unable to regain the prosperity,was,Jerusalem,STATIVE
it had enjoyed in earlier times.,enjoyed,it,STATIVE
"In the early 16th century, the Ottoman Turkish Empire was advancing through the Middle East.",advancing,Empire,DYNAMIC
"Jerusalem fell to the Ottomans in 1517, remaining under their control for 400 years.",fell,Jerusalem,DYNAMIC
Suleiman the Magnificent rebuilt the walls and gates in the form,rebuilt,Magnificent,DYNAMIC
they retain to this day.,retain,they,STATIVE
"Fountains, inns, religious schools, and barracks were constructed.",constructed,schools,DYNAMIC
"But when Suleiman died,",died,Suleiman,DYNAMIC
"his empire, including Jerusalem, began a long period of decline.",including,,DYNAMIC
"The Holy City remained a backwater until the 19th century,",remained,City,STATIVE
when renewed interest among Christian pilgrims made it the destination of thousands of travelers each year.,made,interest,DYNAMIC
19th-Century Aspirations,,,CANNOT_DECIDE
"At the same time, many Jews sought religious freedom and fulfillment by moving to Palestine (as the Holy Land was traditionally called) and especially to Jerusalem.",sought,Jews,DYNAMIC
"In the 1890s, Theodor Herzl (18601904) worked to organize a movement, Zionism, to create a Jewish state.",worked,Herzl,DYNAMIC
"Chaim Weizmann (18741952), a scientist",,,CANNOT_DECIDE
"born in Russia but later a British subject, did much to put Herzls hopes into practice.",did,Weizmann,DYNAMIC
Weizmann was an important figure in the negotiations with the British government,was,Weizmann,STATIVE
"that led to the Balfour Declaration of 1917,",led,figure,DYNAMIC
supporting the idea of a Jewish national home in Palestine,supporting,,STATIVE
that also respected the rights of existing non-Jewish people,respected,idea,STATIVE
already living there.,living,,STATIVE
"The problem was that British strategists,",was,problem,STATIVE
"who were fighting the Ottoman Turks in 1917,",fighting,strategists,DYNAMIC
had secretly promised the lands to their World War I Arab allies.,promised,strategists,DYNAMIC
In 1922 the League of Nations granted the British a mandate to administer Palestine.,granted,League,DYNAMIC
Jerusalem flourished during the early years of the Mandate.,flourished,Jerusalem,DYNAMIC
"Modern neighborhoods, hospitals, schools, and the Hebrew University were built in West Jerusalem, the new Jewish enclave.",built,schools,DYNAMIC
But Arab opposition to new Jewish immigration and construction in Palestine led to increasing strife;,led,opposition,DYNAMIC
"by 1946, Jerusalem was an armed camp.",was,Jerusalem,STATIVE
"In 1947 the United Nations voted for the partition of Palestine into two states, one Jewish and one Arab, with Jerusalem as an international city",voted,Nations,DYNAMIC
that belonged to neither.,belonged,city,STATIVE
"But lacking the means to enforce its decision,",lacking,Nations,STATIVE
the United Nations was powerless to halt the fighting,was,Nations,STATIVE
that erupted,erupted,fighting,DYNAMIC
as the British withdrew their troops in 1948.,withdrew,British,DYNAMIC
Modern Israel,,,CANNOT_DECIDE
The State of Israel was declared during this difficult time.,declared,Israel,DYNAMIC
"In response, member states of the Arab League sent troops to help the Palestinian Arabs.",sent,states,DYNAMIC
"West Jerusalem, separated from the rest of the new Jewish nation,",separated,Jerusalem,STATIVE
held out under siege for several months,held,Jerusalem,DYNAMIC
until Israeli forces secured a land corridor,secured,forces,DYNAMIC
connecting the city to the coastal areas.,connecting,corridor,STATIVE
"Jews were evacuated from the Old Citys Jewish Quarter,",evacuated,Jews,DYNAMIC
and thousands of Arab families fled their homes in West Jerusalem.,fled,Jews,DYNAMIC
"As a result of armistice agreements in 1949, Jerusalem was divided:",divided,Jerusalem,DYNAMIC
"West Jerusalem was to be under Israeli control,",was,Jerusalem,STATIVE
"and East Jerusalem (including the Old City, with its Jewish, Muslim, Christian, and Armenian quarters)",including,,STATIVE
came under Jordanian authority.,came,Jerusalem,DYNAMIC
Free access to holy sites for members of all religions was guaranteed by the armistice agreements.,guaranteed,access,DYNAMIC
"However, with the city partitioned by fortifications and barbed wire, no Israeli or Jewish pilgrims were allowed to visit the Western Wall or other Jewish sites in East Jerusalem.",allowed,pilgrims,STATIVE
"For the next 19 years, Jerusalem was two cities.",was,Jerusalem,STATIVE
Political and religious boundaries were aggravated by occasional incidents of terrorism or sniping until the Six Day War in June 1967.,aggravated,boundaries,DYNAMIC
"Within three days the city was completely in Israeli hands,",was,city,STATIVE
and in two weeks it was physically and administratively reunited.,was,it,DYNAMIC
"Jerusalems mayor, Teddy Kollek, spent the next 25 years",spent,mayor,DYNAMIC
"orchestrating a vast program of development,",orchestrating,spent,DYNAMIC
adding new cultural institutions and parks,adding,spent,DYNAMIC
and instituting neighborhood restoration projects,instituting,spent,DYNAMIC
while tirelessly me diating the concerns of Jerusalems many communities.,diating,me,DYNAMIC
"Today, as always, Jerusalem is a city",is,Palestinians,STATIVE
of controversies: religious Jews in conflict with secular Jews; Palestinians calling for independence; many residents,calling,Palestinians,DYNAMIC
protesting a wave of high-rise development,protesting,city,DYNAMIC
that many claim will turn the Holy City into a holy megalopolis.,turn,claim,DYNAMIC
But the ideas and mystique that have always made this an extraordinarily special place rise above the ebbing and flowing concerns of present-day Jerusalem,rise,mystique,STATIVE
as it continues to tug at the worlds attention into the new millennium.,continues,it,DYNAMIC
