Clause,mainVerb,mainReferent,Gold
"Beckett and Joyce, among others, had to leave their homeland to understand itand to be understood.",had,Joyce,DYNAMIC
"Dublin theater is legendary,",is,theater,STATIVE
and no visitor should miss seeing a performance at the Abbey Theatre or Gate Theatre.,miss,theater,DYNAMIC
The citys impact on the rock and pop music scene with the likes of U2 and Bob Geldof is well knowntheres even a self-guided tour of their haunts.,known,impact,STATIVE
"Traditional Irish music is also alive and well, especially in the pubs,",is,music,STATIVE
"and there has been a revival of storytelling, poetry reading, and traditional dancing.",been,,STATIVE
"And in this city, where literature and theater have historically dominated the scene, visual arts are finally coming into their own with the new Museum of Modern Art and the many galleries",coming,arts,DYNAMIC
that display the work of modern Irish artists.,display,galleries,STATIVE
"The constantly crowded and busy Grafton street is the most visible center for shopping,",is,street,STATIVE
but there are shops all over,are,center,STATIVE
that carry an international array of goods as well as the Irish crafts and souvenirs,carry,over,STATIVE
you expect.,expect,you,STATIVE
"And while multinational chains have made inroads,",made,chains,DYNAMIC
they seem less blatant here than elsewhere.,seem,they,STATIVE
"Many shops, and also hotels and guest houses, have been owned and managed by the same families for years,",owned,also,STATIVE
and theirs is the welcome of traditional Dublin hospitality.,is,theirs,STATIVE
Dublins food has undergone a metamorphosis.,undergone,food,DYNAMIC
There was a time,was,time,STATIVE
"when you might have apologized for it, but no longer.",apologized,you,DYNAMIC
"Dublin has international restaurants galore,",has,Dublin,STATIVE
"and the New Irish Cuisine is built upon fresh products of Irelands seas, rivers, and farms.",built,Dublin,STATIVE
Coffee has replaced,replaced,Coffee,DYNAMIC
the ubiquitous teaDublin is now almost as much a coffee city as Vienna or Seattle.,is,Dublin,STATIVE
City and Countryside,,,CANNOT_DECIDE
In a city of such human proportions it is not surprising,is,Countryside,STATIVE
that parks and gardens abound for recreation and relaxation.,abound,surprising,STATIVE
"Phoenix Park in the northwest is the largest open space,",is,Park,STATIVE
but squares like St. Stephens Green are the garden oases of the city.,are,squares,STATIVE
"On the coast, Sandymount, Dollymount, and Killiney strands are the places to go.",are,strands,STATIVE
"The beautiful Wicklow Mountains, and the Wicklow Mountains National Park provide a more rugged countryside,",provide,Park,STATIVE
"and the area has breathtaking houses and gardens such as Castletown, Mount Usher, and Powerscourt.",has,Mountains,STATIVE
"To the north and west are the ancient sites of Ireland: Malahide Castle, the evocative hill of Tara, and the long barrows of Knowth and Newgrange.",are,sites,STATIVE
The DART (Dublin Area Rapid Transit),,,CANNOT_DECIDE
runs north and south along the coast.,runs,DART,STATIVE
Its an ideal way,’s,It,STATIVE
for the visitor to reach outlying sights and villages.,reach,visitor,CANNOT_DECIDE
"There are many guided bus tours to sights outside the city,",are,tours,STATIVE
and some are accessible by city bus.,are,some,STATIVE
Young at Heart?,,,CANNOT_DECIDE
Dublin is a young city.,is,Dublin,STATIVE
"Almost half of Irelands population is under twenty-five,",is,half,STATIVE
"and with its universities and professional schools, Dublin also has a large student population.",has,half,STATIVE
"The universities attract students from all over the world,",attract,universities,DYNAMIC
"and this influx helps to make Dublin a busy,",helps,universities,DYNAMIC
buzzing international city.,,,CANNOT_DECIDE
"However, young and old, stranger and Dubliner rub shoulders quite happily.",rub,stranger,DYNAMIC
Religion and respect for parents has not yet gone out of fashion.,gone,Religion,STATIVE
And young graduates are not leaving nowmultinational corporations,leaving,graduates,DYNAMIC
and European Union investment mean there are plenty of opportunities for them at home.,mean,graduates,STATIVE
Unemployment is at an all-time low.,is,Unemployment,STATIVE
The Irish are actually beginning to come home.,beginning,Irish,DYNAMIC
