Clause,mainVerb,mainReferent,Gold
Many highly respectable individuals of ancient and modern times have been homosexuals (qtd.,been,vice,STATIVE
in Isay 3).,Isay,,CANNOT_DECIDE
"However, the general public of the 1800s and early 1900s, including the medical professionals, regarded homosexuality as a curable mental illness.",including,,STATIVE
"Treatments such as castration, hysterectomy, lobotomy, and electroshock therapy were used as attempted cures.",used,Treatments,DYNAMIC
"By the mid 1900s, psychotherapy became",became,psychotherapy,DYNAMIC
"the most common cure, and many homosexuals spent countless hours",spent,”,DYNAMIC
being analyzed in hopes of changing their sexual preference (Dudley 125).,analyzed,,DYNAMIC
"Dr. Evelyn Hooker, a heterosexual psychologist, conducted a ground-breaking study in the mid 1950s",conducted,Hooker,DYNAMIC
that went along similar reasoning as Freud.,went,study,STATIVE
"In this courageous experiment, Hooker compared the psychological profiles of sixty men, half homosexual and half heterosexual.",compared,Hooker,DYNAMIC
She disagreed with the popular belief at the time,disagreed,She,DYNAMIC
"that homosexuality was a mental illness,",was,time,STATIVE
and concluded,concluded,She,DYNAMIC
that there was no significant psychological difference between homosexual and heterosexual men;,was,difference,STATIVE
gay men were no more insane than their straight counterparts (Marcus 183).,were,men,STATIVE
"Fortunately, many prominent psychiatrists also believed",believed,psychiatrists,STATIVE
"that homosexuality was not an illness, and their lobbying, along with the innovative study",was,homosexuality,STATIVE
"performed by Hooker,",performed,study,DYNAMIC
who has been referred to as the,referred,study,DYNAMIC
Rosa Parks of the gay movement convinced the American Psychiatric Association Board of Trustees to vote to remove homosexuality from the Diagnostic and Statistical Manual as a mental illness in December of 1973.,convinced,psychiatrists,DYNAMIC
"Just over a year later, the American Psychological Association also removed homosexuality from their list of mental illnesses (Marcus 11).",removed,Association,DYNAMIC
The American Psychological Association further reiterated this belief,reiterated,Association,DYNAMIC
"when an overwhelming majority of the Council of Representatives adopted the Resolution on Appropriate Therapeutic Responses to Sexual Orientation in 1997,",adopted,majority,DYNAMIC
which publicly chastised those,chastised,1997,DYNAMIC
who attempted to cure homosexuality by means of various forms of treatment.,attempted,those,DYNAMIC
"It stated,",stated,It,DYNAMIC
"rather that homosexuality was merely a difference in the opinion and values of the common person,",was,homosexuality,STATIVE
"but must still be respected as an individual orientation,",respected,difference,STATIVE
and thus treated as one (Resolution on Appropriate Therapeutic Responses to Sexual Orientation).,treated,difference,DYNAMIC
"Perhaps one of the most famous studies on this topic was concluded in 1991 by Michael Bailey, an assistant professor of psychology at Northwestern University, and Richard Pillard, an associate professor of psychiatry at Boston University School of Medicine,",concluded,one,DYNAMIC
and found,found,one,DYNAMIC
that sexual orientation in males is largely due to genetics.,is,orientation,STATIVE
"For two years, these men studied the number of occurrences of homosexuality in both monozygotic, or identical twins",studied,men,DYNAMIC
(a set of twins coming from the same fertilized egg,coming,twins,STATIVE
"and thus having identical DNA), and dizygotic, or fraternal twins",having,twins,STATIVE
"(a set of twins from too separate zygotes, causing them to have similar DNA, but not any more so than that of two ordinary siblings), in addition to adoptive brothers of gay males (meaning",causing,zygotes,STATIVE
that all of these males would have been raised in the same environment).,raised,all,DYNAMIC
"In total, 110 pairs of twins (identical and fraternal) and 142 sets of male and their adopted brothers were studied,",studied,pairs,DYNAMIC
"where at least one of the two had been classified as homosexual, either by self-identification or other means.",classified,one,DYNAMIC
"Out of the 56 homosexual males who had identical twins, 29, or approximately 52 % of their identical twin brothers were also found to be homosexual,",found,%,DYNAMIC
"as compared to only 12, or approximately 22 % of the 54 non-identical twins of homosexual males, and 6, or approximately 11 % of the 57 adopted brothers of homosexual males",compared,,CANNOT_DECIDE
who were unrelated in terms of genetics.,were,males,STATIVE
"Strangely enough, the study also included pairs of biological brothers",included,study,STATIVE
"that were not twins,",were,brothers,STATIVE
"and out of the 142 homosexual males studied, only 14, or about 9 %, had homosexual brothers,",studied,males,STATIVE
which is approximately the normal statistical incidence of homosexuality in the general population (Bailey & Pillard).,is,brothers,STATIVE
More and more people are beginning to believe,beginning,people,DYNAMIC
"that homosexuality is not a choice, but rather a feeling",is,homosexuality,STATIVE
that one is born with.,born,one,STATIVE
"As one grows older,",,,DYNAMIC
they become aware of sexual feelings towards other persons.,become,they,DYNAMIC
"The only difference between homosexuals and heterosexuals is that while heterosexuals are attracted to members of the opposite sex,",is,difference,STATIVE
homosexuals are attracted to those of the same sex.,attracted,homosexuals,STATIVE
"Therefore, neither homosexuals nor heterosexuals really have a choice in the matter,",have,heterosexuals,STATIVE
and asking a homosexual Why are you attracted to other members of your sex,asking,,CANNOT_DECIDE
is likened to asking a heterosexual Why,likened,attracted,STATIVE
are,are,,CANNOT_DECIDE
you attracted to members of the opposite sex?,”,homosexuals,CANNOT_DECIDE
"After all, why would anyone choose such a difficult lifestyle?",choose,anyone,CANNOT_DECIDE
"As a homosexual, one risks horrifying their parents, other family members, and friends to the point of losing all contact with them,",horrifying,risks,DYNAMIC
"ruining their career,",ruining,losing,DYNAMIC
"being condemned by their religion,",condemned,losing,DYNAMIC
"being beat up for publicly displaying their sexuality, and much much more.",beat,losing,DYNAMIC
"Rather, the only actual choice is whether or not to be open with ones sexuality and sexual preference;",is,choice,STATIVE
"whether to act on ones sexual desires, whether to tell others about such feelings,",act,,CANNOT_DECIDE
or whether to live a whole life as a lie,live,,CANNOT_DECIDE
and suppress these attractions (Marcus 9).,suppress,,CANNOT_DECIDE
"To supplement my findings from research,",supplement,,CANNOT_DECIDE
"I have conducted personal interviews with two adolescent homosexual males, James Dobbens and Daniel Woods.",conducted,I,DYNAMIC
Both were asked,asked,Both,DYNAMIC
how what they thought determined homosexuality,determined,asked,STATIVE
(nature vs. nurture),,,CANNOT_DECIDE
"and why, when they realized",realized,asked,DYNAMIC
they were homosexual,were,they,STATIVE
"and how they knew, and similar questions.",knew,they,STATIVE
Both believed,believed,Both,STATIVE
"that homosexual was a result of nature, rather than nurture (Dobbens & Woods).",was,homosexual,STATIVE
Dobbens reasoned,reasoned,Dobbens,DYNAMIC
that most parents would not raise their children to be homosexual,raise,parents,DYNAMIC
; Theyre not like My childs going to be gay!,’re,They,STATIVE
 (Dobbens).,,,CANNOT_DECIDE
Dobbens believes,believes,Dobbens,STATIVE
that he was born homosexual.,born,he,DYNAMIC
"When why he was a homosexual,",was,he,DYNAMIC
he explained Its just the way,explained,he,DYNAMIC
"you are,",are,you,STATIVE
"you cant explain it,",explain,you,DYNAMIC
"I was just born that way,",born,I,STATIVE
its like asking,’s,it,STATIVE
how the world was made  no one really knows (Dobbens).,made,world,DYNAMIC
He went on to explain,went,He,DYNAMIC
"that while his nurture did not impact his sexual orientation,",impact,nurture,DYNAMIC
it did affect his view of it.,affect,it,DYNAMIC
"When discussing the role of parents and upbringing in a childs sexuality,",discussing,,DYNAMIC
he commented,commented,he,DYNAMIC
They can bring you up [to be],bring,They,DYNAMIC
"open minded to [homosexuality],",minded,“,CANNOT_DECIDE
but they dont bring you up,bring,he,DYNAMIC
[to be a homosexual],be,,CANNOT_DECIDE
I grew up in a place,grew,I,DYNAMIC
"where [homosexuality is accepted], so thats",accepted,[,STATIVE
why Im so open about being gay;,’m,I,STATIVE
I accept myself [Whether,accept,I,STATIVE
or not you accept homosexuality,accept,’s,STATIVE
and can be honest with yourself,be,I,STATIVE
if you are homosexual] depends on how youre brought up (Dobbens).,are,you,STATIVE
"Woods generally agreed with Dobbens,",agreed,Woods,STATIVE
and justified his belief,justified,Woods,DYNAMIC
"that homosexuality was caused by ones nature,",caused,that,DYNAMIC
"rather than nurture, when he commented that theres nothing in my upbringing",commented,he,DYNAMIC
that exposed me to anything like [homosexuality] (Woods).,exposed,nothing,DYNAMIC
When asked,asked,,DYNAMIC
"why he was gay,",was,he,STATIVE
he explained,explained,he,DYNAMIC
that it is simply something,“,it,STATIVE
that I cant help,help,something,STATIVE
embedded in my head;,embedded,…,STATIVE
nothing made me do it (Woods).,made,nothing,DYNAMIC
He went on to explain,went,He,DYNAMIC
"that it the same thing as the primitive attraction between males and females, only it was between males and other males.",was,it,STATIVE
He added,added,He,DYNAMIC
that nothing happened [to make me homosexual];,happened,nothing,DYNAMIC
its always been there.,’s,it,STATIVE
Ive always been attracted to guys (Woods).,’ve,I,STATIVE
What I find to be extraordinary,find,I,STATIVE
about Woods case is that he remarked,is,case,DYNAMIC
"how while he has always been sexually attracted go guys,",attracted,he,STATIVE
he is romantically attracted to women in the sense,attracted,he,STATIVE
that he has always wanted a girlfriend,wanted,he,STATIVE
"and to be close with other females, etc but never in a sexual sense.",…,etc,CANNOT_DECIDE
"Though he has always kind of fantasized about getting married [to a female],",fantasized,he,DYNAMIC
" these feelings come from his romantic side,",come,”,STATIVE
which is different from the sexual side (Woods).,is,side,STATIVE
He says,says,He,DYNAMIC
that if he married a female,married,he,DYNAMIC
"with which he shared a strong trust, maybe",shared,he,STATIVE
he could work it out.,work,he,DYNAMIC
He then went back to talk about homosexuality,went,He,DYNAMIC
as in innate characteristic; Its like race.,’s,It,STATIVE
Its all something,’s,It,STATIVE
you cant help;,help,you,DYNAMIC
"it all comes to you Its internal,",comes,it,DYNAMIC
you cant help it (Woods).,help,you,DYNAMIC
When asked,asked,,DYNAMIC
if he thought,thought,he,STATIVE
"homosexuality was caused by a gene,",caused,homosexuality,STATIVE
he commented,commented,he,DYNAMIC
that he thought,thought,he,STATIVE
that it was more of an instinct.,was,it,STATIVE
"He gave the example of birds,",gave,He,DYNAMIC
which are born with instincts such as knowing,born,example,STATIVE
"how to build a next,",build,,DYNAMIC
or catch their prey.,catch,,DYNAMIC
Woods also thought,thought,Woods,STATIVE
that maybe it was caused by something in the development of the embryo.,caused,it,STATIVE
"All in all, Woods views homosexuality as fascinating.",views,Woods,STATIVE
His final thought: I also believe,“,thought,STATIVE
everyone has at least one homosexual attraction.,has,everyone,STATIVE
Its not black and white [homosexual vs. heterosexual]; its a spectrum (Woods).,’s,It,STATIVE
Yet there are arguments against homosexuality,are,arguments,STATIVE
as caused by genetics.,caused,homosexuality,STATIVE
"According to Darwins theory of natural selection, the advantageous traits are passed on,",According,,DYNAMIC
while the disadvantageous ones eventually die out.,die,ones,DYNAMIC
"For instance, heterosexual males have an average of five times as many children as homosexual ones,",have,males,STATIVE
"as a female is required to reproduce children,",required,female,STATIVE
"yet homosexuals are,",are,homosexuals,CANNOT_DECIDE
"by definition, not sexually attracted to females.",attracted,homosexuals,CANNOT_DECIDE
"Therefore, from the evolutionary standpoint, homosexuality becomes one of the disadvantageous traits.",becomes,homosexuality,STATIVE
"Because consequently heterosexual men contribute five times as much genetic information to the next the gene pool,",contribute,men,DYNAMIC
"if homosexuality was indeed caused by a gene,",caused,pool,STATIVE
"it would have died out entirely by now,",died,it,DYNAMIC
or at least been reduced immensely in the number of occurrences.,reduced,it,DYNAMIC
"Since neither of these events have yet taken place,",taken,neither,DYNAMIC
it can be concluded,concluded,it,DYNAMIC
that homosexuality is not caused by a gene (Fulkerson).,caused,homosexuality,STATIVE
My findings throughout my research have led me to conclude,led,findings,DYNAMIC
that there is no definitive answer on what causes homosexuality.,is,answer,STATIVE
No one knows for sure now,knows,one,STATIVE
(although many think,think,many,STATIVE
"they do),",do,they,STATIVE
and perhaps no one ever will know the whole truth.,know,one,STATIVE
"Nonetheless, I am apt to believe",am,I,STATIVE
that homosexuality is the product of some kind of combination of genetic and environmental causes.,is,homosexuality,STATIVE
Perhaps one may have a genetic predisposition towards homosexuality,have,one,STATIVE
that has been passed on from previous generations.,passed,homosexuality,DYNAMIC
However this does not necessarily determine a homosexual;,determine,this,STATIVE
rather this predisposition must be triggered by environmental factors.,triggered,predisposition,DYNAMIC
This is why Bailey and Pillard found in their study,is,This,DYNAMIC
that while they was a greatly elevated chance,was,they,STATIVE
"that two males sharing the same genetic makeup would also share the same sexuality,",share,males,STATIVE
this was not the case 100 % of the time.,was,this,STATIVE
"This seems to be the most likely explanation as of now,",seems,This,STATIVE
"but even as I write this,",write,I,DYNAMIC
new studies are being done.,done,This,DYNAMIC
Perhaps the truth is right around the corner.,is,truth,STATIVE
Works Cited,,,CANNOT_DECIDE
APA Online.,,,CANNOT_DECIDE
2003.,,,CANNOT_DECIDE
American Psychological Association.,,,CANNOT_DECIDE
<http://www.apa.org>.,,,CANNOT_DECIDE
"Bailey, J. M., and R. C. Pillard.",,,CANNOT_DECIDE
"""A Genetic Study of Male Sexual Orientation.",,,CANNOT_DECIDE
""" Archives of General Psychiatry 1089-1096 (1991).",,,CANNOT_DECIDE
"Dobbens, James B. Telephone interview.",,,CANNOT_DECIDE
6 June 2002.,,,CANNOT_DECIDE
"Emond, Charles.",Charles,,CANNOT_DECIDE
Mountain Pride Media.,,,CANNOT_DECIDE
June 1999.,,,CANNOT_DECIDE
<http://www.mountainpridemedia.org>.,,,CANNOT_DECIDE
"Fulkerson, Richard.",,,CANNOT_DECIDE
Nature and Nurture.,,,CANNOT_DECIDE
15 Dec. 1999.,,,CANNOT_DECIDE
Iowa State University.,,,CANNOT_DECIDE
<http://www.public.iastate.edu>.,,,CANNOT_DECIDE
Homosexuality.,,,CANNOT_DECIDE
Ed.,,,CANNOT_DECIDE
William Dudley.,,,CANNOT_DECIDE
"San Diego: Greenhaven P, 1993.",,,CANNOT_DECIDE
"Isay, Richard A. Being Homosexual.",,,CANNOT_DECIDE
"New York: Farrar Straus Giroux, 1989.",,,CANNOT_DECIDE
"Marcus, Eric.",Eric,,CANNOT_DECIDE
Is it a Choice?,Is,it,CANNOT_DECIDE
"San Francisco: HarperCollins, 1993.",,,CANNOT_DECIDE
"Wikholm, Andrew.",Andrew,,CANNOT_DECIDE
gayhistory.com.,,,CANNOT_DECIDE
1998.,,,CANNOT_DECIDE
<http://www.gayhistory.com>.,,,CANNOT_DECIDE
"Woods, Daniel S. Telephone interview.",,,CANNOT_DECIDE
6 June 2002.,,,CANNOT_DECIDE
