Clause,mainVerb,mainReferent,Gold
"like the one in the finale of the fourth season of Buffy the Vampire Slayer , wherein Joss Whedon took advantage of contiguous three-walled film sets to depict Xander Harris moving seamlessly from the upstairs bathroom at Buffy's house:",,,DYNAMIC
"Into the Initiative's underground bunker: Then, from the bathroom-Initiative across the hall: Into his parent's basement: And into an ice cream truck: Past the the come-hither lesbians: Through the back of the ice cream truck: By means of a passage: That returns him to you guessed it his parents' basement: In which he exits the same door",,,DYNAMIC
he originally entered it from Buffy's house,,,DYNAMIC
only to end up in the halls of Sunnydale High and (shortly) an Apocalypse Now parody:,,,CANNOT_DECIDE
The only difference between what Whedon did and Urbino is that you could travel through the side streets of Urbino with a camera,,,STATIVE
and accomplish such feats,,,DYNAMIC
(minus the Coppola) without needing to cut once .,,,STATIVE
"Because without leaving officially sanctioned lanes of transportation, pedestrians can venture into and through outdoor kitchens, university departments, the central hallway of apartment buildings, and so on.",venture,pedestrians,DYNAMIC
This photograph of the dueling signs for the Hotel Raffaello the wife snapped,dueling,,DYNAMIC
the other day typifies the way,typifies,photograph,STATIVE
the city feels: You can enter the hotel either through the door with the green awning or the second story window of an adjacent building.,feels,city,DYNAMIC
"(This isn't technically true,",is,This,STATIVE
but it accurately describes,describes,This,STATIVE
how it feels to those unaccustomed to the city's geography.),feels,it,STATIVE
"The city is even more disturbing, though,",is,city,STATIVE
because of the tendency of its sidewalks to transform into recessed brick ladders,transform,sidewalks,CANNOT_DECIDE
when the street becomes too steep for bipeds :,becomes,street,STATIVE
"That picture is not from the current set, as the relative quality attests,",is,picture,STATIVE
and if I remember correctlyby,remember,picture,STATIVE
"which I mean,",mean,I,STATIVE
"""recognize the fingerprints of amateur photographers the world over who think",recognize,,CANNOT_DECIDE
a 'good' photograph is one,is,photograph,STATIVE
"framed in the most dull and predictable way possible""snapped by me.",snapped,—,STATIVE
* I only mention,mention,I,DYNAMIC
that because in 2002 I visited the city with the wife,visited,I,DYNAMIC
"and, as you probably guessed, the real point of this post was to indulge in a bit of vicarious vacationing before returning to a stack of ungraded papers",was,point,STATIVE
that no amount of actual grading seems to have the power to reduce.,seems,amount,STATIVE
"*If it wasn't, even Homer nods?",nods,Homer,STATIVE
"No, but seriously, if that's not a picture",'s,that,STATIVE
"I actually took,",took,I,DYNAMIC
it's exactly the sort,'s,it,STATIVE
"I relentlessly take,",take,I,DYNAMIC
whereas check out the wife's chops above:,check,,CANNOT_DECIDE
the woman has an eye .,has,woman,STATIVE
"If she is working,",working,she,DYNAMIC
she is not on vacation.,is,she,STATIVE
AND this time apart will make you stronger,make,time,DYNAMIC
and make you realize,make,time,DYNAMIC
marriage is work,is,marriage,STATIVE
and you need to put some in or the marriage dies,need,work,STATIVE
and you are left with an empty hole in your heart.,left,work,STATIVE
I know,know,I,STATIVE
"this is over kill,",is,this,STATIVE
but you need to get out of the funk,need,I,STATIVE
you are in and grade the papers,are,you,STATIVE
and finish the course,finish,you,CANNOT_DECIDE
so you can get some down time,get,you,DYNAMIC
and catch up on your sleep.,catch,you,CANNOT_DECIDE
"Posted by: alkau | Wednesday, 26 May 2010 at 11:11 AM",Posted,26,DYNAMIC
have a happy vacation,have,26,CANNOT_DECIDE
that place looks fascinating,looks,place,STATIVE
I should get a passport,get,I,DYNAMIC
"Posted by: happyfeet | Wednesday, 26 May 2010 at 09:57 PM",Posted,passport,DYNAMIC
"happy, I don't normally like to contradict you,",like,I,STATIVE
"but in this case I must: I'm not the one on vacation, sadly.",'m,I,STATIVE
"I'm having to live it through my beautiful, vacationing wife.",having,I,STATIVE
"Posted by: SEK | Wednesday, 26 May 2010 at 10:18 PM",Posted,|,DYNAMIC
oh.,,,CANNOT_DECIDE
Sorry I got confuzzled.,Sorry,,DYNAMIC
I can't wait to get Alzheimer's,wait,I,STATIVE
so I can watch Buffy again,watch,I,DYNAMIC
like it was the first time.,was,it,STATIVE
"Posted by: happyfeet | Saturday, 29 May 2010 at 12:23 PM",Posted,,DYNAMIC
