Clause,mainVerb,mainReferent,Gold
"The eleven remaining clubs, under the charge of Ebenezer Cobb Morley, went on to ratify the original thirteen laws of the game.",went,clubs,DYNAMIC
"These rules included handling of the ball by ""marks"" and the lack of a crossbar, rules",included,rules,STATIVE
which made it remarkably similar to Victorian rules football,made,rules,DYNAMIC
being developed at that time in Australia.,developed,football,DYNAMIC
The Sheffield FA played by its own rules until the 1870s with the FA,played,FA,DYNAMIC
absorbing some of its rules,absorbing,,DYNAMIC
until there was little difference between the games.,was,difference,STATIVE
1stRoyalEngineers.,,,CANNOT_DECIDE
png|thumb|The Royal Engineers team who reached the first FA Cup final in 1872,|,thumb,DYNAMIC
"The world's oldest football competition is the FA Cup,",is,competition,STATIVE
which was founded by C. W. Alcock,founded,Cup,DYNAMIC
and has been contested by English teams since 1872.,contested,team,DYNAMIC
"The first official international football match also took place in 1872, between Scotland and England in Glasgow, again at the instigation of C. W. Alcock.",took,match,DYNAMIC
"England is also home to the world's first football league,",is,England,STATIVE
which was founded in Birmingham in 1888 by Aston Villa director William McGregor.,founded,league,DYNAMIC
The original format contained 12 clubs from the Midlands and Northern England.,contained,format,STATIVE
The laws of the game are determined by the International Football Association Board (IFAB).,determined,laws,DYNAMIC
"The Board was formed in 1886 after a meeting in Manchester of The Football Association, the Scottish Football Association, the Football Association of Wales, and the Irish Football Association.",formed,Board,DYNAMIC
"FIFA, the international football body, was formed in Paris in 1904",formed,FIFA,DYNAMIC
and declared,declared,FIFA,DYNAMIC
that they would adhere to Laws of the Game of the Football Association.,adhere,they,DYNAMIC
The growing popularity of the international game led to the admittance of FIFA representatives to the International Football Association Board in 1913.,led,popularity,DYNAMIC
The board consists of four representatives from FIFA and one representative from each of the four British associations.,consists,board,STATIVE
"Today, football is played at a professional level all over the world.",played,Today,DYNAMIC
"Millions of people regularly go to football stadiums to follow their favourite teams,",go,Millions,DYNAMIC
while billions more watch the game on television or on the internet.,watch,billions,DYNAMIC
A very large number of people also play football at an amateur level.,play,number,DYNAMIC
According to a survey,According,,CANNOT_DECIDE
conducted by FIFA,conducted,survey,DYNAMIC
"published in 2001, over 240 million people from more than 200 countries regularly play football.",play,people,DYNAMIC
Football has the highest global television audience in sport.,has,Football,STATIVE
In many parts of the world football evokes great passions,evokes,football,DYNAMIC
"and plays an important role in the life of individual fans, local communities, and even nations.",plays,football,DYNAMIC
R. Kapuscinski says,says,Kapuscinski,DYNAMIC
"that people who are polite, modest or even humble in Europe fall easily into rage with playing or watching soccer games.",fall,people,DYNAMIC
The Cte d'Ivoire national football team helped secure a truce to the nation's civil war in 2006,helped,team,DYNAMIC
"and it helped further reduce tensions between government and rebel forces in 2007 by playing a match in the rebel capital of Bouak, an occasion",helped,team,DYNAMIC
that brought both armies together peacefully for the first time.,brought,match,DYNAMIC
"By contrast, football is widely considered to have been the final proximate cause for the Football War in June 1969 between El Salvador and Honduras.",considered,football,STATIVE
"The sport also exacerbated tensions at the beginning of the Yugoslav Wars of the 1990s,",exacerbated,sport,DYNAMIC
when a match between Dinamo Zagreb and Red Star Belgrade degenerated into rioting in May 1990.,degenerated,match,DYNAMIC
===Women's association football===,,,CANNOT_DECIDE
thumb|A women's international match between the United States and Germany,,,CANNOT_DECIDE
Association football has been played by women since at least the time of the first recorded women's games in the late 19th century.,played,match,DYNAMIC
"It has traditionally been associated with charity games and physical exercise, particularly in the United Kingdom.",associated,It,DYNAMIC
This perception began to change in the 1970s with the breakthrough of organised women's association football.,began,perception,DYNAMIC
"Association football is the most prominent team sport for women in several countries, and one of the few women's team sports with professional leagues.",is,football,STATIVE
The growth in women's football has seen major competitions being launched at both national and international level mirroring the male competitions.,seen,growth,DYNAMIC
Women's football has faced many struggles.,faced,football,DYNAMIC
"It had a ""golden age"" in the United Kingdom in the early 1920s",had,It,STATIVE
"when crowds reached 50,000 at some matches;",reached,crowds,DYNAMIC
this was stopped on 5 December 1921,stopped,this,DYNAMIC
when England's Football Association voted to ban the game from grounds,voted,Association,DYNAMIC
used by its member clubs.,used,grounds,DYNAMIC
The FA's ban was rescinded in December 1969 with UEFA voting to officially recognise women's football in 1971.,rescinded,ban,DYNAMIC
The FIFA Women's World Cup was inaugurated in 1991,inaugurated,Cup,DYNAMIC
"and has been held every four years since,",held,Cup,DYNAMIC
while women's football has been an Olympic event since 1996.,been,football,DYNAMIC
==Etymology and names==,,,CANNOT_DECIDE
<!,,,CANNOT_DECIDE
--,,,CANNOT_DECIDE
Keep this overview section streamlined!,Keep,,CANNOT_DECIDE
Please place details and debate of what name is used where (other,used,details,CANNOT_DECIDE
than the five nations noted) and other name debate issues in the dedicated article Names for association football rather than here!,noted,used,CANNOT_DECIDE
-->,,,CANNOT_DECIDE
The rules of association football were codified in England by the Football Association in 1863,codified,rules,DYNAMIC
and the name association football was coined to distinguish the game from the other forms of football,coined,rules,DYNAMIC
"played at the time, specifically rugby football.",played,forms,DYNAMIC
"The term soccer originated in England,",originated,soccer,DYNAMIC
"first appearing in the 1880s as an Oxford ""-er"" abbreviation of the word ""association"".",appearing,,DYNAMIC
"Within the English-speaking world, association football is now usually called football in the United Kingdom, and mainly soccer in Canada and the United States.",called,football,STATIVE
"People in other countries, such as Australia, Ireland and New Zealand, use either or both terms interchangeably,",use,People,DYNAMIC
"although Australia and New Zealand's football organisations now primarily use ""football"" for the formal name.",use,organisations,DYNAMIC
==Gameplay==,,,CANNOT_DECIDE
Association football is played in accordance with a set of rules,played,football,DYNAMIC
known as the Laws of the Game.,known,rules,STATIVE
The game is played using a spherical ball,played,game,DYNAMIC
"(of circumference in FIFA play), known as the football (or soccer ball).",known,ball,STATIVE
Two teams of eleven players each compete to get the ball into the other team's goal,compete,teams,DYNAMIC
"(between the posts and under the bar), thereby scoring a goal.",scoring,,DYNAMIC
The team that has scored more goals at the end of the game is the winner;,is,team,STATIVE
if both teams have scored an equal number of goals,scored,teams,DYNAMIC
then the game is a draw.,is,game,STATIVE
Each team is led by a captain,led,team,STATIVE
who has only one official responsibility,has,,STATIVE
as mandated by the Laws of the Game: to be involved in the coin toss prior to kick-off or penalty kicks.,mandated,captain,DYNAMIC
"The primary law is that players other than goalkeepers may not deliberately handle the ball with their hands or arms during play,",is,law,STATIVE
though they do use their hands during a throw-in restart.,use,they,DYNAMIC
"Although players usually use their feet to move the ball around,",use,players,DYNAMIC
they may use any part of their body,use,they,DYNAMIC
"(notably, ""heading"" with the forehead) other than their hands or arms.",notably,part,CANNOT_DECIDE
"Within normal play, all players are free to play the ball in any direction and move throughout the pitch,",are,players,STATIVE
though the ball cannot be received in an offside position.,received,ball,DYNAMIC
20121209 PSG-Juvisy - Kenza Dali 04.,,,CANNOT_DECIDE
jpg|thumb|A player executing a slide tackle to dispossess an opponent,tackle,thumb,DYNAMIC
"In game play, players attempt to create goal-scoring opportunities through individual control of the ball, such as by dribbling, passing the ball to a team-mate, and by taking shots at the goal,",attempt,players,DYNAMIC
which is guarded by the opposing goalkeeper.,guarded,ball,STATIVE
Opposing players may try to regain control of the ball by intercepting a pass or through tackling the opponent in possession of the ball;,try,players,DYNAMIC
"however, physical contact between opponents is restricted.",restricted,contact,STATIVE
"Football is generally a free-flowing game, with play stopping",is,Football,STATIVE
only when the ball has left the field of play,left,ball,DYNAMIC
or when play is stopped by the referee for an infringement of the rules.,stopped,ball,DYNAMIC
"After a stoppage, play recommences with a specified restart.",play,,DYNAMIC
"At a professional level, most matches produce only a few goals.",produce,matches,DYNAMIC
"For example, the 200506 season of the English Premier League produced an average of 2.48 goals per match.",produced,season,DYNAMIC
"The Laws of the Game do not specify any player positions other than goalkeeper,",specify,Laws,STATIVE
but a number of specialised roles have evolved.,evolved,Laws,DYNAMIC
"Broadly, these include three main categories:",include,these,STATIVE
"strikers, or forwards, whose main task is to score goals;",is,task,STATIVE
"defenders, who specialise in preventing their opponents from scoring;",specialise,defenders,STATIVE
"and midfielders, who dispossess the opposition",dispossess,midfielders,DYNAMIC
and keep possession of the ball to pass it to the forwards on their team.,keep,midfielders,STATIVE
"Players in these positions are referred to as outfield players, to distinguish them from the goalkeeper.",referred,Players,DYNAMIC
These positions are further subdivided according to the area of the field,subdivided,positions,STATIVE
in which the player spends most time.,spends,player,STATIVE
"For example, there are central defenders, and left and right midfielders.",are,defenders,STATIVE
The ten outfield players may be arranged in any combination.,arranged,players,DYNAMIC
The number of players in each position determines the style of the team's play;,determines,number,DYNAMIC
"more forwards and fewer defenders creates a more aggressive and offensive-minded game,",creates,forwards,DYNAMIC
"while the reverse creates a slower, more defensive style of play.",creates,reverse,DYNAMIC
"While players typically spend most of the game in a specific position,",spend,players,DYNAMIC
"there are few restrictions on player movement,",are,restrictions,STATIVE
and players can switch positions at any time.,switch,restrictions,DYNAMIC
The layout of a team's players is known as a formation.,known,layout,STATIVE
Defining the team's formation and tactics is usually the prerogative of the team's manager.,is,Defining,STATIVE
==Laws==,,,CANNOT_DECIDE
"There are 17 laws in the official Laws of the Game, each",are,laws,STATIVE
containing a collection of stipulation and guidelines.,containing,laws,STATIVE
"The same laws are designed to apply to all levels of football,",designed,laws,STATIVE
"although certain modifications for groups such as juniors, seniors, women and people with physical disabilities are permitted.",permitted,modifications,STATIVE
"The laws are often framed in broad terms,",framed,laws,DYNAMIC
which allow flexibility,allow,terms,STATIVE
in their application depending on the nature of the game.,depending,,CANNOT_DECIDE
"The Laws of the Game are published by FIFA,",published,Laws,DYNAMIC
but are maintained by the International Football Association Board (IFAB).,maintained,Laws,DYNAMIC
"In addition to the seventeen laws, numerous IFAB decisions and other directives contribute to the regulation of football.",contribute,decisions,DYNAMIC
