Clause,mainVerb,mainReferent,Gold
But you can't say,say,church,DYNAMIC
she knows the constitution,knows,she,STATIVE
when she clearly does not.,does,she,STATIVE
As someone trying to get a government job with great benefits,trying,someone,DYNAMIC
"where the qualification is basically,",is,qualification,STATIVE
"""take this constitution",take,,CANNOT_DECIDE
"and defend it with your life,""",defend,,CANNOT_DECIDE
Tea Party Republicans spend an awful lot of time tearing it up,spend,Republicans,DYNAMIC
and reassembling the pieces to their acquired tastes.,reassembling,spend,DYNAMIC
Her argument dismissing the separation of church and state is dessert before dinner.,is,argument,STATIVE
"Slightly off-topic, I've been spending a lot of time on potential swing vote forums",spending,I,DYNAMIC
adding fact to fiction.,adding,I,DYNAMIC
It's hilarious,'s,It,STATIVE
when republicans who voted for Bush twice,voted,republicans,DYNAMIC
and approved the majority of the way through(approval among republicans was pretty consistent)are telling me about all the mistakes,telling,republicans,DYNAMIC
"Obama makes and imparting their Bush-loving ""wisdom"" to those less in-the-know.",makes,Obama,DYNAMIC
If you think,think,you,STATIVE
"Bush was good enough to vote for twice,",was,Bush,STATIVE
"and you're one of the 60 million McCain/Palin people, your qualifications and insight, like Christine O'Donnell's, are comical at best.",are,qualifications,STATIVE
"Make no mistake,",Make,,CANNOT_DECIDE
"I'm laughing AT you, Tea Party Republican people.",laughing,I,DYNAMIC
"Posted by: MrBrink at October 19, 2010 5:50 PM",PM,5:50,DYNAMIC
"If the laughter was with her,",was,laughter,STATIVE
"then the joke is on everyone there in support,",is,joke,STATIVE
"of course, because moments later, after she's basically pounding the desk talking about the constitution and her unyielding devotion to that",pounding,she,DYNAMIC
which does not separate church and state,separate,that,DYNAMIC
"(ha-ha), she can't recall the 14th and 16th amendments and needs to be refreshed by the questioner.",recall,she,DYNAMIC
"That's the real ""busted!""",'s,That,STATIVE
"moment here, if you ask me.",ask,moment,DYNAMIC
"For people who speak so militantly about adhering to the constitution,",speak,people,DYNAMIC
I expect a military like response to such a simple question.,expect,I,STATIVE
"Wingnuts will turn blue arguing about a Christian nation and constitution,",turn,Wingnuts,DYNAMIC
"but not knowing two amendments, as a person",knowing,,STATIVE
running to uphold and defend the constitution,running,person,DYNAMIC
"containing those amendments,",containing,constitution,STATIVE
this clip exposes her and the Tea Party faithful as constitutional frauds.,exposes,Wingnuts,DYNAMIC
Not knowing,knowing,,STATIVE
what the constitution says,says,constitution,STATIVE
when asked is bold font black over white.,is,knowing,STATIVE
"There's no grey area, here.",'s,area,STATIVE
"As a defender, you can say,",say,you,DYNAMIC
"""well, she believes",believes,she,STATIVE
"church and state are indivisible,",are,state,STATIVE
"so do I.""",do,,STATIVE
But you can't say,say,church,DYNAMIC
she knows the constitution,knows,she,STATIVE
when she clearly does not.,does,she,STATIVE
As someone trying to get a government job with great benefits,trying,someone,DYNAMIC
"where the qualification is basically,",is,qualification,STATIVE
"""take this constitution",take,,CANNOT_DECIDE
"and defend it with your life,""",defend,,CANNOT_DECIDE
Tea Party Republicans spend an awful lot of time tearing it up,spend,Republicans,DYNAMIC
and reassembling the pieces to their acquired tastes.,reassembling,spend,DYNAMIC
Her argument dismissing the separation of church and state is dessert before dinner.,is,argument,STATIVE
"Slightly off-topic, I've been spending a lot of time on potential swing vote forums",spending,I,DYNAMIC
adding fact to fiction.,adding,I,DYNAMIC
It's hilarious,'s,It,STATIVE
when republicans who voted for Bush twice,voted,republicans,DYNAMIC
and approved the majority of the way through(approval among republicans was pretty consistent)are telling me about all the mistakes,telling,republicans,DYNAMIC
"Obama makes and imparting their Bush-loving ""wisdom"" to those less in-the-know.",makes,Obama,DYNAMIC
If you think,think,you,STATIVE
"Bush was good enough to vote for twice,",was,Bush,STATIVE
"and you're one of the 60 million McCain/Palin people, your qualifications and insight, like Christine O'Donnell's, are comical at best.",are,qualifications,STATIVE
"Make no mistake,",Make,,CANNOT_DECIDE
"I'm laughing AT you, Tea Party Republican people.",laughing,I,DYNAMIC
"Posted by: MrBrink at October 19, 2010 5:50 PM",PM,2010,DYNAMIC
"Oh, double-post.",,,CANNOT_DECIDE
Why do you taunt my caffeinated clicky finger?,taunt,you,CANNOT_DECIDE
"Posted by: MrBrink at October 19, 2010 5:53 PM",PM,2010,DYNAMIC
"Oh, double-post.",,,CANNOT_DECIDE
Why do you taunt my caffeinated clicky finger?,taunt,you,CANNOT_DECIDE
"Posted by: MrBrink at October 19, 2010 5:53 PM",PM,5:53,DYNAMIC
I have to agree with Pea and Nicole...,have,I,STATIVE
"you can clearly hear a man's voice say ""Oh my god""",hear,you,DYNAMIC
after O'Donnell says,says,voice,DYNAMIC
"that and his tone is ""I can't believe",is,voice,STATIVE
"she said something so incredibly stupid"".",said,she,DYNAMIC
"Yeah, they were laughing at her,",laughing,they,DYNAMIC
as is appropriate.,is,,STATIVE
"Posted by: Irish Girl at October 19, 2010 5:53 PM",Posted,Girl,DYNAMIC
"It's beyond frustrating to me, as someone",'s,It,STATIVE
"who has studied Constitutional Law,",studied,someone,STATIVE
"who competed on the the national level on it in law school,",competed,Law,DYNAMIC
"and who published an article on it, to hear people",hear,Law,DYNAMIC
who clearly haven't done the first of these talk about it,done,people,DYNAMIC
as if they know better,know,they,STATIVE
"than I do what the Constitution says,",do,I,STATIVE
"means,",means,Constitution,STATIVE
and is all about.,is,,STATIVE
I had a TPer over at HuffPo,had,I,STATIVE
tell me,tell,TPer,DYNAMIC
I didn't know,know,tell,STATIVE
what I was talking about vis--vis the need for Constitutional interpretation and Constitutional Law,talking,I,DYNAMIC
(he believed,believed,need,STATIVE
"that any and all Constitutional questions must and can only be resolved by Amendment ,",resolved,questions,DYNAMIC
"not by judicial review), before proudly proclaiming",proclaiming,I,DYNAMIC
"that he had never gone to law school and ""despise[d] the legal profession.""",gone,he,DYNAMIC
Where do you go from there?,go,you,CANNOT_DECIDE
"Posted by: GrafZeppelin127 at October 19, 2010 6:41 PM",PM,6:41,DYNAMIC
I thinks,thinks,I,STATIVE
"this illustrates their biblical view of the Constitution,",illustrates,thinks,STATIVE
and by that I mean,mean,this,STATIVE
they regard it the same way,regard,they,STATIVE
as they regard the Holy Bible.,regard,they,STATIVE
It's a document,'s,It,STATIVE
"that is not to be questioned,",is,followed,STATIVE
but merely followed to the letter,followed,document,CANNOT_DECIDE
because it was handed down to us by greater beings.,handed,it,DYNAMIC
"Oh, and like the Holy Bible, that we mere mortals are not supposed to question or interpret,",,,STATIVE
they'll let us know,know,,DYNAMIC
what it really means,means,it,STATIVE
and that will often conflict with what it actually says.,conflict,that,DYNAMIC
They try to exert some sort of control,try,They,DYNAMIC
over it's meaning by elevating it to a level,meaning,control,CANNOT_DECIDE
that makes it untouchable.,makes,level,STATIVE
To them it's not a living document,'s,it,STATIVE
"that was designed to change with the nation, but essentially carved in stone like the Ten Commandments.",designed,document,STATIVE
Immutable and unchanging.,,,CANNOT_DECIDE
"Except for, you know, maybe an amendment",know,you,STATIVE
barring gay marriage.,barring,,STATIVE
But in order to regain some control over their lives,regain,,CANNOT_DECIDE
that they firmly believe,believe,they,STATIVE
"they've lost,",lost,they,DYNAMIC
"they're now trying to determine, with unwavering certainty,",trying,they,DYNAMIC
that we've all been doing this wrong the whole time and,doing,we,DYNAMIC
"if we just get back to what the founders wanted, everything will be ok.",be,everything,STATIVE
"Give 'em a few minutes, though.",Give,,CANNOT_DECIDE
They're waiting on an email reply from the Washington re-enacter at Arlington to hand down some decisions.,waiting,They,STATIVE
"Posted by: Nanotyrannus at October 19, 2010 7:19 PM",Posted,,DYNAMIC
@GrafZeppellin127,,,CANNOT_DECIDE
In answer to your question,,,CANNOT_DECIDE
-- where do you go from there?,go,answer,CANNOT_DECIDE
I've recently come to the conclusion,come,I,DYNAMIC
"that the answer is ""nowhere"".",is,answer,STATIVE
"I used to be against making blanket statements about the hard core tea partiers,",used,I,STATIVE
like the person you described...,described,you,DYNAMIC
"""they're not all crazy""",'re,they,STATIVE
"""they're not all hateful""",'re,they,STATIVE
"but lately, i'm over it.",'m,I,STATIVE
they don't believe in:,believe,they,STATIVE
"evolution, climate change, the dept of education, public education, taxes in order to pay for roads/police and firemen.",pay,,CANNOT_DECIDE
they believe,believe,they,STATIVE
the President is not an American.,is,President,STATIVE
"they see no problem with racism, sexism and fascism.",see,they,STATIVE
they don't understand,understand,they,STATIVE
"that ""freedom of speech"" doesn't mean freedom from consequences.",mean,freedom,STATIVE
they confuse losing an election with tyranny.,confuse,they,STATIVE
"they horde food because glenn beck told them so -- they conflate their ""movement"" with the civil rights movement",horde,they,DYNAMIC
"-- they ""detain"" reporters, on public property, for the crime of asking questions...",detain,they,DYNAMIC
you don't reason with people,reason,you,DYNAMIC
"who believe these things, any more",believe,people,STATIVE
than you'd try to reason with charles manson.,try,more,DYNAMIC
they're crazy -- plain and simple,'re,simple,STATIVE
"and it's really, really sad.",'s,it,STATIVE
"Posted by: mslarry1973 at October 19, 2010 7:23 PM",Posted,buddy,DYNAMIC
"@ ELDING - Have to disagree, buddy.",disagree,,STATIVE
The debate was at Widener Law School.,was,debate,STATIVE
They laughed at her the second time as well,laughed,They,DYNAMIC
"when she incredulously asked,",asked,time,DYNAMIC
"as if not believing Coons,",believing,,STATIVE
"""That's in the First Amendment?""",'s,That,CANNOT_DECIDE
I don't think,think,I,STATIVE
they were laughing at him.,were,,DYNAMIC
"If they were,",were,they,DYNAMIC
they'd be reacting after his comment (and probably booing and calling him a liar) rather than reacting after her comment.,reacting,they,DYNAMIC
"Posted by: Broadway Carl at October 19, 2010 7:23 PM",Posted,,DYNAMIC
@Irish Girl.....so good to see you!!,see,,CANNOT_DECIDE
I hope,hope,I,STATIVE
you're well.,'re,you,STATIVE
":) Posted by: Nicole473 at October 19, 2010 7:59 PM",:),GrafZeppelin,DYNAMIC
GrafZeppelin:,,,CANNOT_DECIDE
I had a TPer over at HuffPo,had,:),STATIVE
tell me,tell,TPer,CANNOT_DECIDE
I didn't know,know,tell,STATIVE
what I was talking about vis--vis the need for Constitutional interpretation and Constitutional Law,talking,I,DYNAMIC
(he believed,believed,Law,STATIVE
"that any and all Constitutional questions must and can only be resolved by Amendment,",resolved,questions,DYNAMIC
"not by judicial review), before proudly proclaiming",proclaiming,I,DYNAMIC
"that he had never gone to law school and ""despise[d] the legal profession.""",gone,he,DYNAMIC
There is nowhere to go with these ignoramuses.,is,,STATIVE
They would not believe you,believe,They,STATIVE
if you parted the sea for them first.,parted,you,DYNAMIC
I learned my lesson at HP.,learned,I,DYNAMIC
"While it can be personally satisfying to present all your little ducks in a row,",be,it,STATIVE
they will never stop erroneously knocking the damn ducks out of line.,stop,they,DYNAMIC
"Posted by: Nicole473 at October 19, 2010 8:02 PM",PM,8:02,DYNAMIC
You know,know,You,STATIVE
she had better watch out!,watch,she,DYNAMIC
The separation between church and state is what saves us from SHARIA LAW!,is,separation,STATIVE
I think those,think,I,STATIVE
trying to diminish,trying,those,DYNAMIC
the separation are probably secret Muslim sympathizers,are,those,STATIVE
that are sneaking SHARIA LAW in on us!,sneaking,sympathizers,DYNAMIC
"Posted by: Ron Spridgen at October 19, 2010 8:17 PM",Posted,I,DYNAMIC
"Nah, I'm convinced that the audible gasps",'m,I,STATIVE
and stifled,,,CANNOT_DECIDE
chuckles were from her attempt to bluff her way through an exchange,were,chuckles,STATIVE
regarding the Constitution in a room full of lawyers.,regarding,,STATIVE
"Performance art, people.",,,CANNOT_DECIDE
"She's not running to win,",running,She,DYNAMIC
and if you think,think,you,STATIVE
"she is,",is,she,DYNAMIC
you're not paying attention.,paying,She,DYNAMIC
"Posted by: Lexaburn at October 19, 2010 10:58 PM",Posted,,DYNAMIC
Think of those Bill Maher clips.,,,CANNOT_DECIDE
The constant television appearances for the last decade or so.,,,CANNOT_DECIDE
"Think of who endorsed her,",Think,,CANNOT_DECIDE
and how O'Donnell could teach her a thing or two about...moderate ad-libbing.,teach,who,DYNAMIC
The strategy is this:,is,foolish,STATIVE
"be as foolish as possible,",be,,CANNOT_DECIDE
so no one anticipates you actually knowing anything.,anticipates,one,DYNAMIC
Embrace the derision and/or ridicule.,and/or,Embrace,CANNOT_DECIDE
Go on the circuit as a passionate advocate for whatever cause you choose to co-opt.,Go,,CANNOT_DECIDE
In O'Donnell's case it's the same pseudo-Christianity holy rollers dignify to play within the political arena.,'s,it,STATIVE
"In Palin's case, it's the crypto-fascism",'s,it,STATIVE
that oozes within the GOP.,oozes,crypto-fascism,CANNOT_DECIDE
The Teapublicans fool no one with their talk of independence and the theatrical in-fighting.,fool,Teapublicans,DYNAMIC
They always tame those they let in their ranks,tame,They,DYNAMIC
or they destroy them.,destroy,They,DYNAMIC
"Palin knows her place,",knows,Palin,STATIVE
as do they all.,do,all,STATIVE
Do you really think,think,you,CANNOT_DECIDE
a serious candidate would go around asking for hints during a debate?,go,candidate,CANNOT_DECIDE
Seriously!,,,CANNOT_DECIDE
O'Donnell is not that stupid.,is,that,STATIVE
I know,know,I,STATIVE
some of you want to think,want,some,STATIVE
"she is for the sake of mirth and merriment,",is,she,STATIVE
but she ain't.,ai,I,STATIVE
Sorry.,,,CANNOT_DECIDE
Just like Palin isn't stupid enough to confuse PA with WV.,is,Just,STATIVE
Poke fun,fun,Poke,CANNOT_DECIDE
"all you want, but at least be realistic with yourselves: you have just as much fun",be,,CANNOT_DECIDE
as they're having.,'re,they,STATIVE
"Trust me, y'all,",,,CANNOT_DECIDE
they are faking it!,faking,they,STATIVE
"O'Donnell's running on personality alone, nothing more, nothing less.",running,O'Donnell,DYNAMIC
"Regarding politics,",Regarding,booster,STATIVE
"she's a glorified booster, same as with Mangle in Nevada.",'s,she,STATIVE
"Lowden the chicken-lady and Mangle were merely supposed to challenge and beat Reid,",supposed,chicken-lady,STATIVE
then get out of the way.,get,challenge,CANNOT_DECIDE
O'Donnell is to be a face for the underdog teabaggers.,is,O'Donnell,STATIVE
This is why they're not making a full investment in her.,is,This,STATIVE
"Her place is not in the senate, but on television.",is,place,STATIVE
"Posted by: Lexaburn at October 19, 2010 11:17 PM",Posted,I,DYNAMIC
"Elvis, having watching the video several times,",having,by,DYNAMIC
I have to disagree.,have,I,STATIVE
The audience was clearly laughing at her and her ignorance.,laughing,audience,DYNAMIC
"However, she clearly thinks she",thinks,she,STATIVE
that she has scored a huge win,scored,thinks,DYNAMIC
and that the audience was on her side.,was,she,STATIVE
Just more of her complete separation from reality.,,,CANNOT_DECIDE
"Posted by: DC at October 19, 2010 11:23 PM",Posted,reaction,DYNAMIC
"Oh, and ELDING, their reaction stems from the fact",stems,reaction,STATIVE
that she broached the subject again,broached,she,DYNAMIC
after the moderator moved on.,moved,moderator,DYNAMIC
"Her question was the equivalent of asking ""Where're the pictures?""",was,question,STATIVE
"when staring at the document, especially in that setting.",staring,especially,DYNAMIC
"She did it on purpose, not to further the discussion,",did,She,DYNAMIC
"but to establish that, yes,",establish,did,CANNOT_DECIDE
she is a dependable dumbass.,is,she,STATIVE
"I'm telling you all,",telling,I,DYNAMIC
she's running a game.,running,telling,DYNAMIC
"Posted by: Lexaburn at October 19, 2010 11:24 PM",Posted,I,DYNAMIC
"Lexaburn, I have to disagree with your assessment",have,I,STATIVE
that this is all a game,is,this,STATIVE
and that she's not that dumb.,'s,that,STATIVE
I don't believe,believe,I,STATIVE
she's as dumb,'s,ignorant,STATIVE
as she is ignorant.,ignorant,dumb,STATIVE
"It if really is a game for O'Donnell,",is,It,STATIVE
then what's the end game?,'s,game,CANNOT_DECIDE
"She may have flown under the radar for her previous campaigns,",flown,She,DYNAMIC
but now she's made herself a fool in the national spotlight,made,She,DYNAMIC
and effectively ruined any chance,ruined,she,DYNAMIC
"of continuing her charade,",continuing,chance,CANNOT_DECIDE
if her intention was to be a lifelong nominee in the first place.,was,intention,STATIVE
"Being a perpetual campaigner can only get you so far, and",get,campaigner,DYNAMIC
"if they don't intend to win after getting the nomination,",intend,they,STATIVE
then that con game is limited.,is,game,STATIVE
"Maybe Palin fits more into the realm of your assessment,",fits,Palin,STATIVE
"but if she runs and loses in 2012,",runs,she,DYNAMIC
her shelf life is limited too.,limited,Palin,STATIVE
"Posted by: Broadway Carl at October 20, 2010 12:29 AM",Posted,,DYNAMIC
"@Nicole, hi!",,,CANNOT_DECIDE
It's good to be back.,'s,It,STATIVE
I've been awol due to having a baby,been,I,STATIVE
....little Liam was born on 9/21 (a couple of weeks early,born,Liam,DYNAMIC
but he's doing well).,doing,he,DYNAMIC
Thank goodness for FMLA and maternity leave.,Thank,,CANNOT_DECIDE
"Posted by: Irish Girl at October 20, 2010 1:08 AM",Posted,you,DYNAMIC
"BC, you misunderstand me.",misunderstand,you,STATIVE
I'm not saying,saying,I,DYNAMIC
