Clause,mainVerb,mainReferent,Gold
"If they can't manage to balance their athletics and their coursework,",manage,they,DYNAMIC
then perhaps they should reconsider participating in a varsity sport in the first place.,reconsider,they,DYNAMIC
Athletes shouldn't get special privileges,get,Athletes,DYNAMIC
simply because they're athletes.,'re,they,STATIVE
"Personally, I like the fact",like,I,STATIVE
that even though I dedicate huge chunks of time to my sport (more time,dedicate,I,DYNAMIC
"than I dedicate to any single course, at least while in-season),",dedicate,time,DYNAMIC
I can still keep up with my classmates,keep,I,DYNAMIC
"who are taking comparable course loads, minus the sport.",taking,classmates,DYNAMIC
"Sacrifices must be made, sure: Dance party on Friday night, or overnight travel to a competition?",made,party,DYNAMIC
"The question is,",is,question,STATIVE
what's more important to me?,'s,what,CANNOT_DECIDE
"You learn stuff, too",learn,You,DYNAMIC
The article continues:,continues,article,STATIVE
"While athletes will continue to be held to the Colleges rigorous academic standards, the athletics credit could discourage a varsity athlete from unnecessarily taking on five academic credits while in their athletic season.",discourage,credit,DYNAMIC
"With the proposed varsity credit, the athlete",proposed,,CANNOT_DECIDE
"seeking to assume five courses in his or her athletic season will be checked with an overload form,",checked,athlete,DYNAMIC
thus encouraging the student to think twice about assuming such a large academic and extracurricular load.,encouraging,,DYNAMIC
I'd like to be known,like,I,STATIVE
that students who have trouble balancing tough course loads and time-consuming extracurriculars have always had the option of taking a lighter load,had,students,STATIVE
or dropping an extracurricular.,dropping,option,CANNOT_DECIDE
Adding the option of a varsity unit to the list doesn't make much of a difference.,make,Adding,STATIVE
Students who aren't varsity athletes could add an easy P.E. course instead.,add,Students,DYNAMIC
Students who can balance their work and their sport will continue to do so.,continue,Students,STATIVE
"And let it be known,",let,have,CANNOT_DECIDE
varsity athletes don't have to take a half unit for their sport... thus negating the need for an overload form,have,athletes,STATIVE
if taking five courses.,taking,,STATIVE
"Carolyn says, in response to the above quote,",says,Carolyn,DYNAMIC
"that ""participating in sports is optional,",is,participating,STATIVE
"and should always take second place to academics.""",take,participating,DYNAMIC
"True, mostly.",,,CANNOT_DECIDE
Academics are officially,are,Academics,STATIVE
what college is about.,is,college,STATIVE
Academics are what get graded.,are,Academics,STATIVE
"Students' GPAs will, in part, determine",determine,GPAs,DYNAMIC
what they are able to do with their lives.,are,they,STATIVE
But academics are only one particular kind of knowledge.,are,academics,STATIVE
Carolyn's statement assumes,assumes,statement,STATIVE
that a student can learn more important things from academics than from participation on a sports team.,learn,student,DYNAMIC
"Personally, though, some of the most important things I've learned about persistence, goal-setting, success and excellence, effort, teamwork, leadership.... these I've learned from my sport and my coaches.",....,some,DYNAMIC
It's a different kind of knowledge,'s,It,STATIVE
"than what one typically gains in an academic course, yes.",gains,kind,DYNAMIC
But it's no less important.,'s,it,STATIVE
"And that, I think,",think,I,STATIVE
is the best reason for awarding credit for varsity athletics.,is,that,STATIVE
