Clause,mainVerb,mainReferent,Gold
In the late 1820s disputes over political reform broke up this grouping.,broke,disputes,DYNAMIC
A government led by the Duke of Wellington collapsed amidst dire election results.,collapsed,government,DYNAMIC
Following this disaster Robert Peel set about assembling a new coalition of forces.,Following,,DYNAMIC
Peel issued the Tamworth Manifesto in 1834,issued,Peel,DYNAMIC
which set out the basic principles of Conservatism;,set,Manifesto,DYNAMIC
 the necessity in specific cases of reform,–,,CANNOT_DECIDE
"in order to survive, but an opposition to unnecessary change,",survive,,CANNOT_DECIDE
"that could lead to ""a perpetual vortex of agitation"".",lead,change,DYNAMIC
"Meanwhile, the Whigs, along with free trade Tory followers of Robert Peel, and independent Radicals, formed the Liberal Party under Lord Palmerston in 1859,",formed,Whigs,DYNAMIC
"and transformed into a party of the growing urban middle-class, under the long leadership of William Ewart Gladstone.",transformed,Whigs,DYNAMIC
====American political parties====,,,CANNOT_DECIDE
Although the Founding Fathers of the United States did not originally intend,intend,Fathers,DYNAMIC
"for American politics to be partisan, early political controversies in the 1790s over the extent of federal government powers saw the emergence of two proto-political parties- the Federalist Party and the Democratic-Republican Party,",saw,controversies,DYNAMIC
"which were championed by Secretary of the Treasury Alexander Hamilton and James Madison, respectively.",championed,Party,STATIVE
"However, a consensus reached on these issues",reached,consensus,DYNAMIC
"ended party politics in 1816 for a decade,",ended,consensus,DYNAMIC
a period commonly known as the Era of Good Feelings.,known,period,STATIVE
Party politics revived in 1829 with the split of the Democratic-Republican Party into the Jacksonian Democrats,revived,politics,DYNAMIC
"led by Andrew Jackson, and the Whig Party,",led,Democrats,STATIVE
led by Henry Clay.,led,Jackson,STATIVE
The former evolved into the modern Democratic Party,evolved,former,DYNAMIC
and the latter was replaced with the Republican Party as one of the two main parties in the 1850s.,replaced,former,DYNAMIC
Smaller parties like the Libertarian and Green parties can also influence modern U.S. elections.,influence,parties,DYNAMIC
===Spread of political parties===,,,CANNOT_DECIDE
The second half of the nineteenth century saw the adoption of the party model of politics across Europe.,saw,Spread,DYNAMIC
"In Germany, France, Austria and elsewhere, the 1848 Revolutions sparked a wave of liberal sentiment and the formation of representative bodies and political parties.",sparked,Revolutions,DYNAMIC
"The end of the century saw the formation of large socialist parties in Europe,",saw,end,DYNAMIC
"some conforming to the teaching of Karl Marx, others adapting social democracy through the use of reformist and gradualist methods.",conforming,end,STATIVE
"At the same time, the political party reached its modern form,",reached,party,DYNAMIC
with a membership disciplined through the use of a party whip and the implementation of efficient structures of control.,disciplined,membership,STATIVE
"The Home Rule League Party, campaigning for Home Rule for Ireland in the British Parliament",campaigning,Party,DYNAMIC
was fundamentally changed by the great Irish political leader Charles Stewart Parnell in the 1880s.,changed,Party,DYNAMIC
"In 1882, he changed his party's name to the Irish Parliamentary Party",changed,he,DYNAMIC
"and created a well-organised grass roots structure,",created,he,DYNAMIC
"introducing membership to replace ""ad hoc"" informal groupings.",introducing,he,DYNAMIC
He created a new selection procedure to ensure the professional selection of party candidates,created,He,DYNAMIC
"committed to taking their seats,",committed,candidates,STATIVE
and in 1884 he imposed a firm 'party pledge',imposed,He,DYNAMIC
which obliged MPs to vote as a bloc in parliament on all occasions.,obliged,pledge,DYNAMIC
The creation of a strict party whip and a formal party structure was unique at the time.,was,creation,STATIVE
His party's efficient structure and control contrasted with the loose rules and flexible informality,contrasted,control,STATIVE
found in the main British parties;,found,rules,STATIVE
 they soon came to model themselves on the Parnellite model.,came,they,DYNAMIC
