Clause,mainVerb,mainReferent,Gold
"For example, clinical neurophysiologists specialize in the use of EEG and intraoperative monitoring",specialize,neurophysiologists,STATIVE
in order to diagnose certain neurological disorders.,diagnose,,CANNOT_DECIDE
Other neurologists specialize in the use of electrodiagnostic studies - needle EMG and NCSs.,specialize,neurologists,STATIVE
"In the US, physicians do not typically , specialize in all the aspects of clinical neurophysiology - ie sleep, EEG, EMG, and NCSs.",typically,physicians,STATIVE
"The American Board of Clinical Neurophysiology certifies US physicians in general clinical neurophysiology, epilepsy, and intraoperative monitoring.",certifies,Board,DYNAMIC
The American Board of Electrodiagnostic Medicine certifies US physicians in electrodiagnostic medicine and certifies technologists in nerve conduction studies.,certifies,Board,DYNAMIC
Sleep medicine is a subspecialty field in the US under several medical specialties,is,medicine,STATIVE
"including anesthesiology, internal medicine, family medicine, and neurology.",including,,STATIVE
Neurosurgery is a distinct specialty,is,Neurosurgery,STATIVE
"that involves a different training path,",involves,specialty,STATIVE
and emphasizes the surgical treatment of neurological disorders.,emphasizes,specialty,STATIVE
