Clause,mainVerb,mainReferent,Gold
"The Latin word sola means ""alone"", ""only"", or ""single"".",means,sola,STATIVE
"The use of the phrases as summaries of teaching emerged over time during the reformation,",emerged,use,DYNAMIC
based on the overarching principle of sola scriptura (by scripture alone).,based,,STATIVE
This idea contains,contains,idea,STATIVE
the four main doctrines on the Bible: that its teaching is needed for salvation (necessity);,needed,teaching,STATIVE
that all the doctrine necessary for salvation comes from the Bible alone,comes,doctrine,STATIVE
(sufficiency); that everything taught,taught,everything,CANNOT_DECIDE
in the Bible is correct (inerrancy),is,inerrancy,STATIVE
"; and that, by the Holy Spirit overcoming sin, believers may read and understand truth from the Bible itself,",read,doctrine,DYNAMIC
"though understanding is difficult,",is,understanding,STATIVE
so the means used to guide individual believers to the true teaching,used,means,DYNAMIC
is often mutual discussion within the church (clarity).,is,means,STATIVE
