Clause,mainVerb,mainReferent,Gold
becoming the official governing body for poker,becoming,,DYNAMIC
and promoting the game as a mind sport.,promoting,,DYNAMIC
In 2011 it announced plans for two new events:,announced,it,DYNAMIC
"The Nations Cup, a duplicate poker team event, to be staged on the London Eye on the banks of the River Thames",staged,it,CANNOT_DECIDE
"and The Table, the invitation only IFP World Championship,",“,it,CANNOT_DECIDE
"featuring roughly 130 of the worlds best poker players, in an event to find the 2011 official ""World Champion"".",featuring,“,STATIVE
==Gameplay==,,,CANNOT_DECIDE
"In casual play, the right to deal a hand typically rotates among the players",rotates,right,DYNAMIC
and is marked by a token,marked,right,STATIVE
called a dealer button (or buck).,called,token,STATIVE
"In a casino, a house dealer handles the cards for each hand,",handles,dealer,DYNAMIC
but the button (typically a white plastic disk) is rotated clockwise among the players to indicate a nominal dealer to determine the order of betting.,is,button,DYNAMIC
"The cards are dealt clockwise around the poker table, one at a time.",dealt,cards,DYNAMIC
"One or more players are usually required to make forced bets, usually either an ante or a blind bet (sometimes both).",required,players,DYNAMIC
"The dealer shuffles the cards, the player on the chair to their right cuts,",shuffles,dealer,DYNAMIC
"and the dealer deals the appropriate number of cards to the players one at a time, beginning with the player to their left.",deals,dealer,DYNAMIC
"Cards may be dealt either face-up or face-down,",dealt,Cards,DYNAMIC
depending on the variant of poker,depending,,STATIVE
being played.,played,poker,DYNAMIC
"After the initial deal, the first of what may be several betting rounds begins.",begins,first,DYNAMIC
"Between rounds, the players' hands develop in some way,",develop,hands,DYNAMIC
often by being dealt additional cards or replacing cards previously dealt.,dealt,hands,DYNAMIC
"At the end of each round, all bets are gathered into the central pot.",gathered,bets,DYNAMIC
"At any time during a betting round,",,,CANNOT_DECIDE
if one player bets and no opponents choose to call (match) the bet,choose,opponents,DYNAMIC
"and all opponents instead fold,",fold,bets,DYNAMIC
"the hand ends immediately,",ends,hand,DYNAMIC
"the bettor is awarded the pot,",awarded,hand,DYNAMIC
"no cards are required to be shown,",required,hand,STATIVE
and the next hand begins.,begins,hand,DYNAMIC
This is what makes bluffing possible.,is,This,STATIVE
"Bluffing is a primary feature of poker, one",is,Bluffing,STATIVE
that distinguishes it from other vying games and from other games,distinguishes,one,STATIVE
that make use of poker hand rankings.,make,games,DYNAMIC
"At the end of the last betting round,",,,CANNOT_DECIDE
"if more than one player remains,",remains,player,STATIVE
"there is a showdown,",is,showdown,STATIVE
in which the players reveal their previously hidden cards,reveal,players,DYNAMIC
and evaluate their hands.,evaluate,players,DYNAMIC
The player with the best hand according to the poker variant,according,,CANNOT_DECIDE
being played wins the pot.,wins,player,DYNAMIC
A poker hand comprises five cards;,comprises,hand,STATIVE
"in variants where a player has more than five cards, the best five cards play.",play,cards,DYNAMIC
==Variants==,,,CANNOT_DECIDE
2006 WSOP Main Event Table.,,,CANNOT_DECIDE
jpg|thumb|WSOP Main Event Table,,,CANNOT_DECIDE
"Poker has many variations,",has,Poker,STATIVE
all following a similar pattern of play,following,,STATIVE
and generally using the same hand ranking hierarchy.,using,,DYNAMIC
"There are four main families of variants,",are,families,STATIVE
largely grouped by the protocol of card-dealing and betting:,grouped,families,STATIVE
";Straight: A complete hand is dealt to each player, and pl",dealt,Straight,DYNAMIC
