Clause,mainVerb,mainReferent,Gold
"that [Wingfield] deserves much of the credit for the development of modern tennis.""",deserves,],STATIVE
"According to Honor Godfrey, museum curator at Wimbledon, Wingfield ""popularized this game enormously.",According,,DYNAMIC
He produced a boxed set,produced,He,DYNAMIC
"which included a net, poles, racquets, balls for playing the game --",included,set,STATIVE
and most importantly you had his rules.,had,He,STATIVE
He was absolutely terrific at marketing,was,He,STATIVE
and he sent his game all over the world.,sent,He,DYNAMIC
"He had very good connections with the clergy, the law profession, and the aristocracy",had,He,STATIVE
"and he sent thousands of sets out in the first year or so, in 1874.""",sent,He,DYNAMIC
"The world's oldest tennis tournament, the Wimbledon Championships, were first played in London in 1877.",played,tournament,DYNAMIC
The first Championships culminated a significant debate on how to standardize the rules.,culminated,Championships,DYNAMIC
"In the U.S. in 1874 Mary Ewing Outerbridge, a young socialite, returned from Bermuda with a sphairistik set.",returned,Outerbridge,DYNAMIC
She became fascinated by the game of tennis after watching British army officers play.,became,She,DYNAMIC
"She laid out a tennis court at the Staten Island Cricket Club at Camp Washington, Tompkinsville, Staten Island, New York.",laid,She,DYNAMIC
The first American National championship was played there in September 1880.,played,championship,DYNAMIC
An Englishman named,named,Englishman,STATIVE
"O.E Woodhouse won the singles title, and a silver cup worth $100, by defeating Canadian I. F. Hellmuth.",won,Woodhouse,DYNAMIC
There was also a doubles match,was,match,STATIVE
which was won by a local pair.,won,match,DYNAMIC
There were different rules at each club.,were,rules,STATIVE
The ball in Boston was larger than the one,was,ball,STATIVE
normally used in New York.,used,,DYNAMIC
"On 21 May 1881, the United States National Lawn Tennis Association (now the United States Tennis Association) was formed to standardize the rules",formed,Association,DYNAMIC
and organize competitions.,organize,Association,CANNOT_DECIDE
"The U.S. National Men's Singles Championship, now the US Open, was first held in 1881 at the Newport Casino, Newport, Rhode Island.",held,Championship,DYNAMIC
The U.S. National Women's Singles Championships were first held in 1887 in Philadelphia.,held,Championships,DYNAMIC
