Clause,mainVerb,mainReferent,Gold
and endured the taunts of other war-weary U.S. units,endured,tale,DYNAMIC
"that resented sharing a small Pacific island with the 509th,",resented,taunts,STATIVE
which appeared exempt from combat.,appeared,509th,STATIVE
Tinian Island was the staging area,was,Island,STATIVE
where the 509th moved after its creation in the desert.,moved,509th,DYNAMIC
Karnes has never spoken publicly about his role as Tibbets' right-hand administrative aide.,spoken,Karnes,DYNAMIC
He never even told his story to students in his 40 years of teaching college.,told,He,DYNAMIC
"War is hell,",is,says,STATIVE
"he says,",says,hell,DYNAMIC
"and when it was over,",was,it,STATIVE
he wanted to come home,wanted,hell,STATIVE
and rejoin his young family and not dwell on it.,rejoin,he,CANNOT_DECIDE
He earned a doctorate in history from Stanford University,earned,He,DYNAMIC
and taught Latin American history at Tulane University and Arizona State University.,taught,He,DYNAMIC
Next week marks the 57th anniversary of the atomic bombings.,marks,week,DYNAMIC
"As always, Karnes' mind will drift to memories of his good friend Tibbets, 87,",drift,mind,DYNAMIC
"who lives in Columbus, Ohio.",lives,Tibbets,STATIVE
"Each year on Aug. 6, ""I always think of Paul Tibbets",think,year,DYNAMIC
"and how he handled unbelievable responsibility,""",handled,think,DYNAMIC
Karnes said.,said,Karnes,DYNAMIC
Karnes met Tibbets,met,Karnes,DYNAMIC
when the 29-year-old bomber pilot walked into Karnes' office at Wendover Army Air Field on the Utah-Nevada border.,walked,pilot,DYNAMIC
Karnes was the personnel and classification officer.,was,Karnes,STATIVE
"He was only a captain,",was,He,STATIVE
but he had been left in charge at Wendover,left,captain,DYNAMIC
"the day Tibbets surprised them by landing a B-29, a new plane",surprised,Tibbets,DYNAMIC
no one at Wendover had seen.,seen,one,DYNAMIC
Tibbets had just been ordered to organize a combat force to drop a bomb,ordered,Tibbets,DYNAMIC
being developed by a secret enterprise,developed,bomb,DYNAMIC
known as the Manhattan Project.,known,enterprise,STATIVE
He was searching for a remote installation to train bomber crews and support units in total secrecy.,searching,He,DYNAMIC
Tibbets instantly liked the isolation and vast size of Wendover and the surrounding Bonneville Salt Flats.,liked,Tibbets,DYNAMIC
"And he immediately liked Karnes,",liked,he,STATIVE
who showed him around the base.,showed,Karnes,DYNAMIC
"In Karnes, Tibbets found a kindred spirit -- and a handball partner.",found,Tibbets,DYNAMIC
"Both were smart, disciplined, quiet men",were,men,STATIVE
"who thrived on efficiency, perfection and self-reliance.",thrived,men,DYNAMIC
Each had skills the other admired.,skills,Each,STATIVE
"Tibbets was a decorated, top-gun pilot,",was,Tibbets,STATIVE
but Karnes could wrangle the military rule book as well as Tibbets could fly.,wrangle,pilot,DYNAMIC
"""I don't recall ever having to tell Tom to do anything,""",recall,I,DYNAMIC
Tibbets said in an e-mail this week.,said,Tibbets,DYNAMIC
"""He was so knowledgeable",was,He,STATIVE
"he just got things done,",got,he,DYNAMIC
allowing me to concentrate on other matters.,allowing,,DYNAMIC
"I was very lucky to have Tom.""",was,I,STATIVE
Tibbets quickly returned to Wendover after that first visit to set up his headquarters.,returned,Tibbets,DYNAMIC
His first order appointed Karnes adjutant for the 509th.,Karnes,order,DYNAMIC
"Almost overnight, Wendover became a high-security base",became,Wendover,DYNAMIC
filled with off-limit areas,filled,base,STATIVE
covered in barbed wire.,covered,areas,STATIVE
"No one was allowed to talk about what they saw or heard,",allowed,one,STATIVE
even though most of the 509th had no idea,had,most,STATIVE
"why they were there,",were,they,STATIVE
except that 15 B-29s were being modified to carry a heavy load.,modified,B-29s,DYNAMIC
Karnes and his staff read outgoing mail to make sure,read,Karnes,DYNAMIC
no secrets slipped out.,slipped,secrets,DYNAMIC
"Karnes hated to pry,",hated,Karnes,STATIVE
and skimmed over personal portions of the letters.,skimmed,Karnes,DYNAMIC
Phone calls were monitored.,monitored,calls,DYNAMIC
An undercover force of Manhattan Project security agents infiltrated the base and bars in the little town of Wendover (population 103) to spy on airmen.,infiltrated,force,DYNAMIC
Karnes knew,knew,Karnes,STATIVE
"the 509th was preparing for a special bombing mission,",preparing,509th,DYNAMIC
but he had no idea,had,Karnes,STATIVE
what kind of bombs were involved.,involved,kind,STATIVE
"""I had a friend, the finance officer.",had,I,STATIVE
He said,said,He,DYNAMIC
that they had split the atom,split,they,DYNAMIC
"and that we were going to drop an atomic bomb,""",going,they,DYNAMIC
Karnes said.,said,Karnes,DYNAMIC
"""I said, `No.""'",said,I,DYNAMIC
"A noncommittal ""mmm-mm,"" was the most Karnes could ever get out of Tibbets on matters of the bomb.",get,mmm-mm,DYNAMIC
"By spring, the 509th prepared to move to Tinian Island, near Guam and Saipan.",prepared,509th,DYNAMIC
"That would put the B-29s about 1,500 miles from Japan -- a 13-hour round-trip flight.",put,That,DYNAMIC
"Karnes was deluged with orders for inoculations, equipment, transfers and promotions.",deluged,Karnes,DYNAMIC
"Karnes arrived on Tinian on May 18, 1945, as part of an advance team",arrived,Karnes,DYNAMIC
that flew in the five C-54 transport planes of the 509th.,flew,team,DYNAMIC
"On May 29, 1,200 men arrived on the troopship Cape Victory after a five-week trip from Seattle.",arrived,men,DYNAMIC
"Tinian Island had been captured from Japan,",captured,Island,DYNAMIC
"and the Seabees, the construction arm of the Navy, had built two large airfields.",built,Island,DYNAMIC
The 509th took North Field,took,509th,DYNAMIC
and stayed in relative isolation from other B-29 units on the island.,stayed,509th,DYNAMIC
"Karnes handed out bunk assignments,",handed,Karnes,DYNAMIC
"choosing the mess officer, Chuck Perry, to share his tent.",choosing,Karnes,DYNAMIC
"Karnes had his own Jeep,",had,Karnes,STATIVE
and went to the beach and to evening movies,went,Karnes,DYNAMIC
shown by other units as often as he could.,shown,movies,STATIVE
"But at the movies, he had to remove the distributor cap on his Jeep",had,he,DYNAMIC
"so the vehicle wouldn't be stolen, perhaps by jealous airmen",stolen,vehicle,DYNAMIC
who resented the 509th.,resented,airmen,STATIVE
Not until the day before Tibbets and his crew flew to Hiroshima was the 509th told,was,flew,DYNAMIC
what was happening.,happening,what,DYNAMIC
The word spread:,spread,word,DYNAMIC
"""This is it.",is,This,STATIVE
"This is the big mission.""",is,This,STATIVE
Karnes and hundreds of other men from the 509th stood along the flight line as Tibbets,stood,hundreds,STATIVE
"and the Enola Gay took off at 2:45 a.m. on Aug. 6, a warm, tropical night.",took,Gay,DYNAMIC
Three B-29s had gone ahead to check the weather at Hiroshima and two other possible bomb sites.,gone,B-29s,DYNAMIC
Two other B-29s left in two-minute intervals after Tibbets,left,B-29s,DYNAMIC
so their crews could take photos and drop devices to measure radiation and other effects of the bomb.,take,crews,DYNAMIC
Tibbets got the word only an hour from Hiroshima,got,Tibbets,DYNAMIC
that the city's weather was clear.,was,weather,STATIVE
"As they approached, Tibbets braced for Japanese anti-aircraft fire.",braced,Tibbets,DYNAMIC
None came.,came,None,DYNAMIC
"Early in the flight, the crew had inserted a plug of uranium into the 9,000-pound bomb,",inserted,crew,DYNAMIC
"nicknamed ""Little Boy.""",nicknamed,inserted,STATIVE
"Ninety seconds from the bomb drop, Tibbets put the plane on auto-pilot.",put,Tibbets,DYNAMIC
The crew slipped on dark glasses to prepare for the blinding flash of the bomb.,slipped,crew,DYNAMIC
"At 8:15 a.m. Hiroshima time, the pneumatic bomb-bay doors opened",opened,doors,DYNAMIC
"and ""Little Boy,"" equivalent to 20,000 tons of TNT, fell out.",fell,doors,DYNAMIC
Tibbets and his crew had exactly 43 seconds to get away,had,Tibbets,STATIVE
before the bomb exploded.,,,DYNAMIC
"The Enola Gay climbed,",climbed,Gay,DYNAMIC
"and Tibbets fought to turn the plane in the air-bending, 155-degree",fought,Gay,DYNAMIC
the crews had been practicing off Tinian for months.,practicing,crews,DYNAMIC
He pushed off the dark glasses,pushed,He,DYNAMIC
because he couldn't see to fly.,see,he,DYNAMIC
When the bomb exploded,exploded,bomb,DYNAMIC
"as planned 1,890 feet over Hiroshima,",,,CANNOT_DECIDE
"Tibbets' mouth tingled, and",tingled,mouth,DYNAMIC
he tasted the lead fillings in his teeth.,tasted,mouth,DYNAMIC
"A minute later, the shock wave hit.",hit,wave,DYNAMIC
The crew was horrified by the purple mushroom cloud,horrified,crew,STATIVE
that climbed to 10 miles,climbed,cloud,DYNAMIC
and looked,looked,cloud,STATIVE
as if it would engulf the Enola Gay.,engulf,it,DYNAMIC
"More shocking was the city of Hiroshima,",was,city,STATIVE
which was on fire and bubbling like tar.,was,Hiroshima,STATIVE
"""We were all appalled,""",appalled,We,STATIVE
"the pilot said in his book ""The Tibbets Story.""",said,pilot,DYNAMIC
"Back on Tinian, Karnes had gone to bed.",gone,Karnes,DYNAMIC
But he didn't sleep long.,sleep,he,DYNAMIC
Someone woke him to say,woke,Someone,DYNAMIC
"Gen. Hap Arnold, chief of the Army Air Forcesin Washington, was on the phone and asking for him.",was,Arnold,STATIVE
"Arnold told Karnes,",told,Arnold,DYNAMIC
"""Tibbets is going to be landing in three to four hours,",going,told,DYNAMIC
"and I want to give him the Distinguished Service Cross,",want,Tibbets,STATIVE
"and it is your job to write up the explanation.""",is,it,STATIVE
"""I had no idea",had,I,STATIVE
how you wrote up an award.,wrote,you,DYNAMIC
"I'd never written up any award,""",written,I,DYNAMIC
Karnes said.,said,Karnes,DYNAMIC
"""So I got all of my sergeants out,",got,I,DYNAMIC
"and they're all digging through their (books.)""",'re,they,DYNAMIC
"When an unsuspecting Tibbets descended from the Enola Gay on Tinian,",descended,Tibbets,DYNAMIC
he barely managed to palm his pipe,managed,he,DYNAMIC
"as Gen. Carl Spaatz, commander of the Strategic Air Forces, stepped forward to pin the medal on his bomb flight coveralls.",stepped,Spaatz,DYNAMIC
"Karnes, like the hundreds of others gathered along the flight line, was jubilant.",was,Karnes,STATIVE
He knew,knew,He,STATIVE
the war would soon be over,be,knew,STATIVE
and he would be heading home.,heading,war,DYNAMIC
A yearof secrecy and hard work wasover.,,,STATIVE
"Three days later, another B-29 from the 509th bombed Nagasaki.",bombed,B-29,DYNAMIC
"Five days later, Japan surrendered",surrendered,Japan,DYNAMIC
and World War II was over.,was,Japan,STATIVE
"Today, Karnes is frustrated",frustrated,Today,STATIVE
"that some of his fellow historians, the ones he calls ""revisionists,"" question the wisdom and morality of the bombings.",question,some,DYNAMIC
"What matters,",,,STATIVE
"he believes,",believes,he,STATIVE
is that his generation thought,is,matters,STATIVE
the bomb should be dropped.,dropped,bomb,DYNAMIC
"""We were not bloodthirsty guys,""",were,We,STATIVE
he said.,said,he,DYNAMIC
"""We were convinced then,",convinced,We,STATIVE
"and I still am,",am,We,STATIVE
that we ended the war a year or two earlier.,ended,we,DYNAMIC
"And what the casualties would have been,",been,casualties,STATIVE
"who knows -- but heavy.""",knows,who,STATIVE
"""On Tinian, and probably elsewhere, the Seabees were building enormous hospitals",building,Seabees,DYNAMIC
"while we were there,""",were,we,STATIVE
he said.,said,he,DYNAMIC
"""Those hospitals were not for us.",were,hospitals,STATIVE
They were for (an expected invasion of Japan).,were,invasion,STATIVE
"And then the casualties were going to be terrible.""",going,casualties,STATIVE
Karnes carries the image of hundreds of hospital beds in his mind.,carries,Karnes,DYNAMIC
"In his heart, he holds the unshakable conviction",holds,he,STATIVE
that the mission he helped organize saved America from disaster.,saved,mission,DYNAMIC
Denise Gamino writes for the Austin,writes,Gamino,DYNAMIC
(Texas) American-Statesman.,,,CANNOT_DECIDE
E-mail: dgamino(at)statesman.com,,,CANNOT_DECIDE
Story Filed By Cox Newspapers,,,DYNAMIC
For Use By Clients of the New York Times News Service,,,CANNOT_DECIDE
NYT-07-31-02 1845EDT,,,CANNOT_DECIDE
