Clause,mainVerb,mainReferent,Gold
"or formed for a community agenda,",formed,Williams,DYNAMIC
"the name ""depicted a fighting alliance against street gangsnothing more, nothing less.""",depicted,Williams,STATIVE
"Washington, who attended Fremont High School,",attended,Washington,DYNAMIC
"was the leader of the East Side Crips,",was,Washington,STATIVE
"and Williams, who attended Washington High School,",attended,Williams,DYNAMIC
led the West Side Crips.,led,leader,DYNAMIC
Williams recalled,recalled,Williams,DYNAMIC
"that a blue bandana was first worn by Crips founding member Buddha, as a part of his color-coordinated clothing of blue Levi's, a blue shirt, and dark blue suspenders.",worn,bandana,DYNAMIC
A blue bandana was worn in tribute to Buddha,worn,bandana,DYNAMIC
"after he was shot and killed on February 23, 1973,",shot,he,DYNAMIC
which eventually became the color of blue,became,February,DYNAMIC
associated with Crips.,associated,blue,STATIVE
===Chain of Command===,,,CANNOT_DECIDE
"Initially Crips leaders did not occupy leadership positions,",occupy,Chain,STATIVE
but were recognized as leaders because of their personal charisma and influence.,recognized,Chain,DYNAMIC
These leaders gave priority to expanding the gang's membership to increase its power.,gave,leaders,DYNAMIC
"By 1978, there were 45 Crips gangs,",were,gangs,STATIVE
"called sets,",called,gangs,STATIVE
operating in Los Angeles.,operating,gangs,DYNAMIC
The gang became increasingly violent,became,gang,DYNAMIC
as they attempted to expand their turf.,attempted,they,DYNAMIC
===Funding===,,,CANNOT_DECIDE
By the early 1980s the gang was heavily involved with drug trade.,involved,gang,STATIVE
Some of these Crips sets began to produce and distribute PCP (phencyclidine) within the city.,began,Some,DYNAMIC
They also began to distribute marijuana and amphetamine in Los Angeles.,began,They,DYNAMIC
In the early 1980s Crips sets began distributing crack cocaine in Los Angeles.,began,sets,DYNAMIC
The huge profits resulting from crack cocaine distribution induced many Crips members to establish new markets in other cities and states.,induced,profits,DYNAMIC
"In addition, many young men in other states adopted the Crips name and lifestyle.",adopted,men,DYNAMIC
"As a result of these two factors, Crips membership increased throughout the 1980s,",increased,membership,DYNAMIC
making it one of the largest street gang associations in the country.,making,,DYNAMIC
"In 1999, there were at least 600 Crips sets with more than 30,000 members transporting drugs in the United States.",were,sets,STATIVE
==Membership==,,,CANNOT_DECIDE
"Crips has over 800 sets with 30,000 to 35,000 members and associate members,",has,Membership,STATIVE
"including more than 13,000 members in Los Angeles.",including,,STATIVE
"The states with the highest estimated number of Crips sets are California, Florida and Illinois .",are,states,STATIVE
"Members typically consist of young African-American men, with some members being white, Hispanic, Asian, and Pacific Islander.",consist,Members,STATIVE
== Crip on Crip rivalries ==,=,rivalries,CANNOT_DECIDE
The Crips became popular throughout southern Los Angeles,became,Crip,DYNAMIC
as more youth gangs joined;,joined,gangs,DYNAMIC
"at one point they outnumbered non-Crip gangs by 3 to 1,",outnumbered,they,STATIVE
"sparking disputes with non-Crip gangs,",sparking,they,DYNAMIC
"including the L.A. Brims, Athens Park Boys, the Bishops, The Drill Company, and the Denver Lanes.",including,,STATIVE
By 1971 the gang's notoriety had spread across Los Angeles.,spread,notoriety,DYNAMIC
"By 1971, a gang on Piru Street in Compton, California, known as the Piru Street Boys, was formed and associated themselves with the Crips as a set.",formed,gang,DYNAMIC
"After two years of peace, a feud began between the Piru Street Boys and the other Crip sets.",began,feud,DYNAMIC
It would later turn violent,turn,It,DYNAMIC
as gang warfare ensued between former allies.,ensued,warfare,DYNAMIC
"This battle continued and by 1973, the Piru Street Boys wanted to end the violence",continued,battle,STATIVE
and called a meeting with other gangs,called,Boys,DYNAMIC
that were targeted by the Crips.,targeted,gangs,STATIVE
"After a long discussion, the Pirus broke all connections to the Crips",broke,Pirus,DYNAMIC
and started an organization,started,Pirus,DYNAMIC
"that would later be called the Bloods, a street gang infamous for its rivalry with the Crips.",called,organization,DYNAMIC
"Since then, other conflicts and feuds were started between many of the remaining sets of the Crips gang.",started,conflicts,DYNAMIC
It is a popular misconception,is,sets,STATIVE
that Crips sets feud only with Bloods.,sets,misconception,DYNAMIC
"In reality, they fight each otherfor example,",fight,they,DYNAMIC
the Rollin' 60s and 83rd Street Gangster Crips have been rivals since 1979.,been,60s,STATIVE
"In Watts, Los Angeles, the Grape Street Watts Crips and the P Jay Crips have feuded so much that the P Jay Crips even teamed up with the local Bloods set, the Bounty Hunter Bloods, to fight against the Grape Street Crips.",feuded,Angeles,DYNAMIC
== Practices ==,,,CANNOT_DECIDE
"Some practices of Crip gang life generally include rapping, graffiti and substitutions and deletions of particular letters of the alphabet.",include,=,STATIVE
"The letter ""b"" in the word ""blood"" will be ""disrespected"" among certain sets",disrespected,letter,DYNAMIC
and written with a cross inside it because of its association with the enemy.,written,letter,DYNAMIC
"The letters ""CK"", which stand for ""Crip killer"",",stand,CK,STATIVE
"will be avoided and substituted with a double ""cc"",",avoided,CK,DYNAMIC
"and the letter ""b"" will be replaced.",replaced,CK,DYNAMIC
"The words ""kick back""",,,CANNOT_DECIDE
"will instead be written as ""kicc bkacc"".",written,words,DYNAMIC
Many other letters are also altered due to symbolic associations.,altered,letters,DYNAMIC
"Crips traditionally refer to each other as ""Cuzz"",",refer,Crips,DYNAMIC
which itself is sometimes used as a moniker for Crip.,used,itself,DYNAMIC
"""Crab"" is the most disrespectful epithet to call a Crip,",is,Crab,STATIVE
and can warrant fatal retaliation.,warrant,epithet,DYNAMIC
Crips in prison modules during the 1970s and 80s would speak in Kiswahili to maintain privacy among guards and rival gangs.,speak,Crips,DYNAMIC
