Clause,mainVerb,mainReferent,Gold
that it was important to make long-term investments despite the current slump in the technology business.,was,it,STATIVE
"""To play to win in technology,",play,,CANNOT_DECIDE
you innovate,innovate,you,DYNAMIC
"and you lead,""",lead,you,DYNAMIC
he said.,said,he,DYNAMIC
But manufacturing technology products is a costly and cyclical business.,is,products,STATIVE
"In June, IBM announced",announced,IBM,DYNAMIC
that it was taking a charge of more than $2 billion against earnings.,taking,it,DYNAMIC
The largest single reasons for the charge were the cost of getting out of the business,were,reasons,STATIVE
"of manufacturing hard disks for storage,",manufacturing,business,CANNOT_DECIDE
"which it sold to Hitachi,",sold,it,DYNAMIC
and closing down some of its older semiconductor operations.,closing,business,CANNOT_DECIDE
But Kelly said,said,Kelly,DYNAMIC
"the demand for advanced chips, like those produced at IBM's facility in Burlington, Vt., is strong.",is,demand,STATIVE
"""I need more capacity in that end of the market,""",need,I,STATIVE
"he said,",said,need,DYNAMIC
"""and this is factory is critical to meeting that growing demand.""",is,I,STATIVE
"If IBM has miscalculated the demand,",miscalculated,IBM,DYNAMIC
it will suffer badly as both the high operating costs and depreciation on the huge capital investment for the East Fishkill factory drag down earnings.,suffer,it,DYNAMIC
But industry analysts said,said,analysts,DYNAMIC
the plant should be insulated from a falloff in one or a few segments of the semiconductor market.,insulated,plant,STATIVE
(END OPTIONAL TRIM),,,CANNOT_DECIDE
The factory is highly automated and designed to shift flexibly to produce many different kinds of chips to suit demand.,is,TRIM,STATIVE
"""The diversity is the big difference with this plant,""",is,diversity,STATIVE
"said Richard Doherty, president of Envisioneering, a research firm.",said,Doherty,DYNAMIC
"""It gives IBM the capability to make so many different kinds of custom chips,",gives,It,DYNAMIC
"and the world is going to custom chips.""",going,It,DYNAMIC
"The 140,000-square-foot plant is a testament to advanced manufacturing technology.",is,plant,STATIVE
"The 300-millimeter silicon wafers -- about the size of a standard pizza -- are shuttled around the facility in enclosed plastic pods,",shuttled,wafers,DYNAMIC
which ride on overhead tracks.,ride,pods,DYNAMIC
"They drop down from wires automatically into machines,",drop,They,DYNAMIC
"sheathed in stainless steel and glass, for each stage of processing and fabrication.",sheathed,machines,STATIVE
"Throughout the 500 processing steps, which typically last 20 days, the wafers are not touched by human hands.",touched,wafers,DYNAMIC
The circuits etched into the chips are less than one thousandth the width of a human hair.,are,circuits,STATIVE
"Human operators are there to monitor the systems,",are,operators,STATIVE
catch errors,catch,operators,CANNOT_DECIDE
and fine-tune the production process for maximum efficiency.,fine-tune,operators,CANNOT_DECIDE
"Because each of the hundreds of processing machines is self-enclosed, and essentially airtight, the uniforms operators wear",is,each,STATIVE
"are less constricting than in the previous generation of chip plants,",are,wear,STATIVE
which looked like space suits.,looked,plants,STATIVE
"The operators at the East Fishkill factory wear light nylon uniforms, light blue shoe coverings and translucent hair nets",wear,operators,STATIVE
made of paper.,made,nets,STATIVE
They look more like workers in a bakery.,look,They,STATIVE
"Yes, said Richard Brilla, director of the new facility,",said,Brilla,DYNAMIC
"""but the donuts are a lot more costly here.""",are,lot,STATIVE
"Each wafer, holding hundreds of chips,",holding,wafer,STATIVE
"is worth $6,000 to $10,000 apiece, depending on what insulation, circuitry and materials are used.",is,$,STATIVE
NYT-07-31-02 2338EDT,,,CANNOT_DECIDE
