Clause,mainVerb,mainReferent,Gold
one need never think of those,think,one,STATIVE
"left behind.""",left,those,STATIVE
"They stepped together into his carriage,",stepped,They,DYNAMIC
her eyes wide with wonder as she touched it,touched,she,DYNAMIC
"and felt, conveyed as if through her skin, the unearthly nature of the rails and reins, the wheelspokes.",felt,eyes,STATIVE
They took their seats within the car,took,They,DYNAMIC
and his driver set the horses trotting.,set,They,DYNAMIC
"For a few yards, they kicked up dust along the roadway; then they raised their hooves",kicked,they,DYNAMIC
and took to the air.,took,they,DYNAMIC
"She gaped, afraid but knowing",gaped,She,DYNAMIC
that no harm would come to her by his hand.,come,harm,DYNAMIC
"The New England woods disappeared,",disappeared,woods,DYNAMIC
even the greatest pines shrinking to insignificance,shrinking,disappeared,DYNAMIC
as they mounted the sky.,mounted,they,DYNAMIC
"Above them, the Milky Way drew",drew,Way,DYNAMIC
near as if the stars themselves could be reached.,reached,stars,DYNAMIC
A magnificent glow infused the carriage,infused,glow,DYNAMIC
as they merged with the sky's glory.,merged,they,DYNAMIC
Allan crushed the page in his hand,crushed,Allan,DYNAMIC
and hurled it at the window.,hurled,Allan,DYNAMIC
"""Damn you,"" he cried,",cried,he,DYNAMIC
"""will you never leave me be?",leave,cried,CANNOT_DECIDE
"Shall I never finish a story in peace?""",Shall,,CANNOT_DECIDE
"He pounded his desk in vain,",pounded,He,DYNAMIC
cursing the foul muse that drove him.,cursing,He,DYNAMIC
"The next day, Allan sat on a florally patterned chair in a well-furnished parlor.",sat,Allan,DYNAMIC
"Taking a measured sip of white wine from his crystal glass,",Taking,he,DYNAMIC
he glanced at his host  a cultured man,glanced,he,DYNAMIC
dressed in a light suit of the current fashion,dressed,man,STATIVE
and wearing his pale hair with a heavy set of sideburns ,wearing,,STATIVE
who passed him a silver tray.,passed,–,DYNAMIC
"""Cucumber sandwich?""",,,CANNOT_DECIDE
Allan took a sandwich between his fingers.,took,Allan,DYNAMIC
"""Thank you, Arthur.""",Thank,you,CANNOT_DECIDE
Arthur replaced the tray onto the lacquered cherry table,replaced,Arthur,DYNAMIC
that stood in the center of his ordered chamber.,stood,table,STATIVE
"In a manner delicately balanced between somber and genial,",balanced,manner,STATIVE
he refilled their glasses.,refilled,he,DYNAMIC
"""How is the writing these days, my dear Mr. Clemm?""",writing,the,CANNOT_DECIDE
"""Perfectly dreadful, my dear Mr. Mason,"" Allan sighed.",sighed,Allan,DYNAMIC
"""I had a perfect story in my pages;",had,I,STATIVE
my hero returned home,returned,hero,DYNAMIC
"and reclaimed his love,",,,DYNAMIC
"I nearly had it tied together before""",had,I,DYNAMIC
"""Before?""",,,CANNOT_DECIDE
"""Before that blasted",blasted,that,CANNOT_DECIDE
impulse came over me,came,blasted,DYNAMIC
and I started writing like Edgar Poe ,started,blasted,DYNAMIC
"though the most recent was not so morbid as my many others, thank Heaven.""",was,recent,STATIVE
Arthur's face assumed a long-suffering aspect of authoritative exasperation.,assumed,face,STATIVE
"""I'm not familiar with Mr. Poe's works,",'m,I,STATIVE
but I assume,assume,I,STATIVE
"you're referring to your unhealthy penchant for the fantastic.""",referring,you,DYNAMIC
"""It's far from a 'penchant,' Arthur.",'s,It,STATIVE
"This is more like a compulsion, a beast",is,This,STATIVE
"that lies waiting in the dark for the perfect moment,",lies,beast,STATIVE
"then leaps and takes ahold of me,",leaps,compulsion,DYNAMIC
"screaming out through my quill.""",screaming,compulsion,DYNAMIC
"""How perfectly awful.""",,,STATIVE
Arthur grimaced at the vivid description.,grimaced,Arthur,DYNAMIC
"""I'm sure",'m,I,STATIVE
you know,know,you,STATIVE
that you must curb this behavior,curb,you,DYNAMIC
"if you wish to produce any writing fit for public consumption.""",wish,you,STATIVE
"""I know,""",know,I,STATIVE
"Allan replied,",replied,Allan,DYNAMIC
"""but how am I to do that?",am,I,CANNOT_DECIDE
You know,know,You,STATIVE
I do not wish to make my stories thus;,wish,I,STATIVE
"but it is my nemesis,",is,it,STATIVE
"confronting me anew at every turn!""",confronting,nemesis,DYNAMIC
Arthur raised a critical brow.,raised,Arthur,DYNAMIC
"""Perhaps you could make some headway",make,you,DYNAMIC
if you denied your darker side the outlet of the colorful metaphors,denied,you,DYNAMIC
you so enjoy.,enjoy,you,STATIVE
Every action you take to deny it nourishment will bring you closer to your goal;,bring,action,DYNAMIC
"and believe me, Allan,",believe,action,CANNOT_DECIDE
you must take every opportunity to quash this uncivilized obsession,take,Allan,DYNAMIC
if you intend to publish.,intend,you,STATIVE
"There simply is no audience for fairy tales  no literate audience, at least.""",is,audience,STATIVE
"""It is true,""",is,It,STATIVE
"Allan admitted,",admitted,Allan,DYNAMIC
"fidgeting with his cufflinks,",fidgeting,,DYNAMIC
"""that I would not dream of submitting one of these corruptions of literature to any publisher.",dream,cufflinks,DYNAMIC
"I've even tried rewriting the corrupted sections,",tried,I,DYNAMIC
"but once my characters have gone down that road,",gone,characters,DYNAMIC
nothing can recall their former life.,recall,I,DYNAMIC
My prodigal ink-blooded children simply lose their vitality,lose,children,DYNAMIC
"when forced along the proper road.""",forced,,DYNAMIC
Arthur sighed and sipped his wine.,sighed,Arthur,DYNAMIC
"""If only you would restrain this morbid impulse of yours,",restrain,you,DYNAMIC
you might write something really worth reading.,write,you,DYNAMIC
It's hard enough listening to your wild speech,listening,It,STATIVE
"without seeing it appear in the refined world of print, like a surly foreigner among a genteel crowd.""",seeing,It,DYNAMIC
"Allan hung his head,",hung,Allan,DYNAMIC
holding his wine with both hands between his arched knees.,holding,Allan,STATIVE
"His hair was slightly unkempt after his sleepless night,",was,hair,STATIVE
and his clothing had a rumpled look,had,hair,STATIVE
"as if, by mere proximity, it had taken on the aspect of his weariness.",taken,it,DYNAMIC
He scratched the back of his dark-haloed head,scratched,He,DYNAMIC
and blinked bleary eyes.,blinked,He,DYNAMIC
"""I would drive it out,""",drive,I,DYNAMIC
"he said softly,",said,drive,DYNAMIC
"""but I fear for what would remain.""",fear,I,STATIVE
"""Perhaps you require a rest from writing,""",require,you,STATIVE
suggested Arthur.,suggested,Arthur,DYNAMIC
"""You might find",find,You,DYNAMIC
"that some time in an honest occupation would ground you somewhat,",ground,time,DYNAMIC
"improve your disposition.""",improve,ground,DYNAMIC
"""Perhaps it would,"" Allan replied,",replied,Allan,DYNAMIC
rising,rising,replied,DYNAMIC
and vainly straightening his suit.,straightening,replied,DYNAMIC
"""I shall consider it;",consider,I,STATIVE
"in the meantime, however, I must be off.",be,I,STATIVE
"You have been a gracious host, as always.""",been,You,STATIVE
Arthur rose and shook his hand.,rose,Arthur,DYNAMIC
"""So dear a friend is always welcome to my counsel and my home,""",is,friend,STATIVE
he said.,said,he,DYNAMIC
"""I hope soon to see you in better sorts.""",hope,I,STATIVE
They parted,parted,They,DYNAMIC
and Allan made his way pensively from Arthur's gate.,made,They,DYNAMIC
"He walked the wheel-ruts, hands in his pockets and unshined shoes",walked,He,DYNAMIC
collecting dust.,collecting,shoes,DYNAMIC
"Some quarter-mile from Arthur's gate, he halted,",halted,he,DYNAMIC
confronted by a halloo.,confronted,quarter-mile,DYNAMIC
"""Nathan?""",,,CANNOT_DECIDE
he called out to the empty road.,called,he,DYNAMIC
The reply came from above him,came,reply,DYNAMIC
and Allan turned to see his friend reclining in the fork of a great tree.,turned,reply,DYNAMIC
"""I had a hunch",had,I,STATIVE
"you'd be at Arthur's today,""",be,you,STATIVE
"said Nathan,",said,had,DYNAMIC
"""so I thought",thought,I,STATIVE
"I'd wait here for you.""",wait,I,DYNAMIC
"Nathan's lanky frame, dressed in a loose, tan jacket,",dressed,frame,STATIVE
fit into the branch like an elegant skeleton.,fit,frame,STATIVE
His hair fell loosely across a face,fell,hair,STATIVE
that seemed always to have a knowing smirk,seemed,face,STATIVE
"hidden just beneath its surface,",hidden,smirk,STATIVE
infusing his body with a rakish energy.,infusing,,DYNAMIC
"""So, Allan,"" said Nathan,",said,Nathan,DYNAMIC
"unfolding and lowering his legs to the roadside, """,unfolding,Nathan,DYNAMIC
"how goes life for the quintessential American author?""",goes,Allan,CANNOT_DECIDE
"""I wouldn't know,""",know,I,STATIVE
"replied Allan dryly, before continuing in another tone entirely.",replied,dryly,DYNAMIC
"""I destroyed another story last night, Nathan.""",destroyed,I,DYNAMIC
"Leaning against his tree,",,,STATIVE
Nathan shook his head.,shook,Nathan,DYNAMIC
"""You mean, finished another story.""",mean,You,STATIVE
"""Yes, it is finished!",finished,it,STATIVE
Ended!,,,STATIVE
Never again shall it see the rosy-fingered dawn!,see,it,DYNAMIC
"Nathan, you've read these abominations of mine.",read,you,DYNAMIC
You know just as well as I,know,You,STATIVE
"that they have no future, no potential.",have,they,STATIVE
"At best, they are faery tales;",are,they,STATIVE
"at worst, expeditions into macabre realms no healthy mind need ever see.""",see,expeditions,DYNAMIC
"""So instead, you would write  what?""",write,you,DYNAMIC
"""Something saleable; something worth reading, worth writing!",writing,worth,CANNOT_DECIDE
I want to write,want,I,STATIVE
as others do:,do,others,DYNAMIC
"a tale, set in our real world, of characters",set,tale,STATIVE
"who might live therein, not citizens of some airy demesne beyond the stars!""",live,characters,STATIVE
"""Why is that more desirable than what you write today?""",is,that,CANNOT_DECIDE
"""People will read such stories;",read,People,DYNAMIC
"they are worth publishing.""",are,they,STATIVE
"""If you never finish such stories, how can they be worth publishing?""",be,publishing,DYNAMIC
"""That is precisely why I must excise this malignant instinct!""",is,That,DYNAMIC
"""Why do you write?""",write,you,CANNOT_DECIDE
"""Why  to earn a living,",…,,CANNOT_DECIDE
I suppose.,suppose,I,STATIVE
"Why do you ask?""",ask,you,CANNOT_DECIDE
"""You choose to write rather than become a fisherman or a carpenter,",choose,You,DYNAMIC
though you face such difficulty.,face,you,DYNAMIC
"Why is that?""",is,Why,CANNOT_DECIDE
"""I suppose",suppose,I,STATIVE
it is because I enjoy my craft.,is,it,STATIVE
"I would not be happy, thus separated from it.""",be,separated,STATIVE
"""So at its heart, then, your writing  as opposed to working otherwise  is for yourself?""",–,writing,CANNOT_DECIDE
"""Yes, I suppose",suppose,I,STATIVE
one could see it thus.,see,one,DYNAMIC
"But really, Nathan, your queer habits of conversation have reached a new level.""",reached,habits,DYNAMIC
"Ignoring the statement,",Ignoring,Nathan,DYNAMIC
Nathan continued.,continued,Nathan,DYNAMIC
"""Your writing is for you, Allan, not for the publishers or some imagined audience.",is,writing,STATIVE
"Since you seem unable to write 'normally,' why not embrace your tales",embrace,,STATIVE
"as they are, leave behind the one unhappiness in the art",are,they,CANNOT_DECIDE
you admit,admit,you,CANNOT_DECIDE
is a source of pleasure?,is,,CANNOT_DECIDE
"Your stories strike a chord with the deepest, most ancient stories of mankind, the tales basic to humanity.",strike,stories,DYNAMIC
"Tell them,",Tell,them,CANNOT_DECIDE
and they will create an audience.,create,them,DYNAMIC
You need not pander to what you imagine,need,You,STATIVE
"their wants are; speak,",speak,,STATIVE
"and they shall listen.""",listen,You,DYNAMIC
"Allan crouched over his desk once more, pen in hand and mind blank.",crouched,Allan,DYNAMIC
"He contemplated a story, an outline",contemplated,He,DYNAMIC
he had laboriously constructed some time ago.,constructed,he,DYNAMIC
He had filled his pen,filled,He,DYNAMIC
"and raised it,",raised,He,DYNAMIC
"the nib descending towards the paper,",descending,nib,DYNAMIC
before the sound came:,came,sound,DYNAMIC
"the gentle, persistent tapping of the gnarled, primeval willow",,,CANNOT_DECIDE
"touching the window with long, insistent fingers.",touching,tapping,DYNAMIC
"His eyes awoke with a passionate, determined flame,",awoke,eyes,DYNAMIC
though the only light came from the glutted moon.,came,light,DYNAMIC
"Allan filled page after page, the words",filled,Allan,DYNAMIC
escaping from his mind onto the paper.,escaping,Allan,DYNAMIC
"Where before they had marched in regiments,",marched,had,DYNAMIC
practiced in ranks,practiced,had,DYNAMIC
"and followed their leaders' commands,",followed,had,DYNAMIC
"the words now escaped in their true forms, unhindered by any stricture.",escaped,words,DYNAMIC
"He continued long into the night,",continued,He,DYNAMIC
"until the eldritch orb had sunk into the waiting hands of the willow,",sunk,orb,DYNAMIC
raised perpetually skyward.,raised,sunk,DYNAMIC
Arthur looked up from the results of a nights frenzied labors,looked,Arthur,DYNAMIC
and looked Allan in the eye.,looked,Arthur,DYNAMIC
"""What is this?""",is,this,CANNOT_DECIDE
"he queried,",queried,he,DYNAMIC
indicating the pages,indicating,,DYNAMIC
he held in his left hand.,held,he,STATIVE
"""I decided that",decided,I,DYNAMIC
"since I wasn't having much success with more  traditional  stories,",having,I,STATIVE
I might see,see,I,DYNAMIC
what sort of work I produced,produced,I,DYNAMIC
"if I let my imagination go freely,""",let,I,DYNAMIC
"Allan replied, somewhat less self-assured",replied,Allan,DYNAMIC
than he had been the previous night.,been,he,STATIVE
"""What in G-d's name could have possessed you to do such a thing,""",possessed,in,DYNAMIC
"cried Arthur,",cried,Arthur,DYNAMIC
nearly raising his voice.,raising,Arthur,DYNAMIC
"""After all I said the day before, why have you abandoned centuries of literary progress for some self-indulgent fantasy?""",abandoned,you,CANNOT_DECIDE
"He shook the papers at Allan,",shook,He,DYNAMIC
raising them like a belt above the head of a disobedient son.,raising,He,DYNAMIC
"""This is nothing but a glorified Grimm's tale, a miscarried child of Stoker, a creation less fit to be published than to be told around an open fire at the hovel of some peasant!""",is,This,STATIVE
He spoke the last word with such heavy intonation,spoke,He,DYNAMIC
that Allan shrank back before the physical wave of sound emanating from Arthur's throat.,shrank,Allan,DYNAMIC
"""Do you hate the modern system of literature?",hate,you,CANNOT_DECIDE
Do you personally despise the works the Enlightenment or the progress,despise,,CANNOT_DECIDE
"made since Shakespeare??""",made,progress,CANNOT_DECIDE
"For a moment, Allan could hardly do more than shake his head.",do,Allan,DYNAMIC
"""No, of course not I """,…,,CANNOT_DECIDE
"""Then why,"" Arthur barreled on,",barreled,disregard,DYNAMIC
"""do you disregard them all",disregard,course,CANNOT_DECIDE
"and return to this superstitious babble, this morbid, paganistic drivel?",return,you,CANNOT_DECIDE
"Why do you disregard my warnings, my careful advice",disregard,you,CANNOT_DECIDE
given in the best of friendship,given,advice,CANNOT_DECIDE
"and designed only to save you from sinking into this very type of corruption, this literary debauchery?""",designed,advice,CANNOT_DECIDE
"He glared at Allan,",glared,He,DYNAMIC
eyes impaling him,impaling,eyes,STATIVE
and demanding a response.,demanding,eyes,DYNAMIC
"""Could you write decent tales with that willow at your window?""",write,you,CANNOT_DECIDE
"Allan cried out at last,",cried,Allan,DYNAMIC
stepping forward,stepping,,DYNAMIC
"and casting his arms open,",casting,,DYNAMIC
"confronting Arthur with this demanding,",confronting,casting,DYNAMIC
pleading interrogation.,pleading,casting,CANNOT_DECIDE
"""Its twigs rap constantly against the wall, the wind always demanding my attention.",rap,twigs,DYNAMIC
How could any writer accommodate the edicts of popular literature with the very forces of nature,accommodate,writer,CANNOT_DECIDE
"knocking upon his door?""",knocking,forces,CANNOT_DECIDE
"Arthur looked down his nose at the distraught author,",looked,Arthur,DYNAMIC
viewing his complaint with pure disdain,viewing,Arthur,DYNAMIC
scantily concealed by the veneer of politeness,concealed,disdain,STATIVE
that animated the construct,animated,veneer,DYNAMIC
that was Arthur Mason.,was,construct,STATIVE
"""A tree?",,,CANNOT_DECIDE
"A tree forced you to write this, my dear Mr. Clemm?",forced,tree,CANNOT_DECIDE
"I must admit,",admit,I,DYNAMIC
"this seems far-fetched,",seems,this,STATIVE
even by your standards  even your Nathan might have difficulty,–,standards,STATIVE
"believing you.""",believing,difficulty,CANNOT_DECIDE
"""You don't know",know,You,STATIVE
"what this is like,""",is,,STATIVE
"said Allan,",said,Allan,DYNAMIC
shaking his head.,shaking,Allan,DYNAMIC
"""Nathan would understand completely.""",understand,Nathan,STATIVE
"Even as he said it, Allan prayed",prayed,Allan,DYNAMIC
that his statement was true.,was,statement,STATIVE
"""Very well,"" said Arthur; ""then take your story to that hedonist",said,Very,DYNAMIC
and let him defend you,let,then,CANNOT_DECIDE
when no civilized publisher will approach you.,approach,publisher,DYNAMIC
"If you insist on abandoning me,",insist,you,STATIVE
"I shall not hold you.""",hold,I,STATIVE
"With that, he tossed the papers at Allan",tossed,he,DYNAMIC
and left the room.,left,he,DYNAMIC
"Stunned,",,,STATIVE
Allan slowly gathered up the pages,gathered,Allan,DYNAMIC
and placed them in order.,placed,Allan,DYNAMIC
He then turned and left through the door opposite,turned,He,DYNAMIC
"that Arthur had taken,",taken,Arthur,DYNAMIC
making his way past his host's doorman without assistance,making,,DYNAMIC
"and setting off on foot towards Nathan's residence, several miles away.",setting,,DYNAMIC
"Nathan read the package of words in silence, his only motions the steady progress of his eyes and occasional replacement of pages.",read,Nathan,DYNAMIC
Allan sat nervously across from him in a chair,sat,Allan,STATIVE
"Nathan had probably upholstered himself,",upholstered,Nathan,DYNAMIC
a patchwork design of fabric containing easily more stuffing than any other furniture item of the period.,containing,sat,STATIVE
"At long last, Nathan reached the end",reached,Nathan,DYNAMIC
and set down his reading on the table between them.,set,Nathan,DYNAMIC
Allan leaned forward unconsciously.,leaned,Allan,DYNAMIC
"""It's the best story",'s,It,STATIVE
"you've ever written.""",written,you,DYNAMIC
"Allan exhaled and leaned back into the chair,",exhaled,Allan,DYNAMIC
his face relaxing in imitation of his thoughts.,relaxing,Allan,DYNAMIC
"""So,"" he asked,",asked,he,DYNAMIC
"""you don't think",think,you,CANNOT_DECIDE
"it's a waste of ink and paper, a futile expedition into morbidity or literary debauchery?""",'s,it,CANNOT_DECIDE
"""Heavens, no,"" said Nathan, aghast.",said,Nathan,DYNAMIC
"""This is one of the strongest works",is,This,STATIVE
I've read in ages.,read,I,DYNAMIC
"It speaks to the deepest storyteller's instinct within us all,",speaks,It,DYNAMIC
yet is entirely original.,is,It,STATIVE
"My dear friend, you have done it.",done,friend,DYNAMIC
"Oh, they may rail against you at first; they may decry you as a heathen or a literary savage;",rail,they,DYNAMIC
"but while those in power say such things,",say,those,DYNAMIC
others will read your tales,read,they,DYNAMIC
and see their true worth.,see,others,DYNAMIC
Believe me,Believe,,CANNOT_DECIDE
when I say,say,I,DYNAMIC
"that you will be read a century from now.""",read,you,DYNAMIC
"Allan, though dubious as to that possibility, felt some temptation from the compliment;",felt,Allan,STATIVE
"mainly, it granted him the encouragement",granted,it,DYNAMIC
he still needed.,needed,he,STATIVE
Nathan promised to show the story to a printer,promised,Nathan,DYNAMIC
he knew,knew,he,STATIVE
"and Allan left it with him,",left,Nathan,DYNAMIC
then walked home under the spreading maples with a smile lingering on his face.,walked,left,DYNAMIC
He felt,felt,He,STATIVE
now that perhaps Nathan was right;,was,Nathan,STATIVE
"although the man was somewhat peculiar,",was,man,STATIVE
he had both an unimpeachable honesty and a certain propensity for insight.,had,he,STATIVE
"Certainly, it was undeniable",was,it,STATIVE
that the stories had an originality to them.,had,stories,STATIVE
"His mind's strangest fruit had ripened at last,",ripened,fruit,DYNAMIC
and he found the taste less bitter,found,fruit,STATIVE
than expected.,expected,,STATIVE
These thoughts and others like them filled his head,filled,thoughts,DYNAMIC
as he walked the long road home.,walked,he,DYNAMIC
"It was evening,",was,It,STATIVE
and the sky burned orange in the west,burned,evening,STATIVE
when he neared home at last.,neared,he,DYNAMIC
"Passionate, fiery colors filled the western sky before him,",filled,colors,STATIVE
though the sun itself had reached the trees and a few dark clouds,reached,sun,DYNAMIC
circled overhead.,circled,sun,STATIVE
"As Allan drew closer,",drew,Allan,DYNAMIC
"he distinguished a new cloud,",distinguished,he,DYNAMIC
a pillar rising directly ahead;,rising,pillar,DYNAMIC
"a road of smoke ascended in the west,",ascended,road,DYNAMIC
its source hidden by the very hillock,hidden,source,STATIVE
that concealed his house from the traveler,concealed,hillock,STATIVE
until one had nearly reached its door.,reached,source,DYNAMIC
"Allan's thoughts fled as one,",fled,thoughts,DYNAMIC
scattering on the breeze,scattering,,DYNAMIC
that scattered the warning plume.,scattered,breeze,DYNAMIC
"He ran the last distance,",ran,He,DYNAMIC
"crested the hill puffing to reveal Arthur below,",crested,distance,DYNAMIC
walking to the carriage,walking,distance,DYNAMIC
parked before Allan's house as two laborers,parked,carriage,STATIVE
wrapped a great saw in oilcloths,wrapped,laborers,DYNAMIC
and loaded it onto the vehicle's roof.,loaded,laborers,DYNAMIC
"Arthur paused in the door,",paused,Arthur,DYNAMIC
looking up at Allan,looking,,DYNAMIC
for a moment; then he turned and shut the door behind him.,turned,he,DYNAMIC
The driver snapped the reins,snapped,driver,DYNAMIC
and set the horses on.,set,driver,DYNAMIC
"As they trotted forth, Allan's eyes remained trapped by the carriage,",remained,eyes,STATIVE
following it up the hillock and past himself.,following,,DYNAMIC
The heavy curtains had been drawn across its windows.,drawn,curtains,DYNAMIC
He watched,watched,He,DYNAMIC
"as the carriage drew still more distant,",drew,carriage,DYNAMIC
the horses' hooves still kicking up dust along the roadway.,kicking,carriage,DYNAMIC
"When they had gone,",gone,they,DYNAMIC
"he remained, stunned, until the scent of woodsmoke recalled him to himself.",remained,he,STATIVE
He turned to regard the pillar,turned,He,DYNAMIC
still rising behind his house,rising,,DYNAMIC
and ran to see,ran,He,DYNAMIC
what had been done.,done,what,DYNAMIC
"Rounding the corner,",Rounding,he,DYNAMIC
he saw a great bonfire.,saw,he,DYNAMIC
"A mass of flaming wood stood before him,",stood,mass,STATIVE
heat singeing him,heat,mass,DYNAMIC
and sparks flying too close to his house.,sparks,mass,DYNAMIC
It was a moment,was,It,STATIVE
before he realized,realized,he,DYNAMIC
what else had changed:,changed,what,DYNAMIC
"near the wall, beneath his window, was a stump with black and ancient bark.",was,wall,STATIVE
"In a thoughtless panic, Allan flew to the stream",flew,Allan,DYNAMIC
that ran by his house,ran,stream,STATIVE
and began frantically throwing handfuls of water onto the pyre.,began,Allan,DYNAMIC
"His thoughts were not of the act's futility, nor even of the nights",were,thoughts,STATIVE
spent tormented by the twisted thing;,spent,were,DYNAMIC
"instead, all that filled",filled,all,DYNAMIC
"his mind was the tree's constant presence in his life, growing with him and beside him, its persistent reminders",was,growing,STATIVE
"that he had higher, truer things to write, the simple beauty of the great black tree for its own sake.",had,he,STATIVE
"His handfuls could do nothing to quench the hewn,",do,handfuls,DYNAMIC
"burning logs,",burning,,CANNOT_DECIDE
but when the night sky grew dark above him,grew,sky,DYNAMIC
"and the fire dwindled to black ashes,",dwindled,sky,DYNAMIC
tears threatened to spill forth,threatened,handfuls,DYNAMIC
and extinguish the final embers.,extinguish,tears,CANNOT_DECIDE
But he did not weep.,weep,he,DYNAMIC
"Instead, he bethought himself of the loss of the tree",bethought,he,DYNAMIC
; considered also Arthur's motivation,considered,,DYNAMIC
"and whether some good might not come of this, after all.",come,motivation,DYNAMIC
"Leaving the circle of ashes,",Leaving,he,DYNAMIC
"he stood and turned towards the woods,",stood,he,DYNAMIC
in which it was his habit to walk when in a pensive mood.,was,it,STATIVE
"He stepped slowly beneath the branches,",stepped,He,DYNAMIC
"a gust of wind stirring up the ashes behind him in a great, swirling eddy, a burning brand",stirring,stepped,DYNAMIC
that rose up,rose,brand,DYNAMIC
and dispersed on the winds,dispersed,brand,DYNAMIC
as though it were the willow's last breath.,were,it,STATIVE
"Allan wandered beneath the trees for a time,",wandered,Allan,DYNAMIC
"thoughts drifting through his mind like great banks of fog, strangely beautiful but impossible to penetrate.",drifting,thoughts,DYNAMIC
He considered Arthur's intervention,considered,He,DYNAMIC
; considered that it might be better to accept the fog,considered,intervention,DYNAMIC
