Clause,mainVerb,mainReferent,Gold
"The Greek Hellenistic Empire was gradually, and peacefully, absorbed into the Roman Empire.",absorbed,Empire,DYNAMIC
The Byzantine Empire and the Coming of Christianity,,,CANNOT_DECIDE
"The Romans ruled a pagan empire,",ruled,Coming,DYNAMIC
but the Aegean had an important influence on the early development of Christianity.,had,Empire,STATIVE
"In a.d. 95, St. John arrived on Patmos, a small rocky island in the Dodecanese, as a political prisoner.",arrived,John,DYNAMIC
It was here,was,It,STATIVE
that he wrote,wrote,he,DYNAMIC
"what was to become the final book of the New Testament, the Book of Revelation.",was,what,CANNOT_DECIDE
"It wasnt until a.d. 330, however,",was,It,STATIVE
"when the newly converted Emperor Constantine made Byzantium,",made,Constantine,DYNAMIC
"renamed Constantinople, capital of his Eastern Empire",renamed,Byzantium,STATIVE
that Christianity was assured of its dominant role in future Greek life.,assured,Christianity,DYNAMIC
"The Byzantine Empire had powerful and well-fortified cities,",had,Empire,STATIVE
but the countryside and the outlying islands were ravaged by waves of invaders.,ravaged,Empire,DYNAMIC
"In an attempt to counter a threat from the Saracen Muslims, a new potent religious force from the East, the Byzantine army forcefully enlisted the men of the islands.",enlisted,army,DYNAMIC
Disease took a further toll.,took,Disease,DYNAMIC
"By the time of the Crusades, many of the Aegean islands had been practically depopulated.",depopulated,many,DYNAMIC
"As the Byzantine Empire weakened at the end of the first millennium, Crusader forces were sent from Western Europe to counter the Muslim forces",sent,forces,DYNAMIC
and retake Jerusalem for the Christian faith.,retake,forces,CANNOT_DECIDE
"Unfortunately, their zeal was not matched by their discrimination.",matched,zeal,STATIVE
"The crusaders swept through the l;and of Byzantium slaughtering Christians as well as Muslims, civilians as well as soldiers.",swept,crusaders,DYNAMIC
"Constantinople was taken by Crusader forces in 1204,",taken,Constantinople,DYNAMIC
and they stripped,stripped,Constantinople,DYNAMIC
the city of manyof its finest treasureswhich now grace the public buildings of Venicealthough,grace,—,STATIVE
a large consignment of books and manuscripts was transferred to the monastery at Patmos,transferred,consignment,DYNAMIC
before the city fell.,fell,city,DYNAMIC
"While Byzantine land was being divided, there was no one in control of the seas,",was,one,STATIVE
so pirates raided towns on many of the islands.,raided,pirates,DYNAMIC
"To counter this,",counter,,CANNOT_DECIDE
"the populations moved from their homes on the coast and built settlements inland, out of sight of the raiding parties.",moved,populations,DYNAMIC
This created a pattern,created,This,DYNAMIC
seen today throughout the Aegean of a small port,seen,pattern,DYNAMIC
"(skala) which serves an inland settlement or chora,",serves,port,DYNAMIC
making it easier to protect the island from attack.,making,This,DYNAMIC
"The minor Aegean Islands were taken by various powerful European noblemen,",taken,Islands,DYNAMIC
"many of whom were Genoese or Venetian, such as Marco Sanudo on Naxos.",were,of,STATIVE
The noblemen had free rein to create their own fiefdoms.,had,noblemen,STATIVE
The Venetians fortified,fortified,Venetians,DYNAMIC
their main townsNaxos Town and Antiparos Town are wonderful examples of thiscreating labyrinths of narrow alleys and cul-de-sacs,are,Town,DYNAMIC
that were designed to confuse,designed,labyrinths,DYNAMIC
and to demoralize invaders.,demoralize,,CANNOT_DECIDE
"The Genoese took control of the eastern Aegean Islands,",took,Genoese,DYNAMIC
which were considered the most valuable for agriculture and trade.,considered,Islands,STATIVE
"After a final bloody defeat by the Muslims in 1309, Christian forces were forced from the Holy Land.",forced,forces,DYNAMIC
"The Knights of St. John, a holy military force, made their way to Rhodes and Kos in the Dodecanese.",made,Knights,DYNAMIC
"They began the process of building their strong citadels,",began,They,DYNAMIC
and reinforcing the Christian faith on the islands.,reinforcing,process,DYNAMIC
"However, they had not seen the last of their Muslim foe.",seen,they,DYNAMIC
A force was gaining strength in the east to threaten their new bases.,gaining,force,DYNAMIC
The Coming of the Ottoman Turks The Ottomans were roving invaders,roving,Coming,STATIVE
"who came from the east,",came,invaders,DYNAMIC
taking land in what is now Turkey.,taking,,DYNAMIC
"By the end of the 13th century, they began their first raids on the Aegean Islands.",began,they,DYNAMIC
"In 1453, they took Constantinople,",took,they,DYNAMIC
"and immediately made it their capital,",made,they,DYNAMIC
renaming it Istanbul.,renaming,they,DYNAMIC
They then set their sights on the islands of the Knights of St. John,set,They,DYNAMIC
"and, after an unsuccessful siege in 1480, they finally ejected the knights from the Dodecanese in 1522.",ejected,They,DYNAMIC
"In 1566, they wrested Chios from the Genoese,",wrested,they,DYNAMIC
"bolstering their hold on the eastern Aegean Islands,",bolstering,they,DYNAMIC
but the Cyclades remained in Venetian hands,remained,they,STATIVE
for another generation or moreTinos was the last to fall in 1715.,was,generation,STATIVE
The Ottomans brought new influences to the islands,brought,Ottomans,DYNAMIC
"that they controlled,",controlled,islands,STATIVE
forming a large empire,forming,Ottomans,DYNAMIC
that stretched around the eastern Mediterranean.,stretched,empire,STATIVE
"Toward Greek Independence However, a movement was growing on the Greek peninsula against Ottoman rule and for an independent Greek state.",growing,Independence,DYNAMIC
"In 1770, Russia came to aid the Greeks",came,Russia,DYNAMIC
"(defined by their Orthodox religion rather than by historical geographical boundaries),",defined,aid,STATIVE
declaring war on the Ottoman Empire and occupying several Aegean islands until 1774.,declaring,,DYNAMIC
Graffiti written by Russian soldiers can be seen in the caves of Antiparos.,seen,Graffiti,DYNAMIC
"Although this attempt was unsuccessful, the campaign for a Greek state continued into the 19th century",continued,campaign,STATIVE
and began to grow in strength.,began,campaign,DYNAMIC
The Aegean Islands played their part.,played,Islands,DYNAMIC
"Lesvos, Chios, and Samos lay in the important shipping lanes,",lay,Lesvos,STATIVE
and patriots began disrupting Ottoman cargo traffic.,began,Lesvos,DYNAMIC
"In return, the Turks violently put down every insurrection,",put,Turks,DYNAMIC
"including the massacre on Chios,",including,,STATIVE
"when 22,000 people were slaughtered.",slaughtered,people,DYNAMIC
"The Ottoman Empire was weakening, however, and in 1821, the peoples of the Greek mainland achieved nationhood for the first time.",weakening,Empire,DYNAMIC
The Cyclades and the Sporades island chains were also included in this new state.,included,Cyclades,DYNAMIC
"A new sense of identity enveloped Greek peoples throughout the Aegean,",enveloped,sense,DYNAMIC
thus commencing a movement to expand Greece,commencing,sense,DYNAMIC
and unify the disparate Orthodox populations.,unify,movement,CANNOT_DECIDE
The Twentieth Century,,,CANNOT_DECIDE
A series of disastrous decisions at the beginning of the 20th century began to sound a death knell for the Ottoman Empire.,began,series,DYNAMIC
"The Turks lost a short war with Italy,",lost,Turks,DYNAMIC
and were forced to relinquish the Dodecanese islands to the Italians.,forced,Turks,DYNAMIC
Greece took this opportunity to absorb the islands of the northern and eastern Aegean,took,Greece,DYNAMIC
and to add Macedonia to its mainland territories.,add,opportunity,CANNOT_DECIDE
"Following this debacle, the Ottomans then allied themselves to Germany in the World War I,",Following,,DYNAMIC
losing more territory with the defeat of the Germans in that war.,losing,Ottomans,DYNAMIC
"Greece was handed a strip of land along the western coast of Asia Minor,",handed,Greece,DYNAMIC
"which for over 2,000 years had had a substantial Greek population.",had,strip,STATIVE
"Greece moved in to administer the land,",moved,Greece,DYNAMIC
but a new influence upset any grand dreams of making this region a part of greater Greece.,upset,Greece,DYNAMIC
"In 1923, Turkey broke away from the tired Ottoman rulers,",broke,Turkey,DYNAMIC
and Kemal Ataturk rose to power on a wave of popular support.,rose,Turkey,DYNAMIC
"He promised a modern state for his people,",promised,He,DYNAMIC
"but as the situation became volatile,",became,situation,DYNAMIC
"civil strife broke out in Turkish cities,",broke,He,DYNAMIC
and those considered Greek were victims of threats and violence.,were,Greek,STATIVE
"Many had to leave their birthplaces, fleeing to Lesvos, Chios, and Samos, the Greek-ruled islands just offshore.",had,Many,DYNAMIC
Thousands of people arrived with little more than the clothes,arrived,Thousands,DYNAMIC
"they wore,",wore,they,STATIVE
putting great strain on the resources of the islands.,putting,,DYNAMIC
"Finally, Greece was ousted from its new territory in Asia Minor,",ousted,Greece,DYNAMIC
which became part of the new Turkish state.,became,Minor,DYNAMIC
"Greece attempted to stay out of World War II,",attempted,Greece,DYNAMIC
but Mussolini saw Greece as an ideal addition to his Italian empire.,saw,Greece,DYNAMIC
"His forces made a series of attacks from their bases in the Dodecanese islands,",made,forces,DYNAMIC
"including sinking a Greek naval vessel in the harbor of Tinos Town,",including,,DYNAMIC
but they only succeeded in strengthening the resolve of the population against them.,succeeded,forces,DYNAMIC
Later the Germans came in force,came,Germans,DYNAMIC
and occupied many of the islands.,occupied,Germans,DYNAMIC
"After the war, in 1949, the Dodecanese islands finally became part of the Greek nation.",became,islands,DYNAMIC
"But the country was politically fragmented, with arguments between monarchists and republicans, right and left,",was,country,STATIVE
and tension escalated into civil war.,escalated,tension,DYNAMIC
"The struggle bypassed most of the islands,",bypassed,struggle,DYNAMIC
although there was fierce fighting on Samos.,was,fighting,STATIVE
"Even after the fighting stopped more than a decade later, the country was not stable.",was,country,STATIVE
"At the same time, the massive growth in air and road transport saw shipping decline in importance.",saw,growth,DYNAMIC
"The Aegean Islands, which for centuries had been important ports on the trading routes,",been,Islands,STATIVE
became,became,Islands,DYNAMIC
the backwaters of this new transport network and the economies of several islands came close to collapse.,came,Islands,DYNAMIC
"In 1967, the military took the reins of power in Athens,",took,military,DYNAMIC
"and until 1974, the Colonels held sway with a repressive and brutal regime.",held,military,STATIVE
Many Greek islanders chose to leave,chose,islanders,DYNAMIC
"rather than live in poverty and terror,",live,islanders,DYNAMIC
and many made new homes in the United States and Australia.,made,islanders,DYNAMIC
"The expansion of air travel began the age of mass tourism,",began,expansion,DYNAMIC
and Greece along with the Aegean Islands became exciting destinations for northern Europeans,became,expansion,DYNAMIC
"escaping their damp, cool summers.",escaping,,DYNAMIC
"In 1982, Greece joined the European Common Market (now the European Union).",joined,Greece,DYNAMIC
"Since this time, membership has been of great monetary benefit to the country.",been,membership,STATIVE
The EU has given large subsidies to develop Greeces infrastructure and grants to excavate and protect its ancient monuments.,given,EU,DYNAMIC
"Airfields have been constructed on a number of the islands,",constructed,Airfields,DYNAMIC
and road systems have been expanded,expanded,Airfields,DYNAMIC
and im proved.,im,systems,DYNAMIC
Private investment has even made an increasingly modern ferry fleet possible.,made,investment,DYNAMIC
"Politically, the 1990s have been relatively quite times for the islands,",been,1990s,STATIVE
although the divorce of Greek prime minister Andreas Papandreou and his subsequent marriage to a much younger woman caused consternation within conservative Greek society.,caused,divorce,DYNAMIC
"As the Balkans flared to war once again,",flared,Balkans,DYNAMIC
"Greek nationalism has stirred,",stirred,nationalism,DYNAMIC
and there have been discussions in the kafeneion about the land of Macedonia,been,,STATIVE
returning to the fold of its forefathers.,returning,land,DYNAMIC
"Whether this will ever happen remains to be seen,",remains,happen,STATIVE
but perhaps the aid offered by Greece to Turkey after 1999s devastating earthquake is a sign,is,aid,STATIVE
that the animosity between these two traditional enemies is beginning to diminish.,beginning,animosity,DYNAMIC
