Clause,mainVerb,mainReferent,Gold
I got up.,got,I,DYNAMIC
I just want to know your name.,want,I,STATIVE
I wont tell you.,tell,I,DYNAMIC
I lunged at him,lunged,I,DYNAMIC
and grabbed his throat.,grabbed,I,DYNAMIC
"He punched me,",punched,He,DYNAMIC
then his whole body became dead weight.,became,body,DYNAMIC
"I let go,",let,I,DYNAMIC
and he fell to the ground.,fell,I,DYNAMIC
Dead.,,,CANNOT_DECIDE
I killed the penguin of my dreams.,killed,I,DYNAMIC
I went to the wall,went,I,DYNAMIC
and bawled my eyes out.,bawled,I,DYNAMIC
This can't be healthy.,be,This,STATIVE
burberry714,,,CANNOT_DECIDE
2008-11-10T21:00:53Z,,,CANNOT_DECIDE
ID: 45817,,,CANNOT_DECIDE
Prequels: none,,,CANNOT_DECIDE
Sequels: none,,,CANNOT_DECIDE
"It took me such a long time,",took,It,DYNAMIC
but everything has finally fallen into place.,fallen,It,DYNAMIC
"The memories I had of him were all memories of when we were going out,",were,memories,STATIVE
when I thought,thought,I,STATIVE
I was in love.,was,I,STATIVE
All I had now were memories.,were,All,STATIVE
There was just one thing.,was,thing,STATIVE
Every memory I had only caused me pain to think about.,caused,I,STATIVE
"Simple solution, right?",,,CANNOT_DECIDE
Just dont think about it.,think,Just,CANNOT_DECIDE
But.,,,CANNOT_DECIDE
How could you not think about it,think,you,CANNOT_DECIDE
if it was what made you happy?,was,it,CANNOT_DECIDE
"If it was the best few months of your life,",was,it,STATIVE
wouldnt you want to remember?,want,you,CANNOT_DECIDE
"Oh, and what sucked the most?",sucked,want,CANNOT_DECIDE
The ring he gave me for my last birthday?,gave,he,CANNOT_DECIDE
Unhealthily attatched to it!,attatched,ring,STATIVE
"Sure, I tried to take it off.",tried,I,DYNAMIC
I went a good three seconds before hyperventilating,went,I,STATIVE
and putting it back on my finger.,putting,I,DYNAMIC
I needed to move on.,needed,I,DYNAMIC
"I needed to just forget him,",needed,I,DYNAMIC
because I was dying inside.,dying,I,DYNAMIC
There was just one problem.,was,problem,STATIVE
I needed him to breath.,needed,I,DYNAMIC
"Without him, I felt so wrong!",felt,I,STATIVE
Every memory that once made me smile now caused the pain in my chest.,made,memory,DYNAMIC
I needed to move on.,needed,I,DYNAMIC
This was surely not healthy for me.,was,This,STATIVE
Or for anyone..,Or,,CANNOT_DECIDE
A Compilation of Reasons to Live: Part 1,,,CANNOT_DECIDE
Demosthenes,,,CANNOT_DECIDE
2008-11-10T21:02:34Z,,,CANNOT_DECIDE
ID: 45818,,,CANNOT_DECIDE
Prequels: none,,,CANNOT_DECIDE
Sequels: 45819,,,CANNOT_DECIDE
*The sun-rise every morning.,,,CANNOT_DECIDE
Green grass.,,,CANNOT_DECIDE
A warm day with not too much humidity and just enough wind.,,,CANNOT_DECIDE
Beaches.,,,CANNOT_DECIDE
"The full moon, the half moon, the moon in wax, the moon in wane.... the moon, basically.",....,moon,CANNOT_DECIDE
SMILE .,,,CANNOT_DECIDE
That warm fuzzy feeling,feeling,fuzzy,CANNOT_DECIDE
that you get,get,you,DYNAMIC
when you are loved.,loved,you,STATIVE
YOU ARE LOVED .,,,STATIVE
Friendships that annoy the hell out of you,annoy,Friendships,STATIVE
but you know will work out.,work,Friendships,STATIVE
Learning from friendships,,,CANNOT_DECIDE
that really.... arent working out.,working,Learning,STATIVE
"Cozy, stylish colorful shoes.",,,CANNOT_DECIDE
Having a bedroom all to yourself.,Having,,CANNOT_DECIDE
Colors.,,,CANNOT_DECIDE
HAVING A CHOICE .,,,CANNOT_DECIDE
Making somebody else happy.,Making,,CANNOT_DECIDE
"Good food, and plenty of it!",,,CANNOT_DECIDE
TAKE YOUR TIME .,,,CANNOT_DECIDE
"Wrapped in a warm, fluffy quilt.",Wrapped,,CANNOT_DECIDE
A backpack with your initials embroidered on it.,embroidered,backpack,STATIVE
Communication.,,,CANNOT_DECIDE
Sharpies and Hi-liters.,,,CANNOT_DECIDE
Doing,,,CANNOT_DECIDE
what you love.,love,you,STATIVE
HUGS .,,,CANNOT_DECIDE
Let the emotion emanate from within you.,Let,,CANNOT_DECIDE
OPEN YOUR HEART .,,,CANNOT_DECIDE
A Compilation of Reasons to Live: Part 2,Live,Reasons,CANNOT_DECIDE
Demosthenes,,,CANNOT_DECIDE
2008-11-10T21:04:23Z,,,CANNOT_DECIDE
ID: 45819,,,CANNOT_DECIDE
Prequels: 45818,,,CANNOT_DECIDE
Sequels: 45820,,,CANNOT_DECIDE
Caligraphy.,,,CANNOT_DECIDE
A whole page of cursive writing that looks so cool!!,looks,page,STATIVE
Mathematics.,,,CANNOT_DECIDE
Trees.,,,CANNOT_DECIDE
The crunch of leaves under your feet,leaves,crunch,CANNOT_DECIDE
as you walk through the woods.,walk,you,DYNAMIC
A light snow-fall.,,,CANNOT_DECIDE
Snow day!!,,,CANNOT_DECIDE
No homework.,,,CANNOT_DECIDE
Sunglasses that fall off your face,fall,Sunglasses,DYNAMIC
"when you run,",run,you,DYNAMIC
but look freaking awesome,look,Sunglasses,STATIVE
when youre standing still.,’re,you,STATIVE
A necklace with your name on it.,,,CANNOT_DECIDE
FAITH .,,,CANNOT_DECIDE
Trusting somebody.,Trusting,,CANNOT_DECIDE
Being trusted.,Being,,CANNOT_DECIDE
Learning,,,CANNOT_DECIDE
how to be trusted.,trusted,Learning,CANNOT_DECIDE
Making mistakes!,,,CANNOT_DECIDE
Wooooo hoooo!!!,,,CANNOT_DECIDE
DON T WE ALL ??,,,CANNOT_DECIDE
Isnt it FABULOUS ??!!!,Is,it,CANNOT_DECIDE
Being unique!,Being,,CANNOT_DECIDE
Striving for something,Striving,,CANNOT_DECIDE
and reaching your goal!,reaching,something,CANNOT_DECIDE
Making money.,,,CANNOT_DECIDE
NOT making money.,NOT,,CANNOT_DECIDE
Curled up on the couch on a rainy day.,Curled,,CANNOT_DECIDE
An evening out on the town.,,,CANNOT_DECIDE
An evening at home chatting up a storm on AIM .,chatting,evening,CANNOT_DECIDE
To cell phones!,,,CANNOT_DECIDE
MUSIC .,,,CANNOT_DECIDE
Blasting the rock and roll so loud that everyone within a ten yard radius can hear it,Blasting,,DYNAMIC
and identify the song.,identify,everyone,DYNAMIC
Big butts!,,,CANNOT_DECIDE
CRYING .,,,CANNOT_DECIDE
Let emotion spill over,Let,,CANNOT_DECIDE
"and catch your tears in something...a box, a hat, a bag.",catch,,CANNOT_DECIDE
Carrying your tears with you.,Carrying,,CANNOT_DECIDE
A Compilation of Reasons to Live: Part 3,,,CANNOT_DECIDE
Demosthenes,,,CANNOT_DECIDE
2008-11-10T21:06:40Z,,,CANNOT_DECIDE
ID: 45820,,,CANNOT_DECIDE
Prequels: 45819,,,CANNOT_DECIDE
Sequels: 45821,,,CANNOT_DECIDE
Carrying your love everywhere,Carrying,,CANNOT_DECIDE
you go.,go,you,DYNAMIC
Being corny and cheesy and old-fashioned,Being,,CANNOT_DECIDE
and LOVING,,,CANNOT_DECIDE
WHAT YOU DO !!,,,DYNAMIC
"Not quite being there yet, but getting there.",being,quite,CANNOT_DECIDE
Making friends.,,,CANNOT_DECIDE
Talking things out.,Talking,,CANNOT_DECIDE
Unscrew the bottle cap,Unscrew,,CANNOT_DECIDE
and let a little bit drizzle out at a timenot all at once.,let,,CANNOT_DECIDE
Freshly brewed A&W Root Beer.,brewed,Freshly,CANNOT_DECIDE
A good joke.,,,CANNOT_DECIDE
ANYTHING that makes you LAUGH OUT LOUD .,makes,ANYTHING,DYNAMIC
Laughing on the inside.,Laughing,,CANNOT_DECIDE
Self-esteem.... be it low or high.,be,....,CANNOT_DECIDE
Being a teenager.,Being,,CANNOT_DECIDE
Almost being a teenager.,being,Almost,CANNOT_DECIDE
"Being...um, older.",,,CANNOT_DECIDE
Knowing,Knowing,,CANNOT_DECIDE
what time it is!,is,it,STATIVE
Not knowing,knowing,,CANNOT_DECIDE
what time it is.,is,it,STATIVE
Owning a watch.,Owning,,CANNOT_DECIDE
People to talk to.,talk,People,CANNOT_DECIDE
A place to sit.,sit,place,CANNOT_DECIDE
A clean place to eat.,eat,place,CANNOT_DECIDE
Clean air to breathe.,breathe,Clean,CANNOT_DECIDE
Being ABLE to breathe!,breathe,ABLE,CANNOT_DECIDE
SEX !!,,,CANNOT_DECIDE
Romance.,,,CANNOT_DECIDE
One night stands.,stands,night,CANNOT_DECIDE
Understanding yourself.,,,CANNOT_DECIDE
Somebody else understanding you.,understanding,else,CANNOT_DECIDE
Discovering a new love.,Discovering,,CANNOT_DECIDE
Chasing after a crush.,Chasing,,CANNOT_DECIDE
FLIRTING .,,,CANNOT_DECIDE
Dancing like nobody is watching.,watching,Dancing,CANNOT_DECIDE
A Compilation of Reasons to Live: Part 4,,,CANNOT_DECIDE
Demosthenes,,,CANNOT_DECIDE
2008-11-10T21:08:04Z,,,CANNOT_DECIDE
ID: 45821,,,CANNOT_DECIDE
Prequels: 45820,,,CANNOT_DECIDE
Sequels: 45822,,,CANNOT_DECIDE
Fling your arms over your head and SCREAM .,Fling,,CANNOT_DECIDE
Running like hell from nothing and toward nothing...,like,Running,CANNOT_DECIDE
simply to run.,run,nothing,CANNOT_DECIDE
Sitting on the wet grass,Sitting,,CANNOT_DECIDE
and then having wet pants.,having,,CANNOT_DECIDE
YOUR MOST EMBARRASSING MOMENTS .,,,CANNOT_DECIDE
A good story to tell your children.,tell,story,CANNOT_DECIDE
Having children.,,,CANNOT_DECIDE
Not having children.,having,Not,CANNOT_DECIDE
"Singing, even when it sounds terrible!",Singing,,STATIVE
A heavy snow storm.,,,CANNOT_DECIDE
Losing electricity.,,,CANNOT_DECIDE
Being late for the bus,Being,,CANNOT_DECIDE
but having someone to drive you to school.,having,,CANNOT_DECIDE
Recovering from a cold.,,,CANNOT_DECIDE
Getting a tan!,Getting,,CANNOT_DECIDE
Being hopelessly pale and not caring!,Being,caring,CANNOT_DECIDE
The smiles,,,CANNOT_DECIDE
you get,get,you,DYNAMIC
after vacation is over.,is,smiles,STATIVE
A pat on the back.,,,CANNOT_DECIDE
The satisfaction you get,get,you,DYNAMIC
when you win a card game.,win,you,DYNAMIC
DAMN that was difficult... but worth it!!,was,,STATIVE
A long hand-written letter from a friend.,,,CANNOT_DECIDE
A short note from a close friend.,,,CANNOT_DECIDE
ACTION .,,,CANNOT_DECIDE
Emotion.,,,CANNOT_DECIDE
REACTION .,,,CANNOT_DECIDE
Logic.,,,CANNOT_DECIDE
Thinking things over.,Thinking,,CANNOT_DECIDE
Not thinking at all.,thinking,Not,CANNOT_DECIDE
A Compilation of Reasons to Live: Part 5,,,CANNOT_DECIDE
Demosthenes,,,CANNOT_DECIDE
2008-11-10T21:10:19Z,,,CANNOT_DECIDE
ID: 45822,,,CANNOT_DECIDE
Prequels: 45821,,,CANNOT_DECIDE
Sequels: 45838,,,CANNOT_DECIDE
A good movie.,,,CANNOT_DECIDE
Reading... YES !,,,CANNOT_DECIDE
I finally finished the page!,finished,I,DYNAMIC
"My god, if you think about it, the human body is just INCREDIBLE .",is,god,STATIVE
"I mean... the nervous system, the digestive system, the cardiovascular system... BIG WORDS !!",mean,I,STATIVE
What the hell did you just say?,say,you,CANNOT_DECIDE
WHATEVER !,,,CANNOT_DECIDE
Puddle jumping!,jumping,Puddle,CANNOT_DECIDE
The sound of the rain on the roof!,,,CANNOT_DECIDE
A beautiful sunset...with reds and golds and blues and purples and.... Rainbows!,,,CANNOT_DECIDE
All the colors really.,,,CANNOT_DECIDE
WERE SNOWED IN !,,,STATIVE
Thank god,Thank,,CANNOT_DECIDE
I can see things.,see,I,DYNAMIC
MAGIC .,,,CANNOT_DECIDE
Singing in the shower.,Singing,,CANNOT_DECIDE
Choosing not to sing.,sing,Choosing,CANNOT_DECIDE
Singing off-key,Singing,,CANNOT_DECIDE
and laughing about it!,laughing,,CANNOT_DECIDE
Spur of the moment!,,,CANNOT_DECIDE
I DO believe in fairies!,believe,I,STATIVE
Freezing cold.,,,CANNOT_DECIDE
Scalding hot.,,,CANNOT_DECIDE
Theres only us.,’s,us,STATIVE
Theres only this.,’s,this,STATIVE
"Forget regret,",,,CANNOT_DECIDE
or life is yours to miss.,yours,regret,STATIVE
"No other road, no other way.......",.....,way,CANNOT_DECIDE
NO DAY BUT TODAY .,,,CANNOT_DECIDE
-thanks to Jonathon Larson for the final quote,,,CANNOT_DECIDE
"Hello, My Name is Fame",is,Name,STATIVE
Demosthenes,,,CANNOT_DECIDE
2008-11-10T21:29:37Z,,,CANNOT_DECIDE
ID: 45823,,,CANNOT_DECIDE
Prequels: none,,,CANNOT_DECIDE
Sequels: 45829,,,CANNOT_DECIDE
The path veered to the right.,veered,path,STATIVE
I nearly veered off it.,veered,I,DYNAMIC
Damn.,,,CANNOT_DECIDE
I was daydreaming again.,was,I,DYNAMIC
"Not on the bike, Fame!",,,CANNOT_DECIDE
I reprimanded myself.,reprimanded,I,DYNAMIC
"Now refocused,",refocused,I,STATIVE
I leaned over,leaned,I,DYNAMIC
and peddled harder up the hill through the tall grass and flowers.,peddled,I,DYNAMIC
Almost there...,,,CANNOT_DECIDE
I reached the top,reached,there,DYNAMIC
and clapped my feet on the ground to stop my momentum.,clapped,I,DYNAMIC
The wind was blowing hard.,blowing,wind,STATIVE
I suddenly regretted not getting a haircut,regretted,I,DYNAMIC
when my mom told me to.,told,mom,DYNAMIC
What am I trying to prove anyway?,trying,I,CANNOT_DECIDE
My mind flinched back against this remark.,flinched,mind,DYNAMIC
I swung my legs over the seat,swung,I,DYNAMIC
and let the bike fall to the ground.,let,I,DYNAMIC
Standing there silently I was forced to reflect on that very question.,silently,Standing,STATIVE
What are you trying to prove?,trying,you,CANNOT_DECIDE
"Or rather, disprove?",,,CANNOT_DECIDE
My name.,,,CANNOT_DECIDE
Why?,,,CANNOT_DECIDE
Im just a normal guy.,’m,I,STATIVE
I dont want to be famous.,want,I,STATIVE
What are you hiding from?,hiding,you,CANNOT_DECIDE
Why are you afraid?,afraid,you,CANNOT_DECIDE
That is a very good question.,is,That,STATIVE
The Lights Go On at Night: Adrift,Go,Lights,DYNAMIC
Stovohobo,,,CANNOT_DECIDE
2008-11-10T21:44:35Z,,,CANNOT_DECIDE
ID: 45824,,,CANNOT_DECIDE
Prequels: 45781,,,CANNOT_DECIDE
Sequels: none,,,CANNOT_DECIDE
Seths lungs were totally still as he gazed out on the tapestry of stars and planets outside the window.,were,lungs,STATIVE
He felt the windows  extremely thick plastic-type material to keep out the vacuum.,felt,He,DYNAMIC
Amazing.,,,CANNOT_DECIDE
Terrifying.,,,CANNOT_DECIDE
"Calvin started screaming and crying,",started,Calvin,DYNAMIC
and Abbey was going into shock.,going,Calvin,DYNAMIC
"She collapsed back on the floor,",collapsed,She,DYNAMIC
chest heaving,heaving,collapsed,DYNAMIC
as she grasped for air.,grasped,she,DYNAMIC
"Seth rushed over,",rushed,Seth,DYNAMIC
"but as he leaned over her,",leaned,he,DYNAMIC
something hit him in the back of the head.,hit,Seth,DYNAMIC
He turned around,turned,He,DYNAMIC
and grabbed it.,grabbed,He,DYNAMIC
A respirator.,,,CANNOT_DECIDE
"Seth hesitated,",hesitated,Seth,DYNAMIC
but decided,decided,Seth,DYNAMIC
there was nothing else to do.,was,nothing,STATIVE
Abbeys breath calmed,calmed,breath,DYNAMIC
"as the cone molded to her mouth,",,,DYNAMIC
and she settled down to a comfortable peace.,settled,breath,DYNAMIC
Seth thought,thought,Seth,DYNAMIC
he could use some of that right about now.,use,he,DYNAMIC
"Or Calvin, still crying by the foyer stairs.",crying,Calvin,DYNAMIC
Seth grabbed his son,grabbed,Seth,DYNAMIC
"and gathered him close, fear and confusion",gathered,Seth,DYNAMIC
leaping through his heart.,leaping,Seth,DYNAMIC
So many mixed emotions  so utterly strange.,–,emotions,CANNOT_DECIDE
Suddenly a warbling chatter echoed from the ceiling.,Suddenly,,DYNAMIC
Then it morphed into a human-like voice.,morphed,it,DYNAMIC
"Welcome aboard, Maver family.",,,CANNOT_DECIDE
"Oh, Julianne",,,CANNOT_DECIDE
lovinglife307,,,CANNOT_DECIDE
2008-11-10T22:06:18Z,,,CANNOT_DECIDE
ID: 45825,,,CANNOT_DECIDE
Prequels: 45451,,,CANNOT_DECIDE
Sequels: 45940,,,CANNOT_DECIDE
"I still remember finding her,",remember,ID,STATIVE
how faded,faded,,STATIVE
she was.,was,she,STATIVE
How she faded into nothingness.,faded,she,DYNAMIC
I remember the overpowering sense of loneliness and sadness and grief.,remember,I,STATIVE
And anger.,anger,,CANNOT_DECIDE
"The anger, oh the anger.",oh,anger,CANNOT_DECIDE
I wanted to find him.,wanted,I,STATIVE
"I wanted to hurt him, to make him suffer",wanted,I,STATIVE
like hed made her suffer.,made,he,DYNAMIC
"I wanted to kill him, too.",wanted,I,STATIVE
I remember,remember,I,STATIVE
"how scared I was of these feelings, of how I had forced myself to stay calm.",was,I,STATIVE
"But now, as I look back,",look,I,DYNAMIC
I wish,wish,I,STATIVE
I hadnt stayed calm.,stayed,I,DYNAMIC
I wish,wish,I,STATIVE
I had acted on them.,acted,I,DYNAMIC
That feeling scares me more.,scares,feeling,STATIVE
"But mostly, I remember Julianne.",remember,I,STATIVE
"Her soft, bouncy hair.",,,CANNOT_DECIDE
"Her nose, her freckles, her eyes.",,,CANNOT_DECIDE
"At night, I think of her smile.",think,I,STATIVE
"Oh, Julianne, your smile.",Julianne,,CANNOT_DECIDE
And the way the smile lit up your whole face.,lit,smile,DYNAMIC
"It was like the sun coming out from behind a dark, gloomy cloud.",was,It,STATIVE
"Oh Juli, oh Juli.",Oh,Juli,CANNOT_DECIDE
I miss you so much.,miss,I,STATIVE
I hold in these feelings.,hold,I,STATIVE
"Not just for my family, but for me.",,,CANNOT_DECIDE
Because I wouldnt last a second thinking about her.,last,I,STATIVE
But at night.,,,CANNOT_DECIDE
"Oh, the darkness, coming down to relinquish me of my pain.",coming,Oh,DYNAMIC
"At night, I cry.",cry,I,DYNAMIC
I just cry.,cry,I,DYNAMIC
Mrs. Madam and the Mouse,,,CANNOT_DECIDE
pianoman,,,CANNOT_DECIDE
2008-11-10T22:07:16Z,,,CANNOT_DECIDE
ID: 45826,,,CANNOT_DECIDE
Prequels: none,,,CANNOT_DECIDE
Sequels: none,,,CANNOT_DECIDE
God cried that day.,,,DYNAMIC
Tears streamed down a cloudy sky hailing out on whoever stood between them and the ground.,streamed,Tears,DYNAMIC
Mrs. Madam was the most un-delighted of all.,was,Madam,STATIVE
Rain!,“,,CANNOT_DECIDE
"She screech,",,,DYNAMIC
grabbing the stares of a passerby.,grabbing,screech,DYNAMIC
She gave him a nasty look,gave,She,DYNAMIC
scarring the poor man.,scarring,look,DYNAMIC
He scurried out of her furious strutting pace down the sidewalk.,scurried,He,DYNAMIC
She smiled maliciously.,smiled,She,DYNAMIC
She loved,loved,She,STATIVE
the affect her temper paired with her ugly face,paired,loved,STATIVE
made on people.,made,face,DYNAMIC
I hate it!,“,,STATIVE
she ranted.,ranted,she,DYNAMIC
The mouse on her shoulder plugged his sensitive ears.,plugged,mouse,DYNAMIC
Here we are.,are,we,STATIVE
sighed Mrs. Madam.,sighed,,DYNAMIC
"She pounded up the stone steps to a sagging, rundown, grafeteed, doorway",pounded,She,DYNAMIC
lacking a doorknob.,lacking,,STATIVE
In its center was a knocker in the shape of Mrs. Madams ugly face.,was,center,STATIVE
Mrs. Madam smiled vainly at the likeness.,smiled,Madam,DYNAMIC
The smile shrank to a pout,shrank,smile,DYNAMIC
as she discovered,discovered,she,DYNAMIC
the archway held no shelter from the torrent.,held,archway,STATIVE
Dont go in yet.,go,“,CANNOT_DECIDE
reminded the mouse.,reminded,,DYNAMIC
"God, I know!",know,I,STATIVE
snapped Mrs. Madam.,snapped,,DYNAMIC
She hated being told,hated,She,STATIVE
"what to do,",do,what,CANNOT_DECIDE
but she hated with a burning passion,hated,She,STATIVE
being told,told,passion,CANNOT_DECIDE
what to do by a mouse.,do,what,CANNOT_DECIDE
refuge.,,,CANNOT_DECIDE
band geek,,,CANNOT_DECIDE
2008-11-10T22:22:58Z,,,CANNOT_DECIDE
ID: 45827,,,CANNOT_DECIDE
Prequels: 45769,,,CANNOT_DECIDE
Sequels: 45828,,,CANNOT_DECIDE
"No, I couldn't lose control.",lose,Prequels,DYNAMIC
"I thought of other things, of home.",thought,I,STATIVE
"School, friends, music""",,,CANNOT_DECIDE
Music!,,,CANNOT_DECIDE
"Yes, music!",,,CANNOT_DECIDE
"I played a song in my head, one",played,I,DYNAMIC
that I'd heard on the radio.,heard,one,DYNAMIC
"Focusing all of my concentration on the song,",Focusing,,DYNAMIC
I started singing and humming parts of it aloud.,started,I,DYNAMIC
"Somewhere faraway, Karon was saying something to me,",saying,Karon,DYNAMIC
but didnt listen attention to any of it.,listen,Karon,DYNAMIC
"It probably looked a little funny,",looked,It,STATIVE
"me lying there humming,",lying,It,STATIVE
him trying to talk to me.,trying,me,DYNAMIC
"After only a minute or two of it, I stopped.",stopped,I,DYNAMIC
"I heard scrawling on a notebook,",heard,I,DYNAMIC
"and he said, ""Interesting.",said,I,DYNAMIC
"You really are interesting, Regan.""",are,Regan,STATIVE
?,,,CANNOT_DECIDE
"He said this with a sort of astonishment,",said,He,DYNAMIC
"as if by me singing,",singing,I,CANNOT_DECIDE
I'd prevented something previously... unpreventable.,prevented,I,DYNAMIC
"He'd had to have been planning this"" had to have known",had,He,STATIVE
