Clause,mainVerb,mainReferent,Gold
of getting the younger tribe members,getting,way,CANNOT_DECIDE
used to seeing blood and feeling pain.,used,way,CANNOT_DECIDE
It is also a way of adapting these young children to their violent environment.,is,It,STATIVE
The Suri also paint their bodies white for some occasions.,paint,Suri,DYNAMIC
===Stick fighting===,fighting,Stick,CANNOT_DECIDE
A sport and ritual the Suri take extremely seriously is stick fighting.,is,Stick,STATIVE
"In most cases, stick fighting is done so young men can find wives.",done,fighting,DYNAMIC
It is a way,is,It,STATIVE
for young men to prove themselves to the young women.,prove,way,CANNOT_DECIDE
"To the Suri, the ideal time to stick fight is just after it rains.",is,time,STATIVE
"The fights are held between Suri villages,",held,fights,DYNAMIC
and the fights begin with 20 to 30 people on each side.,begin,fights,DYNAMIC
"Of these 20 to 30 people, all get a chance to fight one on one against someone from the other side.",get,all,DYNAMIC
During these fights there are referees present to make sure,referees,,STATIVE
all rules are being followed.,followed,rules,DYNAMIC
Many stick fights end within the first couple of hits.,stick,Many,DYNAMIC
Stick fighting has proven to be dangerous,proven,fighting,DYNAMIC
because people have died from being hit in the stomach.,died,people,DYNAMIC
"Since stick fighting draws a large audience,",draws,stick,DYNAMIC
it becomes a threat of danger.,becomes,it,DYNAMIC
Shooting can easily break out,break,Shooting,DYNAMIC
and this seems to be the new trend for young Suri men,seems,Shooting,STATIVE
; using guns instead of sticks.,using,,DYNAMIC
