Clause,mainVerb,mainReferent,Gold
"the Tories reformed their movement,",reformed,Tories,DYNAMIC
now holding,holding,Tories,STATIVE
"that sovereignty was vested in the three estates of Crown, Lords, and Commons rather than solely in the Crown.",vested,sovereignty,STATIVE
Toryism became marginalized during the long period of Whig ascendancy in the 18th century.,became,Toryism,DYNAMIC
Conservatives typically see Richard Hooker,see,Conservatives,STATIVE
"(1554-1600) as the founding father of conservatism, along with the Marquess of Halifax (1633-1695), David Hume (1711-1776) and Edmund Burke (1729-1797).",,,CANNOT_DECIDE
"Halifax promoted pragmatism in government, whilst Hume argued against political rationalism and utopianism.",promoted,Halifax,DYNAMIC
Burke served as the private secretary to the Marquis of Rockingham and as official pamphleteer to the Rockingham branch of the Whig party.,served,Burke,DYNAMIC
"Together with the Tories, they were the conservatives in the late 18th century United Kingdom.",were,they,STATIVE
Burke's views were a mixture of liberal and conservative.,were,views,STATIVE
He supported the American Revolution of 1765-1783,supported,He,STATIVE
but abhorred the violence of the French Revolution (1789- ).,abhorred,He,STATIVE
He accepted the liberal ideals of private property and the economics of Adam Smith,accepted,He,STATIVE
"(1723-1790), but thought",thought,He,STATIVE
"that economics should remain subordinate to the conservative social ethic, that capitalism should be subordinate to the medieval social tradition",remain,economics,STATIVE
and that the business class should be subordinate to aristocracy.,be,class,STATIVE
He insisted on standards of honor,insisted,He,DYNAMIC
"derived from the medieval aristocratic tradition,",derived,standards,STATIVE
and saw the aristocracy as the nation's natural leaders.,saw,He,STATIVE
That meant limits,meant,That,STATIVE
"on the powers of the Crown, since he found the institutions of Parliament to be better informed than commissions",found,he,STATIVE
appointed by the executive.,appointed,commissions,STATIVE
"He favored an established church,",favored,He,STATIVE
but allowed for a degree of religious toleration.,allowed,He,STATIVE
Burke justified the social order on the basis of tradition:,justified,Burke,DYNAMIC
tradition represented the wisdom of the species,represented,tradition,STATIVE
and he valued community and social harmony over social reforms.,valued,tradition,STATIVE
"Burke was a leading theorist in his day,",was,like,STATIVE
finding extreme idealism,finding,Burke,STATIVE
"(either Tory or Whig) an endangerment to broader liberties, and (like Hume) rejecting abstract reason as an unsound guide for political theory.",rejecting,Burke,DYNAMIC
"Despite their influence on future conservative thought, none of these early contributors were explicitly involved in Tory politics.",involved,none,STATIVE
"Hooker lived in the 16th century,",lived,Hooker,STATIVE
"long before the advent of toryism, whilst Hume was an apolitical philosopher and Halifax similarly politically independent.",was,Hume,STATIVE
Burke described himself as a Whig.,described,Burke,DYNAMIC
"Shortly after Burke's death in 1797, conservatism revived as a mainstream political force",revived,conservatism,DYNAMIC
as the Whigs suffered a series of internal divisions.,suffered,Whigs,DYNAMIC
"This new generation of conservatives derived their politics not from Burke but from his predecessor, the Viscount Bolingbroke",derived,generation,DYNAMIC
"(1678-1751), who was a Jacobite and traditional Tory,",was,predecessor,STATIVE
lacking Burke's sympathies for Whiggish policies such as Catholic Emancipation and American independence,lacking,generation,STATIVE
"(famously attacked by Samuel Johnson in ""Taxation No Tyranny"").",attacked,famously,DYNAMIC
"In the first half of the 19th century many newspapers, magazines, and journals promoted loyalist or right-wing attitudes in religion, politics, and international affairs.",promoted,magazines,DYNAMIC
Burke was seldom mentioned,mentioned,Burke,DYNAMIC
but William Pitt the Younger (1759-1806) became a conspicuous hero.,became,Burke,DYNAMIC
"The most prominent journals included The Quarterly Review,",included,journals,STATIVE
"founded in 1809 as a counterweight to the Whigs' Edinburgh Review, and the even more conservative Blackwood's Edinburgh Magazine.",founded,Review,DYNAMIC
Sack finds,finds,Sack,STATIVE
that the Quarterly Review promoted a balanced Canningite toryism;,promoted,Review,DYNAMIC
was neutral on Catholic emancipation and only mildly critical of Nonconformist Dissent;,was,,STATIVE
it opposed slavery,opposed,it,STATIVE
and supported the current poor laws.,supported,it,STATIVE
"It was ""aggressively imperialist"".",was,It,STATIVE
The high-church clergy of the Church of England read the Orthodox Churchman's Magazine,read,clergy,DYNAMIC
"which was equally hostile to Jewish, Catholic, Jacobin, Methodist, and Unitarian spokesmen.",was,Magazine,STATIVE
"Anchoring the ultra tories, Blackwood's Edinburgh Magazine stood firmly against Catholic emancipation, and favoured slavery, cheap money, mercantilism, the Navigation acts, and the Holy Alliance.",stood,Magazine,STATIVE
"In the 19th century, conflict between wealthy businessmen and the aristocracy split the British conservative movement, with the aristocracy",split,conflict,DYNAMIC
calling for a return to medieval ideas while the business classes,calling,,DYNAMIC
advocated laissez-faire capitalism.,advocated,classes,DYNAMIC
"Although conservatives opposed attempts to allow greater representation of the middle class in parliament, in 1834",opposed,conservatives,DYNAMIC
they conceded,conceded,they,DYNAMIC
that electoral reform could not be reversed,reversed,reform,DYNAMIC
and promised to support further reforms so long as they did not erode the institutions of church and state.,promised,reform,DYNAMIC
"These new principles were presented in the Tamworth Manifesto of 1834,",presented,principles,DYNAMIC
which historians regard as the basic statement of the beliefs of the new Conservative Party.,regard,historians,STATIVE
Some conservatives lamented the passing of a pastoral world,lamented,conservatives,DYNAMIC
where the ethos of noblesse oblige had promoted respect from the lower classes.,promoted,ethos,DYNAMIC
They saw the Anglican Church and the aristocracy as balances against commercial wealth.,saw,They,STATIVE
They worked toward legislation for improved working conditions and urban housing.,worked,They,DYNAMIC
This viewpoint would later be called Tory Democracy.,called,viewpoint,DYNAMIC
However since Burke there has always been tension between traditional aristocratic conservatism and the wealthy business class.,been,,STATIVE
