Clause,mainVerb,mainReferent,Gold
or ruin,ruin,,CANNOT_DECIDE
if the value of their investments declined even modestly.,declined,value,DYNAMIC
"For example, as of 2007, the five major investment banksBear Stearns, Goldman Sachs, Lehman Brothers, Merrill Lynch, and Morgan Stanleywere operating with extraordinarily thin capital.",—,banks,DYNAMIC
"By one measure, their leverage ratios were as high as 40 to 1,",were,ratios,STATIVE
meaning,meaning,ratios,STATIVE
"for every $40 in assets, there was only $1 in capital to cover losses.",was,$,STATIVE
Less than a 3% drop in asset values could wipe out a firm.,wipe,Less,DYNAMIC
"To make matters worse,",make,,CANNOT_DECIDE
"much of their borrowing was short-term, in the overnight marketmeaning",was,much,STATIVE
the borrowing had to be renewed each and every day.,had,borrowing,DYNAMIC
"For example, at the end of 2007, Bear Stearns had $11.8 billion in equity and $383.6 billion in liabilities",had,Stearns,STATIVE
and was borrowing as much as $70 billion in the overnight market.,borrowing,Stearns,DYNAMIC
"It was the equivalent of a small business with $50,000 in equity borrowing $1.6 million, with $296,750 of that due each and every day.",was,It,STATIVE
One cant really ask,ask,One,DYNAMIC
What were they thinking?,“,ask,CANNOT_DECIDE
when it seems,seems,it,STATIVE
that too many of them were thinking alike.,thinking,many,STATIVE
"And the leverage was often hiddenin derivatives positions, in off-balance-sheet entities, and through window dressing of financial reports available to the investing public.",hidden,leverage,STATIVE
"The kings of leverage were Fannie Mae and Freddie Mac, the two behemoth government- sponsored enterprises (GSEs).",were,kings,STATIVE
"For example, by the end of 2007, Fannies and Freddies combined leverage ratio,",combined,,STATIVE
including loans,including,,STATIVE
"they owned and guaranteed,",owned,,STATIVE
stood at 75 to 1.,stood,ratio,STATIVE
"But financial firms were not alone in the borrowing spree: from 2001 to 2007, national mortgage debt almost doubled,",were,firms,STATIVE
"and the amount of mortgage debt per household rose more than 63% from $91,500 to $149,500,",rose,debt,DYNAMIC
even while wages were essentially stagnant.,were,wages,STATIVE
"When the housing downturn hit,",hit,downturn,DYNAMIC
heavily indebted financial firms and families alike were walloped.,walloped,families,DYNAMIC
The heavy debt taken on by some financial institutions was exacerbated by the risky assets,exacerbated,debt,DYNAMIC
they were acquiring with that debt.,acquiring,they,DYNAMIC
"As the mortgage and real estate markets churned out riskier and riskier loans and securities, many financial institutions loaded up on them.",loaded,institutions,DYNAMIC
"By the end of 2007, Lehman had amassed $111 billion in commercial and residential real estate holdings and securities,",amassed,Lehman,DYNAMIC
which was almost twice,was,$,STATIVE
"what it held just two years before, and more than four times its total equity.",held,it,STATIVE
"And again, the risk wasnt being taken on just by the big financial firms, but by families, too.",taken,risk,DYNAMIC
"Nearly one in 10 mortgage borrowers in 2005 and 2006 took out option ARM loans,",took,one,DYNAMIC
which meant,meant,loans,STATIVE
they could choose to make payments so low,choose,they,DYNAMIC
that their mortgage balances rose every month.,rose,balances,DYNAMIC
"Within the financial system, the dangers of this debt were magnified",magnified,dangers,DYNAMIC
because transparency was not required or desired.,required,transparency,STATIVE
"Massive, short-term borrowing, combined with obligations unseen by others in the market,",combined,borrowing,STATIVE
heightened the chances,heightened,borrowing,DYNAMIC
the system could rapidly unravel.,unravel,system,DYNAMIC
"In the early part of the 20th century, we erected a series of protections the Federal Reserve as a lender of last resort, federal deposit insurance, ample regulationsto provide a bulwark against the panics",—,regulations,DYNAMIC
that had regularly plagued Americas banking system in the 19th century.,plagued,panics,DYNAMIC
"Yet, over the past 30-plus years, we permitted the growth of a shadow banking systemopaque",permitted,we,STATIVE
and laden with short- term debtthat rivaled the size of the traditional banking system.,rivaled,—,STATIVE
"Key components of the marketfor example, the multitrillion-dollar repo lending market, off-balance- sheet entities, and the use of over-the-counter derivativeswere hidden from view, without the protections we had constructed to prevent financial meltdowns.",hidden,components,STATIVE
We had a 21st-century financial system with 19th-century safeguards.,had,We,STATIVE
"When the housing and mortgage markets cratered, the lack of transparency, the extraordinary debt loads, the short-term loans, and the risky assets all came home to roost.",came,lack,DYNAMIC
What resulted was panic.,was,resulted,STATIVE
We had reaped,reaped,We,DYNAMIC
what we had sown.,sown,we,DYNAMIC
We conclude,conclude,We,DYNAMIC
"the government was ill prepared for the crisis,",was,government,STATIVE
and its inconsistent response added to the uncertainty and panic in the financial markets.,added,We,DYNAMIC
"As part of our charge, it was appropriate to review government actions",was,it,STATIVE
"taken in response to the developing crisis, not just those policies or actions",taken,actions,DYNAMIC
"that preceded it, to determine",preceded,policies,DYNAMIC
if any of those responses contributed to or exacerbated the crisis.,contributed,any,DYNAMIC
"As our report shows, key policy makersthe Treasury Department, the Federal Reserve Board, and the Federal Reserve Bank of New Yorkwho were best positioned to watch over",—,makers,DYNAMIC
our markets were ill prepared for the events of 2007 and 2008.,were,makers,STATIVE
Other agencies were also behind the curve.,behind,agencies,STATIVE
They were hampered,hampered,They,STATIVE
because they did not have a clear grasp of the financial system,have,they,STATIVE
"they were charged with overseeing,",charged,they,STATIVE
particularly as it had evolved in the years,evolved,it,DYNAMIC
leading up to the crisis.,leading,years,STATIVE
This was in no small measure due to the lack of transparency in key markets.,was,This,STATIVE
They thought,thought,They,STATIVE
"risk had been diversified when, in fact,",diversified,risk,DYNAMIC
it had been concentrated.,concentrated,it,DYNAMIC
"Time and again, from the spring of 2007 on, policy makers and regulators were caught off guard",caught,makers,DYNAMIC
"as the contagion spread,",,,DYNAMIC
responding on an ad hoc basis with specific programs to put fingers in the dike.,responding,,DYNAMIC
"There was no comprehensive and strategic plan for containment,",was,plan,STATIVE
because they lacked a full understanding of the risks and interconnections in the financial markets.,lacked,they,STATIVE
Some regulators have conceded this error.,conceded,regulators,DYNAMIC
We had allowed the system to race ahead of our ability to protect it.,allowed,We,DYNAMIC
"While there was some awareness of, or at least a debate about, the housing bubble, the record reflects",reflects,record,STATIVE
that senior public officials did not recognize,recognize,officials,DYNAMIC
that a bursting of the bubble could threaten the entire financial system.,threaten,bursting,DYNAMIC
"Throughout the summer of 2007, both Federal Reserve Chairman Ben Bernanke and Treasury Secretary Henry Paul- son offered public assurances",offered,Bernanke,DYNAMIC
that the turmoil in the subprime mortgage markets would be contained.,contained,turmoil,DYNAMIC
"When Bear Stearnss hedge funds, which were heavily invested in mortgage-related securities,",invested,funds,STATIVE
"imploded in June 2007, the Federal Reserve discussed the implications of the collapse.",discussed,Reserve,DYNAMIC
"Despite the fact that so many other funds were exposed to the same risks as those hedge funds,",exposed,funds,STATIVE
the Bear Stearns funds were thought to be relatively unique.,thought,funds,STATIVE
"Days before the collapse of Bear Stearns in March 2008, SEC Chairman Christopher Cox expressed comfort about the capital cushions at the big investment banks.",expressed,Cox,DYNAMIC
"It was not until August 2008, just weeks before the government takeover of Fannie Mae and Freddie Mac,",was,until,STATIVE
that the Treasury Department understood the full measure of the dire financial conditions of those two institutions.,understood,Department,STATIVE
"And just a month before Lehmans collapse, the Federal Reserve Bank of New York was still seeking information on the exposures",seeking,Bank,DYNAMIC
"created by Lehmans more than 900,000 derivatives contracts.",created,exposures,DYNAMIC
"In addition, the governments inconsistent handling of major financial institutions during the crisisthe decision to rescue Bear Stearns",—,handling,CANNOT_DECIDE
"and then to place Fannie Mae and Freddie Mac into conservatorship, followed by its decision",place,decision,STATIVE
not to save Lehman Brothers,save,decision,CANNOT_DECIDE
and then to save AIGincreased uncertainty and panic in the market.,save,decision,DYNAMIC
"In making these observations,",making,we,DYNAMIC
we deeply respect and appreciate the efforts,respect,we,STATIVE
"made by Secretary Paulson, Chairman Bernanke, and Timothy Geithner, formerly president of the Federal Reserve Bank of New York and now treasury secretary, and so many others",made,efforts,DYNAMIC
who labored to stabilize our financial system and our economy in the most chaotic and challenging of circumstances.,labored,others,DYNAMIC
We conclude,conclude,We,DYNAMIC
there was a systemic breakdown in accountability and ethics.,was,breakdown,STATIVE
The integrity of our financial markets and the publics trust in those markets are essential to the economic well-being of our nation.,are,integrity,STATIVE
"The soundness and the sustained prosperity of the financial system and our economy rely on the notions of fair dealing, responsibility, and transparency.",rely,prosperity,STATIVE
"In our economy, we expect businesses and individuals to pursue profits, at the same time",expect,we,STATIVE
that they produce products and services of quality,produce,they,DYNAMIC
and conduct themselves well.,conduct,they,DYNAMIC
Unfortunatelyas has been the case in past speculative booms and bustswe,—,—,STATIVE
witnessed an erosion of standards of responsibility and ethics,witnessed,we,DYNAMIC
that exacerbated the financial crisis.,exacerbated,erosion,DYNAMIC
"This was not universal,",was,This,STATIVE
but these breaches stretched from the ground level to the corporate suites.,stretched,This,STATIVE
"They resulted not only in significant financial consequences but also in damage to the trust of investors, businesses, and the public in the financial system.",resulted,They,DYNAMIC
"For example, our examination found,",found,examination,DYNAMIC
"according to one measure, that the percentage of borrowers",according,,STATIVE
who defaulted on their mortgages within just a matter of months after taking a loan nearly doubled from the summer of 2006 to late 2007.,doubled,percentage,DYNAMIC
This data indicates,indicates,data,STATIVE
they likely took out mortgages,took,they,DYNAMIC
that they never had the capacity or intention to pay.,had,mortgages,STATIVE
You will read about mortgage brokers,read,You,DYNAMIC
who were paid yield spread premiums by lenders to put borrowers into higher-cost loans,paid,brokers,DYNAMIC
"so they would get bigger fees, often never disclosed to borrowers.",get,they,DYNAMIC
"The report catalogues the rising incidence of mortgage fraud,",catalogues,report,STATIVE
which flourished in an environment,flourished,incidence,DYNAMIC
of collapsing lending standards and lax regulation.,collapsing,,CANNOT_DECIDE
The number of suspicious activity reportsreports of possible financial crimes,reports,number,CANNOT_DECIDE
filed by depository banks and their affiliatesrelated to mortgage fraud grew 20-fold between 1996 and 2005,grew,reports,DYNAMIC
and then more than doubled again between 2005 and 2009.,doubled,reports,DYNAMIC
One study places the losses,places,study,STATIVE
resulting from fraud on mortgage loans,resulting,losses,STATIVE
made between 2005 and 2007 at $112 billion.,made,loans,DYNAMIC
Lenders made loans,made,Lenders,DYNAMIC
that they knew,knew,they,STATIVE
borrowers could not afford,afford,borrowers,STATIVE
and that could cause massive losses to investors in mortgage securities.,cause,they,DYNAMIC
"As early as September 2004, Countrywide executives recognized that many of the loans",recognized,executives,DYNAMIC
they were originating,originating,they,DYNAMIC
could result in catastrophic consequences.,result,many,DYNAMIC
"Less than a year later, they noted",noted,they,DYNAMIC
that certain high-risk loans they were making could result not only in foreclosures but also in financial and reputational catastrophe for the firm.,result,loans,DYNAMIC
But they did not stop.,stop,they,DYNAMIC
And the report documents,documents,report,STATIVE
that major financial institutions ineffectively sampled loans,ineffectively,institutions,DYNAMIC
they were purchasing to package and sell to investors.,purchasing,they,DYNAMIC
They knew,knew,They,STATIVE
a significant percentage of the sampled loans did not meet their own underwriting standards or those of the originators.,meet,loans,STATIVE
"Nonetheless, they sold those securities to investors.",sold,they,DYNAMIC
The Commissions review of many prospectuses provided to investors found,found,review,DYNAMIC
that this critical information was not disclosed.,disclosed,information,DYNAMIC
THESE CONCLUSIONS must be viewed in the context of human nature and individual and societal responsibility.,viewed,CONCLUSIONS,DYNAMIC
"First, to pin this crisis on mortal flaws like greed and hubris would be simplistic.",be,pin,STATIVE
It was the failure to account for human weakness,was,It,STATIVE
that is relevant to this crisis.,is,weakness,STATIVE
"Second, we clearly believe",believe,we,STATIVE
"the crisis was a result of human mistakes, misjudgments, and misdeeds",was,crisis,STATIVE
that resulted in systemic failures,resulted,misdeeds,DYNAMIC
for which our nation has paid dearly.,paid,nation,DYNAMIC
"As you read this report,",read,you,DYNAMIC
you will see,see,you,DYNAMIC
that specific firms and individuals acted irresponsibly.,acted,individuals,DYNAMIC
"Yet a crisis of this magnitude cannot be the work of a few bad actors,",be,crisis,STATIVE
and such was not the case here.,was,such,STATIVE
"At the same time, the breadth of this crisis does not mean",mean,breadth,STATIVE
that everyone is at fault;,is,everyone,STATIVE
many firms and individuals did not participate in the excesses,participate,individuals,DYNAMIC
that spawned disaster.,spawned,excesses,DYNAMIC
We do place special responsibility with the public leaders,place,We,STATIVE
"charged with protecting our financial system, those",charged,leaders,STATIVE
"entrusted to run our regulatory agencies, and the chief executives of companies",entrusted,those,STATIVE
whose failures drove us to crisis.,drove,failures,DYNAMIC
These individuals sought and accepted positions of significant responsibility and obligation.,sought,individuals,DYNAMIC
"Tone at the top does matter and, in this instance,",does,Tone,STATIVE
we were let down.,were,Tone,DYNAMIC
No one said no.,said,one,DYNAMIC
"But as a nation, we must also accept responsibility for what we permitted to occur.",accept,we,DYNAMIC
"Collectively, but certainly not unanimously, we acquiesced to",acquiesced,we,STATIVE
"or embraced a system, a set of policies and actions,",embraced,we,STATIVE
