Clause,mainVerb,mainReferent,Gold
that Gad1 can be regulated at the post-transcriptional and translational level.,,,DYNAMIC
"Gad1 mRNA translation or protein stability can be regulated in mature neurons by the level of GABA [ 30, 31].",,,DYNAMIC
"During embryogenesis, post-transcriptional regulation occurs by alternative splicing during embryonic development in rats and mice [ 32, 33].",,,DYNAMIC
"This alternate embryonic transcript inserts a stop codon into the Gad1 mRNA and can produce the truncated proteins, GAD25 and GAD44, from its 5'; and 3' ends respectively.",,,DYNAMIC
The studies reported,,,CANNOT_DECIDE
here used a probe,,,DYNAMIC
that will detect the adult Gad1 mRNA,,,DYNAMIC
that encodes GAD67 as well as the embryonic alternatively spliced mRNA,,,STATIVE
that can encode GAD25 and GAD44.,,,STATIVE
These additional mechanisms of Gad1 regulation may control the production of GAD proteins and the synthesis of GABA in the non-neural cell types,,,DYNAMIC
detected in our study.,,,DYNAMIC
The whole mount in situ hybridization data,,,CANNOT_DECIDE
reported here,,,STATIVE
extends the results of a recently published section in situ hybridization study on E10.5-E12.5 mouse embryos [ 27].,,,DYNAMIC
Our analysis showed,,,DYNAMIC
that Gad1 expression is first detectable earlier at E9.0,,,STATIVE
"and revealed novel non-CNS sites of expression in the pharyngeal region, vibrissae, tail bud and limb bud.",,,DYNAMIC
"The results of the previous study [ 27], together with the data reported herein, provide a comprehensive picture of Gad1 expression in the E9.0-E12.5 mouse embryo.",,,STATIVE
Previous studies have noted Gad expression outside of the CNS.,,,DYNAMIC
"In adults Gad1 and Gad2 have been detected in a number of tissues including kidney, testis, oviduct, pancreatic islets and adrenal cortex [ 34, 35, 36, 37].",,,DYNAMIC
"Previously reported sites of embryonic Gad1 expression outside of the brain and spinal cord during rodent development include the lens fibers and the olfactory pit [ 38, 39].",,,STATIVE
In E10.5-E12.5 mouse embryos Gad1 is expressed in the olfactory,,,DYNAMIC
"and the lens placodes,",,,CANNOT_DECIDE
the anlagen of the olfactory pit and lens fibers [ 27].,,,CANNOT_DECIDE
We also detected Gad1 expression in these tissues,,,DYNAMIC
(please see figure 3Aand data not shown).,,,CANNOT_DECIDE
Expression of Gad in the developing heart and blood vessels has also been reported [ 27].,,,DYNAMIC
We detected weak staining in the heart,,,DYNAMIC
"and did not detect blood vessel expression, perhaps due to the very low levels of expression in developing vasculature [ 27].",,,DYNAMIC
"Our results document localized expression of Gad1 at additional non-CNS sites in the mouse embryo,",,,STATIVE
suggesting a potential role for GABA,,,STATIVE
signaling in the development of these structures.,,,CANNOT_DECIDE
Our interest in the role of GABA signaling in developing tissues outside of the central nervous system stems from the cleft palate phenotype of the Gad1 and the 3 GABA,,,STATIVE
"A receptor subunit mutants [ 17, 18, 19, 21, 22].",,,CANNOT_DECIDE
The genetic data strongly suggest,,,STATIVE
that GABA acts through GABA A receptors to modulate the development of this tissue.,,,DYNAMIC
"Although the data reported here do not explain the origin of the cleft palate phenotype,",,,STATIVE
they do indicate,,,STATIVE
that Gad1 is expressed in several additional non-CNS tissues in the mouse embryo.,,,DYNAMIC
It is particularly noteworthy,,,STATIVE
that these include the AER of the limb buds and the ectodermal placodes of the vibrissae.,,,STATIVE
Both are ectodermal structures,,,STATIVE
known to be sources of developmental signals,,,STATIVE
"required for morphogenesis and patterning [ 24, 25, 26, 40].",,,STATIVE
It will be of interest to examine the expression pattern of GABA receptors in the mesenchyme adjacent to these ectodermal signaling centers.,,,STATIVE
Expression of GABA receptor subunits in adjacent tissues would indicate,,,STATIVE
that these receptors read the developmental signals,,,DYNAMIC
mediated by GABA in these structures and tissues.,,,DYNAMIC
Conclusions,,,CANNOT_DECIDE
"The mouse gene encoding the 67 kDa isoform of glutamate decarboxylase ( Gad1 ) is expressed in the tail bud mesenchyme, vibrissal placodes, pharyngeal arches and pouches and the apical ectodermal ridge (AER), mesenchyme and ectoderm of the limb buds in mouse embryos from E9.0-E14.5.",,,DYNAMIC
Some of the Gad1 expressing tissues,,,CANNOT_DECIDE
"(vibrissal placodes, AER) are known sources of developmental signals.",,,STATIVE
Other sites of expression correspond to stem cell populations,,,STATIVE
"that give rise to multiple differentiated tissues (tail bud mesenchyme, pharyngeal endoderm and mesenchyme).",,,DYNAMIC
The localized and dynamic expression pattern of Gad1 suggests a wider role for GAD and GABA in the development of non-neural tissues,,,STATIVE
than was previously known.,,,STATIVE
Materials and Methods Whole mount,,,CANNOT_DECIDE
in situ hybridizations were performed on Swiss Webster embryos,,,DYNAMIC
"as described [ 41, 42].",,,STATIVE
The morning that the vaginal plug was found was considered 0.5 days of gestation.,,,STATIVE
The Gad1 probe was derived from an EST clone (accession W59173).,,,DYNAMIC
Its 5' end corresponds to nucleotide 142 in exon 1 [ 43],,,STATIVE
and the 3' end is at nucleotide 2041 in the cDNA sequence [ 44].,,,STATIVE
Digoxygenin sense and antisense RNA probes were generated by labeling with digoxygenin-UTP during transcription.,,,DYNAMIC
Embryos were removed and fixed in 4% paraformaldehyde/PBS overnight and used immediately for the in situ hybridization.,,,DYNAMIC
The embryos were processed,,,DYNAMIC
as described previously [ 41],,,STATIVE
"and hybridized to the probe overnight in 50% formamide, 5X SSC",,,DYNAMIC
"(pH 5.0), 50 g/ml torula RNA, 50 g/ml heparin at 70C. The final concentration of probe",,,CANNOT_DECIDE
in the hybridization was 1 g/ml.,,,STATIVE
"After an overnight hybridization, the embryos were washed at high stringency in prewarmed 50% formamide,",,,DYNAMIC
"5X SSC, 1% SDS",,,CANNOT_DECIDE
(wash I) at 70C for 90 minutes.,,,CANNOT_DECIDE
The embryos were then washed in a 1:1 mix of wash I,,,DYNAMIC
and wash II,,,CANNOT_DECIDE
"(0.5 M NaCl, 10 mM Tris pH 7.5,",,,CANNOT_DECIDE
0.1% Tween 20) for 10 minutes at 70C.,,,CANNOT_DECIDE
The embryos were washed several times in wash II at room temperature to remove the formamide,,,DYNAMIC
"and then treated with 100 g/ml RNase A, 100 units/ml RNase T1 in wash II for 1 hour at 37C. Following the RNase treatment",,,DYNAMIC
"the embryos were washed in three changes of 50% formamide,",,,DYNAMIC
2X SSC pH5.0 at 70C for a total of 90 minutes.,,,CANNOT_DECIDE
Detection of the hybridized RNA probe was as described previously [ 41].,,,DYNAMIC
The embryos were photographed,,,DYNAMIC
"without clearing using a Leica model MZFL III dissecting scope, a Hamamatsu model C4742-95 digital camera and Openlab 2.0.7 software.",,,DYNAMIC
"For sectioning, embryos were embedded in Immunobed",,,DYNAMIC
(Polysciences) resin,,,CANNOT_DECIDE
and sectioned at 10 m.,,,DYNAMIC
Sections were phtotographed using an Olympus BX60 microscope fitted with a SPOT digital camera (Diagnostic Instruments Inc.).,,,DYNAMIC
