Clause,mainVerb,mainReferent,Gold
"This resulted in persecution against the Mayans,",resulted,This,DYNAMIC
who make up about 60% of the overall population.,make,Mayans,STATIVE
"In both counties, guerrillas were often associated with the native peoples;",associated,guerrillas,STATIVE
"in many cases there were coalitions,",were,coalitions,STATIVE
"but in others the guerrillas merely used the remote, inaccessible villages as hideouts.",used,coalitions,DYNAMIC
"In Guatemala over 450 villages were destroyed,",destroyed,villages,DYNAMIC
"200,000 Mayans were killed,",killed,villages,DYNAMIC
and over 1 million more were displaced.,displaced,villages,DYNAMIC
The main guerrilla force was demilitarized in 1996 with the establishment of a peace accord (Warren 2002: 157-158).,demilitarized,force,DYNAMIC
The growth in popularity and militarism of these popular leftist movements is intertwined with the development of the indigenous revitalization movements.,intertwined,growth,STATIVE
"By the 1970s the need to assert a cause separate from the general left was seen,",seen,need,STATIVE
"and indigenous rights movements formed (Warren 2003: 174, Jackson 2002: 82).",formed,need,DYNAMIC
Central to these was the question of indigenous identity,was,Central,STATIVE
": largely lost amidst the overwhelming Spanish influence,",lost,,STATIVE
local leaders sought to rediscover their native roots,sought,leaders,DYNAMIC
and redefine,redefine,leaders,DYNAMIC
what it meant to be a part of indigenous culture.,meant,it,STATIVE
Pan-Mayanism in particular has sought to organize itself around the Mayan language;,sought,Pan-Mayanism,DYNAMIC
"despite local dialectical differences, it is seen as the unifying force behind the diverse Mayan people.",seen,it,STATIVE
"Most still speak it in various forms,",speak,Most,DYNAMIC
"and efforts by Mayan linguists to standardize the language are producing a coherent, modern version of Maya (England 2003: 733, 739).",producing,Most,DYNAMIC
Pan-Mayanism has succeeded in part due to its focus on issues of ethnicity;,succeeded,Pan-Mayanism,DYNAMIC
"it largely avoids specifically political overtones,",avoids,it,DYNAMIC
instead concentrating on the development of the reemerging Mayan culture (England 2003: 734).,concentrating,overtones,DYNAMIC
"The popular left, however, continues to see the rhetoric of ethnic rights as a politically viable tool.",continues,left,STATIVE
It therefore often invokes the banner of indigenous rights in its own discourse .,invokes,It,DYNAMIC
The Pan-Mayan movement thus benefits from the lasting influence of the popular left on Guatemalan governmental policies,benefits,movement,STATIVE
without risking drawing the,risking,left,DYNAMIC
"(often negative) attention of the government (England 2003: 735, Warren 2003: 181).",,,CANNOT_DECIDE
A main concern among pan-Mayanists is the reversal of the long-seated inferiority complex of the Mayan people;,is,concern,STATIVE
"despite their position as majority within the Guatemalan population, they remain impoverished and marginalized on the fridge of society.",remain,they,STATIVE
This results in part from the ingrained influences of Spanish colonialism:,results,This,STATIVE
"Spanish continues to be associated with modernity and social mobility,",continues,Spanish,STATIVE
whereas Maya is seen as backward and inferior.,seen,Maya,STATIVE
Pan-Mayan leaders therefore seek to develop a return to Maya,seek,leaders,STATIVE
"as it was in its classical renaissance, a language of power and prestige (England 2003: 736).",was,it,STATIVE
By doing so,doing,they,DYNAMIC
they hope to inculcate among the Mayan peoples a renewed sense of pride,hope,they,STATIVE
which will in turn reverse the dogma of Spanish superiority.,reverse,sense,DYNAMIC
"Colombia, in contrast, has no unified ""pan-Indian"" sentiments;",has,Colombia,STATIVE
"the indigenous population is a small fraction of the overall population, a fractured entity",is,population,STATIVE
divided by region and language.,divided,entity,STATIVE
Several competing and oftentimes conflicting indigenous rights advocacy groups have developed:,developed,groups,DYNAMIC
"the ONIC poses itself as the sole pan-Indian group,",poses,ONIC,STATIVE
"yet lacks legitimacy in the eyes of many indigenous peoples (Jackson 2002: 83, 85).",lacks,ONIC,STATIVE
"The CRIC, which focuses on language development and renewal,",focuses,CRIC,STATIVE
is primarily representative of the Nasa peoples (Jackson 2003: 82).,is,CRIC,STATIVE
"It often stands in conflict with the AICO, its Guambiano counterpart (Jackson 2003: 83-84).",stands,It,STATIVE
"Whereas the Mayanists benefit from a single main identity, those of Colombia must operate under historical differences between the various ethnic groups (Jackson 2002: 109).",operate,those,DYNAMIC
The Nasa and Guambiano have stood in opposition since pre-colonial times;,stood,Nasa,STATIVE
therefore any coalition between the two advocacy groups is tenuous at best (Rappaport 2005: 2).,is,coalition,STATIVE
This reflects a desire among the peoples,reflects,This,STATIVE
"themselves to maintain distinct ethnic identities, both from the Spanish Colombian population and each other.",maintain,desire,CANNOT_DECIDE
"In the 1990s the rhetoric of ""cultural diversity"" was picked up the Colombian media,",picked,rhetoric,DYNAMIC
"and subsequently entered the consciousness of the greater metropolitan public,",entered,rhetoric,DYNAMIC
thereby cementing its place in Colombian society as necessity,cementing,rhetoric,DYNAMIC
and further complicating the role of indigenous movements in gaining rights for indigenous peoples as a whole.,complicating,rhetoric,DYNAMIC
"A major success in the Colombian saga is the revamped constitution of 1991,",is,success,STATIVE
"which includes a section on indigenous rights,",includes,1991,STATIVE
as the Congress which drafted,drafted,Congress,DYNAMIC
it included representatives from native groups (Gow and Rappaport 2002: 57).,included,it,STATIVE
Central is a return to the old land grant system,is,Central,STATIVE
stemming from the repartimentos of the colonial era along with judicial sovereignty.,stemming,system,STATIVE
"While the repartimento was originally used to repress the indigenous groups,",used,repartimento,DYNAMIC
it is now used to support them:,used,it,DYNAMIC
"resguardos, or communally owned plots of land, are granted to communities.",granted,resguardos,DYNAMIC
"They are ruled by the cabildo, local governing boards",ruled,They,DYNAMIC
formed of community leaders (Gow and Rappaport 2002: 51-52).,formed,boards,STATIVE
The return to customary law reflects a substantial shift in indigenous identity:,reflects,return,STATIVE
"no longer ruled by Western laws and discourse, communities are forced to assess the efficacy of their old judicial systems in light of the modern era.",forced,communities,STATIVE
"The oral nature of jurisprudence directly conflicts with the desire of the Colombian government to codify law, and questions",conflicts,nature,STATIVE
of human rights violations are common,are,questions,STATIVE
as punishments are often corporal in nature (Gow and Rappaport 2002: 57-58).,are,punishments,STATIVE
The Colombian constitution stands in stark contrast to the failure of the Guatemalan indigenous rights referendum of 1999.,stands,constitution,STATIVE
Mayans gained formal recognition in 1995 as the majority population in a precursor to the 1996 peace accord;,gained,Mayans,DYNAMIC
by 1999 its government floated a referendum on an indigenous bill of rights,floated,government,DYNAMIC
resembling,resembling,rights,STATIVE
that codified in the Colombian constitution (Warren 2002: 157-158).,codified,that,STATIVE
"It failed,",failed,It,DYNAMIC
"despite the Mayan majority; possible reasons include the overwhelming illiteracy rates among the indigenous population and inaccessibility of voting stations (Warren 2002: 149, 151).",include,reasons,STATIVE
"However, it reflects on a greater level both the desire of many Mayans to assimilate,",reflects,it,STATIVE
as they still feel,feel,they,STATIVE
"that is necessary for social mobility, and a belief among the general population",is,,STATIVE
that Mayans do not require a separate bill of rights,require,Mayans,STATIVE
"as they are covered under the general rights already in the constitution (Warren 2002: 159, 172).",covered,they,STATIVE
Illiteracy rates are in fact correlated with the Mayan language itself:,correlated,rates,STATIVE
those who speak Spanish,speak,those,DYNAMIC
are more likely to be literate than those,are,those,STATIVE
who speak Mayan alone (England 2003: 733).,speak,those,DYNAMIC
"Nonetheless, in 2003 the legislature passed the law of national languages,",passed,legislature,DYNAMIC
"which while reaffirming Spanish as the official language,",reaffirming,languages,DYNAMIC
recognizes the importance of indigenous languages as part of national identity,recognizes,languages,STATIVE
and encourages their active promotion.,encourages,languages,DYNAMIC
"While largely symbolic, it is still significant",is,it,STATIVE
in that Guatemalan identity is seen as encompassing languages other than Spanish.,seen,it,STATIVE
This question of identity as defined by language manifests differently in Guatemala and Colombia.,manifests,question,STATIVE
"Within the pan-Mayan movement, there remains a desire to maintain linguistic diversity:",remains,desire,STATIVE
"some view the reduction of their language to the status of ""dialect"" devalues their unique identity and place in the Mayan world;",view,some,STATIVE
"however, despite differences over standardization, the pan-Mayan movement itself is largely cohesive.",is,movement,STATIVE
"In contrast, Colombian indigenous groups are divided to the extent",divided,groups,STATIVE
"that linguistic diversity is not only valued,",valued,diversity,STATIVE
"but serves to split the population, both between groups and within groups themselves.",serves,valued,STATIVE
An example is the Tukanoans,is,example,STATIVE
": while considered a single ethnic group,",considered,,STATIVE
"they maintain 16 distinct language groups and practice linguistic exogamy,",maintain,they,STATIVE
in which members of one language group must marry into another (Jackson 1995: 4).,marry,members,DYNAMIC
Language further works to establish identity by encapsulating a worldview,works,Language,DYNAMIC
markedly removed from that of the dominant Western culture.,removed,worldview,STATIVE
"Indigenous cosmology, or cosmovision, is difficult to translate into Romanticized languages;",is,”,STATIVE
"it maintains a concept of culture,",maintains,it,STATIVE
defined as the form of behavior,defined,culture,STATIVE
resulting from a permanent harmonic relationship with Nature,resulting,behavior,DYNAMIC
(Gow and Rappaport 2002: 58) and view of history as cyclic,,,CANNOT_DECIDE
that is often at odds with Western modes of thought.,is,concept,STATIVE
Conflict between cultures arise,arise,Conflict,DYNAMIC
"as cosmovision is rediscovered and developed, often by native shamans in tandem with indigenous leaders",rediscovered,cosmovision,DYNAMIC
aided by outside researchers and non-governmental organizations.,aided,leaders,STATIVE
The differences between Western and native perceptions then lead to conflict within the revitalization movements themselves:,lead,differences,DYNAMIC
the question of embracing Western law and discourse is continually grappled with.,grappled,question,DYNAMIC
It is necessary to work within the national legal system,is,It,STATIVE
in order to gain policy reform beyond the local level;,gain,,CANNOT_DECIDE
"however, with widely differing concepts of justice a a balance is difficult to achieve.",is,balance,STATIVE
Customary law in Colombia contrasts with Western law,contrasts,law,STATIVE
as it maintains a different perception of casual relationships:,maintains,it,STATIVE
"tying back to the indigenous concept of harmony, crimes are viewed as imbalances in the community's harmony",viewed,crimes,STATIVE
and can often be traced back to those,traced,crimes,STATIVE
"who did not perpetuate the crime,",perpetuate,those,DYNAMIC
but may have influenced,influenced,those,DYNAMIC
the accused to do so.,do,accused,CANNOT_DECIDE
When a punishment - often public and corporal in nature -,,,CANNOT_DECIDE
"is carried out,",carried,punishment,DYNAMIC
the group feels the effects as a whole.,feels,group,STATIVE
Shamans often sit with the criminal,sit,Shamans,STATIVE
"as he fills his sentence,",fills,he,DYNAMIC
sharing in their ordeal.,sharing,he,DYNAMIC
"(Rappaport 2005) Once punishments are completed,",completed,punishments,STATIVE
"the criminal is seen as rehabilitated,",seen,welcomed,STATIVE
"having fulfilled his duty to restore harmonic order,",fulfilled,,STATIVE
and is welcomed back into the community,welcomed,is,DYNAMIC
"(Gow and Rappaport 2002: 61, Rappaport 2005: 97).",,,CANNOT_DECIDE
"Translation of law into native languages has proved to be a difficult task,",proved,Translation,DYNAMIC
as Western ideas often have no parallel in indigenous cosmovision.,have,ideas,STATIVE
"The translation of the Colombian constitution sparked the development of neologisms,",sparked,translation,DYNAMIC
"as the goal of the translators was not to provide a direct translation of the constitution,",was,goal,STATIVE
"but to recapture its spirit in a native, rather than Western discourse (Gow and Rappaport 2002: 58-59).",recapture,,CANNOT_DECIDE
"This provides a second interpretation of law distinct from that of the Spanish Colombian culture, and in turn an interpretation",provides,This,DYNAMIC
aligned with native ideology,aligned,interpretation,STATIVE
for the cabildos to follow,follow,,CANNOT_DECIDE
"when governing (Rappaport 2005: 93, 236).",governing,,DYNAMIC
"Translation fulfills another vital role,",fulfills,Translation,STATIVE
as it is employed in the rediscovery of the indigenous identity itself.,employed,it,DYNAMIC
"Workshops and advocacy groups regularly work to translate native histories back into native forms of knowledge,",work,groups,DYNAMIC
distancing them from the Western influences,distancing,groups,DYNAMIC
that have invaded over the past six centuries.,invaded,influences,DYNAMIC
The Guambiano history project charts native history as the outward spiraling events which are both cyclic and parallel in nature;,charts,project,DYNAMIC
Mayan historians translate and document oral histories,translate,historians,DYNAMIC
whose legacy is in danger of being forgotten (Rappaport 2005: 165).,is,legacy,STATIVE
This attempt to regain identity via translation is indicative of the intimate relationship between indigenous revitalization within a modern context and native language use.,is,attempt,STATIVE
"Difficulties arise, however,",arise,Difficulties,DYNAMIC
as conflicts between the traditional and modern and native languages and Spanish develop.,develop,conflicts,DYNAMIC
"Many native peoples in Colombia are monolingual Spanish speakers,",are,peoples,STATIVE
raising the question of the practicality of indigenous language use.,raising,speakers,STATIVE
"The differences between cosmovision in Spanish and indigenous languages are great, leading to the difficulty",are,differences,STATIVE
of governing in Spanish,governing,difficulty,DYNAMIC
yet embracing indigenous mode of thought.,embracing,difficulty,DYNAMIC
"In addition, there exists a complex relationship between what are perceived as different levels of indigenous identity;",exists,relationship,STATIVE
"the Nasa, for example, divide themselves into the traditional, modern, and new.",divide,Nasa,STATIVE
"The authenticity of the modern Nasa, who are often metropolitan Spanish speakers",are,Nasa,STATIVE
"attempting to reconnect with their roots,",attempting,speakers,DYNAMIC
"is brought into question by the traditional,",brought,authenticity,DYNAMIC
who speak Nasa Yuwe,speak,traditional,STATIVE
and lead a rural existence(Rappaport 2005).,lead,traditional,STATIVE
In Guatemala the fact remains,remains,fact,STATIVE
that Spanish is the gateway to social mobility;,is,Spanish,STATIVE
years of conflict and refugee status have established the desire to leave a rural way,established,years,DYNAMIC
"of life for an updated urban one,",updated,,CANNOT_DECIDE
and those literate in Spanish have the tools to do so.,have,years,STATIVE
Illiteracy and poverty is associated with Maya;,associated,poverty,STATIVE
thus there is the conflict,is,conflict,STATIVE
"between the desire to recapture the unique Mayan identity via the language and the need to improve living conditions,",recapture,desire,CANNOT_DECIDE
which most often occurs under Spanish influence.,occurs,conditions,DYNAMIC
"A further complication is the necessity of establishing authentic Indianness, both in the eyes of fellow indigenous peoples and the outside Spanish culture.",is,complication,STATIVE
The ONIC of Colombia lacks legitimacy,lacks,ONIC,STATIVE
precisely because it is perceived as not Indian enough;,perceived,it,STATIVE
"it embraces the use of Spanish and Western discourse, leading to distrust among indigenous peoples (Jackson 2002: 85).",embraces,it,STATIVE
"Politicians make a point of appearing in their native dress and speaking in their native language in assembly,",make,Politicians,DYNAMIC
even if they are more at home in a business suit,are,they,STATIVE
and speaking Spanish;,speaking,point,CANNOT_DECIDE
indigenous identity has become a calling card to the extent,become,identity,DYNAMIC
that at times it appears to be a caricature of itself.,appears,it,STATIVE
The Colombian constitution is problematic,is,constitution,STATIVE
in that it provides little guide as to what exactly forms an indigenous group;,provides,constitution,STATIVE
the concept of culture is so complex and divergent that,is,concept,STATIVE
establishing self-determination in the eyes of the Colombian government requires emphasizing differences.,requires,establishing,STATIVE
"Efforts towards development, then, cannot endanger traditional culture and values, for fear of losing cultural legitimacy (Jackson 1995: 5).",endanger,Efforts,STATIVE
There develops a duality in native culture;,develops,duality,STATIVE
"for example, many Nasa children receive instruction in Nasa Yuwe",receive,children,DYNAMIC
yet converse in Spanish outside the classroom.,converse,children,DYNAMIC
"An emphasis on preserving,",preserving,emphasis,CANNOT_DECIDE
"rather than practicing, native culture arises: indigenous authenticity is maintained by sustaining knowledge of traditional practices and beliefs",arises,emphasis,DYNAMIC
without fully embracing them on a day-to-day basis (Gow and Rappaport 2002: 66-67).,embracing,,DYNAMIC
This intersection of language and indigenous identity poses challenges,poses,intersection,DYNAMIC
which have yet to be fully addressed.,have,which,STATIVE
"In Guatemala, they are largely comprised of the conflict",comprised,they,STATIVE
between poverty and progress; the pan-Mayan movement must meet the dual trials of establishing a positive identity within the Mayan population itself and legitimacy in the legal and political arenas,meet,movement,STATIVE
in order to gain policy reforms and codified rights in law.,gain,,STATIVE
"In Colombia, legal successes have often come about due to the Colombian government's recognition of the political viability of the rhetoric of indigenous rights;",come,successes,DYNAMIC
by granting indigenous peoples judicial sovereignty,granting,they,CANNOT_DECIDE
they hope to win the trust of a people,hope,they,STATIVE
"who view the government as incapable of protecting them from the ongoing civil strife, and by giving them blocks of land",view,people,STATIVE
they hope,hope,they,STATIVE
that the indigenous community will be able to keep out drug traffickers and guerrillas,be,community,STATIVE
where the government itself has not (Jackson 1995: 8).,has,itself,STATIVE
"Regardless of the ulterior motives behind their legal status, indigenous peoples in Colombia now possess the rights to teach and govern in their own languages according to their own laws (Jackson 1995: 5).",possess,peoples,STATIVE
Conflicts arise due to internal differences and the ever-persist problem of defining indigenous identity and authenticity in a pluralistic linguistic environment.,arise,Conflicts,DYNAMIC
Works Cited,,,CANNOT_DECIDE
"Gow, David D. and Joanne Rappaport.",,,CANNOT_DECIDE
2002.,,,CANNOT_DECIDE
The Indigenous Public Voice: The Multiple Idioms of Modernity.,,,CANNOT_DECIDE
"in Indigenous Movements, Self-Representation, and the State in Latin America.",,,CANNOT_DECIDE
"Kay B. Warren and Jean E. Jackson, ed.",ed,Warren,CANNOT_DECIDE
Pp.47-80.,,,CANNOT_DECIDE
Austin: University of Texas Press.,,,CANNOT_DECIDE
"England, Nora C. 2003.",,,CANNOT_DECIDE
Mayan Language Revival and Revitalization Politics: Linguists and Linguistic Ideologies.,,,CANNOT_DECIDE
American Ethnologist 105(4):733-743.,,,CANNOT_DECIDE
"Jackson, Jean E. 1995.",,,CANNOT_DECIDE
"Culture, Genuine and Spurious: The Politics of Indianness in the Vaupes, Colombia.",,,CANNOT_DECIDE
American Ethnologist 22(1):3-27.,:3,Ethnologist,CANNOT_DECIDE
ibid.,,,CANNOT_DECIDE
2002.,,,CANNOT_DECIDE
Contested Discourses of Authority in Colombian National Indigenous Politics: The 1996 Summer Takeovers.,,,CANNOT_DECIDE
"in Indigenous Movements, Self-Representation, and the State in Latin America.",,,CANNOT_DECIDE
"Kay B. Warren and Jean E. Jackson, ed.",ed,Jackson,CANNOT_DECIDE
Pp.81-122.,,,CANNOT_DECIDE
Austin: University of Texas Press.,,,CANNOT_DECIDE
"Rappaport, Joanne.",,,CANNOT_DECIDE
2005.,,,CANNOT_DECIDE
Intercultural Utopias.,,,CANNOT_DECIDE
Durham: Duke University Press.,,,CANNOT_DECIDE
"Warren, Kay B. 1978.",,,CANNOT_DECIDE
The Symbolism of Subordination.,,,CANNOT_DECIDE
Austin: University of Texas Press.,,,CANNOT_DECIDE
ibid.,,,CANNOT_DECIDE
1993.,,,CANNOT_DECIDE
La Violencia in Guatemala.,“,,CANNOT_DECIDE
in The Violence Within.,,,CANNOT_DECIDE
"Kay B. Warren, ed.",ed,,CANNOT_DECIDE
Pp.,,,CANNOT_DECIDE
25-56.,,,CANNOT_DECIDE
Boulder: Westview Press.,,,CANNOT_DECIDE
ibid.,,,CANNOT_DECIDE
2002.,,,CANNOT_DECIDE
Voting Against Indigenous Rights in Guatemala: Lessons from the 1996 Referendum.,,,CANNOT_DECIDE
"in Indigenous Movements, Self-Representation, and the State in Latin America.",,,CANNOT_DECIDE
"Kay B. Warren and Jean E. Jackson, ed.",ed,Jackson,CANNOT_DECIDE
Pp.149-180.,,,CANNOT_DECIDE
Austin: University of Texas Press.,,,CANNOT_DECIDE
ibid.,,,CANNOT_DECIDE
2003.,,,CANNOT_DECIDE
Pan-Mayan Activism in Guatemala.,“,,CANNOT_DECIDE
in Contemporary Indigenous Movements in Latin America.,,,CANNOT_DECIDE
"Erick D. Langer and Elena Munoz, ed.",,,CANNOT_DECIDE
Pp.,,,CANNOT_DECIDE
169-184.,,,CANNOT_DECIDE
Wilmington: Scholarly Resources.,,,CANNOT_DECIDE
