Clause,mainVerb,mainReferent,Gold
A perception of one's body from an outside position.,,,CANNOT_DECIDE
Sometimes observing doctors and nurses performing medical resuscitation efforts.,observing,,DYNAMIC
"* A ""tunnel experience""",*,,CANNOT_DECIDE
or entering a darkness.,entering,,CANNOT_DECIDE
"A sense of moving up, or through, a passageway or staircase.",moving,of,CANNOT_DECIDE
"* A rapid movement toward and/or sudden immersion in a powerful light (or ""Being of Light"")",*,,CANNOT_DECIDE
which communicates with the person.,communicates,immersion,DYNAMIC
* An intense feeling of unconditional love and acceptance.,*,,CANNOT_DECIDE
"* Encountering ""Beings of Light"", ""Beings dressed in white"", or similar.",*,,CANNOT_DECIDE
"Also, the possibility of being reunited with deceased loved ones.",reunited,possibility,CANNOT_DECIDE
"* Receiving a life review, commonly referred to as ""seeing one's life flash before one's eyes"".",referred,Receiving,DYNAMIC
* Receiving knowledge about one's life and the nature of the universe.,,,CANNOT_DECIDE
"* Approaching a border, or a decision by oneself or others to return to one's body, often accompanied by a reluctance to return.",accompanied,Approaching,DYNAMIC
* Suddenly finding oneself back inside one's body.,Suddenly,*,CANNOT_DECIDE
Kenneth Ring (1980),,,CANNOT_DECIDE
subdivided the NDE on a five-stage continuum.,subdivided,Ring,DYNAMIC
The subdivisions were:,were,subdivisions,STATIVE
# Peace,,,CANNOT_DECIDE
# Body separation,,,CANNOT_DECIDE
# Entering darkness,,,CANNOT_DECIDE
# Seeing the light,,,CANNOT_DECIDE
# Entering the light,,,CANNOT_DECIDE
He stated,stated,He,DYNAMIC
that 60% experienced stage 1,experienced,%,DYNAMIC
"(feelings of peace and contentment), but only 10% experienced stage 5",experienced,subdivisions,DYNAMIC
"(""entering the light"").",entering,stage,CANNOT_DECIDE
Clinical circumstances associated with near-death experiences,associated,circumstances,CANNOT_DECIDE
include cardiac arrest in myocardial infarction,include,circumstances,STATIVE
(clinical death); shock in postpartum loss of blood or in perioperative complications; septic or anaphylactic shock; electrocution; coma,,,CANNOT_DECIDE
resulting from traumatic brain damage; intracerebral hemorrhage or cerebral infarction; attempted suicide; near-drowning or asphyxia; apnea; and serious depression.,resulting,coma,CANNOT_DECIDE
"In contrast to common belief, Kenneth Ring argues",argues,Ring,DYNAMIC
that attempted suicides do not lead more often to unpleasant NDEs than unintended near-death situations.,lead,suicides,DYNAMIC
===NDE variants===,,,CANNOT_DECIDE
Some NDEs have elements,have,=,STATIVE
"that bear little resemblance to the ""typical"" near-death experience.",bear,elements,STATIVE
Anywhere from one percent (according to a 1982 Gallup poll) to 20 percent of subjects may have distressing experiences,according,,STATIVE
and feel terrified or uneasy,feel,Anywhere,STATIVE
"as various parts of the NDE occur,",occur,parts,DYNAMIC
they visit or view dark and depressing areas,visit,they,DYNAMIC
or are accosted by what seem to be hostile or oppositional forces or presences.,accosted,they,DYNAMIC
Persons having bad experiences were not marked by more religiosity or suicidal background.,marked,Persons,DYNAMIC
According to one study (Greyson 2006),According,,STATIVE
"there is little association between NDEs and prior psychiatric treatment, prior suicidal behavior, or family history of suicidal behavior.",is,association,STATIVE
"There was also little association between NDEs and religiosity, or prior brushes with death,",was,association,STATIVE
suggesting,suggesting,brushes,STATIVE
"the occurrence of NDEs is not influenced by psychopathology, by religious denomination or religiosity, or by experiencers' prior expectations of a pleasant dying process or continued postmortem existence.",influenced,association,DYNAMIC
Greyson (2007),,,CANNOT_DECIDE
also found,found,Greyson,DYNAMIC
that the long term recall of NDE incidents was stable,was,recall,STATIVE
and did not change due to embellishment over time.,change,recall,DYNAMIC
